training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/low_actor/mse,validation/low_actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
11.189107,-10.83331,329.67065,90.13355,0.054789938,-14.1083145,0.9837858,1.0,38.439762,0.018689424,-9.328604,0.49427408,1.0,1.4354012,-0.23859455,-2.3871431,2.1317933,74.50125,0.017851178,-14.208487,1.0038201,1.0,28.60334,0.0036596623,-9.223095,0.4678967,1.0,0.5037306,-1.191605,-3.3387623,11.829435,0.01164529538154602,58.226479291915894,1
30.264751,-20.580475,413.4121,705.173,5.972312,-10.0000515,0.1621333,1.0,199.11673,0.11846765,-7.8422995,0.12269784,1.0,0.22958322,-15.533969,-26.67686,0.8740807,651.6101,5.485538,-10.129267,0.18797617,1.0,187.17357,0.07177932,-7.7990904,0.11189547,1.0,0.17567325,-15.170513,-26.550915,0.9125971,0.252434836435318,1320.400663137436,5000
51.642506,-34.023827,518.03186,794.89197,7.227341,-9.888065,0.13973618,1.0,144.5813,0.04791894,-7.7481995,0.09917286,1.0,0.43462417,-20.247263,-43.976337,1.6813663,807.5674,7.1001015,-9.878398,0.13780265,1.0,173.00497,0.12502244,-7.757631,0.101530686,1.0,0.3476935,-19.631062,-43.845535,2.2301083,0.2454065469264984,2547.433400630951,10000
60.29139,-57.041473,652.7565,821.663,7.7112665,-9.817322,0.1255873,1.0,167.99866,0.11142553,-7.699635,0.087031715,1.0,0.07382278,-23.294865,-57.777298,1.2082751,809.49945,7.3772893,-9.932833,0.14868951,1.0,179.66884,0.024536794,-7.7337847,0.095569156,1.0,0.07091632,-21.804972,-57.267418,1.6990266,0.16015092244148255,3348.188015460968,15000
41.92363,-46.78643,541.6959,822.30927,8.177422,-9.8245735,0.12703767,1.0,175.75917,0.17944358,-7.686408,0.08372502,1.0,-0.068618715,-26.737553,-67.891174,1.5928401,815.114,8.253376,-9.849292,0.13198145,1.0,198.03583,0.19903138,-7.725091,0.093395755,1.0,-0.020379953,-25.133629,-67.74896,1.6607347,0.014199306917190551,3419.1845536231995,20000
175.31088,-145.44017,1006.9949,823.31384,8.382061,-9.813286,0.12478011,1.0,170.12619,0.13807836,-7.6945934,0.08577128,1.0,0.0083660595,-27.369574,-75.08447,1.2299058,826.2449,8.49337,-9.856714,0.1334659,1.0,185.86414,0.23302743,-7.7158647,0.09108919,1.0,0.023614582,-27.669601,-75.423004,1.5896988,0.1466317632675171,4152.343373298645,25000
142.12312,-179.28653,1103.4805,834.19434,8.54763,-9.803053,0.122733735,1.0,167.27676,0.16294973,-7.673387,0.080469705,1.0,0.15353449,-29.190151,-80.62632,1.377024,828.1707,8.43177,-9.916644,0.14545171,1.0,191.62056,0.3320402,-7.716449,0.09123522,1.0,0.121381596,-29.153374,-81.46608,1.9825323,0.01085964765548706,4206.64161324501,30000
38.021427,-47.346188,444.12323,840.30286,8.771214,-9.758601,0.11384308,1.0,196.58041,0.2925615,-7.6623573,0.07771221,1.0,0.35674423,-29.680614,-85.552795,1.4490207,824.7071,8.546195,-9.794309,0.12098481,1.0,187.7029,0.24753594,-7.7059593,0.0886128,1.0,0.14209685,-29.323652,-85.52573,1.5819515,0.12288120341300965,4821.047635793686,35000
23.452309,-21.603361,306.045,816.32654,8.843693,-9.783106,0.11874407,1.0,175.27979,0.19162928,-7.6619215,0.07760334,1.0,0.23578829,-28.778206,-88.50081,1.1191707,831.6758,8.804215,-9.708864,0.10389586,1.0,175.00336,0.29327747,-7.7067394,0.08880781,1.0,0.1858095,-30.550808,-88.35898,0.9912696,0.008677219343185424,4864.433735847473,40000
167.71188,-229.15012,1344.5321,842.2677,8.731138,-9.879272,0.1379774,1.0,175.4285,0.26592174,-7.660079,0.07714275,1.0,0.110220514,-30.470993,-89.88213,1.7506478,860.3479,9.302658,-9.893813,0.14088558,1.0,178.7062,0.31252685,-7.684291,0.08319573,1.0,0.14087176,-30.480816,-89.70557,1.4369068,0.13168401794433593,5522.853827238083,45000
