training/actor/actor_loss;training/actor/adv;training/actor/bc_log_prob;training/actor/mse;training/actor/std;training/grad/max;training/grad/min;training/grad/norm;training/value/d_neg_loss;training/value/d_neg_max;training/value/d_neg_mean;training/value/d_neg_min;training/value/d_pos_loss;training/value/d_pos_max;training/value/d_pos_mean;training/value/d_pos_min;training/value/lam;training/value/lam_loss;training/value/total_loss;training/value/value_loss;validation/actor/actor_loss;validation/actor/adv;validation/actor/bc_log_prob;validation/actor/mse;validation/actor/std;validation/value/d_neg_loss;validation/value/d_neg_max;validation/value/d_neg_mean;validation/value/d_neg_min;validation/value/d_pos_loss;validation/value/d_pos_max;validation/value/d_pos_mean;validation/value/d_pos_min;validation/value/lam;validation/value/lam_loss;validation/value/total_loss;validation/value/value_loss;time/epoch_time;time/total_time;grad/value_cosine_similarity_mean;grad/actor_cosine_similarity_mean;grad/value_cosine_similarity_std;grad/actor_cosine_similarity_std;grad/value_magnitude_similarity_mean;grad/actor_magnitude_similarity_mean;grad/value_magnitude_similarity_std;grad/actor_magnitude_similarity_std;grad/value_scale_mean;grad/actor_scale_mean;grad/value_scale_std;grad/actor_scale_std;feature/embedding_rank;step
26.001617;0.08542387;-5.0480623;0.18134797;1.0;1.2298659;-2.0656173;61.90102;481.14383;28.224033;19.67371;8.103546;2.1156173;13.844084;1.8993368;0.4765589;1.0;-2.0656173;481.19385;483.25946;27.794619;0.08762393;-5.0626516;0.18718366;1.0;477.3689;34.27842;23.480618;8.473152;2.2339816;9.762774;1.9693327;0.45933637;1.0003;-2.184637;477.4189;479.60355;0.00019690986177917026;21.878854990005493;0.05051942;0.029457506;0.08263404;0.3829862;0.945033;0.45406958;0.13954599;0.34006864;126.78812;12.807212;87.09789;35.240967;248;1
34.92704;0.17206362;-4.63877;0.01763094;1.0;132.253;-63.47823;1472.2413;260.09296;919.442;271.99;2.0815248;0.055382412;3.709275;0.73455286;0.008620031;795.2531;-4.2803793;299.85562;304.136;40.36782;0.1485662;-4.6395693;0.017950667;1.0;254.35426;926.95306;277.58838;1.6378534;0.47839874;14.904886;0.7825619;0.0043069953;795.2292;-340.67517;294.11572;634.7909;0.01845617256588898;2072.5626480579376;0.06623291;0.004421652;0.14273709;0.14842503;0.54255474;0.35837206;0.40442038;0.34807047;14614.105;20.225918;95862.11;57.6547;18;111112
34.30951;0.081692874;-4.643406;0.019485194;1.0;49.95101;-56.922596;898.1777;223.26588;1049.1354;336.15863;2.2862654;0.030533979;2.9567635;0.71889865;0.018351343;778.9736;15.163517;262.21457;247.05104;41.525574;0.17912471;-4.647646;0.021181388;1.0;229.05707;1148.0084;324.98703;7.353517;0.42677075;11.6623955;0.8114113;0.016102644;778.9372;-293.48074;268.00394;561.4847;0.01301512289819289;3518.685974597931;0.042655565;0.0039384146;0.12021197;0.1421772;0.47912937;0.3780029;0.41264662;0.3477775;31378.977;23.519806;219243.34;71.55934;24;222223
31.33007;0.13015252;-4.6338243;0.01565273;1.0;43.80796;-20.607592;794.1405;207.43004;1106.1079;365.99902;3.4913008;0.031097863;3.5943308;0.72892654;0.032334328;764.58325;14.452258;245.6592;231.20694;42.420147;0.11029126;-4.6419144;0.0188886;1.0;215.41824;1253.7993;350.97192;1.817864;1.3125;32.632523;0.83781475;0.030192891;764.4848;-965.1621;253.64246;1218.8046;0.012133883639859363;4866.893922567368;0.04197132;nan;0.11422133;nan;0.45211402;0.37145355;0.41292077;0.34607765;45349.863;29.684206;328935.7;98.578285;26;333334
35.93313;0.1568495;-4.63599;0.016519023;1.0;62.942867;-97.069725;1459.2506;194.17871;1281.345;387.87363;5.518154;0.047996875;4.098557;0.7353399;0.0670937;742.58545;1.4874921;231.30798;229.8205;45.261215;0.10615384;-4.647464;0.021108458;1.0;194.15303;1225.5101;392.05542;2.1498508;1.0814018;22.562223;0.9085609;0.020184232;742.5525;-765.87006;231.28058;997.15063;0.011813715016201055;6179.527617454529;0.04511934;0.0012966028;0.11433177;0.13460903;0.43955842;0.3797772;0.41019735;0.3485583;54749.137;28.646587;427620.53;88.743095;28;444445
37.208313;0.1308741;-4.6342487;0.015822493;1.0;103.51749;-83.21051;1500.5332;198.17267;1448.9713;390.05273;5.178979;0.051424522;3.2464921;0.7635468;0.12232384;755.25696;-1.0758796;235.93552;237.0114;45.0936;0.12903327;-4.647746;0.02122128;1.0;195.80931;1276.973;388.9336;5.8722177;1.2228858;20.58509;0.9406078;0.04954646;755.168;-885.72595;233.56763;1119.2936;0.012236695245366053;7539.1590666770935;0.044048544;0.0016068977;0.11439972;0.13250303;0.42392766;0.39177933;0.40360835;0.35017538;58440.52;34.563858;436518.53;122.70124;29;555556
33.366234;0.12412929;-4.6339016;0.01568361;1.0;41.34154;-39.98773;908.508;190.86876;1255.3523;408.23697;6.495305;0.037963334;3.584577;0.74739677;0.033020567;728.1406;8.764386;227.2758;218.51141;45.038994;0.12075138;-4.648251;0.021423403;1.0;199.51303;1418.7997;393.47348;1.9728706;2.5428414;26.02346;0.98542404;0.08736096;728.1722;-1815.2178;235.92163;2051.1394;0.012400604071355643;8917.002589225769;0.047267634;nan;0.11848117;nan;0.38971946;0.36749238;0.39896828;0.34683168;44888.4;42.484497;315159.44;149.28497;30;666667
37.388958;0.16188334;-4.63731;0.017046992;1.0;37.81748;-48.674664;1139.2954;186.6532;1775.0573;421.03082;5.327548;0.05724154;4.3507795;0.7625687;0.07714416;710.8511;-5.1476564;222.19576;227.34341;51.56275;0.22720627;-4.652389;0.0230786;1.0;194.09369;1362.5072;397.14972;5.1631727;2.1564798;20.245037;1.0558722;0.04600485;710.75214;-1497.185;229.63135;1726.8164;0.012255170789459195;10278.686872720718;0.054380674;nan;0.12616457;nan;0.40317854;0.36627486;0.39820465;0.3455122;41286.875;43.608208;284915.8;155.94356;31;777778
33.69243;0.14643008;-4.6332426;0.015420106;1.0;43.872;-63.813828;1067.4441;187.3064;1406.8624;407.26147;6.7164097;0.042909615;4.0106764;0.75226986;0.11569793;719.51715;5.1016545;223.28226;218.1806;45.56769;0.11319226;-4.6606855;0.026397213;1.0;186.34232;1466.7913;418.82977;3.7433558;1.3664355;24.859612;0.9396807;0.033797942;719.4959;-947.17;222.31708;1169.487;0.0121321439938307;11626.701529026031;0.049994;0.0005650486;0.12559475;0.12631685;0.41068056;0.37226212;0.3981001;0.3494427;47534.5;59.077965;314413.78;269.84985;30;888889
30.973778;0.13610439;-4.6381865;0.017397344;1.0;39.008263;-15.531506;651.65607;184.20247;1723.0228;433.575;6.1171765;0.023335489;2.6474504;0.75146616;0.054931447;701.9332;18.716707;219.29913;200.58243;50.051712;0.20395005;-4.644912;0.02008765;1.0;187.38406;1476.5996;413.8089;4.9245715;2.1602542;22.243504;1.0201372;0.043885138;701.89905;-1481.1854;222.479;1703.6644;0.0066091248015591126;12361.048000097275;0.05457057;nan;0.13357896;nan;0.39796063;0.37387753;0.3979695;0.34915528;59569.566;62.990486;406496.3;318.8838;30;1000000
