training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
341.53598,0.16649787,-9.773085,0.6053942,1.0,21.510063,-150.87694,1212.8646,481.19888,30.982403,19.618544,5.957748,150.92694,29.294485,12.291221,0.01756714,1.0,-150.87694,481.2489,632.12585,272.5548,0.048025034,-9.720884,0.59234416,1.0,483.69128,28.591503,17.10604,2.016348,104.1176,26.125984,10.0506315,0.121254176,1.0003,-104.09882,483.74133,587.84015,0.0043697509765625,21.848757028579712,1
327.6889,0.5664163,-9.17841,0.4567254,1.0,315.72867,-167.21461,2099.4192,81.99185,1597.0596,696.11206,5.556596,8.628192,16.826326,2.751028,0.01994266,4.843329,-41.547005,82.23402,123.78102,339.15558,0.7106516,-9.195786,0.46106955,1.0,84.89906,1588.5913,703.5119,3.9352698,7.665354,19.131683,2.6245632,0.02947151,4.8448486,-36.895237,85.14131,122.036545,0.22079900517463685,1125.8437848091125,5000
266.83917,0.4928804,-9.2094965,0.46449715,1.0,410.1092,-274.30283,2467.0464,137.60556,1082.2344,471.5467,2.6549554,2.7826843,11.085697,1.6760558,0.015724428,23.958078,-65.469864,138.80347,204.27333,259.84003,0.46207312,-9.211199,0.4649229,1.0,127.31544,1086.6624,485.95026,4.048044,2.6549869,11.620426,1.6563227,0.023878198,23.965357,-62.42944,128.5137,190.94315,0.21617715554237366,2206.7295639514923,10000
161.4964,0.22673818,-9.164774,0.45331624,1.0,1039.0587,-609.8799,3363.234,214.90204,752.2993,317.50635,0.97229767,0.5511498,5.0172696,1.0119951,0.011001227,108.289246,-54.26913,220.3165,274.58563,166.04053,0.25391552,-9.142284,0.44769412,1.0,214.67313,745.32324,316.9162,3.4744558,0.6601982,6.774636,1.0419581,0.028854566,108.320335,-66.09687,220.08917,286.18604,0.12097530150413513,2811.6060752868652,15000
88.535835,0.18120848,-9.218767,0.4668147,1.0,189.08682,-349.4321,1549.6735,300.8561,466.52,207.14752,0.62644225,0.07820921,3.443344,0.6492884,0.011960606,387.29068,-10.925162,320.22064,331.1458,85.94563,0.14660284,-9.194524,0.46075386,1.0,309.5229,490.2812,198.06018,0.7258371,0.117224105,3.3801012,0.6807839,0.017099533,387.36847,-26.040497,328.89133,354.93182,0.008368693447113038,2853.449544906616,20000
64.23971,0.14151862,-9.167782,0.45406842,1.0,339.81476,-446.9583,2115.1008,341.06458,379.76242,163.65698,1.2360475,0.04361513,2.9416487,0.56402016,0.0036973786,643.96027,4.1116037,373.2626,369.151,63.27469,0.11289404,-9.149215,0.44942665,1.0,338.8598,403.53537,165.99063,0.71941805,0.053523567,3.1721883,0.5661423,0.009968924,643.9858,-2.2691262,371.05908,373.32822,0.13382228608131408,3522.560976743698,25000
51.979397,0.09598112,-9.177042,0.45638362,1.0,394.49432,-813.47406,2263.9907,346.485,371.40714,157.89792,0.42965192,0.04867336,2.7575781,0.5733764,0.0026773254,640.7952,0.8501041,378.52475,377.67465,67.16455,0.15279561,-9.183371,0.45796567,1.0,345.14246,372.00085,159.40343,0.62894356,0.050532497,3.03084,0.61055756,0.0016864325,640.80164,-0.34122476,377.18256,377.52377,0.009644484996795655,3570.7834050655365,30000
64.84906,0.13544205,-9.115271,0.44094062,1.0,295.30634,-380.89856,1650.9592,333.90466,401.3529,171.18452,1.2710534,0.04447955,3.031198,0.5815655,0.0070113037,671.7936,3.708604,367.49435,363.78574,75.27995,0.16212395,-9.144408,0.44822502,1.0,336.54236,416.3624,168.5762,1.4547296,0.058114775,2.8699405,0.61003053,0.0070337015,671.8076,-5.4515667,370.13272,375.5843,0.12142915425300597,4177.929179191589,35000
58.689888,0.10797219,-9.18186,0.45758793,1.0,539.44434,-428.76547,1995.9119,339.4698,379.36682,165.29553,1.9165192,0.049354237,3.285391,0.58431995,0.00528555,661.6973,0.42730042,372.55466,372.12735,60.973557,0.12159261,-9.172727,0.45530456,1.0,339.79083,382.4058,164.89334,0.18596344,0.04079,2.9030044,0.59952515,0.008277737,661.6831,6.0941024,372.875,366.78088,0.009240470504760743,4224.131533622742,40000
74.21623,0.15495694,-9.161428,0.4524801,1.0,271.4357,-384.607,1590.006,332.57803,415.2572,172.88153,0.6541734,0.046846703,2.84291,0.5938467,0.002637002,686.63586,2.1651676,366.90982,364.74466,67.41434,0.13347363,-9.165181,0.45341828,1.0,329.0807,411.96213,176.52191,1.5349183,0.056560203,4.020368,0.58981407,0.0019191846,686.6385,-4.5044875,363.41263,367.9171,0.13565621576309203,4902.412613868713,45000
