training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
9.309699,-9.309699,0.48954785,1.0,0.44622868,-0.29097414,5.131513,9.194234,-9.194234,0.46068126,1.0,0.0021301916122436525,10.650959730148315,1
7.759486,-7.759486,0.101994395,1.0,0.06522893,-0.06712849,1.8100426,7.749153,-7.749153,0.099411294,1.0,0.20346780819892885,1027.9900023937225,5000
7.689105,-7.689105,0.08439918,1.0,0.059327893,-0.04974741,1.6323705,7.706782,-7.706782,0.088818505,1.0,0.1818188766479492,1937.0843873023987,10000
7.6563272,-7.6563272,0.07620476,1.0,0.06509208,-0.06040211,1.5526727,7.678295,-7.678295,0.08169674,1.0,0.08853830080032349,2379.775892496109,15000
7.6714697,-7.6714697,0.07999039,1.0,0.05186769,-0.10831421,1.2436056,7.6618023,-7.6618023,0.077573486,1.0,0.0015305086135864257,2387.428437232971,20000
7.633165,-7.633165,0.07041421,1.0,0.052345365,-0.039841905,1.3891251,7.6496744,-7.6496744,0.0745415,1.0,0.08543222045898438,2814.5895409584045,25000
7.640075,-7.640075,0.07214176,1.0,0.08002981,-0.09445775,1.5660546,7.6476393,-7.6476393,0.0740327,1.0,0.0015233431339263916,2822.2062578201294,30000
7.614563,-7.614563,0.06576362,1.0,0.05414151,-0.06735368,1.2625833,7.6411467,-7.6411467,0.072409704,1.0,0.08128750786781311,3228.6437981128693,35000
7.6400385,-7.6400385,0.07213252,1.0,0.050267138,-0.07826581,1.4012351,7.634915,-7.634915,0.07085162,1.0,0.001550999879837036,3236.398798942566,40000
7.627726,-7.627726,0.06905452,1.0,0.14317203,-0.082921386,1.940894,7.6645474,-7.6645474,0.078259826,1.0,0.08197717308998108,3646.2846653461456,45000
7.6170063,-7.6170063,0.066374525,1.0,0.11893375,-0.13888177,2.0014596,7.647353,-7.647353,0.07396128,1.0,0.0015220376014709472,3653.894857645035,50000
7.6007977,-7.6007977,0.062322404,1.0,0.08796965,-0.071222246,1.5816013,7.629369,-7.629369,0.069465265,1.0,0.07773873300552368,4042.588523864746,55000
7.6176996,-7.6176996,0.06654787,1.0,0.07349354,-0.04875024,1.2171682,7.6217203,-7.6217203,0.067553096,1.0,0.0016564545154571532,4050.8707976341248,60000
7.6164856,-7.6164856,0.06624429,1.0,0.045099564,-0.047986988,1.1424525,7.637592,-7.637592,0.07152091,1.0,0.001497922420501709,4058.360410451889,65000
7.605146,-7.605146,0.06340941,1.0,0.10330374,-0.065764874,1.5416454,7.624876,-7.624876,0.068341985,1.0,0.0014966474056243896,4065.843648672104,70000
7.623165,-7.623165,0.06791422,1.0,0.076540165,-0.08083959,1.516018,7.636335,-7.636335,0.07120663,1.0,0.0015021088600158691,4073.3541939258575,75000
7.6123476,-7.6123476,0.06520993,1.0,0.10498776,-0.12573297,1.5363905,7.6521306,-7.6521306,0.07515562,1.0,0.07028300662040711,4424.769230365753,80000
7.604795,-7.604795,0.063321665,1.0,0.04901588,-0.06947363,1.2548134,7.6255946,-7.6255946,0.06852166,1.0,0.0015018386363983155,4432.278424978256,85000
7.5906453,-7.5906453,0.05978424,1.0,0.080602236,-0.07982238,1.2836268,7.6174307,-7.6174307,0.06648062,1.0,0.0014854936599731446,4439.705894231796,90000
7.6095023,-7.6095023,0.06449849,1.0,0.11342193,-0.09028043,1.470042,7.6204596,-7.6204596,0.0672379,1.0,0.001503095054626465,4447.221370458603,95000
7.5879,-7.5879,0.05909796,1.0,0.049565654,-0.04193915,1.1529152,7.625936,-7.625936,0.06860693,1.0,0.0014968610286712647,4454.705676794052,100000
7.590519,-7.590519,0.059752643,1.0,0.048486058,-0.09144629,1.3064535,7.6278954,-7.6278954,0.069096774,1.0,0.06917875995635986,4800.599477767944,105000
7.5931783,-7.5931783,0.06041752,1.0,0.07657429,-0.09366024,1.4119536,7.647715,-7.647715,0.074051715,1.0,0.001556778621673584,4808.3833746910095,110000
7.585394,-7.585394,0.058471404,1.0,0.082902126,-0.054026287,1.3158596,7.6367874,-7.6367874,0.07131991,1.0,0.0015927264213562013,4816.347007989883,115000
7.6024327,-7.6024327,0.06273109,1.0,0.12556651,-0.0859599,1.5965253,7.6396656,-7.6396656,0.072039396,1.0,0.0015968807697296142,4824.331413030624,120000
7.5927505,-7.5927505,0.06031058,1.0,0.080328345,-0.1461802,1.6354187,7.636551,-7.636551,0.07126072,1.0,0.0015757670879364013,4832.210249423981,125000
7.587948,-7.587948,0.059109967,1.0,0.099994995,-0.056797065,1.244581,7.6280746,-7.6280746,0.06914165,1.0,0.0016358293056488037,4840.389397144318,130000
7.593797,-7.593797,0.06057232,1.0,0.052848883,-0.045457833,1.163302,7.6233783,-7.6233783,0.067967445,1.0,0.0017301572799682616,4849.040184736252,135000
7.585786,-7.585786,0.058569476,1.0,0.09437708,-0.13302779,1.7280709,7.6566854,-7.6566854,0.07629435,1.0,0.0017294015884399415,4857.687195301056,140000
7.581308,-7.581308,0.05744994,1.0,0.058979772,-0.064187385,1.1334499,7.623133,-7.623133,0.06790625,1.0,0.0017298927783966065,4866.336663722992,145000
7.6052046,-7.6052046,0.063424215,1.0,0.07870945,-0.12162924,1.5086874,7.627268,-7.627268,0.06893991,1.0,0.0017294986248016357,4874.984157800674,150000
7.5804596,-7.5804596,0.05723793,1.0,0.108743824,-0.073054075,1.3348254,7.6348677,-7.6348677,0.070839815,1.0,0.08554338521957397,5302.701086521149,155000
7.5811386,-7.5811386,0.05740759,1.0,0.04605209,-0.041689478,1.1676852,7.629451,-7.629451,0.06948567,1.0,0.001513978385925293,5310.270979642868,160000
7.5852656,-7.5852656,0.058439463,1.0,0.09052401,-0.05036226,1.205348,7.631137,-7.631137,0.06990734,1.0,0.0015120378494262695,5317.831169843674,165000
7.5845404,-7.5845404,0.058258004,1.0,0.05357713,-0.071714155,1.2801142,7.6371074,-7.6371074,0.0713997,1.0,0.0015270050525665283,5325.466196298599,170000
7.5796537,-7.5796537,0.057036407,1.0,0.05564521,-0.11739249,1.299236,7.6287565,-7.6287565,0.069312125,1.0,0.0015394207954406737,5333.163301229477,175000
7.5941815,-7.5941815,0.060668387,1.0,0.10448846,-0.07713839,1.4948055,7.618758,-7.618758,0.06681248,1.0,0.001536317253112793,5340.844888687134,180000
7.5718226,-7.5718226,0.05507864,1.0,0.048116345,-0.061673667,1.1833236,7.623541,-7.623541,0.068008214,1.0,0.0015303947925567626,5348.496864318848,185000
7.5788746,-7.5788746,0.05684168,1.0,0.073710315,-0.12378113,1.4159254,7.626416,-7.626416,0.06872703,1.0,0.0015188450813293456,5356.091090917587,190000
7.5697503,-7.5697503,0.054560557,1.0,0.065178424,-0.04862129,1.1165146,7.6343575,-7.6343575,0.07071231,1.0,0.0015277689456939696,5363.729937076569,195000
7.575895,-7.575895,0.056096654,1.0,0.06848783,-0.11649455,1.3350302,7.6423216,-7.6423216,0.072703294,1.0,0.0016927555084228516,5372.193715572357,200000
7.57558,-7.57558,0.056018054,1.0,0.06995341,-0.07571997,1.3171895,7.6352806,-7.6352806,0.07094317,1.0,0.08856450109481812,5815.016222238541,205000
7.573456,-7.573456,0.05548686,1.0,0.06650607,-0.05409926,1.1932371,7.6286373,-7.6286373,0.06928228,1.0,0.0015620412349700928,5822.826430797577,210000
7.582198,-7.582198,0.057672575,1.0,0.087649286,-0.07195596,1.4256829,7.614786,-7.614786,0.06581949,1.0,0.0015527626991271972,5830.590246677399,215000
7.5833273,-7.5833273,0.05795479,1.0,0.10521379,-0.07289165,1.3876911,7.623619,-7.623619,0.06802766,1.0,0.0015688024997711182,5838.434260368347,220000
7.5701,-7.5701,0.05464783,1.0,0.06500943,-0.046989184,1.1819862,7.6298075,-7.6298075,0.069574855,1.0,0.0015627492904663086,5846.248007774353,225000
7.585319,-7.585319,0.05845269,1.0,0.14530009,-0.12997572,1.9349391,7.624688,-7.624688,0.06829491,1.0,0.001563663911819458,5854.066328525543,230000
7.5794287,-7.5794287,0.056980107,1.0,0.13020575,-0.055503227,1.3186241,7.6210184,-7.6210184,0.06737746,1.0,0.0015844412326812744,5861.988536119461,235000
7.582259,-7.582259,0.057687685,1.0,0.12299612,-0.13568977,1.6603221,7.6167393,-7.6167393,0.06630769,1.0,0.0015726399421691895,5869.8517372608185,240000
7.568509,-7.568509,0.0542503,1.0,0.055549577,-0.133496,1.4692755,7.624289,-7.624289,0.06819523,1.0,0.001534250783920288,5877.522993803024,245000
7.5728717,-7.5728717,0.0553409,1.0,0.07888673,-0.117593706,1.5423987,7.6421666,-7.6421666,0.07266462,1.0,0.0015248996257781983,5885.147493124008,250000
7.563368,-7.563368,0.05296501,1.0,0.07062557,-0.07180605,1.2570853,7.6443524,-7.6443524,0.07321111,1.0,0.0015265811920166016,5892.780400514603,255000
7.573348,-7.573348,0.05545997,1.0,0.071286105,-0.07023364,1.2997767,7.621974,-7.621974,0.06761646,1.0,0.0015328034400939941,5900.4444189071655,260000
7.58381,-7.58381,0.058075394,1.0,0.06315254,-0.07411068,1.2866397,7.645861,-7.645861,0.0735882,1.0,0.0015274291515350342,5908.081566095352,265000
7.5608616,-7.5608616,0.052338403,1.0,0.08205418,-0.07390405,1.2059597,7.63805,-7.63805,0.07163562,1.0,0.0016915449619293213,5916.53929233551,270000
7.5670557,-7.5670557,0.05388689,1.0,0.070575334,-0.059303105,1.2528925,7.6210175,-7.6210175,0.067377344,1.0,0.0017286137104034424,5925.182364225388,275000
7.568819,-7.568819,0.054327663,1.0,0.08037481,-0.070247054,1.2973042,7.627533,-7.627533,0.06900629,1.0,0.0021400580883026124,5935.8826558589935,280000
7.5712357,-7.5712357,0.054931838,1.0,0.08843182,-0.07299909,1.3505118,7.631435,-7.631435,0.069981664,1.0,0.0021419871807098387,5946.592592716217,285000
7.5775337,-7.5775337,0.05650638,1.0,0.11052228,-0.22065842,1.6377285,7.6203613,-7.6203613,0.06721333,1.0,0.00214436297416687,5957.314408779144,290000
7.562349,-7.562349,0.052710146,1.0,0.053282082,-0.14709392,1.2852762,7.6289287,-7.6289287,0.0693551,1.0,0.0021423779010772705,5968.026299715042,295000
7.57586,-7.57586,0.056087933,1.0,0.071848914,-0.06692968,1.2645093,7.634035,-7.634035,0.07063189,1.0,0.002142392587661743,5978.738263845444,300000
7.552965,-7.552965,0.050364256,1.0,0.03500897,-0.055708878,1.0815811,7.6152925,-7.6152925,0.06594614,1.0,0.09331270718574523,6445.301801204681,305000
7.564165,-7.564165,0.053164326,1.0,0.07241822,-0.05702125,1.1525557,7.6356077,-7.6356077,0.071024925,1.0,0.001603234624862671,6453.317975759506,310000
7.564973,-7.564973,0.05336616,1.0,0.05289104,-0.077157065,1.2411795,7.6391973,-7.6391973,0.071922265,1.0,0.0016157501697540283,6461.396728038788,315000
7.561015,-7.561015,0.052376796,1.0,0.13820803,-0.059565198,1.3175452,7.6394277,-7.6394277,0.07197994,1.0,0.0015945710182189942,6469.369584083557,320000
7.569229,-7.569229,0.054430217,1.0,0.08685521,-0.20700386,1.4052705,7.6289463,-7.6289463,0.069359645,1.0,0.00160839524269104,6477.411561489105,325000
7.564934,-7.564934,0.05335638,1.0,0.17247073,-0.051309176,1.4245129,7.6355553,-7.6355553,0.07101184,1.0,0.0016128538131713868,6485.4758315086365,330000
7.5749836,-7.5749836,0.05586881,1.0,0.056998953,-0.06770342,1.2603004,7.6185446,-7.6185446,0.06675906,1.0,0.0017284786701202393,6494.118226289749,335000
7.570163,-7.570163,0.05466362,1.0,0.13908531,-0.21229388,2.046475,7.6339192,-7.6339192,0.07060276,1.0,0.0017266462802886962,6502.7514588832855,340000
7.5703564,-7.5703564,0.054712024,1.0,0.20387104,-0.11669536,1.6285675,7.6344166,-7.6344166,0.07072715,1.0,0.0017332562446594239,6511.417741060257,345000
7.563659,-7.563659,0.05303774,1.0,0.066778034,-0.07727764,1.2516196,7.6300063,-7.6300063,0.06962451,1.0,0.0017281614303588867,6520.058552503586,350000
