training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
193.04608,-0.009461239,-9.383341,0.5079582,1.0,11.195329,1.791003,-1.681191,-4.4010844,20.611702,-17.516249,918.6161,2.3965192,-1.0684679,-3.6939974,1.1568332,0.22095263,-8.998481,-9.2419405,0.47260803,1.0,99.85092,4.507039,1.9363756,-2.0001779,5.659476,3.4591255,-1.8463537,2.2144933,0.008656471395492554,43.28235912322998,1
41.546677,-0.6791837,-8.336401,0.24622324,1.0,2.181448,0.032165647,-13.75627,-24.301064,15.398125,-11.812816,210.83359,1.5419215,-13.182874,-23.532211,0.11704959,14.488674,-0.8794534,-8.349514,0.24950153,1.0,1.480463,0.0,-13.783766,-24.31226,1.2892884,-13.140974,-23.492363,0.09343897,0.23166203541755676,1201.5925378799438,5000
30.594149,-0.7907809,-7.9649305,0.15335557,1.0,2.1733027,0.0,-20.357384,-39.485607,15.472835,-24.006447,262.1286,0.6028523,-19.829693,-38.89814,0.109559804,25.516731,-0.68207383,-7.959182,0.15191843,1.0,2.7699795,0.0,-20.278667,-39.510746,0.60239184,-19.834736,-38.85644,0.08263041,0.2388806694984436,2395.9958868026733,10000
26.97579,-0.72439647,-7.8899255,0.13460433,1.0,2.41157,0.0,-22.705755,-51.42062,10.409239,-9.53158,185.16176,0.8191008,-22.265545,-50.95696,0.1315485,20.419014,-0.65750974,-7.855358,0.12596244,1.0,1.9233031,0.0,-23.441175,-51.58182,0.7546343,-23.022808,-51.046795,0.1355392,0.13465225067138673,3069.2571415901184,15000
23.991278,-0.92648613,-7.851876,0.12509194,1.0,2.4708042,0.0,-25.822638,-60.61086,10.463502,-8.102031,153.82114,0.9957875,-25.423042,-60.255062,0.14248855,24.138208,-0.82073176,-7.8557644,0.12606405,1.0,3.0495033,0.0,-25.656807,-60.474285,0.90470874,-25.24126,-60.05285,0.13305847,0.004718063497543335,3092.8474638462067,20000
64.93806,-0.60521364,-7.799212,0.111925974,1.0,3.1546164,0.104809165,-26.805578,-67.17595,29.32214,-28.59819,379.2656,1.0037547,-26.419388,-66.823586,0.13819799,45.151665,-0.5280572,-7.8182383,0.1166825,1.0,2.9758255,0.0,-26.95533,-66.80983,0.8476323,-26.511074,-66.65279,0.16255629,0.12859219422340393,3735.8084366321564,25000
20.99131,-0.49139208,-7.789816,0.10957695,1.0,3.6871305,0.0,-27.845646,-72.11625,8.726929,-6.6328664,139.74261,3.513358,-27.505526,-71.78445,0.14699465,19.951887,-0.68834656,-7.792161,0.11016316,1.0,5.7382593,0.0,-26.987688,-72.29057,0.73875153,-26.607693,-72.041595,0.13622746,0.004715117454528808,3759.384025335312,30000
26.366062,-0.6880001,-7.8015146,0.112501636,1.0,3.230683,0.0,-28.64439,-76.46412,6.027664,-6.7180033,127.139595,0.5501774,-28.30658,-76.207596,0.12623593,32.20443,-0.60416555,-7.7848473,0.10833472,1.0,2.6202629,0.0,-27.501255,-76.09485,0.6264511,-27.154509,-75.83184,0.14212477,0.13283309359550477,4423.549495220184,35000
14.287325,-0.7267046,-7.7578526,0.10158608,1.0,5.5218525,0.0,-27.10727,-78.754425,8.519558,-7.532823,165.45459,0.83702517,-26.635502,-78.480194,0.2728339,21.660799,-0.67613375,-7.792038,0.110132426,1.0,5.01299,0.0,-27.866982,-78.825966,0.824518,-27.521458,-78.54167,0.21680957,0.004728303289413452,4447.191017150879,40000
20.604366,-0.685542,-7.7563143,0.10120148,1.0,2.2466276,0.0,-26.924967,-80.13032,7.9757094,-11.977408,135.59758,0.8784009,-26.53132,-79.82848,0.11007184,20.717808,-0.64924085,-7.763052,0.10288587,1.0,2.311201,0.0,-28.70819,-80.782936,0.5875236,-28.415186,-80.62591,0.09630606,0.12639664039611817,5079.1742208004,45000
