training/grad/max;training/grad/min;training/grad/norm;training/high_actor/actor_loss;training/high_actor/adv;training/high_actor/bc_log_prob;training/high_actor/mse;training/high_actor/std;training/low_actor/actor_loss;training/low_actor/adv;training/low_actor/bc_log_prob;training/low_actor/mse;training/low_actor/std;training/value/v_max;training/value/v_mean;training/value/v_min;training/value/value_loss;validation/high_actor/actor_loss;validation/high_actor/adv;validation/high_actor/bc_log_prob;validation/high_actor/mse;validation/high_actor/std;validation/low_actor/actor_loss;validation/low_actor/adv;validation/low_actor/bc_log_prob;validation/low_actor/mse;validation/low_actor/std;validation/value/v_max;validation/value/v_mean;validation/value/v_min;validation/value/value_loss;time/epoch_time;time/total_time;step
2.738692;-3.9551759;175.18755;20.25763;0.002676141;-14.037548;0.96963257;1.0;2.460168;-0.0011325302;-2.3243594;0.48648244;1.0;1.5306599;1.1650568;-1.5360448;0.8161746;32.02386;0.007028391;-13.612707;0.88466436;1.0;2.557683;-0.00452621;-2.3324566;0.49457946;1.0;0.6812595;-4.2262316;-4.6648774;10.529219;0.0002835049484028671;31.50052046775818;1
17.69207;-21.463406;295.03915;551.40625;3.994083;-11.44775;0.45167294;1.0;55.14559;0.68082047;-2.138383;0.30050594;1.0;0.21505766;-34.864147;-98.30968;0.9052283;577.6142;4.1393375;-11.48391;0.45890474;1.0;53.485977;0.6836774;-2.144538;0.30666095;1.0;0.20650041;-34.577866;-98.48035;0.9075001;0.005095021903293312;597.6135025024414;111112
4.974955;-16.173752;213.99767;610.0071;4.8783293;-11.123068;0.38673648;1.0;51.121925;0.63089514;-2.1524582;0.3145811;1.0;0.1321236;-35.03129;-93.91965;0.9419536;577.95276;4.617118;-11.167694;0.39566168;1.0;49.48272;0.6544802;-2.1216087;0.28373164;1.0;0.19732654;-32.839874;-93.72288;0.7486685;0.003334262527682938;968.0867488384247;222223
9.119171;-19.678265;220.24289;564.8179;4.6584196;-11.179792;0.39808145;1.0;51.167847;0.62250257;-2.1210752;0.28319812;1.0;0.38725504;-35.438717;-93.092316;0.7934102;600.8407;5.248305;-11.123116;0.38674614;1.0;51.126614;0.6641196;-2.1211348;0.28325772;1.0;0.31406093;-35.03717;-94.4789;1.039183;0.003215488091167107;1325.362848520279;333334
11.566667;-25.87239;250.79784;569.5821;4.105081;-11.199246;0.4019723;1.0;49.73389;0.68573934;-2.086431;0.24855399;1.0;0.5716948;-34.890556;-93.133835;1.0955094;570.4011;4.523517;-11.208457;0.40381432;1.0;50.624466;0.6684375;-2.1286945;0.29081768;1.0;0.43145186;-35.840378;-93.63547;0.9619693;0.0032059389926630834;1681.5779390335083;444445
54.511974;-25.669361;338.6685;588.22705;4.75718;-11.013725;0.36486802;1.0;53.71274;0.68320465;-2.1154675;0.27759063;1.0;0.24235009;-36.54544;-95.59111;0.97231317;603.7627;5.14981;-11.017065;0.36553597;1.0;51.42535;0.6519054;-2.1256871;0.28780994;1.0;0.29376444;-34.93183;-90.99544;1.1869822;0.0031993203048519972;2037.0576210021973;555556
12.075087;-15.718858;229.28163;543.69586;3.5122886;-11.165463;0.39521566;1.0;51.20372;0.67194426;-2.1131632;0.27528626;1.0;0.1657766;-35.091446;-92.83017;1.0987759;559.319;3.8788354;-11.245865;0.4112962;1.0;50.422592;0.6987377;-2.116478;0.27860105;1.0;0.21748775;-34.62643;-91.85374;1.1054654;0.0032014643103872686;2392.775526046753;666667
20.14729;-14.9073715;211.52867;575.6842;4.833633;-10.972381;0.35659906;1.0;49.090096;0.610546;-2.141028;0.30315065;1.0;0.38627666;-35.962822;-91.8074;0.97242033;581.42487;4.29547;-10.979506;0.35802403;1.0;50.315887;0.7164046;-2.1132982;0.2754212;1.0;0.024242088;-35.59697;-91.5848;0.86695886;0.0031894782144167976;2747.161642551422;777778
33.93211;-28.259888;335.51163;547.3484;3.9791107;-11.1096325;0.38404956;1.0;49.373306;0.69623184;-2.1039052;0.2660281;1.0;0.16607948;-36.307533;-93.27545;0.86315656;599.6382;5.054463;-10.931586;0.34844026;1.0;51.37914;0.6916282;-2.1121027;0.27422595;1.0;0.19731084;-33.74226;-94.695206;0.81992143;0.003199565480458806;3102.6685659885406;888889
10.04375;-14.580935;161.84633;557.8163;4.251252;-10.947032;0.35152933;1.0;53.699898;0.64042485;-2.1111708;0.27329367;1.0;0.696439;-35.99521;-94.90958;1.0080404;574.1156;4.3763895;-10.987085;0.35953996;1.0;54.33596;0.6563499;-2.1245422;0.28666514;1.0;0.2565369;-34.1155;-94.012;0.9021006;0.003211231848211905;3459.4717514514923;1000000
