training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
12.287681,-1.0972154,-9.429992,0.51962066,1.0,5.1212506,2.493516,-0.09221505,-2.7035143,11.73547,-11.840687,395.49576,3.7314453,0.9032155,-2.5322196,0.25067842,118.83426,-0.1209055,-9.391902,0.5100984,1.0,15.72691,1.6878908,-3.069022,-6.324615,2.4870312,-2.9665594,-5.5101295,8.227119,0.008373146295547486,41.86573338508606,1
27.367287,-0.6540071,-8.33445,0.24573544,1.0,1.5597888,0.0,-13.15406,-22.363543,4.1585283,-3.039792,78.84144,1.4799436,-12.546558,-21.568594,0.10821464,31.209631,-0.8052734,-8.299872,0.23709105,1.0,1.7227999,0.0,-13.093754,-22.370518,0.9413844,-12.469637,-21.580261,0.0952882,0.24037655963897706,1243.7485330104828,5000
16.835972,-1.0056677,-8.01445,0.16573548,1.0,1.6784558,0.0,-18.699154,-37.780846,12.728897,-18.7901,199.6982,0.6473007,-18.214191,-37.13825,0.08678071,14.404352,-0.9878496,-7.955405,0.15097427,1.0,2.9818487,0.0,-19.544676,-37.693016,0.6097451,-19.092323,-37.03932,0.0832575,0.24089687485694886,2448.232908964157,10000
31.879011,-0.5558518,-7.876236,0.13118193,1.0,3.841893,0.0,-24.086063,-50.180916,10.927024,-8.414407,165.71,1.7230511,-23.650715,-49.683342,0.08357061,27.158,-0.6891431,-7.8397713,0.12206572,1.0,2.0938869,0.0,-23.803516,-50.15242,1.465155,-23.364605,-49.63761,0.084316425,0.13604929041862487,3128.479364156723,15000
32.728622,-0.82335114,-7.8044815,0.1132433,1.0,2.750991,0.0,-24.77299,-59.64777,15.00752,-20.2935,213.5008,1.3674393,-24.370197,-59.281895,0.13195772,43.338905,-0.86070156,-7.866437,0.12873209,1.0,4.9744215,0.0,-25.044453,-59.409035,1.0443759,-24.695438,-59.02447,0.15599737,0.004692595767974854,3151.9423468112946,20000
21.742683,-0.75285465,-7.7942076,0.11067474,1.0,5.448478,0.0,-26.072075,-66.01464,5.368455,-7.3242993,114.8579,0.74955696,-25.731388,-65.79703,0.11906908,24.691422,-0.7111926,-7.8031464,0.11290944,1.0,2.3066378,0.0,-26.34306,-66.08574,1.1936916,-26.04456,-65.73071,0.12079266,0.1381368498325348,3842.62659907341,25000
39.873817,-0.40937746,-7.7975407,0.111508116,1.0,3.25072,0.0,-26.468706,-71.37272,8.404207,-9.550281,150.2781,0.699433,-26.139055,-71.02585,0.108463466,44.147472,-0.4697236,-7.8049774,0.11336729,1.0,8.095775,0.1684897,-27.68071,-71.42778,0.8431661,-27.377846,-71.07922,0.10493183,0.004691666793823242,3866.084934234619,30000
21.804699,-0.7282722,-7.786104,0.10864903,1.0,3.685708,0.0838846,-27.03101,-75.48014,5.173007,-6.7799063,123.869995,0.6987461,-26.682068,-75.16916,0.12273499,27.267498,-0.6722532,-7.798896,0.111846924,1.0,2.102007,1.6928902,-26.1596,-74.95799,0.66847974,-25.823418,-74.63742,0.11225866,0.13186615147590638,4525.415694236755,35000
22.856441,-0.69710445,-7.741082,0.09739342,1.0,2.5282927,0.0,-27.163025,-78.07297,11.050819,-10.73206,148.59665,0.54871935,-26.813986,-77.85698,0.119597375,25.185278,-0.65453184,-7.7519317,0.1001059,1.0,2.5594497,0.0,-27.120146,-78.08225,0.59311974,-26.750212,-77.86991,0.1592013,0.004696379280090332,4548.897593736649,40000
20.298115,-0.7581567,-7.7823534,0.10771133,1.0,4.894907,0.0,-28.230484,-80.37305,5.992164,-5.728239,135.41727,0.5014525,-27.850277,-80.18104,0.14015277,15.366816,-0.76855826,-7.7931547,0.110411786,1.0,2.4615664,0.0,-27.982323,-80.7797,0.43737805,-27.64296,-80.55827,0.14849076,0.13255628113746643,5211.679000854492,45000
