training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
9.389568,-9.389568,0.509515,1.0,0.571942,-0.7492253,6.3945146,9.24461,-9.24461,0.47327557,1.0,0.002092483854293823,10.462420463562012,1
7.7351217,-7.7351217,0.09590341,1.0,0.047972463,-0.049453236,1.5599998,7.7691884,-7.7691884,0.10442003,1.0,0.2145862174987793,1083.3935096263885,5000
7.7337832,-7.7337832,0.095568836,1.0,0.05346203,-0.041637447,1.365131,7.695762,-7.695762,0.086063415,1.0,0.20824458780288696,2124.6164503097534,10000
7.6888485,-7.6888485,0.08433522,1.0,0.049540456,-0.04255376,1.4652922,7.6999874,-7.6999874,0.0871198,1.0,0.10762170920372009,2662.724997520447,15000
7.6762733,-7.6762733,0.08119136,1.0,0.05229631,-0.06043478,1.2686996,7.708519,-7.708519,0.089252785,1.0,0.00148612322807312,2670.1556146144867,20000
7.6719604,-7.6719604,0.08011314,1.0,0.04061624,-0.048176814,1.2894714,7.695158,-7.695158,0.08591245,1.0,0.10082735424041749,3174.292387008667,25000
7.6710777,-7.6710777,0.07989235,1.0,0.048643067,-0.057107747,1.1923916,7.693617,-7.693617,0.08552709,1.0,0.0014807097434997559,3181.6959369182587,30000
7.6312466,-7.6312466,0.06993468,1.0,0.045600962,-0.042327106,1.0866311,7.7181487,-7.7181487,0.09166018,1.0,0.09620580658912659,3662.7249710559845,35000
7.641695,-7.641695,0.072546706,1.0,0.053405598,-0.035068493,1.172433,7.6886697,-7.6886697,0.084290385,1.0,0.0015198966026306153,3670.324455499649,40000
7.616868,-7.616868,0.066339865,1.0,0.044588026,-0.033945978,1.0385003,7.685458,-7.685458,0.08348753,1.0,0.09633911175727844,4152.020015478134,45000
7.631794,-7.631794,0.070071384,1.0,0.06735247,-0.038813934,1.1794527,7.6846275,-7.6846275,0.08327983,1.0,0.001464556312561035,4159.3427991867065,50000
7.6195774,-7.6195774,0.06701727,1.0,0.048294492,-0.039137684,1.0895783,7.6711807,-7.6711807,0.07991812,1.0,0.09371058993339539,4627.895750045776,55000
7.6357446,-7.6357446,0.07105909,1.0,0.045755837,-0.044353005,1.1552685,7.6881404,-7.6881404,0.08415806,1.0,0.0017163064956665038,4636.477283477783,60000
7.622427,-7.622427,0.06772967,1.0,0.055827484,-0.059747934,1.2344662,7.6600766,-7.6600766,0.07714202,1.0,0.0017159197807312013,4645.056884288788,65000
7.6047373,-7.6047373,0.06330736,1.0,0.036937617,-0.044621132,1.1009218,7.6846695,-7.6846695,0.08329029,1.0,0.0017165797233581544,4653.639783859253,70000
7.611954,-7.611954,0.06511152,1.0,0.044546656,-0.073175594,1.0543599,7.6753154,-7.6753154,0.08095183,1.0,0.001538056468963623,4661.330067396164,75000
7.60718,-7.60718,0.063918054,1.0,0.06825775,-0.050959304,1.1913042,7.694666,-7.694666,0.085789494,1.0,0.09731530165672302,5147.906579017639,80000
7.595207,-7.595207,0.060924727,1.0,0.05342009,-0.06029168,1.0988296,7.6708364,-7.6708364,0.07983203,1.0,0.0017139694213867188,5156.476427555084,85000
7.612334,-7.612334,0.06520641,1.0,0.06063183,-0.05468601,1.1299915,7.697626,-7.697626,0.086529456,1.0,0.0017150541305541993,5165.051698923111,90000
7.6063175,-7.6063175,0.06370229,1.0,0.056160003,-0.044543535,1.1813929,7.687704,-7.687704,0.08404891,1.0,0.001716135835647583,5173.632379293442,95000
