training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/low_actor/mse,validation/low_actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
10.400815,-16.014633,307.2178,105.1184,-0.02508125,-14.223904,1.0069039,1.0,51.960537,-0.013018986,-9.48048,0.53224283,1.0,2.5475523,0.71233845,-2.4380174,1.2295446,104.92778,-0.009865066,-14.006889,0.9635008,1.0,42.732376,0.0024188347,-9.369549,0.5045103,1.0,1.1652339,-4.08285,-5.901889,9.950327,0.009931084775924682,49.655426025390625,1
6.3828373,-6.777028,184.47522,354.1092,2.1717422,-10.065695,0.175262,1.0,189.99097,0.17532039,-8.112312,0.19020095,1.0,0.16911829,-15.030156,-25.039808,0.78496176,372.91925,2.231335,-10.105632,0.18324934,1.0,197.76945,0.12133013,-8.148352,0.19921102,1.0,0.20587415,-14.998153,-24.960121,0.8539905,0.1973034376144409,1036.1726155281067,5000
38.437565,-27.877743,386.09637,512.0697,2.84641,-10.131883,0.18849961,1.0,215.41428,0.24991295,-8.075035,0.18088159,1.0,0.12203691,-21.652094,-42.211452,1.0092714,504.20264,2.7609,-10.141196,0.19036214,1.0,207.54413,0.24196695,-8.058788,0.17681995,1.0,0.09050068,-20.98268,-42.194542,0.9277411,0.19147335739135743,1993.5394041538239,10000
17.174118,-13.399918,195.85896,566.2776,2.9989688,-10.03612,0.16934697,1.0,187.63577,0.17598051,-8.04187,0.17259061,1.0,0.10757458,-22.896036,-55.02012,1.1439157,527.0006,2.6813493,-10.035162,0.1691554,1.0,163.63504,0.16576028,-8.073579,0.1805177,1.0,0.05299545,-23.797737,-55.092648,1.5976593,0.09528579626083374,2469.9683887958527,15000
10.89456,-10.850981,273.3827,588.5615,3.2054636,-10.014109,0.16494475,1.0,206.52809,0.25099292,-8.056713,0.17630102,1.0,0.17215136,-24.968716,-64.39753,1.5494475,577.5647,3.12226,-9.9708805,0.15629923,1.0,223.36774,0.32476202,-8.0513935,0.17497139,1.0,0.209058,-25.42183,-64.62021,1.1614876,0.006151612615585327,2500.7264533042908,20000
7.785285,-10.535085,185.94179,607.1242,3.707409,-9.890636,0.14025024,1.0,223.47336,0.34378663,-8.015886,0.16609462,1.0,0.08658485,-27.263523,-71.81154,1.1361437,577.6466,3.470438,-9.937889,0.14970084,1.0,211.47739,0.25977218,-8.045328,0.17345503,1.0,0.054197803,-28.647472,-72.01051,1.4293678,0.10600603923797608,3030.75665473938,25000
5.5021706,-3.363244,164.15068,566.98627,3.3713212,-9.862436,0.13461027,1.0,205.06621,0.40089512,-8.010508,0.16474971,1.0,0.104498096,-29.856802,-77.53859,1.2727759,559.074,3.2395682,-9.855898,0.13330264,1.0,212.91562,0.27866456,-8.059091,0.1768956,1.0,0.09378046,-29.349253,-77.49405,1.771282,0.005430951452255249,3057.9114139080048,30000
11.236546,-10.65595,195.28867,571.2698,3.7593179,-9.96443,0.15500908,1.0,181.7892,0.25745338,-8.042031,0.17263077,1.0,0.09465601,-29.452797,-82.122284,1.2928635,583.3552,3.3804097,-9.941957,0.15051429,1.0,183.75739,0.20148285,-8.038993,0.17187124,1.0,0.1196151,-28.441359,-82.114075,1.7888904,0.07044652738571167,3410.144055366516,35000
10.68814,-12.607773,236.8178,578.9059,3.5046964,-9.869957,0.13611446,1.0,218.86247,0.39677903,-8.005832,0.16358076,1.0,0.15414956,-30.731342,-85.93102,1.5144882,584.8928,3.5726874,-9.8082695,0.12377677,1.0,209.67535,0.37422442,-8.043772,0.1730659,1.0,0.18391159,-30.208046,-85.97572,1.5695593,0.00519519100189209,3436.1200120449066,40000
5.0957713,-6.750105,193.63081,570.90686,3.1854827,-9.924629,0.1470488,1.0,209.75409,0.17268957,-8.032818,0.17032743,1.0,0.110955685,-31.766392,-89.14767,1.6765354,605.49945,3.9853544,-9.93528,0.1491789,1.0,207.90413,0.17810455,-8.032268,0.1701898,1.0,0.12120488,-31.561207,-89.123,1.4196926,0.07325959725379944,3802.4180026054382,45000
