agent,alpha=0.010,alpha=0.011,alpha=0.013,alpha=0.015,alpha=0.017,alpha=0.019,alpha=0.022,alpha=0.025,alpha=0.028,alpha=0.032,alpha=0.036,alpha=0.041,alpha=0.047,alpha=0.053,alpha=0.061,alpha=0.069,alpha=0.079,alpha=0.089,alpha=0.102,alpha=0.116,alpha=0.132,alpha=0.150,alpha=0.170,alpha=0.194,alpha=0.220,alpha=0.250,alpha=0.285,alpha=0.324,alpha=0.369,alpha=0.419,alpha=0.477,alpha=0.543,alpha=0.617,alpha=0.702,alpha=0.799,alpha=0.908,alpha=1.033,alpha=1.175,alpha=1.337,alpha=1.521,alpha=1.730,alpha=1.968,alpha=2.238,alpha=2.546,alpha=2.896,alpha=3.294,alpha=3.747,alpha=4.262,alpha=4.848,alpha=5.515,alpha=6.273,alpha=7.136,alpha=8.117,alpha=9.233,alpha=10.502,alpha=11.946,alpha=13.589,alpha=15.457,alpha=17.582,alpha=20.000
CRL,0.999388403125,0.9992836281249999,0.99925540625,0.999169446875,0.999005084375,0.9987863062500001,0.998554928125,0.9982659125,0.9978992999999999,0.997312259375,0.996556421875,0.9956648906250001,0.9945441531249999,0.994218625,0.9927877374999999,0.990956028125,0.988744765625,0.98602413125,0.9826486781250001,0.978416065625,0.973072690625,0.9662978875,0.9576714624999999,0.947208675,0.9339205343750001,0.9160341125,0.8934662687499999,0.8655196500000001,0.825915065625,0.77642551875,0.7135666125,0.640573815625,0.56182741875,0.48240852187499994,0.410334153125,0.34405144375,0.2879854125,0.2425975875,0.20867205000000003,0.188119134375,0.175626178125,0.170702665625,0.170766965625,0.1747132125,0.181658953125,0.190618146875,0.20230745625000002,0.21471415,0.22757182812500001,0.2430886375,0.25579551562499997,0.26837071562500003,0.280628496875,0.292373484375,0.303482234375,0.313913753125,0.323688484375,0.33268529999999996,0.340906940625,0.34840840625
GCIQL,0.9998499656250001,0.999805771875,0.99974833125,0.9996737437500001,0.99957660625,0.9994497250000001,0.9992834374999999,0.9990644156249999,0.998774590625,0.9983895468749999,0.9978786875000001,0.997208153125,0.99634951875,0.99528625625,0.9940019375,0.992452196875,0.990557790625,0.9882461125,0.985382659375,0.981832715625,0.9773986499999999,0.9717983531250001,0.9646420656249999,0.955446028125,0.943572978125,0.92815645625,0.90799551875,0.8814663375,0.8464958250000001,0.80062555,0.7416355625000001,0.66856951875,0.5829399,0.489168234375,0.393867853125,0.30431751875,0.22748840312500002,0.166304340625,0.1208125125,0.08929069687499999,0.06899521875,0.0565588125,0.049585409375,0.046897715624999996,0.047086725,0.049967275,0.054411343749999994,0.059857528125000004,0.06619855,0.073096709375,0.080280659375,0.087764215625,0.095605940625,0.103626478125,0.11169221562500001,0.11963390625,0.127329696875,0.13469775625,0.14170315,0.148308796875
GCIVL,0.999902678125,0.999874625,0.9998385437499999,0.99979223125,0.99973278125,0.9996565093750001,0.999558809375,0.9994338656249999,0.9992740187500001,0.9990699031249999,0.9988095124999999,0.998477596875,0.9980549906249999,0.997517403125,0.99683400625,0.995965728125,0.994862878125,0.9934620781250001,0.991682121875,0.9894184625,0.98653581875,0.98285760625,0.9781517093750001,0.97210959375,0.96431633125,0.954206253125,0.940997334375,0.9235956218749999,0.9004657375,0.8694888031250001,0.8279024125,0.772551834375,0.700801003125,0.6123226093749999,0.5112890812499999,0.406857190625,0.310285071875,0.23443758125,0.18472375624999998,0.1523970875,0.134831815625,0.1298261875,0.134455084375,0.146338303125,0.16416525625,0.18682629374999998,0.21369206875,0.243747309375,0.27646809375000003,0.3106206875,0.344400121875,0.376547796875,0.40668008125000005,0.43420448125,0.45860327500000003,0.48007944062499996,0.49902721874999995,0.5157734656249999,0.530508153125,0.543487221875
QRL,0.999898478125,0.99986725625,0.99982593125,0.9997706875000001,0.9996960093749999,0.999594290625,0.99945558125,0.9992705687499999,0.999035809375,0.99875318125,0.9984160937500001,0.99800080625,0.997473896875,0.9967720124999999,0.9958293875,0.994552846875,0.992810221875,0.990402871875,0.9870056406250001,0.9820886874999999,0.97488261875,0.9644919406250001,0.9505222156249999,0.93392456875,0.9167895375,0.90054535,0.885372628125,0.869816684375,0.851099553125,0.8282936281250001,0.80062689375,0.7675428906249999,0.7290898375,0.686280165625,0.640709878125,0.594614475,0.548823509375,0.5031534,0.45687316874999995,0.410554546875,0.366007003125,0.32630834375,0.29138654375,0.27146420937500004,0.272681603125,0.29693093125000003,0.33165538125,0.369471059375,0.404413796875,0.43512750625,0.461976821875,0.48478847812500003,0.5042937000000001,0.5206077625,0.5345379125,0.54685695,0.557937209375,0.56795663125,0.57716830625,0.585659021875
