agent,alpha=0.010,alpha=0.011,alpha=0.013,alpha=0.015,alpha=0.017,alpha=0.019,alpha=0.022,alpha=0.025,alpha=0.028,alpha=0.032,alpha=0.036,alpha=0.041,alpha=0.047,alpha=0.053,alpha=0.061,alpha=0.069,alpha=0.079,alpha=0.089,alpha=0.102,alpha=0.116,alpha=0.132,alpha=0.150,alpha=0.170,alpha=0.194,alpha=0.220,alpha=0.250,alpha=0.285,alpha=0.324,alpha=0.369,alpha=0.419,alpha=0.477,alpha=0.543,alpha=0.617,alpha=0.702,alpha=0.799,alpha=0.908,alpha=1.033,alpha=1.175,alpha=1.337,alpha=1.521,alpha=1.730,alpha=1.968,alpha=2.238,alpha=2.546,alpha=2.896,alpha=3.294,alpha=3.747,alpha=4.262,alpha=4.848,alpha=5.515,alpha=6.273,alpha=7.136,alpha=8.117,alpha=9.233,alpha=10.502,alpha=11.946,alpha=13.589,alpha=15.457,alpha=17.582,alpha=20.000
CRL,0.9969343687500001,0.996170234375,0.9952387968749999,0.9941125843749999,0.992762371875,0.99373494375,0.9921563593749999,0.99042961875,0.988762628125,0.986244725,0.9844932406250001,0.9811478156250001,0.977257409375,0.973321084375,0.968967609375,0.9639998000000001,0.96095451875,0.952098128125,0.9441162468750001,0.93093251875,0.918667415625,0.899996534375,0.8774145656250001,0.84617481875,0.811845371875,0.768251321875,0.721160296875,0.660402375,0.595124740625,0.52965006875,0.47355663437500006,0.42176105625,0.384185128125,0.35612504375,0.33954613125,0.33274519062499996,0.331139459375,0.331937121875,0.334962625,0.340429409375,0.346647853125,0.35343824062499996,0.363985071875,0.371682478125,0.382365346875,0.389770921875,0.39696522500000003,0.40377776875000004,0.41012024374999995,0.41583514062500004,0.4210743,0.427587540625,0.43391716562499993,0.441526275,0.44578078750000005,0.44978360312500004,0.453598696875,0.45722329687499996,0.460577375,0.46366845312500005
GCIQL,0.9999027281249999,0.99987503125,0.999839528125,0.99979411875,0.999736196875,0.9996623250000001,0.999568378125,0.9994489968750001,0.999297709375,0.9991064312500001,0.99886508125,0.998561346875,0.9981800562500001,0.997702621875,0.9971063125,0.9963633843749999,0.9954398125000001,0.99429383125,0.9928738656249999,0.9911154,0.988937209375,0.986234759375,0.9828719781249999,0.978668734375,0.9733849375,0.966695275,0.958142621875,0.9470658999999999,0.9325254812500001,0.913230840625,0.887431334375,0.8528915218750001,0.807138784375,0.74835820625,0.6768465375,0.595481103125,0.50836965625,0.41989395625,0.33549471249999996,0.2599149875,0.196130571875,0.145596175,0.10812489375,0.08155504687500001,0.063272821875,0.05216611249999999,0.046558084374999996,0.0453381875,0.0470414,0.0506781625,0.05553480937500001,0.061470500000000004,0.06827730625,0.07574254999999999,0.083588965625,0.09168425,0.10002649062499999,0.10841654062499999,0.1166271875,0.12456885
GCIVL,0.9998980312500001,0.9998685937499999,0.9998307750000001,0.999782175,0.999719828125,0.99963968125,0.9995370125,0.99940526875,0.999236471875,0.999019946875,0.99874216875,0.9983853,0.9979257374999999,0.9973316562500001,0.99655905625,0.995545590625,0.99419958125,0.99238109375,0.9898693,0.986306821875,0.981117384375,0.973428328125,0.9621515593750001,0.9465486406249999,0.92728026875,0.906583659375,0.886350990625,0.86676645625,0.8465966406250001,0.8218723812500001,0.790344146875,0.750212415625,0.699844946875,0.638846440625,0.568694375,0.49217359062500005,0.414076465625,0.339344040625,0.27228832187499996,0.21725841250000003,0.181803865625,0.162825559375,0.1548233375,0.155905665625,0.163519609375,0.18062877500000002,0.203668496875,0.23179018125,0.263873625,0.29947205625,0.337571221875,0.376452465625,0.4150392,0.452247471875,0.48724898124999994,0.51971795,0.54915595625,0.575533125,0.598907503125,0.61949904375
QRL,0.999727984375,0.999621278125,0.9994657968749999,0.99923515,0.9988869812500001,0.9983546499999999,0.9975332375000001,0.9962475562499999,0.9941836281249999,0.9907962937500001,0.9852730375000001,0.9767246343749999,0.9650155125,0.951711909375,0.939416253125,0.929610478125,0.9227853781249999,0.9174747062499999,0.9119606156250001,0.905911,0.899161415625,0.891646184375,0.8831716281249999,0.8734112218750001,0.8616300499999999,0.8468565218749999,0.8280329,0.804115146875,0.77438690625,0.7384671125,0.6962168625,0.6474251343749999,0.592102271875,0.530239096875,0.462398059375,0.39233320625,0.32252019062500004,0.25997455,0.215254275,0.18672283437499998,0.16576600937500002,0.1561541875,0.154609521875,0.159410228125,0.170286575,0.187995915625,0.211749225,0.239858259375,0.27100719375,0.30380003437499997,0.336731,0.36861879375,0.39906574375,0.427409203125,0.453297671875,0.476792784375,0.49774337187500006,0.516287303125,0.5328000125,0.547446728125
