training/actor/actor_loss;training/actor/adv;training/actor/bc_log_prob;training/actor/mse;training/actor/std;training/grad/max;training/grad/min;training/grad/norm;training/value/d_neg_loss;training/value/d_neg_max;training/value/d_neg_mean;training/value/d_neg_min;training/value/d_pos_loss;training/value/d_pos_max;training/value/d_pos_mean;training/value/d_pos_min;training/value/lam;training/value/lam_loss;training/value/total_loss;training/value/value_loss;validation/actor/actor_loss;validation/actor/adv;validation/actor/bc_log_prob;validation/actor/mse;validation/actor/std;validation/value/d_neg_loss;validation/value/d_neg_max;validation/value/d_neg_mean;validation/value/d_neg_min;validation/value/d_pos_loss;validation/value/d_pos_max;validation/value/d_pos_mean;validation/value/d_pos_min;validation/value/lam;validation/value/lam_loss;validation/value/total_loss;validation/value/value_loss;time/epoch_time;time/total_time;grad/value_cosine_similarity_mean;grad/actor_cosine_similarity_mean;grad/value_cosine_similarity_std;grad/actor_cosine_similarity_std;grad/value_magnitude_similarity_mean;grad/actor_magnitude_similarity_mean;grad/value_magnitude_similarity_std;grad/actor_magnitude_similarity_std;grad/value_scale_mean;grad/actor_scale_mean;grad/value_scale_std;grad/actor_scale_std;feature/embedding_rank;step
321.3355;0.217507;-9.784372;0.6082159;1.0;17.328295;-101.51835;996.9238;482.309;29.575747;18.499619;5.375359;101.56835;29.089779;9.9214115;2.2837906;1.0;-101.51835;482.35898;583.8773;275.84293;0.096423015;-9.729313;0.59445107;1.0;483.76544;29.053568;17.03151;2.980285;75.227936;25.40952;8.321859;1.9935391;1.0003;-75.20049;483.81543;559.0159;0.00014665224840739062;16.294679641723633;0.07342047;0.0034636057;0.07814917;0.24522899;0.61024785;0.20728105;0.29495192;0.31499958;1079.3909;628.4585;1120.1129;1132.1232;230;1
74.14535;0.12048827;-9.349319;0.49945265;1.0;203.61827;-130.18759;1487.4526;163.14761;955.67065;418.36948;1.0571835;0.05122628;3.1237879;0.6034011;0.0032840369;767.7767;-0.94150907;201.53645;202.47797;77.88713;0.1273881;-9.342546;0.49775958;1.0;176.65509;918.2697;394.12292;1.3314414;0.039181475;2.7597795;0.60718596;0.0039322837;767.78217;8.306272;215.0442;206.73793;0.016065744109538743;1801.37557554245;0.1362815;8.76982e-05;0.43196085;0.06127007;0.51001483;0.38832584;0.3758243;0.34228897;12427.139;263.0538;48890.89;742.5666;14;111112
71.3871;0.12665829;-9.361612;0.50252616;1.0;334.94864;-270.46323;1708.3517;168.10977;961.7838;409.84384;0.87317157;0.050507754;3.0022967;0.61628807;0.0012967233;752.46857;-0.38206843;205.7332;206.11526;78.93931;0.167389;-9.384048;0.508135;1.0;167.83868;1018.9189;411.76526;1.5934396;0.04727593;2.4849424;0.60910904;0.001520864;752.53784;2.0499659;205.46559;203.41562;0.011562034348651627;3086.0447788238525;0.12427801;0.00013353332;0.4191319;0.049919825;0.48856816;0.38707963;0.37781006;0.3427558;11898.334;378.00388;42450.51;1145.4874;18;222223
77.382095;0.14717701;-9.358282;0.5016935;1.0;246.6386;-300.03073;2017.4147;162.06418;1114.3909;425.00043;0.9721379;0.058877897;4.380006;0.633355;0.0021733043;742.07007;-6.588021;199.16768;205.7557;75.35047;0.11170536;-9.405911;0.51360077;1.0;172.37218;1075.2635;405.8103;0.9283998;0.05515516;2.881194;0.6293384;0.0027918804;742.18646;-3.8260908;209.48149;213.30759;0.012320009347644921;4454.933344125748;0.12384729;-0.00011333783;0.39257842;0.046326086;0.45382643;0.37002626;0.37724614;0.3396202;10733.31;439.9212;36998.754;1326.0872;20;333334
73.045074;0.11210748;-9.269331;0.4794559;1.0;447.32266;-378.68533;2259.572;167.44131;1349.927;425.1131;2.4142344;0.053731993;4.0329375;0.6425047;0.0023837986;722.07153;-2.6947653;203.54489;206.23965;90.05873;0.17710155;-9.403196;0.5129221;1.0;154.40955;1223.8147;442.03262;1.7570229;0.04256297;3.082803;0.62576854;0.0011686553;722.03577;5.369803;190.51132;185.14153;0.012325749248490185;5824.459674358368;0.12254541;-3.236092e-05;0.38415897;0.04541763;0.46141145;0.3683547;0.379671;0.34166738;10210.179;551.48206;36092.34;1761.9213;22;444445
81.18425;0.17660156;-9.316999;0.49137306;1.0;287.12668;-247.11372;1660.2065;158.5238;1283.4375;439.56226;2.4754374;0.05343471;3.4418478;0.6242497;0.0014412709;715.04724;-2.45598;194.27617;196.73215;78.18911;0.14043845;-9.403522;0.5130033;1.0;159.57004;1392.1592;438.73004;0.84126765;0.05300349;3.153819;0.63843465;0.0013980572;715.035;-2.1476;195.3218;197.46939;0.012311195303892066;7192.368901968002;0.111397244;0.00029951474;0.3755263;0.045382187;0.44481656;0.36331683;0.3839155;0.3394916;9932.056;603.6068;33957.668;2116.7607;23;555556
77.50264;0.15184277;-9.3617325;0.50255615;1.0;275.29575;-279.41238;1714.8835;167.76202;1472.2443;428.12756;2.0922174;0.045123033;2.8428907;0.6345523;0.0028280197;716.1254;3.4925203;203.5683;200.07578;82.96073;0.16408384;-9.432683;0.52029383;1.0;164.34715;1459.9482;431.11823;2.1243684;0.053363763;3.517;0.6251577;0.0012909153;716.0838;-2.4087355;200.15134;202.56007;0.012290404375956592;8557.968026638031;0.10807441;0.00012602887;0.37328777;0.044596095;0.43050462;0.36225945;0.38117138;0.34017026;9702.027;642.19965;30717.479;2024.7667;24;666667
77.47502;0.14120932;-9.348904;0.49934876;1.0;412.05673;-312.45847;1934.4508;153.31;1465.555;457.14218;0.6841625;0.04673487;2.6508534;0.6280194;0.0016039665;720.9689;2.354058;189.35844;187.00438;79.72453;0.15347013;-9.420656;0.5172869;1.0;158.44057;1405.2003;439.44315;1.2438252;0.05071248;3.5632918;0.6320719;0.0010682642;720.98157;-0.5136852;194.48964;195.00333;0.012258557294157956;9920.028592824936;0.11690264;-0.00023840152;0.38479164;0.045279283;0.4501885;0.37083656;0.38017935;0.34095156;8670.982;611.8198;29162.715;2131.6838;24;777778
74.67893;0.152836;-9.360784;0.50231886;1.0;205.92128;-131.81866;1116.5325;152.50851;1493.8049;454.98697;0.14421616;0.056481697;3.316314;0.6501553;0.0017324889;709.50195;-4.598776;187.98363;192.5824;80.76617;0.17486471;-9.362007;0.5026247;1.0;155.96037;1539.4906;453.17535;1.1075089;0.06176708;2.8226192;0.6382032;0.0007325917;709.4769;-8.348471;191.43422;199.78268;0.012249362944972992;11281.067566156387;0.09796069;-7.8350306e-05;0.36094743;0.045580525;0.42223606;0.36204046;0.38156945;0.34004498;9991.127;630.62714;29950.088;2007.528;26;888889
85.8226;0.18672544;-9.332082;0.4951434;1.0;140.27286;-168.67697;1209.1174;161.14243;1488.6285;439.01172;2.663555;0.06512495;3.7473485;0.6570972;0.00079189235;700.64746;-10.597259;196.1748;206.77206;84.24042;0.16177315;-9.4471245;0.5239041;1.0;163.48846;1556.7981;436.13104;1.37956;0.04807858;3.5844526;0.6353612;0.0017746714;700.6875;1.3463143;198.52284;197.17653;0.012064537406048178;12621.570388793945;0.10383884;0.0003441205;0.36765364;0.044976432;0.41824657;0.3588002;0.38151592;0.33939686;8535.514;666.84875;26136.498;2132.9739;26;1000000
