training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
9.565006,-9.565006,0.5533745,1.0,0.33516955,-0.3385037,4.927201,9.445559,-9.445559,0.5235126,1.0,0.001835902738571167,9.179515838623047,1
8.390717,-8.390717,0.25980204,1.0,0.054027267,-0.066193715,1.8229005,8.409941,-8.409941,0.26460803,1.0,0.16408895173072816,829.6242759227753,5000
8.374073,-8.374073,0.2556413,1.0,0.04808955,-0.057454564,1.3097215,8.358936,-8.358936,0.25185704,1.0,0.16164438996315003,1637.8462269306183,10000
8.367336,-8.367336,0.253957,1.0,0.049750276,-0.051009532,1.32341,8.384998,-8.384998,0.2583727,1.0,0.08152888236045837,2045.4906406402588,15000
8.371533,-8.371533,0.25500622,1.0,0.040923253,-0.042408183,1.2187217,8.34181,-8.34181,0.24757543,1.0,0.0020751969814300536,2055.8666286468506,20000
8.358084,-8.358084,0.25164363,1.0,0.06035398,-0.059513316,1.345722,8.380941,-8.380941,0.25735843,1.0,0.07924903559684754,2452.111809492111,25000
8.352027,-8.352027,0.25012964,1.0,0.059365295,-0.061706368,1.3490324,8.359149,-8.359149,0.25191015,1.0,0.00217864203453064,2463.005021572113,30000
8.338423,-8.338423,0.24672848,1.0,0.06480777,-0.06335306,1.340509,8.3537245,-8.3537245,0.25055408,1.0,0.08036415247917175,2864.8257870674133,35000
8.291627,-8.291627,0.23502964,1.0,0.05434984,-0.034247164,1.1026231,8.3432045,-8.3432045,0.24792409,1.0,0.0020926362991333007,2875.2889697551727,40000
8.301731,-8.301731,0.23755561,1.0,0.056131445,-0.043555945,1.1977651,8.35425,-8.35425,0.25068533,1.0,0.08156887125968933,3283.1333272457123,45000
8.2876215,-8.2876215,0.23402826,1.0,0.0703068,-0.0465702,1.1646423,8.335182,-8.335182,0.24591844,1.0,0.0020978786945343017,3293.622722864151,50000
8.335272,-8.335272,0.24594098,1.0,0.053062566,-0.058602836,1.2581458,8.383163,-8.383163,0.2579137,1.0,0.08071639699935913,3697.2047090530396,55000
8.297201,-8.297201,0.23642308,1.0,0.056646436,-0.04603889,1.2984602,8.293043,-8.293043,0.23538378,1.0,0.0021228835582733155,3707.8191299438477,60000
8.31656,-8.31656,0.24126282,1.0,0.060249116,-0.04918438,1.2231992,8.327873,-8.327873,0.24409115,1.0,0.002127881956100464,3718.45854139328,65000
