training/actor/actor_loss;training/actor/adv;training/actor/bc_log_prob;training/actor/mse;training/actor/std;training/grad/max;training/grad/min;training/grad/norm;training/value/d_neg_loss;training/value/d_neg_max;training/value/d_neg_mean;training/value/d_neg_min;training/value/d_pos_loss;training/value/d_pos_max;training/value/d_pos_mean;training/value/d_pos_min;training/value/lam;training/value/lam_loss;training/value/total_loss;training/value/value_loss;validation/actor/actor_loss;validation/actor/adv;validation/actor/bc_log_prob;validation/actor/mse;validation/actor/std;validation/value/d_neg_loss;validation/value/d_neg_max;validation/value/d_neg_mean;validation/value/d_neg_min;validation/value/d_pos_loss;validation/value/d_pos_max;validation/value/d_pos_mean;validation/value/d_pos_min;validation/value/lam;validation/value/lam_loss;validation/value/total_loss;validation/value/value_loss;time/epoch_time;time/total_time;step
156.90277;-0.052794784;-9.559385;0.5519695;1.0;29.68423;-43.659073;763.6961;486.05127;27.816254;14.727598;2.0701287;43.709072;22.881966;6.0252533;0.010449716;1.0;-43.659073;486.10126;529.7603;110.64969;-0.035018742;-9.332861;0.49533823;1.0;487.84;27.218498;12.925013;0.05166912;26.85387;24.631971;4.5318613;0.0072761653;1.0003;-26.811914;487.88998;514.7019;0.000139915590488558;15.54616403579712;1
123.28955;0.32090357;-7.6089315;0.064355895;1.0;316.05127;-264.45535;2175.7476;182.67004;1401.3464;436.77075;0.05548649;0.055360496;2.0206597;0.79694057;0.0011099153;537.54095;-2.8814857;209.54709;212.42857;106.21955;0.25835788;-7.6773276;0.08145485;1.0;183.1841;1443.3135;441.53375;0.42619365;0.08828302;5.197859;0.746048;0.0027087582;537.56476;-20.579601;210.06233;230.64194;0.007206607618737974;816.2795460224152;111112
110.41504;0.29546562;-7.6402717;0.07219088;1.0;117.410416;-134.80154;1017.49225;175.89014;1955.3464;500.22226;2.2926657;0.04684086;2.0789912;0.7849379;0.0020159562;528.0796;1.668277;202.29411;200.62584;118.31883;0.33641183;-7.6783943;0.081721574;1.0;179.0233;1982.5981;523.4095;0.4816919;0.053269036;3.8018227;0.7430296;0.0010169595;528.0607;-1.7262492;205.42635;207.15259;0.0031617280972597137;1167.5823204517365;222223
118.144325;0.2863414;-7.5917945;0.060071588;1.0;256.0359;-248.32306;1606.4843;174.16428;2386.4246;528.1354;0.70885384;0.053324416;2.713877;0.8156121;0.001157302;523.6244;-1.7407451;200.3455;202.08624;118.16368;0.30650163;-7.708757;0.08931222;1.0;182.10875;2473.7273;525.81335;0.18235996;0.26919225;13.130028;0.8047515;0.0007137824;523.60596;-114.77037;208.28905;323.05942;0.002704597468114848;1468.0928525924683;333334
116.339485;0.31891438;-7.592987;0.060369663;1.0;89.72201;-68.86336;782.35284;171.62949;2645.0889;586.85754;0.32781452;0.043834932;2.1963189;0.79156435;0.0009980833;526.5981;3.2465134;197.95938;194.71288;112.38927;0.30943114;-7.704274;0.08819149;1.0;171.37328;2762.701;592.55396;0.057205055;0.11224079;6.7271013;0.76426125;0.00053599913;526.5594;-32.77347;197.70125;230.47472;0.002703448172589179;1768.475685119629;444445
109.77869;0.28582707;-7.5944753;0.06074175;1.0;138.32776;-143.44565;999.4247;166.71265;2892.7378;599.894;1.9565585;0.046081353;2.3368738;0.7809143;0.0013360052;521.08704;2.0419567;192.767;190.72504;121.02009;0.29577821;-7.710827;0.08982965;1.0;174.63324;2969.9165;584.0876;0.1875071;0.14921969;7.681885;0.78187954;0.0008223386;521.06616;-51.700024;200.68654;252.38657;0.0027204305101186203;2070.7454414367676;555556
105.392365;0.31456226;-7.5736465;0.055534568;1.0;597.91077;-477.74875;2627.7285;168.99692;2601.667;591.8436;0.008365446;0.051425472;3.16945;0.7940084;0.0018129331;546.83606;-0.77949905;196.33873;197.11823;114.11359;0.3243264;-7.692182;0.08516848;1.0;171.3636;2841.1426;573.3586;2.351202;0.09605381;5.9876246;0.7707565;0.0017803868;546.8309;-25.183643;198.70515;223.8888;0.0027189421293902036;2372.8498227596283;666667
117.42963;0.3434308;-7.5927544;0.060311556;1.0;173.85112;-131.82166;960.4056;167.93433;2752.0725;615.98035;2.6209621;0.04614588;2.001236;0.8024502;0.0026633472;514.9921;1.9848425;193.68394;191.6991;117.90302;0.40643752;-7.6941257;0.08565439;1.0;176.38782;3184.348;593.579;0.8241626;6.4416103;74.5105;0.94166684;0.0013143502;514.9442;-3291.3228;202.13525;3493.458;0.002727256314025418;2675.878002643585;777778
119.901184;0.31462944;-7.611154;0.06491154;1.0;140.22443;-167.55821;888.9835;169.56818;3117.8591;604.79175;3.1297395;0.046211816;2.6133957;0.8064613;0.0012538637;517.06195;1.958726;195.42128;193.46255;127.08615;0.32880223;-7.7153645;0.09096411;1.0;177.14673;3244.9202;607.88556;0.009689204;0.115539365;4.5065536;0.80630684;0.0005934679;517.03613;-33.88622;202.99854;236.88475;0.002734209576632062;2979.678765773773;888889
125.877686;0.3393334;-7.5951047;0.06089911;1.0;136.86072;-98.69469;892.4561;177.17934;3068.389;580.13556;4.949203;0.047504827;1.9240372;0.8396145;0.00029432535;515.3415;1.2858664;202.94643;201.66055;122.65469;0.3195529;-7.6996846;0.08704406;1.0;165.68164;3302.6777;639.0892;0.011847695;0.20704995;11.661975;0.8161582;0.0019474446;515.33655;-80.93358;191.44847;272.38205;0.0026934003736829664;3278.945177078247;1000000
