training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,training/value/binary_accuracy,training/value/categorical_accuracy,training/value/contrastive_loss,training/value/logits,training/value/logits_neg,training/value/logits_pos,training/value/v_max,training/value/v_mean,training/value/v_min,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,validation/value/binary_accuracy,validation/value/categorical_accuracy,validation/value/contrastive_loss,validation/value/logits,validation/value/logits_neg,validation/value/logits_pos,validation/value/v_max,validation/value/v_mean,validation/value/v_min,time/epoch_time,time/total_time,step
204.02385,0.20897587,-9.412511,0.5152507,1.0,0.17708969,0.0009765625,1.156055,0.5670346,0.5669423,0.6614199,79.49209,4.3349853,0.099418424,10.352974,-9.2973995,206.9314,0.7217264,0.0009765625,0.5722903,-0.4478464,-0.44780245,-0.49281442,12.168479,0.8701207,0.05107316,97.59805,-0.13626622,-9.323153,0.4929112,1.0,0.98764324,0.001953125,0.06285937,-4.8390923,-4.8388796,-5.0567102,6.5448427,0.1012465,2.2344657e-05,0.98790264,0.0009765625,0.043650992,-5.540022,-5.5397687,-5.7991185,20.158224,0.08885452,4.0105973e-05,0.009222401189804077,46.11200785636902,1
17.814678,-0.19350189,-8.121403,0.19247356,1.0,0.99902916,0.07421875,0.0056321025,-11.605848,-11.612636,-4.660654,8.863722,0.044963565,1.2040343e-07,0.3208843,-0.25256377,7.3551693,0.9990282,0.07421875,0.005577256,-11.4292965,-11.435889,-4.683778,4.8257737,0.040123932,2.0937699e-07,9.428086,-0.46896374,-8.128986,0.19436961,1.0,0.99902153,0.05859375,0.0057682334,-11.624484,-11.631083,-4.874423,18.55806,0.03519657,6.9656046e-08,0.9990244,0.056640625,0.005729366,-11.266482,-11.272948,-4.6521935,4.2331533,0.033329282,9.2419356e-07,0.18698519563674926,981.0379874706268,5000
17.581076,-0.22217092,-8.036227,0.1711797,1.0,0.999033,0.103515625,0.0052857017,-12.664353,-12.672427,-4.4054856,10.864006,0.07302594,1.2032663e-05,0.21447265,-0.38483453,7.761986,0.999033,0.09375,0.0053023337,-12.667431,-12.675481,-4.4318676,4.9894342,0.069596455,8.011195e-06,14.655789,-0.26675934,-8.074975,0.18086669,1.0,0.99900436,0.08691406,0.005373596,-12.473386,-12.481252,-4.4264016,18.000635,0.08649181,1.327339e-06,0.9990206,0.07128906,0.0053409147,-12.363725,-12.371523,-4.3860803,8.760326,0.0627866,1.3476207e-06,0.19625620694160462,1962.31902384758,10000
29.849833,-0.1645638,-8.021568,0.16751492,1.0,0.9990387,0.13378906,0.0049385447,-12.928026,-12.936699,-4.0565124,13.630913,0.11148422,1.3859976e-05,0.74144465,-0.689197,15.3427105,0.99903584,0.13183594,0.0049611973,-12.880236,-12.888842,-4.076954,14.0840225,0.12880306,4.842181e-05,38.457123,-0.15240364,-8.02161,0.1675254,1.0,0.9990225,0.10449219,0.0052497913,-12.549904,-12.558005,-4.260699,11.721568,0.10240014,6.1099917e-07,0.9990225,0.111328125,0.0052717384,-12.541229,-12.549263,-4.321289,23.767601,0.11698228,4.673314e-07,0.09186967530250549,2421.6674041748047,15000
40.095997,-0.1925525,-7.96302,0.15287796,1.0,0.9990387,0.16210938,0.0047963923,-12.918293,-12.927096,-3.9123878,35.970833,0.1850141,2.8150289e-05,1.2698104,-1.002701,24.009575,0.9990368,0.13964844,0.0048749335,-12.803056,-12.811713,-3.9471788,27.136831,0.21829818,3.8876824e-05,48.700287,-0.17788896,-7.951646,0.1500345,1.0,0.9989977,0.10839844,0.0051514134,-12.774527,-12.782938,-4.1701136,103.16008,0.42156908,4.343383e-06,0.9989834,0.08886719,0.0052406453,-12.680815,-12.689075,-4.2312965,112.255936,0.48992252,1.2873657e-05,0.0049955029964447025,2446.644921541214,20000
45.7968,-0.17641777,-7.9430895,0.14789546,1.0,0.9990463,0.15136719,0.0046792338,-13.147396,-13.156612,-3.718738,75.92387,0.49920446,5.0049294e-07,1.5230994,-1.7252853,31.374008,0.9990444,0.13769531,0.0047278125,-13.09742,-13.106464,-3.8446581,158.02362,0.5471415,2.981361e-05,48.259743,-0.1401475,-7.9378867,0.14659461,1.0,0.99902725,0.11816406,0.0051088063,-12.847401,-12.855988,-4.064393,252.37119,0.5432987,1.8449951e-05,0.99902153,0.099609375,0.0051967744,-12.746606,-12.754968,-4.1923976,95.82712,0.3701694,1.7056322e-05,0.12498046355247498,3071.5472416877747,25000
44.0922,-0.2346469,-7.918616,0.14177695,1.0,0.99904346,0.16113281,0.0046451036,-13.197201,-13.206529,-3.6545231,58.888367,0.36535668,3.1093332e-05,0.68686295,-0.7850728,19.146915,0.9990339,0.14648438,0.0047201933,-13.045206,-13.054283,-3.758453,29.81306,0.2749447,4.741339e-05,48.4059,-0.24498802,-7.940273,0.14719117,1.0,0.99902344,0.13085938,0.005171529,-13.100981,-13.10973,-4.151473,213.78508,0.49962044,1.4095057e-05,0.9990206,0.10839844,0.0052541276,-12.925348,-12.933816,-4.2623405,135.02705,0.3996036,1.1024279e-06,0.007076443576812744,3106.9294607639313,30000
53.186893,-0.23719957,-7.8909416,0.13485841,1.0,0.9990406,0.20117188,0.0045520766,-13.367748,-13.377335,-3.5600736,100.63242,0.29662287,8.7276625e-05,1.2695796,-1.1356779,27.766617,0.9990339,0.16308594,0.0046198303,-13.1907215,-13.200034,-3.66331,20.333359,0.16730654,2.9881812e-05,49.732613,-0.2832087,-7.902872,0.13784105,1.0,0.9990139,0.14550781,0.0050762426,-13.338814,-13.34785,-4.09577,33.975246,0.25393134,6.345756e-07,0.9989929,0.12695312,0.005185673,-13.161533,-13.170336,-4.1562486,146.60501,0.55435354,5.1024995e-07,0.09362112216949463,3575.0350749492645,35000
50.74319,-0.32093075,-7.888421,0.13422829,1.0,0.9990511,0.19042969,0.0044905045,-13.699141,-13.709084,-3.526685,319.3878,0.53883684,8.8479355e-06,1.6101091,-2.1138268,32.86858,0.9990492,0.13867188,0.0046101576,-13.498924,-13.508606,-3.5947537,102.76113,0.43491194,6.0513645e-05,49.932117,-0.36166167,-7.918725,0.14180419,1.0,0.99902344,0.13085938,0.005132367,-13.405801,-13.414826,-4.1731205,289.29022,0.5275619,1.313083e-06,0.9990225,0.10546875,0.005188098,-13.2260065,-13.234818,-4.211156,132.6246,0.32532066,4.857634e-05,0.006070253229141236,3605.386342525482,40000
55.958893,-0.28249007,-7.8618526,0.12758616,1.0,0.99904823,0.23242188,0.004340335,-13.872201,-13.882437,-3.401421,138.12831,0.45432523,2.1736227e-05,1.5235821,-1.3523508,28.878532,0.9990349,0.20019531,0.0044295574,-13.705626,-13.715613,-3.4884686,23.278759,0.26980883,7.4314494e-06,61.75258,-0.28634635,-7.8749638,0.130864,1.0,0.99899006,0.1328125,0.0052040936,-13.502412,-13.511595,-4.1085296,220.7316,0.58139426,9.141397e-06,0.99900055,0.123046875,0.0052416828,-13.285248,-13.294162,-4.1671324,215.76654,0.44034213,8.847784e-06,0.10569296851158141,4133.851188421249,45000
