training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
243.58377,0.11541965,-9.793861,0.61058813,1.0,11.210758,1.6673379,-1.6592287,-4.787592,14.854593,-18.455711,864.2867,2.4275634,-1.059215,-3.6435864,1.3069339,1.9609653,-8.38122,-9.767509,0.6040002,1.0,89.60432,4.584469,1.7927125,-2.6585717,5.441728,3.2526457,-2.3979015,1.8766422,0.009135012722015381,45.67506504058838,1
44.495667,-0.85915506,-9.919491,0.64199567,1.0,1.8594662,0.0,-13.243723,-23.545948,3.3273625,-3.0427299,109.742714,0.82266057,-12.564846,-22.754961,0.20844011,47.24147,-0.69883204,-9.924152,0.64316094,1.0,2.1701574,0.0,-13.420908,-23.616138,1.827048,-12.725879,-22.880226,0.23520008,0.23922916564941407,1241.8208947181702,5000
20.197512,-0.84552526,-9.601981,0.5626184,1.0,2.2388906,0.0,-18.954735,-38.593456,15.843967,-12.575713,193.03664,0.59410274,-18.42688,-37.974205,0.09542848,33.0983,-0.5911158,-9.629869,0.5695902,1.0,1.6224784,0.0,-19.491844,-38.603985,0.5040077,-18.967241,-38.005463,0.10711326,0.23918905000686647,2437.766146659851,10000
32.777035,-0.5842025,-9.620969,0.56736517,1.0,2.2079759,0.0,-24.848305,-51.298115,9.901257,-9.185427,159.56435,0.5295852,-24.336231,-50.790215,0.10642266,38.09957,-0.6913112,-9.6671295,0.57890546,1.0,1.9250518,0.0,-24.021494,-51.2607,0.543021,-23.546999,-50.75181,0.10120442,0.13054218411445617,3090.4770686626434,15000
59.11918,-0.540288,-9.724634,0.5932814,1.0,1.9801341,0.0,-25.202044,-60.988586,12.37177,-9.959094,190.57591,0.42733696,-24.779917,-60.591534,0.114630096,99.740265,-0.30745563,-9.663597,0.57802236,1.0,2.721046,0.0,-26.669834,-60.975754,0.5674734,-26.260681,-60.57158,0.10199818,0.010180474853515625,3141.379447221756,20000
38.78875,-0.79062545,-9.706404,0.5887239,1.0,1.7312639,0.0,-28.156113,-69.09768,6.6504135,-8.869569,130.84743,0.6844951,-27.705536,-68.8192,0.136854,42.66956,-0.6976157,-9.664553,0.5782611,1.0,1.9859226,0.0,-28.772467,-69.12731,0.6610094,-28.329899,-68.81097,0.13730855,0.13379500007629394,3810.354449748993,25000
24.093086,-0.8147808,-9.8228655,0.61783934,1.0,1.7160068,0.0,-31.2416,-75.4173,5.6620245,-6.5744042,105.81147,0.74227893,-30.869106,-75.15708,0.11573521,32.950306,-0.76198345,-9.79022,0.60967815,1.0,1.7870438,0.0,-29.38157,-75.36834,0.38831228,-28.943897,-75.11463,0.11873184,0.009728866291046143,3858.998786687851,30000
14.7082615,-0.92900836,-9.731077,0.5948921,1.0,1.1941948,0.0,-30.61754,-80.33587,4.382792,-3.8543434,88.05504,0.3561083,-30.223228,-80.12016,0.08281847,16.267073,-0.88285863,-9.725716,0.59355175,1.0,1.5435641,0.0,-30.209272,-80.35398,0.5362783,-29.76862,-80.180145,0.10976125,0.13411019821166992,4529.549781799316,35000
28.64487,-0.7787112,-9.65353,0.5755054,1.0,1.6399758,0.0,-32.283028,-83.96972,9.34,-9.661567,160.33263,0.30783406,-31.904043,-83.78295,0.12871824,30.647263,-0.7471162,-9.692152,0.5851611,1.0,1.6850562,0.0,-31.419403,-84.00114,0.4881391,-31.005142,-83.84361,0.14711058,0.009815275144577026,4578.62615942955,40000
41.509476,-0.5456669,-9.83201,0.62012565,1.0,1.7881798,0.0,-34.891853,-86.97367,9.902998,-9.559833,179.14503,0.4866585,-34.476448,-86.853775,0.1293367,40.48847,-0.5843607,-9.805527,0.6135045,1.0,1.3877196,0.0,-33.133717,-87.00113,0.4018871,-32.728535,-86.86854,0.1145553,0.13317649898529052,5244.508657693863,45000
23.018696,-0.81779724,-9.706721,0.58880323,1.0,2.052371,0.0,-32.773785,-89.28192,11.351642,-9.371673,158.92824,0.66008615,-32.42,-89.15614,0.10736583,44.093895,-0.6069,-9.751243,0.5999336,1.0,1.6056571,0.0,-32.713173,-89.28372,0.7101098,-32.304054,-89.216194,0.1180082,0.009872464799880982,5293.870983123779,50000
