training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,training/value/binary_accuracy,training/value/categorical_accuracy,training/value/contrastive_loss,training/value/logits,training/value/logits_neg,training/value/logits_pos,training/value/v_max,training/value/v_mean,training/value/v_min,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,validation/value/binary_accuracy,validation/value/categorical_accuracy,validation/value/contrastive_loss,validation/value/logits,validation/value/logits_neg,validation/value/logits_pos,validation/value/v_max,validation/value/v_mean,validation/value/v_min,time/epoch_time,time/total_time,step
34.748283,-1.4064125,-9.611734,0.56505656,1.0,0.51016617,0.0,0.7970964,-0.03516017,-0.035027765,-0.17060943,23.204515,1.4212545,0.028633105,3.1539187,-1.301191,119.52102,0.3197794,0.0009765625,1.0405297,0.4446118,0.4444072,0.6538921,24.49762,2.9015193,0.0973897,38.61664,-1.0649523,-9.493364,0.53546405,1.0,0.9768858,0.0,0.08270307,-5.216627,-5.2161345,-5.7211223,10.7853,0.13059872,6.570075e-06,0.9800625,0.0029296875,0.06567304,-4.8777356,-4.8775477,-5.0694885,18.155304,0.15841775,7.1232156e-05,0.01314794306755066,65.73971700668335,1
24.844488,-0.123631895,-8.67643,0.33123034,1.0,0.9990444,0.109375,0.005506694,-10.848417,-10.854487,-4.6371746,6.7109385,0.08480881,5.394286e-07,0.87585497,-0.8085789,14.924931,0.9990387,0.09472656,0.005566939,-10.758503,-10.764383,-4.7441173,3.651176,0.06605928,1.041914e-06,21.130136,-0.23819776,-8.730095,0.3446467,1.0,0.99895763,0.09082031,0.0057155807,-10.647166,-10.653081,-4.596531,9.841076,0.124481834,4.9080927e-07,0.9989605,0.076171875,0.0057989685,-10.438837,-10.444535,-4.609516,20.43081,0.13561442,1.5498082e-06,0.24892841992378234,1310.381817817688,5000
29.98411,-0.1460519,-8.639841,0.32208335,1.0,0.99905396,0.16308594,0.005126388,-10.663143,-10.669503,-4.157523,15.156204,0.21386325,3.4105196e-06,0.414771,-0.42446965,11.519485,0.99905014,0.14453125,0.0052263774,-10.349203,-10.355188,-4.2264977,12.862661,0.1777153,3.0125989e-06,27.315443,-0.14292488,-8.648293,0.32419604,1.0,0.99886894,0.12207031,0.005569239,-10.5594015,-10.565656,-4.1616135,61.613712,0.4586304,6.560508e-06,0.9989004,0.095703125,0.005641613,-10.270684,-10.276565,-4.255086,42.07686,0.37226075,1.3346218e-05,0.2702636626720428,2661.700133562088,10000
39.126354,-0.08588618,-8.649691,0.3245457,1.0,0.999053,0.15429688,0.005044451,-10.921324,-10.927985,-4.106352,13.427385,0.19884615,2.3122342e-05,0.7099918,-0.8544063,18.870201,0.9990425,0.15039062,0.005164267,-10.504147,-10.510293,-4.2180567,11.822617,0.1626069,3.0170406e-06,47.15885,-0.08324762,-8.635559,0.32101262,1.0,0.9989128,0.13183594,0.0052516987,-11.030955,-11.037799,-4.0309286,82.49069,0.47205245,4.2103893e-06,0.9989071,0.119140625,0.00533566,-10.652553,-10.658893,-4.1662693,26.283588,0.28930497,3.505243e-06,0.15534371309280395,3438.418701171875,15000
33.820133,-0.11517817,-8.580699,0.3072977,1.0,0.9990654,0.19238281,0.0049271495,-11.190077,-11.197126,-3.9791286,19.637568,0.24687177,2.4954916e-06,0.6096672,-0.47879642,12.40979,0.99905777,0.16894531,0.0050117467,-10.72192,-10.728438,-4.0541997,10.49205,0.22121602,1.3114091e-05,36.02922,-0.16185498,-8.602556,0.3127619,1.0,0.9989042,0.15722656,0.0051283855,-11.147954,-11.1550665,-3.8721461,116.054985,0.52801126,8.685958e-06,0.9988928,0.13671875,0.0052769184,-10.667543,-10.674126,-3.9327352,80.676254,0.5805719,7.744003e-06,0.028744611167907715,3582.1417605876923,20000
40.6242,-0.116790146,-8.561734,0.30255646,1.0,0.9990692,0.20117188,0.0046720165,-11.491158,-11.498785,-3.6890874,102.011185,0.64878833,1.5917447e-05,1.25482,-1.263515,23.056067,0.9990692,0.18652344,0.0047784774,-11.069437,-11.076565,-3.7773533,49.28118,0.61827385,1.2082109e-05,39.28129,-0.1139718,-8.599867,0.31208956,1.0,0.99897003,0.14355469,0.005096339,-11.229275,-11.236491,-3.8467326,65.06246,0.52810204,2.367215e-06,0.9989662,0.13671875,0.005191397,-10.852333,-10.85903,-4.001603,27.934443,0.4316708,1.5977172e-05,0.17245836143493654,4444.433569431305,25000
35.137672,-0.15351033,-8.558407,0.3017246,1.0,0.99906826,0.19042969,0.004735344,-11.391842,-11.399243,-3.8216865,59.686367,0.43852678,3.4391114e-06,0.6737148,-0.652963,16.67931,0.9990654,0.18359375,0.0048283315,-10.90494,-10.911799,-3.8878253,47.448383,0.39520413,6.2335225e-06,43.948322,-0.15241715,-8.5965395,0.31125796,1.0,0.99884415,0.15234375,0.0051557906,-11.425322,-11.432846,-3.7277021,66.18282,0.71300185,1.35565715e-05,0.9988251,0.15332031,0.005401707,-10.964933,-10.971941,-3.7951913,88.76589,1.1126953,1.498342e-05,0.012947075700759888,4509.168950080872,30000
37.78927,-0.1871995,-8.583459,0.30798754,1.0,0.9990568,0.1875,0.004726981,-11.629387,-11.637081,-3.7589533,50.69501,0.36968756,2.0944091e-05,0.93345433,-1.5376868,23.963184,0.9990597,0.17578125,0.0048073027,-11.166744,-11.173948,-3.797823,52.266983,0.37965804,7.383919e-06,41.14505,-0.20014302,-8.576048,0.30613485,1.0,0.99892426,0.16015625,0.0050609177,-11.631226,-11.638889,-3.7892985,102.066895,0.6017586,5.8227515e-06,0.99892044,0.14746094,0.005237159,-11.212438,-11.219645,-3.8399954,179.04947,1.0972633,1.9350824e-05,0.1702762602329254,5360.5502552986145,35000
38.415543,-0.13567755,-8.5543,0.3006983,1.0,0.99906063,0.18359375,0.0047227684,-11.673574,-11.681316,-3.7540188,58.739056,0.34162635,5.040565e-06,0.9298179,-1.5711989,18.47783,0.9990549,0.15527344,0.004850152,-11.147159,-11.15427,-3.8719213,22.439796,0.30822152,6.584822e-06,46.025307,-0.11565636,-8.59597,0.31111562,1.0,0.99898434,0.15429688,0.0049289824,-11.698662,-11.70637,-3.8115177,201.63525,0.69980115,8.4262446e-08,0.99898434,0.13476562,0.0050273566,-11.173677,-11.180785,-3.9019504,30.320261,0.4629395,1.6683051e-06,0.009713241147994996,5409.1164627075195,40000
38.20769,-0.17342031,-8.584352,0.30821088,1.0,0.9990568,0.20996094,0.004630078,-11.824319,-11.832327,-3.631484,51.910725,0.44521195,2.5420488e-05,1.0029135,-0.8016845,19.141687,0.99905586,0.20214844,0.004721943,-11.270275,-11.277679,-3.6960573,35.142403,0.46029606,1.4168873e-05,44.749897,-0.19944377,-8.559551,0.30201083,1.0,0.99893,0.1640625,0.0050739716,-11.552736,-11.56029,-3.8258991,48.093613,0.6088805,1.4612007e-05,0.9989319,0.16113281,0.005244633,-10.998858,-11.005815,-3.8830025,79.80379,0.9633706,1.08275635e-05,0.1521781282424927,6170.007107257843,45000
42.26721,-0.12205439,-8.587399,0.30897272,1.0,0.99906445,0.22363281,0.004652829,-11.885781,-11.893839,-3.6432424,40.90522,0.44770592,5.341168e-06,0.7789235,-1.6585505,21.84727,0.9990597,0.20507812,0.0047406964,-11.354744,-11.362193,-3.7343287,34.56189,0.4457069,7.3650017e-06,41.4851,-0.1677842,-8.613863,0.31558865,1.0,0.99888897,0.15136719,0.005210764,-11.9429,-11.950853,-3.805724,68.47257,0.761721,1.334588e-06,0.9989071,0.15820312,0.0052676653,-11.386884,-11.394247,-3.8545802,71.01342,0.9548361,7.564245e-06,0.01729482617378235,6256.481239557266,50000
38.94467,-0.12932952,-8.540657,0.29728726,1.0,0.9990473,0.19726562,0.0046539837,-11.856193,-11.864223,-3.6412873,95.87548,0.55359423,1.4917534e-07,1.3656887,-0.7778403,19.413452,0.9990473,0.19042969,0.004726189,-11.348965,-11.356379,-3.7638245,112.44215,0.6341841,6.3209615e-07,40.116272,-0.1503019,-8.563097,0.30289719,1.0,0.9989824,0.17480469,0.005016491,-11.794659,-11.802482,-3.7920089,115.57476,0.70196223,1.9767053e-06,0.998971,0.16015625,0.005146277,-11.310477,-11.317749,-3.8713775,261.8809,1.3023531,1.9473925e-06,0.19867947754859924,7249.878631591797,55000
36.791306,-0.17097208,-8.545906,0.29859966,1.0,0.99906254,0.21386719,0.0046190126,-12.174368,-12.182755,-3.594293,103.470055,0.62620854,1.1114543e-05,1.0044819,-0.638321,14.710522,0.99905777,0.19824219,0.0046999278,-11.597909,-11.605626,-3.7027411,35.25404,0.54137665,1.1857033e-05,39.41488,-0.19417,-8.556774,0.3013163,1.0,0.9989567,0.14160156,0.005014735,-11.892163,-11.900014,-3.861843,86.73176,0.44796997,1.3353461e-07,0.998971,0.14648438,0.0051195086,-11.401018,-11.40834,-3.9104433,289.854,0.96456873,6.1564623e-07,0.027102266263961793,7385.389964580536,60000
