training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
9.591287,-9.591287,0.5599445,1.0,0.3538229,-0.40996224,5.1880045,9.495426,-9.495426,0.5359794,1.0,0.002612176752090454,13.060884952545166,1
8.568127,-8.568127,0.30415455,1.0,0.052897606,-0.054986384,1.6784909,8.5484495,-8.5484495,0.2992354,1.0,0.19462603430747985,986.1910576820374,5000
8.483969,-8.483969,0.28311494,1.0,0.044482883,-0.04147661,1.2094834,8.5424385,-8.5424385,0.29773277,1.0,0.20884408059120177,2030.411462545395,10000
8.522212,-8.522212,0.2926758,1.0,0.044638664,-0.045161102,1.1328043,8.53564,-8.53564,0.296033,1.0,0.1063783971786499,2562.30345082283,15000
8.50164,-8.50164,0.2875331,1.0,0.0608486,-0.061011642,1.34612,8.531654,-8.531654,0.29503646,1.0,0.002425161361694336,2574.4292595386505,20000
8.493319,-8.493319,0.28545254,1.0,0.041409384,-0.05889329,1.2274708,8.503919,-8.503919,0.2881026,1.0,0.10734752583503723,3111.1668915748596,25000
8.519167,-8.519167,0.29191488,1.0,0.0405889,-0.047774658,1.2357616,8.466433,-8.466433,0.27873123,1.0,0.0021453983306884764,3121.893885374069,30000
8.498428,-8.498428,0.2867301,1.0,0.05479233,-0.07452447,1.270449,8.507057,-8.507057,0.28888738,1.0,0.10211840171813964,3632.485897541046,35000
8.487407,-8.487407,0.28397462,1.0,0.036999602,-0.039079066,1.2081958,8.502315,-8.502315,0.28770167,1.0,0.0023402599811553956,3644.187199115753,40000
8.489726,-8.489726,0.28455466,1.0,0.06104782,-0.05352144,1.2896829,8.504294,-8.504294,0.28819662,1.0,0.10498991479873657,4169.136776447296,45000
8.470655,-8.470655,0.27978697,1.0,0.05239582,-0.04389121,1.2129942,8.478189,-8.478189,0.2816702,1.0,0.0018526726245880127,4178.4001405239105,50000
8.49695,-8.49695,0.28636035,1.0,0.03915069,-0.04731769,1.1348543,8.480502,-8.480502,0.28224853,1.0,0.10256308188438415,4691.215552806854,55000
8.472805,-8.472805,0.28032407,1.0,0.074298,-0.067432694,1.3185048,8.487272,-8.487272,0.28394124,1.0,0.0022269099712371827,4702.350103855133,60000
