checkpoint_path,agent,dataset,phase,seed,configuration,actor,fr_auc_mean,fr_auc_std,gap_mean_mean,gap_mean_std,gap_std_mean,gap_std_std,extractability_index_mean,extractability_index_std,adv_plus_mean_mean,adv_plus_mean_std,adv_minus_mean_mean,adv_minus_mean_std
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_17/phase_820277/seed_0/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,0,17,actor,0.503146,0.018527,-0.011347,0.066665,1.44458,0.053739,-0.006888,0.046617,-0.877564,0.073799,-0.866217,0.029186
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_17/phase_820277/seed_1/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,1,17,actor,0.475086,0.029539,-0.101107,0.096346,1.390147,0.054792,-0.070989,0.066965,-0.936755,0.091342,-0.835648,0.040503
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_17/phase_820277/seed_2/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,2,17,actor,0.458987,0.013797,-0.108552,0.026347,1.391911,0.072183,-0.077477,0.015896,-0.535645,0.040708,-0.427093,0.030055
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_17/phase_820277/seed_3/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,3,17,actor,0.457875,0.019867,-0.158544,0.095962,1.534761,0.154278,-0.099403,0.051592,-0.787062,0.089427,-0.628518,0.048817
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_17/phase_820277/seed_4/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,4,17,actor,0.42473,0.015555,-0.236534,0.061067,1.508726,0.108903,-0.155107,0.029396,-0.66747,0.063299,-0.430936,0.046111
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_18/phase_820277/seed_0/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,0,18,actor,0.486059,0.020673,-0.083893,0.08345,1.497663,0.12671,-0.054133,0.055789,-0.738864,0.084832,-0.654971,0.029136
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_18/phase_820277/seed_1/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,1,18,actor,0.477866,0.019198,-0.097163,0.07177,1.49263,0.121869,-0.0636,0.047515,-0.656588,0.074674,-0.559424,0.028145
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_18/phase_820277/seed_2/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,2,18,actor,0.473381,0.020672,-0.116349,0.082168,1.508694,0.139744,-0.07544,0.053556,-0.674087,0.082416,-0.557739,0.027826
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_18/phase_820277/seed_3/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,3,18,actor,0.477296,0.019975,-0.095302,0.077343,1.479466,0.124497,-0.062714,0.052257,-0.664746,0.082006,-0.569444,0.029159
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_18/phase_820277/seed_4/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,4,18,actor,0.475244,0.020271,-0.10628,0.077428,1.52261,0.137245,-0.068415,0.050562,-0.663799,0.08045,-0.557519,0.028259
