training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
32.347946,0.007805079,-9.389568,0.509515,1.0,1.3229218,-2.2599003,76.49869,2.2307494,-0.22050339,-2.7822618,1.0743995,22.849144,0.0011571329,-9.258235,0.47668165,1.0,2.539731,-0.25726506,-2.9171317,4.991238,0.008168563604354858,40.842824935913086,1
48.34144,0.06816234,-7.8653326,0.12845607,1.0,0.77824295,-1.2603544,30.156693,0.5431683,-14.249469,-25.462467,0.20045136,44.746094,0.06424688,-7.8830028,0.13287362,1.0,0.52628446,-14.2592945,-25.504341,0.16144533,0.24880444359779358,1284.8650584220886,5000
67.105156,0.11216762,-7.876293,0.13119623,1.0,0.9562998,-1.0902427,37.203957,0.49047506,-21.589277,-43.970184,0.30590963,74.55386,0.15752125,-7.8282533,0.11918632,1.0,0.51092166,-20.418022,-43.72824,0.27261138,0.24643067712783814,2517.0184886455536,10000
69.0683,0.1120128,-7.843209,0.1229251,1.0,0.7676368,-0.8293268,33.79708,0.3914628,-22.858458,-58.866714,0.31162202,72.61959,0.14457586,-7.852684,0.12529403,1.0,0.5976324,-22.61195,-59.110577,0.30015284,0.13755256953239442,3204.781593322754,15000
67.32455,0.11623788,-7.8666883,0.128795,1.0,0.8617997,-0.9015852,31.353115,0.47057498,-22.10189,-69.72235,0.29756457,75.1773,0.09066616,-7.881938,0.13260743,1.0,0.47569188,-24.805178,-69.33429,0.25220197,0.008733428239822387,3248.4487810134888,20000
72.75394,0.113247186,-7.889703,0.13454866,1.0,1.212952,-1.6137177,41.569122,0.6897001,-24.251835,-74.821686,0.32818705,72.65663,0.11227703,-7.8789706,0.13186559,1.0,0.5462004,-24.274557,-74.919014,0.28434056,0.13153156719207765,3906.1068453788757,25000
59.865112,0.057737898,-7.8484983,0.124247625,1.0,1.4618244,-1.1076095,33.181007,0.61104995,-23.83288,-77.48624,0.29736662,77.9241,0.15676191,-7.865038,0.12838246,1.0,0.3689096,-23.394669,-80.63247,0.30507934,0.009603121566772461,3954.122521877289,30000
74.29446,0.16057983,-7.782302,0.10769838,1.0,3.019938,-1.3319873,44.93306,2.328044,-24.19495,-80.95836,0.35586724,76.53982,0.09324505,-7.87593,0.1311055,1.0,0.51158243,-23.33221,-81.610466,0.37905002,0.106217466878891,4485.210224866867,35000
75.85585,0.117321834,-7.8095546,0.114511564,1.0,1.0863897,-1.6710614,37.533813,0.7505944,-24.37775,-80.57472,0.3160414,68.74861,0.11439353,-7.8875427,0.13400865,1.0,0.73300105,-24.34476,-80.58061,0.40844303,0.011858689641952514,4544.503712177277,40000
67.83139,0.09396681,-7.769005,0.104374304,1.0,1.1009915,-0.96152776,34.353535,0.4950217,-24.577114,-84.303635,0.40237367,67.07265,0.10770103,-7.819856,0.11708699,1.0,0.39911824,-24.314821,-81.23431,0.5435325,0.136562087392807,5227.314173460007,45000
