training/actor/actor_loss;training/actor/adv;training/actor/bc_log_prob;training/actor/mse;training/actor/std;training/grad/max;training/grad/min;training/grad/norm;training/value/d_neg_loss;training/value/d_neg_max;training/value/d_neg_mean;training/value/d_neg_min;training/value/d_pos_loss;training/value/d_pos_max;training/value/d_pos_mean;training/value/d_pos_min;training/value/lam;training/value/lam_loss;training/value/total_loss;training/value/value_loss;validation/actor/actor_loss;validation/actor/adv;validation/actor/bc_log_prob;validation/actor/mse;validation/actor/std;validation/value/d_neg_loss;validation/value/d_neg_max;validation/value/d_neg_mean;validation/value/d_neg_min;validation/value/d_pos_loss;validation/value/d_pos_max;validation/value/d_pos_mean;validation/value/d_pos_min;validation/value/lam;validation/value/lam_loss;validation/value/total_loss;validation/value/value_loss;time/epoch_time;time/total_time;grad/value_cosine_similarity_mean;grad/actor_cosine_similarity_mean;grad/value_cosine_similarity_std;grad/actor_cosine_similarity_std;grad/value_magnitude_similarity_mean;grad/actor_magnitude_similarity_mean;grad/value_magnitude_similarity_std;grad/actor_magnitude_similarity_std;grad/value_scale_mean;grad/actor_scale_mean;grad/value_scale_std;grad/actor_scale_std;feature/embedding_rank;step
21.090149;0.058763027;-5.059941;0.1860992;1.0;0.99986434;-1.9766366;60.905075;482.03827;27.95779;18.771921;7.35929;2.0266366;13.030112;1.8666551;0.61247325;1.0;-1.9766366;482.0883;484.0649;27.68045;0.09408155;-5.0749397;0.19209866;1.0;478.4581;33.877247;22.382275;3.8271458;2.4352217;12.382601;2.0124326;0.28866398;1.0003;-2.3859375;478.50812;480.89404;0.0001568422882185547;17.42690634727478;0.05203098;0.020710267;0.08680975;0.37599662;0.94148296;0.48198783;0.16079211;0.3441127;130.5485;11.685518;140.06757;36.83525;242;1
37.118057;0.13607338;-4.643368;0.019469908;1.0;38.43057;-33.613914;630.26227;240.39717;928.91473;297.23114;0.83356243;0.033474863;2.619151;0.72846407;0.0027390774;792.41675;13.094796;280.018;266.92322;41.204292;0.12824161;-4.645193;0.020200204;1.0;252.54724;846.8232;281.4569;2.6458783;0.22840962;11.99691;0.7908479;0.0105084;792.3824;-141.36864;292.16638;433.535;0.013612626010058337;1529.939397573471;0.042672243;0.0011439214;0.14209236;0.1373489;0.57086813;0.3933279;0.40539008;0.34977156;9214.2;15.072625;55801.84;38.167423;21;111112
35.340305;0.15409532;-4.6360373;0.016537894;1.0;41.809555;-26.513884;878.2174;217.17056;1098.3887;341.88434;1.8213029;0.037380695;3.64864;0.72099614;0.011145009;774.7107;9.776311;255.9061;246.12979;44.79721;0.14223486;-4.639748;0.01802228;1.0;220.80861;1028.5986;339.7204;4.3703914;0.29905853;9.456453;0.83594114;0.0087953415;774.7007;-192.94582;259.54364;452.48944;0.011632271688290518;2822.4127407073975;0.03863415;0.0005793425;0.12299324;0.13468806;0.53999233;0.3808223;0.3973256;0.34834242;16700.49;22.139557;122209.85;109.582695;23;222223
31.979164;0.11015971;-4.6333313;0.015455482;1.0;24.354816;-26.748335;769.4316;214.50446;1224.0055;350.8523;5.28427;0.032761134;2.713674;0.71053267;0.047508597;761.84827;13.133401;252.59688;239.46347;51.27796;0.21016039;-4.64853;0.021534873;1.0;208.8895;1210.6029;360.55676;1.9760599;0.71153885;17.954079;0.8761669;0.023762751;761.8148;-503.9701;246.98022;750.9503;0.012038345048780152;4160.005300521851;0.03854223;0.0020489914;0.11679943;0.13236049;0.5163808;0.3765461;0.40853766;0.34661165;17868.854;24.156513;117440.664;127.752686;26;333334
31.568672;0.13618633;-4.6368747;0.016872775;1.0;55.06989;-38.731186;1101.1681;199.75385;1225.1482;377.5727;2.8922756;0.03837514;3.8233018;0.70653635;0.054328468;745.3429;8.664508;237.02098;228.35648;52.627213;0.15343627;-4.645177;0.020193646;1.0;193.63385;1398.5944;391.7187;3.4640691;1.262984;17.19767;0.97818285;0.026326278;745.2423;-903.96704;230.896;1134.863;0.01208254963562161;5502.509476661682;0.038339943;0.0017611894;0.11257011;0.13043551;0.4760481;0.37564108;0.4097508;0.3443655;24714.11;20.878807;196177.45;55.804203;28;444445
35.92639;0.16436088;-4.630534;0.014336719;1.0;52.60208;-95.31296;1128.0385;195.3098;1277.1158;400.26996;2.6776574;0.038762625;3.986494;0.7457341;0.02354564;727.9764;8.180544;231.70862;223.52808;50.39303;0.23263393;-4.643992;0.01971975;1.0;194.47664;1289.5568;395.1679;5.978627;1.2565804;24.508478;0.943898;0.06393083;727.8945;-878.2632;230.87134;1109.1345;0.012010302141394213;6836.98616194725;0.043056726;0.0016034588;0.11613851;0.12577116;0.4638189;0.37809166;0.40555295;0.34412658;25680.3;29.877457;170940.72;143.91292;30;555556
33.62234;0.1501427;-4.6316905;0.014799194;1.0;68.30529;-65.85904;1185.1659;190.34741;1287.5792;407.15173;5.478772;0.043523304;4.664625;0.7503456;0.018342296;724.4674;4.6921554;226.57079;221.87863;49.82457;0.20393516;-4.639065;0.017748877;1.0;192.22304;1469.8608;403.47308;9.156853;1.4502388;29.885017;0.9570247;0.034855872;724.4606;-1014.41785;228.44604;1242.8639;0.011770157479672097;8144.780133962631;0.042875394;0.0006539336;0.11748055;0.123543374;0.44268414;0.3658256;0.4067723;0.34457126;23728.326;36.02383;135242.92;155.85493;31;666667
32.6901;0.13974202;-4.635226;0.016213257;1.0;25.09297;-27.64895;967.15857;190.5958;1797.1727;410.0039;3.470624;0.037765235;3.089024;0.7472241;0.062529236;724.7024;8.866564;226.83092;217.96436;49.42014;0.15794358;-4.655622;0.02437183;1.0;185.97926;1582.7104;415.09644;4.8221197;1.6484296;33.35915;0.9411807;0.06451439;724.77356;-1158.4995;222.2179;1380.7174;0.011492400437979966;9421.712242364883;0.051133472;0.0009969899;0.12855917;0.12127366;0.45813847;0.360136;0.41129583;0.34517083;25462.713;33.77697;182233.98;107.94594;31;777778
34.63302;0.1298134;-4.637498;0.017122248;1.0;29.05846;-42.19226;816.9219;183.89615;1373.3706;428.50613;7.911754;0.033542134;3.1633382;0.73845154;0.084966585;702.5138;11.561878;219.02184;207.45996;51.666172;0.14210741;-4.647394;0.021080632;1.0;181.85841;1503.8745;423.13782;8.020399;2.1392097;25.295326;1.034446;0.06889888;702.39624;-1467.4531;216.97815;1684.4313;0.01184681063535815;10738.02322268486;0.05063795;0.0007715471;0.13024427;0.11855275;0.4374581;0.36037734;0.40212902;0.3471257;28749.139;35.40824;204935.12;119.46696;31;888889
34.25697;0.12276768;-4.63429;0.015839055;1.0;38.628086;-32.97145;876.25366;179.49359;1640.6428;432.29837;1.9432833;0.03113891;3.6429248;0.73985124;0.011565167;700.05664;13.203832;214.49641;201.29259;47.101307;0.13961548;-4.647627;0.021173654;1.0;180.65355;1548.5873;431.05206;0.68299365;1.3723845;20.626915;0.97900206;0.060140017;700.0016;-925.6713;215.65363;1141.325;0.011193127103895613;11981.702771186829;0.05507188;0.00034000495;0.13737023;0.11784522;0.42938796;0.33974385;0.4035435;0.34224397;29027.797;40.176064;207606.4;112.47664;31;1000000
