training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/low_actor/mse,validation/low_actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
17.077858,-25.41684,351.69254,147.42822,0.0008615833,-14.249479,1.0120189,1.0,64.41699,0.003235898,-9.512695,0.5402969,1.0,2.2263157,-0.4470575,-2.7212462,1.3086412,126.1984,-0.020936737,-13.673487,0.89682025,1.0,55.251434,-0.00892929,-9.481358,0.5324623,1.0,0.94919926,-4.611898,-6.840032,11.275276,0.011858042192459107,59.290212869644165,1
29.144085,-24.070639,423.01816,659.03845,4.9176054,-10.186135,0.19935009,1.0,203.40851,0.18598859,-8.518501,0.29174832,1.0,0.10886465,-14.921149,-26.701857,0.81946623,681.0569,5.417229,-10.196381,0.20139919,1.0,205.73642,0.22771776,-8.480504,0.28224903,1.0,0.28641468,-15.829136,-26.651463,0.9475173,0.24044524912834167,1261.5164597034454,5000
32.68192,-36.2273,501.3843,750.51483,5.6753044,-10.097124,0.18154779,1.0,205.76723,0.2036261,-8.449958,0.27461243,1.0,0.09049587,-20.311,-43.197327,1.001106,740.0421,6.026664,-10.033129,0.16874862,1.0,208.66321,0.15781261,-8.4042225,0.26317868,1.0,0.1938816,-20.029858,-43.193703,1.308342,0.2407369734764099,2465.2013289928436,10000
60.14002,-62.24786,797.20703,759.37146,6.270193,-10.159993,0.19412155,1.0,218.26706,0.1529626,-8.425898,0.26859742,1.0,0.023177078,-22.290367,-55.713596,1.4577079,727.1792,6.032999,-10.102601,0.18264325,1.0,239.58165,0.23888086,-8.438243,0.27168366,1.0,0.068555616,-22.521772,-55.742874,1.6838076,0.14409406194686888,3185.6716430187225,15000
16.464075,-11.518372,270.2611,728.01556,6.415703,-9.902678,0.14265858,1.0,200.07298,0.25026816,-8.423767,0.26806462,1.0,0.07056796,-23.43593,-65.40022,1.1943738,759.51654,7.003202,-9.841446,0.13041209,1.0,203.58664,0.1619303,-8.407777,0.26406726,1.0,0.077388674,-24.024952,-65.40152,1.3819771,0.020208350610733034,3286.713403224945,20000
42.597225,-38.455784,602.6009,739.0771,6.689827,-9.847673,0.13165751,1.0,229.20029,0.25397402,-8.413042,0.26538357,1.0,0.11734435,-25.836655,-72.71388,1.8446867,740.34705,6.789298,-9.875925,0.13730803,1.0,219.09378,0.19190127,-8.418329,0.26670516,1.0,0.10297021,-25.9865,-72.39299,1.4604385,0.14276920442581176,4000.5594284534454,25000
33.730564,-42.272667,418.952,749.1658,6.940669,-9.820158,0.12615466,1.0,219.99045,0.21931994,-8.389805,0.25957412,1.0,0.056118984,-26.476402,-77.57455,1.5553585,748.3933,6.699525,-9.80215,0.122552924,1.0,184.4632,0.19744873,-8.400023,0.2621289,1.0,0.07337341,-26.363537,-77.782715,1.2227206,0.016700974416732788,4084.064304113388,30000
15.074503,-16.426062,301.0956,727.17975,6.6698403,-9.855772,0.13327757,1.0,233.35834,0.24790713,-8.374262,0.2556886,1.0,0.055826653,-27.399471,-81.40243,1.5427113,748.40186,6.5556126,-9.806761,0.12347525,1.0,238.81314,0.29637724,-8.413273,0.26544118,1.0,0.027847249,-24.996021,-81.470314,1.6038132,0.12990949301719665,4733.611775159836,35000
17.07392,-12.491297,263.48947,737.5148,6.425785,-9.836291,0.12938125,1.0,210.2761,0.12686056,-8.396423,0.2612287,1.0,0.08895991,-26.746025,-83.87474,1.33082,749.76965,6.863143,-9.812382,0.12459918,1.0,224.35678,0.21390718,-8.401167,0.26241478,1.0,0.07178439,-27.820377,-83.82333,1.4828688,0.01944035840034485,4830.813569784164,40000
9.5229225,-16.5965,213.12885,743.7971,6.935344,-9.78072,0.11826706,1.0,220.52281,0.26042712,-8.376762,0.25631356,1.0,0.03334258,-26.278925,-84.44211,1.5934049,741.71246,6.7941227,-9.817829,0.12568894,1.0,239.50916,0.33608073,-8.394665,0.26078936,1.0,0.02965381,-26.564365,-85.72722,1.5449982,0.1400318135738373,5530.972644805908,45000
18.665304,-13.062895,240.57806,746.0073,6.920065,-9.814503,0.12502341,1.0,234.83994,0.19104603,-8.390554,0.2597617,1.0,0.07804224,-27.881218,-87.48042,1.3817664,751.0936,6.886117,-9.885166,0.13915609,1.0,229.03333,0.2152274,-8.394248,0.2606849,1.0,0.11190313,-27.411907,-87.41163,1.4100034,0.013833315753936768,5600.139227628708,50000
32.237392,-38.45594,423.43182,754.5949,7.3508263,-9.800547,0.122232296,1.0,256.01477,0.4183094,-8.371633,0.25503105,1.0,0.12188427,-30.392864,-89.254906,1.2965503,747.3614,7.1963882,-9.810869,0.1242969,1.0,223.57799,0.31586546,-8.435189,0.2709204,1.0,0.09328914,-27.342737,-88.153824,1.4568028,0.17575158610343933,6478.897161245346,55000
43.887222,-32.408348,444.8351,749.09125,6.9790144,-9.844101,0.13094315,1.0,227.10907,0.29302853,-8.3921,0.26014805,1.0,0.28726357,-26.53957,-89.14621,1.8260068,744.2232,6.713453,-9.867716,0.13566618,1.0,235.3465,0.3192776,-8.409487,0.26449466,1.0,0.10290482,-26.962807,-89.52725,1.3794787,0.01384966263771057,6548.145478963852,60000
18.187517,-21.246664,276.51776,738.7388,7.242594,-9.845734,0.13126981,1.0,195.41577,0.2671556,-8.37139,0.2549705,1.0,0.07356116,-28.04346,-89.777664,1.389564,736.39514,7.026411,-9.867546,0.13563214,1.0,216.41924,0.19688994,-8.380659,0.2572879,1.0,0.07959658,-29.562477,-90.57498,2.0972133,0.013835130214691162,6617.321132183075,65000
12.44889,-8.684461,229.6901,742.5781,7.2062697,-9.846815,0.13148595,1.0,217.7891,0.30194116,-8.373465,0.2554891,1.0,0.03172385,-29.702112,-91.33769,1.3359559,744.534,7.350897,-9.855806,0.13328426,1.0,205.23267,0.120957,-8.3898325,0.25958115,1.0,0.05195445,-30.343061,-91.91262,1.3121895,0.013858555173873901,6686.613909244537,70000
22.651863,-30.615408,307.3211,752.83374,6.8897324,-9.863172,0.13475727,1.0,225.79686,0.25191963,-8.339317,0.24695244,1.0,0.25629935,-28.710653,-92.68979,1.3166778,731.27515,7.1828456,-9.912397,0.14460254,1.0,213.11957,0.23493445,-8.396374,0.2612163,1.0,0.08876151,-29.109562,-92.88981,1.5788705,0.018168936443328856,6777.458600282669,75000
26.077694,-26.740204,347.46527,760.8064,7.1616864,-9.950211,0.1521651,1.0,226.57883,0.27116328,-8.384659,0.2582876,1.0,0.08852903,-29.91436,-93.96906,1.6028627,765.63763,6.911068,-9.930385,0.14819984,1.0,211.66652,0.25758582,-8.371262,0.25493848,1.0,0.24565583,-26.605406,-91.7668,1.5614967,0.15704110012054442,7562.664102554321,80000
14.018569,-17.972343,252.35135,743.0254,6.876068,-9.875359,0.13719459,1.0,220.2858,0.28365695,-8.39024,0.25968277,1.0,0.18283935,-30.45808,-95.16171,1.2101032,747.6072,7.3664846,-9.95409,0.15294097,1.0,231.66872,0.37637275,-8.414102,0.26564845,1.0,0.1911751,-27.929491,-94.65767,1.5085459,0.01384630331993103,7631.895624399185,85000
20.949335,-39.877098,334.1503,752.25,7.3767886,-9.86822,0.13576703,1.0,208.71779,0.21735601,-8.377462,0.25648868,1.0,0.050233733,-28.396542,-96.03856,1.9811462,742.33527,7.151575,-9.826799,0.1274827,1.0,226.56276,0.35985848,-8.351996,0.25012195,1.0,0.00795266,-27.970076,-96.125885,1.5683362,0.013855516910552979,7701.173211097717,90000
43.908165,-44.831734,422.00006,740.735,6.940139,-9.936169,0.14935662,1.0,236.26653,0.32281455,-8.381719,0.25755256,1.0,0.060382526,-29.164204,-96.45743,1.6484064,767.8755,7.546747,-9.9471855,0.15156008,1.0,239.19867,0.18641019,-8.389742,0.25955814,1.0,0.06488717,-28.730602,-96.89043,1.6744089,0.008786011457443238,7745.103271722794,95000
19.410107,-22.75003,301.5735,749.7981,6.796036,-9.900611,0.1422453,1.0,220.7649,0.2514035,-8.365103,0.25339848,1.0,0.13453884,-28.646194,-97.13776,1.5908933,747.55896,6.9686737,-9.908619,0.1438468,1.0,230.00726,0.37730742,-8.411322,0.26495343,1.0,0.06692439,-30.237911,-96.27382,1.9803499,0.012514285039901733,7807.674700021744,100000
31.404366,-23.812271,304.46204,753.6895,7.484482,-9.865103,0.13514346,1.0,230.87747,0.33181706,-8.3472595,0.24893796,1.0,0.07366768,-30.599516,-98.08031,1.4918406,747.51117,7.512024,-9.90872,0.1438669,1.0,201.28922,0.15593809,-8.346762,0.24881354,1.0,0.10268009,-30.251028,-98.09873,1.4013155,0.24539371523857118,9034.643279075623,105000
26.301508,-21.53595,328.78677,770.272,7.823291,-9.828533,0.12782979,1.0,229.47084,0.36444387,-8.399143,0.26190853,1.0,0.043843236,-29.609793,-97.5862,1.4969871,769.0552,7.5016513,-9.832896,0.12870216,1.0,213.45222,0.17489415,-8.376789,0.2563203,1.0,0.08123509,-28.967813,-97.52741,1.6045437,0.019222347354888918,9130.755018949509,110000
