training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
34.68533,-1.104943,-9.783062,0.6078886,1.0,6.305634,2.7333782,-0.18123828,-4.4492416,10.980577,-7.4326124,326.88922,3.7221813,0.8349041,-2.8933115,0.42087382,10.855109,-1.9937143,-9.760863,0.6023388,1.0,13.266563,2.8191946,-1.4104023,-5.3644233,4.6290555,-0.7036232,-4.109784,1.3601112,0.008906070613861084,44.530354499816895,1
25.467705,-1.0101801,-9.796109,0.61115044,1.0,1.56867,0.0,-13.00669,-22.742052,6.733124,-7.4745517,107.59621,1.1899383,-12.386011,-21.954885,0.106542446,30.908941,-0.97020257,-9.793674,0.6105416,1.0,1.710278,0.09301996,-13.168669,-22.754025,0.93637264,-12.52607,-21.991274,0.13620229,0.24110988535881042,1250.079782485962,5000
23.718107,-0.84736466,-9.677285,0.5814442,1.0,2.387576,0.0,-20.639858,-38.712273,6.200571,-5.386896,124.31246,0.5741484,-20.109066,-38.098965,0.110543415,27.191742,-0.70212257,-9.696745,0.5863093,1.0,1.8286588,0.0,-20.533869,-38.649292,0.6554828,-19.984032,-38.019207,0.10548827,0.2560598415374756,2530.37899184227,10000
43.232555,-0.67177933,-9.652359,0.5752126,1.0,1.9878355,0.0,-23.87388,-51.48435,5.620671,-4.7993746,130.33966,0.48661205,-23.385494,-50.980476,0.11992541,40.906254,-0.692898,-9.698961,0.5868633,1.0,2.0649705,0.0,-23.98743,-51.55929,0.46164384,-23.502329,-51.037174,0.13013494,0.14695168471336365,3265.137418270111,15000
48.84654,-0.5650886,-9.655103,0.57589865,1.0,1.6029058,0.0,-25.849907,-61.463814,5.766721,-5.1011357,132.48917,0.5063376,-25.460491,-61.06916,0.12701634,46.95353,-0.4922685,-9.683396,0.58297205,1.0,2.1679049,0.0,-26.753174,-61.44026,0.41281894,-26.305782,-61.03832,0.1406245,0.006884011125564575,3299.5574762821198,20000
15.999668,-0.92630607,-9.724698,0.5932975,1.0,1.4667972,0.0,-26.63987,-69.22538,3.7404494,-3.092386,79.81602,0.3339467,-26.169804,-68.87504,0.12630737,33.97383,-0.883623,-9.693443,0.5854836,1.0,2.0147238,0.0,-28.928476,-69.311226,0.349451,-28.505165,-68.92423,0.134422,0.15166457171440126,4057.880336523056,25000
39.77073,-0.45832193,-9.691586,0.58501947,1.0,1.5605795,0.0,-29.777779,-75.222916,3.900029,-3.1210663,126.19665,0.5558389,-29.377739,-74.93854,0.111876205,23.709274,-0.73916644,-9.766225,0.6036791,1.0,1.74904,0.0,-30.082008,-75.25443,0.5283677,-29.6775,-75.02791,0.11758514,0.006165629577636719,4088.7084860801697,30000
31.52391,-0.66190624,-9.741661,0.5975381,1.0,1.7961878,0.0,-29.508356,-79.68243,5.123849,-4.4096556,108.41514,0.402021,-29.117453,-79.5044,0.10940151,30.440865,-0.68045,-9.780867,0.6073396,1.0,1.5010102,0.0,-31.204023,-79.84658,0.35802406,-30.740992,-79.63074,0.12820253,0.15177864499092103,4847.601712465286,35000
41.77698,-0.71375775,-9.763343,0.6029587,1.0,2.062488,0.0,-30.56186,-83.47529,7.0680137,-6.2854104,163.9407,0.61616355,-30.19771,-83.26162,0.116270274,27.367367,-0.839907,-9.763525,0.60300434,1.0,1.7292423,0.0,-30.440401,-83.404884,0.65967745,-30.081177,-83.28671,0.12780899,0.0058203956604003905,4876.703691959381,40000
28.074455,-0.78360033,-9.68767,0.5840405,1.0,1.9228897,0.0,-29.057053,-86.31126,6.394502,-7.5597157,133.96954,0.50469106,-28.652225,-86.18867,0.13630307,28.894901,-0.74489,-9.696074,0.58614147,1.0,1.338618,0.0,-30.921818,-86.37366,0.41441527,-30.54972,-86.25343,0.1061278,0.15176045694351195,5635.505978107452,45000
28.83762,-0.61062986,-9.723229,0.5929303,1.0,1.4861712,0.0,-30.509892,-88.549446,4.422998,-3.4997113,89.61302,0.40477687,-30.085636,-88.40035,0.116003886,43.915367,-0.64890414,-9.787054,0.60888636,1.0,1.6871077,0.0,-30.61327,-88.41231,0.4185135,-30.155651,-88.354256,0.13110784,0.005825343322753906,5664.632695913315,50000
