training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
9.274029,-9.274029,0.48063034,1.0,0.5699109,-0.4515292,6.746586,9.193945,-9.193945,0.46060917,1.0,0.002269356346130371,11.34678316116333,1
7.7425804,-7.7425804,0.097767994,1.0,0.1035753,-0.08254227,1.9760585,7.77463,-7.77463,0.10578053,1.0,0.18714582715034486,947.075920343399,5000
7.7010536,-7.7010536,0.087386355,1.0,0.10444476,-0.07507555,1.8107674,7.72713,-7.72713,0.093905404,1.0,0.17411132164001464,1817.6325297355652,10000
7.6759443,-7.6759443,0.08110908,1.0,0.10916936,-0.13475002,1.936912,7.708686,-7.708686,0.08929443,1.0,0.07945913052558899,2214.9281849861145,15000
7.655632,-7.655632,0.076030955,1.0,0.16354075,-0.09550499,1.6859133,7.689084,-7.689084,0.08439399,1.0,0.0014879249572753905,2222.367812395096,20000
7.6346455,-7.6346455,0.070784286,1.0,0.13636015,-0.108642116,1.7758195,7.7106323,-7.7106323,0.089781076,1.0,0.08083425283432007,2626.539077758789,25000
7.64312,-7.64312,0.07290289,1.0,0.14811033,-0.10003915,1.5511879,7.6914845,-7.6914845,0.08499395,1.0,0.0014860920906066895,2633.9695394039154,30000
7.6356735,-7.6356735,0.071041286,1.0,0.07465566,-0.29371247,1.5204347,7.6656494,-7.6656494,0.07853535,1.0,0.08781883482933045,3073.0637159347534,35000
7.6214676,-7.6214676,0.06748979,1.0,0.11308016,-0.24255745,1.547253,7.6817026,-7.6817026,0.08254868,1.0,0.001486742925643921,3080.4974331855774,40000
7.611765,-7.611765,0.06506421,1.0,0.10023122,-0.13222326,1.4004717,7.670686,-7.670686,0.07979441,1.0,0.09225869851112366,3541.790929555893,45000
7.6256723,-7.6256723,0.06854099,1.0,0.09497804,-0.103185035,1.4992745,7.6899776,-7.6899776,0.08461729,1.0,0.0014910858154296876,3549.246359348297,50000
7.6031084,-7.6031084,0.06289994,1.0,0.31664097,-0.07030176,1.8521469,7.6868095,-7.6868095,0.08382522,1.0,0.09550887880325318,4026.790756225586,55000
7.598273,-7.598273,0.061691154,1.0,0.14390875,-0.110857,1.453539,7.6690707,-7.6690707,0.07939072,1.0,0.001500452709197998,4034.293020963669,60000
7.6188803,-7.6188803,0.06684299,1.0,0.20524824,-0.11692486,1.6588271,7.638075,-7.638075,0.07164161,1.0,0.0014905975341796874,4041.7460095882416,65000
7.604143,-7.604143,0.063158736,1.0,0.09665856,-0.23663272,1.644464,7.6728497,-7.6728497,0.08033542,1.0,0.0014922181606292725,4049.207102060318,70000
7.598971,-7.598971,0.061865687,1.0,0.09417121,-0.0744954,1.4738786,7.670944,-7.670944,0.07985895,1.0,0.0014924594879150391,4056.6694011688232,75000
7.6070623,-7.6070623,0.0638885,1.0,0.09857693,-0.09984954,1.4209757,7.6708794,-7.6708794,0.07984279,1.0,0.09979722218513488,4555.655513525009,80000
