training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
9.303114,-9.303114,0.48790148,1.0,0.6689027,-0.78105664,9.940425,9.227716,-9.227716,0.46905187,1.0,0.00289419846534729,14.470993995666504,1
7.7344604,-7.7344604,0.09573801,1.0,0.05939027,-0.1130516,1.9359808,7.794482,-7.794482,0.11074356,1.0,0.2093279845237732,1061.1109178066254,5000
7.7130356,-7.7130356,0.0903818,1.0,0.060886674,-0.08342341,1.5384738,7.7288685,-7.7288685,0.0943401,1.0,0.19631863803863525,2042.7041099071503,10000
7.6752334,-7.6752334,0.08093127,1.0,0.106757134,-0.15387353,1.9585952,7.713168,-7.713168,0.09041491,1.0,0.096784170627594,2526.6249644756317,15000
7.651289,-7.651289,0.074945256,1.0,0.22362801,-0.08499749,1.8263227,7.6962323,-7.6962323,0.08618106,1.0,0.0014886141300201417,2534.0680360794067,20000
7.64954,-7.64954,0.07450804,1.0,0.26133528,-0.08517462,1.5949218,7.6685114,-7.6685114,0.079250805,1.0,0.09339064049720765,3001.021239757538,25000
7.6326504,-7.6326504,0.07028546,1.0,0.1208029,-0.18457451,1.626515,7.696938,-7.696938,0.086357474,1.0,0.0015123414993286133,3008.582948923111,30000
7.6414356,-7.6414356,0.072481915,1.0,0.24300343,-0.11079215,1.7880393,7.6926813,-7.6926813,0.08529337,1.0,0.09162126903533936,3466.689295530319,35000
7.60426,-7.60426,0.06318803,1.0,0.29296184,-0.13813154,1.7394559,7.69499,-7.69499,0.08587046,1.0,0.0015203439712524415,3474.291016817093,40000
7.624818,-7.624818,0.06832749,1.0,0.0802573,-0.15085666,1.4995086,7.664606,-7.664606,0.078274526,1.0,0.09229481878280639,3935.7651126384735,45000
7.61267,-7.61267,0.06529052,1.0,0.24956249,-0.07244645,1.5442717,7.6731033,-7.6731033,0.08039875,1.0,0.0015204634189605712,3943.3674330711365,50000
7.6120896,-7.6120896,0.06514534,1.0,0.39256465,-0.06645854,1.7313995,7.672456,-7.672456,0.080236845,1.0,0.10292698335647583,4458.0023510456085,55000
7.631263,-7.631263,0.069938734,1.0,0.5603965,-0.12770644,2.0042045,7.6610355,-7.6610355,0.077381894,1.0,0.0014984772205352784,4465.494739294052,60000
7.6050386,-7.6050386,0.06338271,1.0,0.20486659,-0.07162302,1.3653033,7.67675,-7.67675,0.08131055,1.0,0.0014936355590820312,4472.962918519974,65000
7.602968,-7.602968,0.06286503,1.0,0.26753905,-0.2780874,1.7437861,7.681652,-7.681652,0.08253606,1.0,0.0015084521770477295,4480.505180597305,70000
7.584255,-7.584255,0.058186717,1.0,0.24145903,-0.13844565,1.5678146,7.661168,-7.661168,0.07741506,1.0,0.0015130481719970704,4488.070423603058,75000
7.585244,-7.585244,0.058433957,1.0,0.09724799,-0.11213496,1.3511404,7.657585,-7.657585,0.07651921,1.0,0.10297315316200256,5002.936192274094,80000
7.595292,-7.595292,0.06094589,1.0,0.27326715,-0.26820806,1.9482657,7.666409,-7.666409,0.0787252,1.0,0.0015255408763885498,5010.563897848129,85000
7.5837183,-7.5837183,0.05805253,1.0,0.11630161,-0.10571862,1.3909308,7.6759644,-7.6759644,0.0811141,1.0,0.0015279450416564942,5018.203624486923,90000
7.591075,-7.591075,0.05989167,1.0,0.14305317,-0.36552554,1.8628347,7.655541,-7.655541,0.07600826,1.0,0.0015160290241241455,5025.783770799637,95000
7.5975537,-7.5975537,0.0615114,1.0,0.19935654,-0.10689409,1.5943652,7.6781673,-7.6781673,0.081664816,1.0,0.0015042559623718262,5033.305052757263,100000
7.5915093,-7.5915093,0.06000035,1.0,0.14369018,-0.11731002,1.5708597,7.6590023,-7.6590023,0.076873556,1.0,0.1088335352897644,5577.472733974457,105000
7.5897226,-7.5897226,0.05955363,1.0,0.11134071,-0.121550776,1.5496469,7.6678634,-7.6678634,0.07908876,1.0,0.0015339294910430908,5585.142386436462,110000
7.580519,-7.580519,0.05725278,1.0,0.13435245,-0.18616472,1.540588,7.655142,-7.655142,0.07590833,1.0,0.0015354249477386474,5592.819517612457,115000
7.579859,-7.579859,0.057087712,1.0,0.103043355,-0.09671407,1.3444304,7.655829,-7.655829,0.07608025,1.0,0.00152275972366333,5600.433317661285,120000
