training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
308.28958,0.29140267,-9.312,0.49012327,1.0,25.224705,-132.81596,1294.2635,482.31628,28.883404,18.491856,6.853346,132.86597,26.578466,11.670425,0.207212,1.0,-132.81596,482.36627,615.18225,265.6805,0.14333002,-9.219074,0.46689132,1.0,484.50555,27.227448,16.285065,4.018861,91.05967,26.130596,9.719288,0.015470866,1.0003,-91.03697,484.55554,575.5925,0.004407008838653565,22.035045862197876,1
461.4015,2.3722897,-7.770264,0.10468902,1.0,312.60275,-296.29456,2648.5952,150.04062,1032.5865,434.39648,2.3596861,15.460945,23.92768,3.6250877,0.009192802,5.063905,-78.03956,150.29382,228.33337,451.99954,2.3305907,-7.7644467,0.10323462,1.0,146.84886,1073.3143,442.34253,3.4365096,13.37883,13.782375,3.5133505,0.031185074,5.065499,-67.51717,147.10214,214.61931,0.21842306056022645,1114.1503508090973,5000
364.59247,1.3578612,-7.7360277,0.096129894,1.0,160.0637,-177.47398,1671.4155,245.73453,734.16583,276.9494,0.7956789,3.061576,8.677524,1.9477514,0.012698914,23.13141,-69.662,246.8911,316.5531,388.60394,1.4959413,-7.733206,0.09542441,1.0,248.25368,741.12744,273.15582,0.9028517,3.6338232,11.078039,2.0778673,0.015129471,23.138002,-82.92251,249.41055,332.33307,0.20428814063072204,2135.591055393219,10000
272.22916,0.8239734,-7.7030616,0.08788832,1.0,296.4255,-269.5333,1515.5609,350.87817,444.79755,153.68399,0.10214173,0.46687546,4.0350065,1.1413877,0.0016581147,87.01634,-36.27498,355.229,391.50397,265.55707,0.80503803,-7.7362366,0.09618214,1.0,354.31104,434.54382,150.02953,0.2746228,0.4430917,4.689168,1.124963,0.006552897,87.037415,-34.213684,358.6629,392.8766,0.1058079409122467,2664.630762577057,15000
158.69537,0.581702,-7.7096324,0.089531004,1.0,106.46838,-107.5362,751.38666,402.08218,276.75513,100.04323,0.086424805,0.074792705,2.3829615,0.7914053,0.0037297083,249.04982,-6.1746187,414.53467,420.7093,156.77145,0.5729201,-7.7268457,0.09383434,1.0,406.44125,272.39163,95.58531,0.9989453,0.07490354,2.4418054,0.80449545,0.0019234295,249.09079,-6.2032423,418.89578,425.09903,0.0054086523532867435,2691.674025774002,20000
128.6735,0.5456204,-7.691784,0.08506896,1.0,154.29137,-148.76405,898.3499,406.99335,261.73184,94.9913,0.93045837,0.048921674,2.6660519,0.7649047,0.0015790398,322.25845,0.34749976,423.10626,422.75876,128.73492,0.51952016,-7.712046,0.09013452,1.0,407.88098,262.90387,94.08247,0.059666984,0.047559805,2.2420902,0.7892245,0.0010602463,322.27106,0.7864044,423.99454,423.20813,0.1177854748249054,3280.6014029979706,25000
134.06825,0.5405265,-7.6994715,0.086990826,1.0,207.36096,-152.19008,919.256,405.75867,267.5464,96.27333,0.012508911,0.05512797,2.5449638,0.78993136,0.001093969,325.4937,-1.669122,422.03336,423.70248,133.03018,0.53917384,-7.7092686,0.08944009,1.0,407.9812,280.38055,94.007645,1e-06,0.04608786,2.2929027,0.767167,0.002790273,325.49295,1.2733738,424.25586,422.98248,0.005451996898651123,3307.8613891601562,30000
142.73378,0.55984133,-7.697427,0.086479604,1.0,260.20895,-237.63191,1027.38,405.0406,252.61166,97.01622,0.50687903,0.05643777,2.6833377,0.7883922,0.003269518,328.01096,-2.1116595,421.44113,423.5528,133.36316,0.5403329,-7.71397,0.090615526,1.0,405.38382,280.94714,96.67386,0.041010514,0.05214622,2.5064735,0.7824749,0.0019206473,328.0083,-0.7039773,421.78424,422.48822,0.10974435873031617,3856.583188056946,35000
136.30002,0.5554411,-7.6771307,0.081405565,1.0,187.7208,-133.62492,748.15674,403.4872,276.0075,98.602036,0.07139826,0.046409912,2.2213209,0.78283983,0.0011681645,326.994,1.1739373,419.8369,418.66296,136.37839,0.5386755,-7.694174,0.08566648,1.0,408.44458,262.16614,93.53146,0.6762142,0.050414048,2.3771513,0.7867186,0.0023827606,326.99243,-0.13539036,424.79422,424.9296,0.005460703468322754,3883.8867065906525,40000
139.25104,0.5719234,-7.6581936,0.07667132,1.0,96.94739,-66.32393,522.40967,404.9214,276.06778,97.13488,0.1688623,0.046825,2.3795996,0.80512625,0.0029115542,330.1532,1.048237,421.42905,420.3808,136.39423,0.5279294,-7.6679077,0.079099976,1.0,403.0432,288.6604,99.06254,0.50404054,0.050192922,2.2973845,0.79955506,0.001957401,330.14514,-0.06369213,419.55048,419.61417,0.11007757196426392,4434.274567604065,45000
139.98639,0.57192904,-7.666189,0.07867031,1.0,118.74408,-182.05992,625.74316,398.35938,316.15237,103.85178,1.2761686,0.050468963,2.524021,0.7988177,0.003222614,330.28546,-0.1548913,414.87366,415.02853,142.00844,0.5548239,-7.6761923,0.081171006,1.0,403.01404,268.59476,99.091545,0.27251154,0.063760296,3.2811368,0.81298774,0.002017328,330.31018,-4.5451655,419.52954,424.0747,0.005455422782897949,4461.551682710648,50000
141.70622,0.53971136,-7.6695886,0.079520196,1.0,109.52948,-160.78355,782.9942,400.24878,284.94348,101.94844,0.56606936,0.05469451,2.3624902,0.79007274,0.0029032994,331.63333,-1.556856,416.83044,418.3873,138.51329,0.55058295,-7.697261,0.086438216,1.0,405.41467,305.15353,96.65276,0.283926,0.060498953,2.824068,0.7964715,0.006121318,331.63303,-3.4817994,421.9963,425.47812,0.12579232969284057,5090.513332366943,55000
137.59055,0.5534368,-7.678167,0.08166467,1.0,179.37756,-155.95764,703.4088,399.8504,303.53906,102.36139,0.095062144,0.056439243,3.2801178,0.7972243,0.0019730746,331.04938,-2.1317072,416.40286,418.53458,141.80022,0.5714562,-7.6765203,0.08125301,1.0,405.96988,279.56284,96.07154,0.7897174,0.05062043,2.496293,0.8053354,0.0021282013,331.07986,-0.20541137,422.52386,422.72928,0.00544756989479065,5117.7511830329895,60000
