training/actor/actor_loss;training/actor/adv;training/actor/bc_log_prob;training/actor/mse;training/actor/std;training/grad/max;training/grad/min;training/grad/norm;training/value/d_neg_loss;training/value/d_neg_max;training/value/d_neg_mean;training/value/d_neg_min;training/value/d_pos_loss;training/value/d_pos_max;training/value/d_pos_mean;training/value/d_pos_min;training/value/lam;training/value/lam_loss;training/value/total_loss;training/value/value_loss;validation/actor/actor_loss;validation/actor/adv;validation/actor/bc_log_prob;validation/actor/mse;validation/actor/std;validation/value/d_neg_loss;validation/value/d_neg_max;validation/value/d_neg_mean;validation/value/d_neg_min;validation/value/d_pos_loss;validation/value/d_pos_max;validation/value/d_pos_mean;validation/value/d_pos_min;validation/value/lam;validation/value/lam_loss;validation/value/total_loss;validation/value/value_loss;time/epoch_time;time/total_time;step
223.45609;-0.05934526;-9.332125;0.49515423;1.0;23.51612;-85.16269;967.14325;483.89478;29.577328;16.901066;3.60634;85.21269;25.06681;8.803417;0.013453255;1.0;-85.16269;483.9448;569.1075;199.93753;0.0027254578;-9.189791;0.4595706;1.0;486.64478;27.276329;14.129665;1.8868814;57.3656;25.62378;7.209323;0.011085328;1.0003;-57.332798;486.6948;544.0276;0.00014565413091604802;16.183778285980225;1
62.967667;0.12909143;-7.646222;0.07367857;1.0;278.57556;-423.94092;3353.9822;328.62314;1104.627;207.73936;0.4063173;0.11786265;8.590775;0.7032237;0.001918551;369.85806;-25.099546;347.11603;372.21558;63.99258;0.1905342;-7.7260323;0.09363101;1.0;340.50192;1122.6708;196.01332;0.61793655;0.07533986;5.2030997;0.72129446;0.0040800655;369.85825;-9.372156;358.99484;368.367;0.006614174734558951;751.0913515090942;111112
102.42542;0.31115526;-7.6317263;0.07005453;1.0;136.00745;-73.93837;642.5483;271.9131;1997.5055;398.03687;0.4358037;0.04494128;2.9053695;0.7649588;0.0029054875;356.0625;1.8012208;289.7162;287.91498;108.185844;0.3295226;-7.726162;0.09366341;1.0;277.14026;1932.8037;394.35236;0.4433494;0.17163128;8.043213;0.8257221;0.0032370905;356.05063;-43.306892;294.9428;338.2497;0.0030339388030199187;1088.1953291893005;222223
99.18107;0.2752601;-7.6439295;0.07310519;1.0;87.08086;-69.778824;555.4675;273.94275;1855.6605;405.57703;2.1063683;0.038415458;2.2596285;0.7812051;0.00065877585;358.383;4.151703;291.8619;287.7102;108.781876;0.2971216;-7.7503633;0.09971388;1.0;286.9391;1795.7137;389.84653;0.34067357;0.05719524;3.5901036;0.8122326;0.008187332;358.3806;-2.5786338;304.85812;307.43677;0.0026448351286035916;1382.0656099319458;333334
106.2841;0.30882663;-7.629773;0.06956619;1.0;182.5188;-70.150665;682.86676;259.39276;1927.0663;477.23682;1.7851245;0.04761243;2.624893;0.80541754;0.0012769566;359.16553;0.8575336;277.35104;276.4935;103.51117;0.2228967;-7.750023;0.09962872;1.0;275.01044;1892.3674;430.3452;1.0753802;0.0804337;4.9815044;0.84032834;0.00057653425;359.14413;-10.930083;292.96765;303.89774;0.0026266362857606603;1673.91379904747;444445
113.380455;0.32751027;-7.6323013;0.07019821;1.0;158.67635;-126.420296;593.41956;262.85303;2020.7267;479.99005;1.1114037;0.04735443;3.0173557;0.82321954;0.007809261;364.23212;0.9636018;281.06464;280.10104;113.738495;0.2962395;-7.7399635;0.09711392;1.0;288.37326;1980.5591;415.06934;0.95184207;2.4296958;49.537136;0.9091487;0.0045907754;364.282;-866.88043;306.58734;1173.4678;0.0026425494507922487;1967.5301146507263;555556
113.76961;0.31047127;-7.630869;0.069840215;1.0;103.94293;-83.1101;701.6834;271.5289;2065.4941;458.3817;1.661677;0.0583262;3.209169;0.84857714;0.0032365632;363.86847;-3.0296412;289.72232;292.75195;121.3813;0.33132952;-7.7356443;0.096034065;1.0;275.4272;2005.1344;449.36792;1.3959385;0.09737947;5.059528;0.88560116;0.0036558479;363.861;-17.23954;293.62024;310.85977;0.002626008787698546;2259.308581352234;666667
110.40712;0.296084;-7.629534;0.06950636;1.0;133.7744;-91.17323;551.82996;256.12915;2119.4543;501.43707;1.4583803;0.043007694;2.190538;0.82153666;0.0026019763;366.69437;2.5640395;274.46387;271.89984;112.6635;0.28263485;-7.744393;0.09822122;1.0;272.8031;2076.434;462.857;0.6981981;0.15710564;8.102095;0.8903008;0.053546824;366.6662;-39.27202;291.1364;330.40842;0.002642372647980253;2552.9052522182465;777778
116.70195;0.34048975;-7.6292434;0.06943378;1.0;175.16844;-201.27522;753.43494;255.20969;2134.6997;517.3295;1.6122959;0.05636397;2.521657;0.8423606;0.0018909259;368.43896;-2.3447342;273.63165;275.97638;122.60332;0.3147075;-7.747797;0.0990722;1.0;268.00006;2055.8323;485.2682;0.3148374;0.7726534;25.457901;0.9202825;0.0061556897;368.4369;-266.25217;286.4219;552.6741;0.002627226202818244;2844.8189868927;888889
104.96394;0.29975882;-7.611861;0.06508826;1.0;160.90665;-169.55678;652.27026;266.578;2112.0403;472.5542;1.1894;0.047291227;3.1752813;0.83111006;0.0037341316;373.436;1.0115538;285.24982;284.23825;122.635506;0.35734344;-7.763484;0.102993995;1.0;271.07437;2084.6184;480.72833;0.7725735;0.51630914;10.8878765;0.9424716;0.004085364;373.42053;-174.12941;289.74542;463.87482;0.0026083543501451215;3134.6358518600464;1000000
