training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
24.18821,0.0041607567,-9.383343,0.50795877,1.0,1.4930613,-1.4658513,33.958336,2.468445,-0.15723069,-2.3051186,0.39848232,17.418175,0.005261182,-9.2448225,0.47332868,1.0,1.7035091,-1.8533001,-4.142058,1.9946833,0.005076742172241211,25.38371729850769,1
88.53089,0.19358447,-7.842246,0.12268455,1.0,2.433195,-3.4594812,55.04587,0.8400882,-12.905884,-24.832367,0.38066936,103.18233,0.20662485,-7.866003,0.12862384,1.0,1.0751696,-13.047476,-24.76811,0.24650884,0.18075842242240905,929.1758651733398,5000
100.92914,0.2836224,-7.760809,0.10232532,1.0,3.443045,-3.1202142,60.294334,0.90798354,-18.53201,-42.9429,0.4141847,108.579956,0.254888,-7.778887,0.10684468,1.0,0.6301464,-17.972328,-42.773426,0.5306178,0.1838186113357544,1848.2691254615784,10000
109.863335,0.30553603,-7.7538023,0.10057351,1.0,3.383642,-4.0029325,61.311745,0.41622972,-19.86901,-56.98538,0.3018642,102.51701,0.29499224,-7.7310047,0.09487407,1.0,0.48725316,-20.315804,-57.21708,0.34813482,0.09099945306777954,2303.2666964530945,15000
100.50035,0.21119237,-7.7346306,0.095780686,1.0,3.8850784,-4.2936926,75.11445,0.58044934,-21.604427,-67.24646,0.4244352,101.70789,0.2608836,-7.7296786,0.09454265,1.0,0.61141515,-21.397564,-67.44123,0.38835657,0.003060799312591553,2318.570737361908,20000
99.0061,0.28787315,-7.6992054,0.086924285,1.0,3.2493947,-3.914654,67.45437,0.8288394,-21.78907,-73.46915,0.3832696,101.118324,0.22943589,-7.7099457,0.08960946,1.0,0.377573,-22.485695,-72.40083,0.35029137,0.09100030674934387,2773.572560787201,25000
101.80492,0.28050533,-7.6868505,0.08383559,1.0,10.781177,-9.569449,104.62584,0.68656343,-22.224659,-75.2752,0.62883043,93.79613,0.23445474,-7.6989613,0.0868634,1.0,0.575683,-22.103367,-76.11469,0.48942915,0.0030762128353118896,2788.9536571502686,30000
97.78468,0.25745472,-7.698981,0.08686818,1.0,2.8793478,-4.513698,52.153946,0.6611463,-24.027197,-79.73593,0.28206137,106.51835,0.29099807,-7.694458,0.08573748,1.0,0.74066806,-22.99618,-76.584076,0.30023682,0.09260382432937622,3251.973014354706,35000
104.51161,0.27589858,-7.660351,0.077210754,1.0,2.6264956,-2.9991581,58.92565,0.51924896,-22.739817,-76.75476,0.51280934,104.29152,0.22141549,-7.707258,0.08893748,1.0,0.7435379,-23.202011,-76.40718,0.4238879,0.0031530826091766355,3267.7384662628174,40000
87.08972,0.24961516,-7.6781306,0.08165555,1.0,3.8898704,-3.706694,55.94716,0.6372786,-22.482025,-79.62163,0.26199794,99.11684,0.28623122,-7.6770434,0.08138381,1.0,0.52108496,-24.302195,-77.64304,0.3925096,0.09439033269882202,3739.690307378769,45000
