training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
265.7627,0.32856214,-9.693339,0.5854578,1.0,10.3726015,1.2896001,-1.5439279,-4.7091255,11.610788,-12.122333,751.45337,2.6243553,-0.9458029,-4.239502,1.2176365,1.2628134,-7.9627934,-9.581284,0.55744374,1.0,78.514496,4.7010674,1.5523303,-3.8125317,5.9889646,3.064267,-2.1152909,1.5896461,0.010087307500839233,50.43653964996338,1
19.792732,-0.900193,-9.476737,0.53130734,1.0,1.4469936,2.431214,-13.762004,-23.100294,3.6897542,-4.3118196,89.03501,1.3814065,-13.12027,-22.290962,0.1005367,33.99768,-0.7798897,-9.344456,0.49823704,1.0,1.234312,0.0,-13.89509,-23.073399,1.0673714,-13.239643,-22.260666,0.09413832,0.2455166160583496,1278.0196225643158,5000
10.38747,-1.05461,-9.316412,0.49122608,1.0,2.2193065,0.0,-21.44727,-38.809254,3.0142498,-3.2175817,82.735504,0.62786376,-20.961308,-38.192226,0.09577514,18.393282,-0.9017869,-9.257507,0.47649968,1.0,1.7224944,0.0,-20.235134,-38.903057,0.5858586,-19.725754,-38.23026,0.09735184,0.247614581823349,2516.0925345420837,10000
34.071438,-0.6817321,-9.288305,0.48419937,1.0,2.0626862,0.0,-24.92041,-51.648468,4.9077578,-3.952377,109.647934,0.6303214,-24.48116,-51.132748,0.11305489,52.69773,-0.6870176,-9.301435,0.48748186,1.0,2.4041038,0.0,-24.04174,-51.72978,0.5296056,-23.584717,-51.20104,0.12506187,0.13950838737487792,3213.634475708008,15000
25.754337,-0.8530607,-9.341307,0.4974495,1.0,1.8958316,0.0,-27.050182,-61.673164,3.4657323,-3.4810872,89.85784,0.58928543,-26.626625,-61.32145,0.14816749,27.110878,-0.85508287,-9.269541,0.47950804,1.0,1.7887087,0.0,-25.429665,-61.66898,1.1453296,-24.990433,-61.290833,0.13220344,0.004845913887023926,3237.8640484809875,20000
37.698273,-0.5890573,-9.295602,0.4860233,1.0,2.1260579,0.0,-26.480213,-69.08331,7.689098,-6.494789,150.56693,0.6678692,-26.070213,-68.74087,0.12570195,64.589966,-0.5018401,-9.303312,0.4879512,1.0,2.4836736,0.0,-27.24815,-68.91967,0.55033576,-26.793903,-68.61582,0.17493188,0.14135572772026062,3944.642688512802,25000
12.368956,-1.0542476,-9.24931,0.47445035,1.0,1.490995,0.0,-28.451254,-73.45485,3.068874,-3.6068263,100.774216,0.962392,-27.983437,-73.287056,0.15015954,24.027576,-0.7982511,-9.32921,0.4944256,1.0,1.9770305,0.0,-25.627825,-73.54021,0.63442624,-25.242283,-73.246544,0.1294165,0.004858549642562866,3968.9354383945465,30000
29.35288,-0.72609305,-9.242212,0.47267598,1.0,1.9387877,0.0,-26.219402,-77.572334,7.1045375,-4.398099,128.08588,0.7268569,-25.795847,-77.40207,0.13162568,23.260426,-0.88615143,-9.309484,0.48949385,1.0,1.9647672,0.0,-27.297535,-77.17927,0.4826737,-26.922945,-76.97777,0.15502322,0.1397416893005371,4667.643888950348,35000
34.51584,-0.75367486,-9.23897,0.4718654,1.0,1.7985389,0.0,-27.39089,-78.61754,3.134211,-4.5890713,94.80182,0.6626724,-26.984015,-78.419136,0.15211111,34.339653,-0.7416059,-9.241768,0.47256508,1.0,2.1940656,0.0,-26.376629,-79.61129,0.47073257,-25.904486,-79.612785,0.12947038,0.00480963454246521,4691.692063570023,40000
24.442963,-0.6633971,-9.152454,0.45023656,1.0,1.9053502,0.0,-27.223759,-81.01079,3.6152227,-3.610693,92.4153,0.84466594,-26.87739,-80.66268,0.120093286,42.35476,-0.5833564,-9.244897,0.47334707,1.0,2.2714648,0.0,-28.282757,-80.93581,0.64876306,-27.842375,-80.74492,0.13815285,0.14026042423248292,5392.994186162949,45000
45.69922,-0.629459,-9.278529,0.48175508,1.0,1.8468938,0.0,-26.843153,-81.39913,6.058792,-6.1256285,147.17943,0.5620604,-26.449387,-81.10281,0.1572605,50.828976,-0.6868641,-9.338872,0.49684083,1.0,2.179081,0.0,-28.00477,-81.67106,0.59306264,-27.625795,-81.50919,0.14224316,0.0048046053409576414,5417.017217636108,50000
31.655096,-0.7259107,-9.314136,0.49065655,1.0,1.799792,0.0,-26.982195,-80.96686,6.378686,-6.118807,113.624886,0.6912018,-26.561003,-80.815475,0.15288468,20.22014,-0.73524183,-9.286355,0.48371172,1.0,1.324008,0.0,-26.94347,-82.615746,0.6317059,-26.560497,-82.359535,0.13486393,0.1637445825576782,6235.740133047104,55000
29.557995,-0.7704963,-9.2609,0.4773478,1.0,1.5824096,0.0,-27.369122,-81.72751,5.0677347,-3.2475026,93.86028,0.66738933,-26.932598,-81.60202,0.11764864,37.2561,-0.6218104,-9.320518,0.4922524,1.0,1.6891761,0.0,-28.724232,-82.78476,0.6770745,-28.285526,-82.63969,0.13628916,0.004837613296508789,6259.928200960159,60000
28.424622,-0.66373944,-9.352175,0.50016654,1.0,1.6864364,0.0,-26.13862,-81.35555,3.5804873,-3.140362,90.103806,0.8900711,-25.694546,-81.18477,0.15404707,39.57894,-0.62763333,-9.305233,0.48843107,1.0,1.5633008,0.0,-27.286642,-82.764244,0.56042105,-26.866028,-82.55685,0.13056007,0.0048386868953704835,6284.121636629105,65000
23.584244,-0.72476333,-9.313503,0.4904989,1.0,1.3902156,0.0,-28.019806,-84.529076,2.6477304,-3.329907,79.852875,0.4879505,-27.584946,-84.33309,0.123604625,24.012726,-0.8490714,-9.257488,0.4764949,1.0,1.807754,0.0,-27.850195,-83.8081,0.51076096,-27.472631,-83.70949,0.12989376,0.0048362389087677005,6308.302835702896,70000
18.21978,-0.9366623,-9.253751,0.47556067,1.0,2.2780719,0.0,-29.047554,-84.541374,8.922074,-8.5299,149.64691,0.8928953,-28.679615,-84.384735,0.13658917,18.91716,-0.82300913,-9.245926,0.47360447,1.0,1.5643673,0.0,-26.99329,-83.11786,0.6859821,-26.607964,-82.94727,0.15045631,0.004836186456680298,6332.483769893646,75000
21.81498,-0.7077168,-9.250774,0.47481647,1.0,1.6107994,0.0,-26.485653,-82.64302,2.0819972,-1.5859745,61.35372,0.51713777,-26.073238,-82.84374,0.12437192,16.309677,-0.86389077,-9.322123,0.4926536,1.0,1.6555424,0.0,-26.7104,-82.63837,0.6448282,-26.20824,-82.282684,0.14001836,0.16775169925689698,7171.242267847061,80000
19.09948,-0.7753421,-9.212984,0.46536908,1.0,1.4510525,0.0,-27.210423,-82.98712,2.6680255,-2.871205,57.45801,0.53588027,-26.810926,-82.74408,0.13234511,20.668554,-0.7979983,-9.297592,0.486521,1.0,1.2001028,0.0,-27.211582,-82.9259,0.43879163,-26.800957,-82.83545,0.13707796,0.004850804328918457,7195.496293067932,85000
38.5064,-0.57576394,-9.257828,0.47657993,1.0,1.4406812,0.0,-28.023142,-82.722496,5.0819516,-6.144752,119.56515,0.41023257,-27.681011,-82.5706,0.15385865,25.634708,-0.76388013,-9.248315,0.47420162,1.0,1.5961189,0.0,-27.188753,-83.45871,0.42219573,-26.761517,-83.34872,0.1479791,0.004871452760696411,7219.853558301926,90000
14.863497,-0.9045471,-9.246709,0.47380006,1.0,1.5396181,0.0,-28.604788,-85.88991,3.7019439,-3.2551186,97.32794,0.36363482,-28.132889,-85.72619,0.12583499,11.918091,-1.0250802,-9.236868,0.47133982,1.0,1.5200304,0.0,-28.304518,-83.71992,0.52512586,-27.924862,-83.55658,0.14674348,0.004872280025482178,7244.214961528778,95000
18.335478,-0.7472011,-9.208065,0.46413928,1.0,1.4100071,0.0,-28.19703,-83.10083,3.6845245,-4.1596017,90.312546,0.36315966,-27.781136,-82.94518,0.115230665,17.250233,-0.7810823,-9.33779,0.49657044,1.0,1.3853626,0.0,-27.711226,-85.146965,0.53363264,-27.230766,-85.08676,0.1360199,0.004858718967437744,7268.508558273315,100000
28.32035,-0.7281991,-9.216523,0.46625394,1.0,1.4924661,0.0,-29.231417,-83.85066,5.5324774,-6.889402,119.37634,0.64775497,-28.819866,-83.74615,0.13327174,25.19034,-0.7694099,-9.279293,0.48194605,1.0,1.6472098,0.0,-26.767672,-84.875824,0.65954196,-26.333534,-84.67575,0.17796586,0.21419750089645387,8339.496066331863,105000
28.335115,-0.6844187,-9.286083,0.48364362,1.0,1.3295041,0.0,-28.507168,-84.38252,1.9674443,-2.523442,57.975513,0.47073668,-28.069523,-84.25355,0.13910282,34.01197,-0.6237464,-9.291404,0.48497403,1.0,1.293804,0.0,-27.88448,-85.99395,0.62945557,-27.427166,-85.87304,0.1557645,0.00485628662109375,8363.777503490448,110000
21.47082,-0.6385879,-9.288837,0.48433256,1.0,1.2960607,0.0,-28.034279,-85.06715,3.318182,-2.3650665,67.44143,0.70789695,-27.637592,-85.07541,0.122971535,21.4556,-0.74969006,-9.28178,0.48256797,1.0,1.4991188,0.0,-27.523518,-84.00166,0.7043525,-27.095417,-83.83689,0.12683424,0.004835308933258057,8387.95404958725,115000
22.646252,-0.63327044,-9.217499,0.4664976,1.0,1.6916118,0.0,-27.819136,-84.36494,4.767998,-3.0163584,71.40443,0.34066063,-27.375988,-84.075424,0.13969499,19.903568,-0.7965764,-9.235576,0.47101682,1.0,1.486942,0.0,-28.137314,-84.317764,0.37810913,-27.753036,-84.19532,0.15617466,0.004837741947174072,8412.14276099205,120000
13.435356,-0.8638604,-9.316803,0.49132368,1.0,1.2070904,0.0,-25.435974,-84.587166,3.6152835,-2.0377214,50.96244,0.5112667,-25.008137,-84.119484,0.124592654,11.541422,-0.89020336,-9.274195,0.48067164,1.0,1.1790453,0.0,-28.46123,-83.144775,0.45327625,-28.043552,-83.078575,0.13169405,0.004846832513809204,8436.37692809105,125000
23.716818,-0.6898298,-9.188877,0.45934227,1.0,1.634578,0.0,-27.831776,-82.5926,3.2236683,-3.2276728,88.01593,0.5743325,-27.513802,-82.34218,0.12684685,17.851006,-0.9158988,-9.284904,0.4833488,1.0,1.3541574,0.0,-26.434685,-82.58944,0.39955354,-25.98433,-82.493095,0.15794629,0.004857210159301758,8460.66298031807,130000
16.416767,-0.937778,-9.314404,0.49072403,1.0,1.5125539,0.0,-28.747585,-85.05763,3.603296,-4.8319726,103.412865,0.31608355,-28.324919,-84.91448,0.141533,15.679003,-0.9668865,-9.279018,0.4818776,1.0,1.6093743,0.0,-28.828732,-84.37166,0.39919952,-28.396322,-84.24018,0.1433055,0.004847615289688111,8484.901057958603,135000
13.387387,-0.93345785,-9.265908,0.47859997,1.0,1.3108969,0.0,-27.823269,-85.12776,4.698354,-4.419934,90.57765,0.5423109,-27.371382,-85.0867,0.12020517,16.43593,-0.9398216,-9.270732,0.47980607,1.0,1.4952738,0.0,-28.013195,-86.89302,0.37528616,-27.630901,-86.43499,0.1266816,0.0048575605869293215,8509.188863754272,140000
32.693928,-0.63092846,-9.314813,0.4908261,1.0,1.1784012,0.0,-29.79142,-86.9841,2.5159028,-1.9458447,69.45279,0.4009928,-29.400429,-86.73273,0.14257784,25.299334,-0.63541687,-9.243803,0.47307372,1.0,1.4341683,0.0,-28.7799,-87.21276,0.48223108,-28.388096,-87.021034,0.15365106,0.00485797758102417,8533.478753328323,145000
17.351982,-0.74379206,-9.245737,0.4735573,1.0,1.1599147,0.0,-28.163023,-85.61011,4.346158,-3.9814153,74.95482,0.47775972,-27.739117,-85.48641,0.12664525,18.155071,-0.79535186,-9.2903,0.48469812,1.0,1.28302,0.0,-28.176186,-87.177216,0.42476517,-27.78885,-86.968124,0.12728058,0.004855976343154907,8557.758637189865,150000
19.27407,-0.6786281,-9.238183,0.47166863,1.0,1.3811808,0.0,-27.470783,-85.03684,4.169816,-3.1864746,70.82766,0.50320995,-27.06335,-84.69204,0.1434055,25.754032,-0.67309,-9.271112,0.4799012,1.0,1.5197937,0.0,-26.486568,-86.8772,0.4597162,-26.082458,-86.750015,0.12509257,0.22782200951576234,9696.868689060211,155000
28.357922,-0.6297052,-9.271069,0.4798901,1.0,1.3464246,0.0,-28.570654,-86.66918,2.410194,-2.5491998,68.77301,0.4054562,-28.18496,-86.52942,0.13421185,17.726059,-0.67725134,-9.315466,0.49098963,1.0,1.1469927,0.0,-28.327713,-86.55581,0.33484185,-27.928463,-86.12665,0.12975204,0.004833830022811889,9721.037841558456,160000
