training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
9.845134,-9.845134,0.6234065,1.0,0.57344174,-0.86832154,9.439034,9.750961,-9.750961,0.5998633,1.0,0.002091129446029663,10.45564866065979,1
9.271097,-9.271097,0.47989735,1.0,0.07369709,-0.06282036,1.5379057,9.327248,-9.327248,0.49393487,1.0,0.20766476235389708,1048.7794613838196,5000
9.27643,-9.27643,0.4812307,1.0,0.09691156,-0.08205299,1.7469168,9.314169,-9.314169,0.4906652,1.0,0.20865206050872803,2092.0397655963898,10000
9.269588,-9.269588,0.47952002,1.0,0.08605912,-0.07946648,1.578999,9.294872,-9.294872,0.48584127,1.0,0.1094212188243866,2639.14586353302,15000
9.260166,-9.260166,0.4771645,1.0,0.10986812,-0.06921467,1.4607888,9.247091,-9.247091,0.47389573,1.0,0.0016933043003082276,2647.612386226654,20000
9.249869,-9.249869,0.4745903,1.0,0.06067586,-0.06302076,1.3595309,9.278294,-9.278294,0.4816966,1.0,0.10844321331977844,3189.828454017639,25000
9.269921,-9.269921,0.47960335,1.0,0.06867764,-0.06663818,1.3653885,9.2475605,-9.2475605,0.47401285,1.0,0.0017273303031921387,3198.4651067256927,30000
9.224305,-9.224305,0.4681993,1.0,0.09054301,-0.12917817,1.6856073,9.265777,-9.265777,0.47856724,1.0,0.11051646952629089,3751.0474576950073,35000
9.250403,-9.250403,0.4747238,1.0,0.07990824,-0.07599764,1.5054508,9.284564,-9.284564,0.48326373,1.0,0.0016995641708374024,3759.545280456543,40000
9.312432,-9.312432,0.4902311,1.0,0.103792086,-0.072958305,1.398573,9.264269,-9.264269,0.47819,1.0,0.10848012275695801,4301.945898294449,45000
9.221849,-9.221849,0.46758524,1.0,0.083107464,-0.08990474,1.4268832,9.263042,-9.263042,0.4778836,1.0,0.0016029030799865722,4309.960415124893,50000
9.257216,-9.257216,0.4764271,1.0,0.065361805,-0.085035466,1.3817924,9.249398,-9.249398,0.47447264,1.0,0.109239488697052,4856.157860517502,55000
9.274555,-9.274555,0.4807617,1.0,0.08075578,-0.15878356,1.5342966,9.278328,-9.278328,0.481705,1.0,0.0016812612056732177,4864.564169883728,60000
9.244024,-9.244024,0.47312915,1.0,0.070545405,-0.07049746,1.2653886,9.2661295,-9.2661295,0.47865528,1.0,0.001668600845336914,4872.907175540924,65000
9.202821,-9.202821,0.46282822,1.0,0.126083,-0.08817198,1.4776452,9.232962,-9.232962,0.47036338,1.0,0.0016643744468688964,4881.229048967361,70000
9.225933,-9.225933,0.46860623,1.0,0.09928064,-0.09626911,1.6548772,9.245023,-9.245023,0.47337848,1.0,0.0016713389873504638,4889.585745573044,75000
