training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
33.09456,-1.2404761,-9.3259735,0.49361652,1.0,2.8685474,2.0436642,-0.5671164,-4.0204034,3.6109579,-3.4149485,164.72647,2.5526738,0.26341927,-2.738602,0.42470062,58.503628,-0.59092045,-9.285988,0.48361993,1.0,57.239105,0.0045628548,-3.4887655,-7.2572126,1.4405537,-3.4844816,-6.351391,7.8405685,0.01159745364189148,57.98727250099182,1
3.092009,-1.029793,-8.053011,0.17537567,1.0,0.88629305,0.0,-15.017523,-24.709461,3.6018102,-3.669415,58.105637,1.0303586,-14.375154,-23.936245,0.051406562,4.5562286,-0.85599303,-8.095848,0.18608475,1.0,0.7172082,0.0,-14.382892,-24.733984,1.1322229,-13.782322,-23.96381,0.0477556,0.20024872579574585,1059.2309031486511,5000
11.199262,-0.5564755,-7.976285,0.15619418,1.0,1.1262662,0.0,-22.543232,-40.36094,2.5915506,-3.0947406,65.17428,1.0305703,-22.108765,-39.783176,0.052351616,10.162525,-0.57893896,-7.9800253,0.15712926,1.0,1.3849058,0.0,-21.869904,-40.286724,0.8791918,-21.435402,-39.683636,0.060674697,0.19258393440246582,2022.150577545166,10000
17.371418,-0.6567185,-7.8783927,0.1317211,1.0,1.8681184,0.0,-26.814302,-52.522797,9.614214,-6.9379554,120.66886,0.81560016,-26.39924,-52.021095,0.09143567,6.846356,-0.84656817,-7.8878813,0.13409327,1.0,1.501072,0.0,-28.636185,-52.419083,1.1205595,-28.25306,-51.897335,0.086437345,0.10480401244163513,2546.1706433296204,15000
6.100153,-0.88665336,-7.8759575,0.13111225,1.0,2.0139754,0.0,-28.926817,-62.03185,2.719171,-4.89813,89.7361,0.67295814,-28.544998,-61.648346,0.10536091,19.21754,-0.6091163,-7.8643947,0.12822157,1.0,1.5350728,0.0,-29.197922,-62.057682,0.47972494,-28.820078,-61.684696,0.07900264,0.004198834228515625,2567.164817094803,20000
15.158367,-0.47818074,-7.8599067,0.12709965,1.0,1.3929362,0.15196931,-30.805382,-69.20891,4.452813,-3.6216958,66.24189,1.0608858,-30.384985,-68.8977,0.099934265,22.676125,-0.48481226,-7.9344883,0.14574505,1.0,1.5504608,0.0,-31.212593,-69.31977,1.0164973,-30.854193,-69.00984,0.108390674,0.10206149749755859,3077.472307920456,25000
17.673397,-0.530674,-7.894991,0.13587067,1.0,1.449754,0.0,-31.09459,-74.4376,4.8083115,-4.26653,79.06157,1.3790293,-30.753742,-74.12765,0.09389145,8.691996,-0.68195075,-7.8692346,0.12943172,1.0,1.455711,0.0,-30.579517,-74.21918,0.64665174,-30.227613,-73.95901,0.08396937,0.00441602053642273,3099.5524139404297,30000
11.791313,-0.6263635,-7.865757,0.12856212,1.0,1.4989307,0.0,-30.743782,-76.86848,4.5093694,-4.383788,93.69359,0.6574862,-30.325218,-76.49824,0.09364396,26.771147,-0.37289262,-7.8999553,0.13711181,1.0,1.6828816,0.0,-30.347092,-77.016304,1.6706032,-30.017906,-76.78793,0.12850824,0.10289284234046936,3614.0166301727295,35000
16.198418,-0.69761074,-7.829684,0.119543955,1.0,1.6170012,0.0,-30.48933,-79.84458,4.806363,-4.7571206,97.88463,1.0035812,-30.11987,-79.64601,0.10481638,23.862469,-0.4703043,-7.863342,0.12795839,1.0,1.4067216,0.0,-32.408188,-79.957565,1.1824777,-32.057655,-79.75472,0.08378185,0.004300274515151977,3635.518006324768,40000
13.743122,-0.68953764,-7.8594675,0.12698992,1.0,1.4373081,0.0,-31.067728,-80.36124,7.3461857,-9.200581,117.60633,0.7439566,-30.679762,-80.25026,0.08211421,18.45507,-0.6130974,-7.8114777,0.11499235,1.0,1.9709759,0.0,-30.09705,-81.0296,0.5266736,-29.719383,-80.81714,0.112229556,0.10394410305023194,4155.238525390625,45000
22.623644,-0.4506862,-7.8178377,0.116582446,1.0,1.6049938,0.0,-31.519442,-82.1882,5.2174106,-3.3471026,108.3373,0.4914379,-31.207842,-81.99186,0.10950852,15.019777,-0.6104851,-7.854289,0.12569524,1.0,1.688226,0.0,-32.526367,-82.44246,0.9361412,-32.14188,-82.27418,0.08300677,0.004396687030792237,4177.221963405609,50000
