training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
9.75938,-9.75938,0.60196817,1.0,0.5108671,-0.49010074,7.6073427,9.7206545,-9.7206545,0.59228647,1.0,0.0023037914752960203,11.518959045410156,1
9.304329,-9.304329,0.48820522,1.0,0.08168274,-0.08248361,1.8559482,9.310459,-9.310459,0.48973775,1.0,0.21000862922668456,1061.562106370926,5000
9.275509,-9.275509,0.48100007,1.0,0.09985368,-0.1253597,1.651314,9.275481,-9.275481,0.4809932,1.0,0.20988459873199464,2110.9851014614105,10000
9.25747,-9.25747,0.47649047,1.0,0.08581636,-0.067633726,1.2998475,9.293151,-9.293151,0.48541066,1.0,0.10701680960655212,2646.0691509246826,15000
9.308767,-9.308767,0.48931485,1.0,0.06618571,-0.114229165,1.5284495,9.29394,-9.29394,0.48560786,1.0,0.0015835154056549072,2653.9867293834686,20000
9.303666,-9.303666,0.48803955,1.0,0.061020173,-0.10620424,1.4960932,9.225076,-9.225076,0.46839195,1.0,0.10561399750709534,3182.056718826294,25000
9.263239,-9.263239,0.4779326,1.0,0.084030345,-0.077877864,1.5352557,9.307789,-9.307789,0.48907042,1.0,0.0016019324779510498,3190.0663826465607,30000
9.263776,-9.263776,0.4780669,1.0,0.09788913,-0.06924067,1.5486337,9.266186,-9.266186,0.4786694,1.0,0.11008286366462708,3740.4807024002075,35000
9.258396,-9.258396,0.47672215,1.0,0.09718786,-0.094679736,1.5570745,9.30059,-9.30059,0.4872703,1.0,0.0016729933261871337,3748.8456704616547,40000
9.237909,-9.237909,0.47160015,1.0,0.076555416,-0.087063685,1.4176106,9.294974,-9.294974,0.48586655,1.0,0.10794349207878112,4288.563133716583,45000
9.235439,-9.235439,0.4709828,1.0,0.102329165,-0.10454865,1.4753538,9.337107,-9.337107,0.49639976,1.0,0.001590900182723999,4296.517635822296,50000
