training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
33.34119,-0.01240517,-9.534449,0.54573524,1.0,1.2371457,-1.8015587,73.45719,3.0367842,-0.23094258,-2.5747006,1.1123917,25.528028,-0.011338705,-9.480074,0.53214127,1.0,2.1948018,-0.23246454,-2.447209,4.976156,0.009292773962020873,46.46388053894043,1
113.27956,0.12403124,-8.531008,0.2948748,1.0,1.4598908,-1.626962,54.10413,0.79406846,-13.025856,-25.503387,0.2377694,115.09164,0.18275599,-8.519664,0.29203898,1.0,0.7999054,-13.367903,-25.465946,0.25330293,0.2120074083805084,1106.5009770393372,5000
112.23447,0.23239385,-8.480952,0.2823611,1.0,3.8342927,-2.8667505,77.125595,0.42614928,-17.037912,-43.78719,0.33577025,115.81058,0.18401545,-8.494181,0.28566802,1.0,0.6133324,-17.162376,-43.920944,0.30533874,0.21693001685142518,2191.1511738300323,10000
109.91609,0.16642419,-8.472114,0.2801515,1.0,2.6034157,-2.279337,55.70632,0.43855524,-18.728642,-58.893867,0.2839294,113.11648,0.20885408,-8.496243,0.28618348,1.0,0.84630656,-18.709452,-59.213333,0.31623292,0.11686033296585083,2775.453125,15000
115.26378,0.27751505,-8.46234,0.27770802,1.0,1.3332056,-1.7204586,48.623207,0.48071477,-19.809128,-69.72322,0.2830153,96.67922,0.14643958,-8.487425,0.28397918,1.0,0.6792108,-19.848461,-69.23169,0.36446178,0.005070310926437378,2800.8047268390656,20000
101.527725,0.15511787,-8.4921055,0.28514943,1.0,2.819234,-2.7419531,55.98742,0.82570463,-20.462906,-73.68159,0.3271497,112.11301,0.18244502,-8.460293,0.27719635,1.0,0.4736048,-20.02844,-73.122086,0.3857901,0.11535429048538208,3377.57643866539,25000
105.57029,0.2233418,-8.469084,0.27939382,1.0,2.5116408,-2.1076038,55.900757,0.27337134,-20.874952,-75.88469,0.29881418,115.28402,0.240397,-8.476122,0.28115356,1.0,0.48974836,-22.322338,-75.028175,0.3539686,0.005119913530349731,3403.176067352295,30000
99.55319,0.23345831,-8.479479,0.28199282,1.0,1.6443626,-1.8286008,51.88539,0.46760613,-21.006119,-74.817696,0.31087923,104.726364,0.23522359,-8.457556,0.27651182,1.0,0.36677516,-21.496822,-78.409546,0.35071337,0.10916103315353394,3948.981652736664,35000
101.858826,0.21156196,-8.445734,0.27355647,1.0,2.1516497,-2.1360815,58.692356,0.5216478,-20.146008,-75.79945,0.33667225,111.58019,0.29784042,-8.40308,0.262893,1.0,0.5789559,-19.282877,-75.546616,0.32468516,0.005073338270187378,3974.3483815193176,40000
106.15631,0.22911964,-8.470018,0.2796276,1.0,2.4739094,-2.1008804,45.969696,0.55978966,-19.722614,-76.444786,0.31440336,115.727264,0.22854078,-8.443937,0.2731072,1.0,0.4424078,-21.182217,-76.31694,0.33521664,0.12238680176734924,4586.282793045044,45000
109.255714,0.260032,-8.455984,0.27611884,1.0,2.3788857,-3.6543636,67.496254,0.5161335,-21.769894,-79.82631,0.36895245,103.857346,0.26769602,-8.458323,0.27670357,1.0,0.69560957,-20.297913,-77.57457,0.33056247,0.005195682621002198,4612.261244058609,50000
120.679474,0.25148302,-8.433996,0.270622,1.0,2.115998,-2.7607725,54.45003,0.35184276,-20.372993,-77.910645,0.30518296,101.40275,0.23077448,-8.476275,0.2811919,1.0,0.41542065,-19.478878,-76.856186,0.353441,0.11232138023376464,5173.868562459946,55000
101.731064,0.27531505,-8.433235,0.27043188,1.0,1.2566316,-1.5924197,47.88147,0.18287653,-20.115978,-74.3963,0.32104418,92.8638,0.18603192,-8.459748,0.27706003,1.0,0.19792733,-21.494957,-79.153366,0.28543657,0.00523691520690918,5200.053205251694,60000
108.992165,0.28680107,-8.413013,0.26537633,1.0,2.0280437,-2.8111374,59.571182,0.46820194,-20.205406,-75.916466,0.34588885,105.25488,0.18822007,-8.44959,0.27452043,1.0,0.42380935,-21.312431,-79.00539,0.28483415,0.005386886405944824,5226.98770904541,65000
94.70744,0.15324458,-8.453087,0.27539444,1.0,1.8360946,-1.5199662,47.270725,0.5032471,-21.992264,-78.86671,0.3097487,105.68338,0.23430048,-8.434893,0.2708462,1.0,0.59230435,-21.788008,-80.1676,0.3597524,0.0054026031494140625,5254.000769853592,70000
114.63486,0.24983042,-8.439744,0.27205896,1.0,1.6191014,-1.799536,51.989437,0.5209995,-20.531862,-77.33215,0.33244538,109.67931,0.18824117,-8.465824,0.2785792,1.0,0.5510425,-20.29218,-80.901,0.29765648,0.0054943713665008545,5281.472691297531,75000
106.99638,0.22179905,-8.421864,0.2675889,1.0,1.7781962,-1.5542654,42.159065,0.48551562,-21.815987,-81.96815,0.2744773,105.55898,0.22086746,-8.441404,0.27247393,1.0,0.44983822,-21.649982,-79.99542,0.25749207,0.1261108892440796,5912.027526378632,80000
100.8752,0.23920466,-8.428545,0.2692591,1.0,1.2434908,-2.077755,39.593323,0.32194468,-21.553867,-75.93599,0.27589852,88.6096,0.2218694,-8.388142,0.25915843,1.0,0.42959422,-20.985184,-80.532555,0.34404218,0.004784407186508179,5935.949607133865,85000
106.08861,0.2590412,-8.416952,0.26636067,1.0,2.05739,-1.7070702,42.993435,0.30511695,-21.4443,-80.68889,0.28107584,109.37228,0.27320623,-8.457302,0.27644864,1.0,0.26351845,-21.776222,-78.92444,0.35306036,0.004788238954544067,5959.890853881836,90000
98.699615,0.1851134,-8.456017,0.27612698,1.0,1.5327201,-1.4119681,49.499203,0.35153857,-20.93388,-81.95593,0.42425883,105.655975,0.2246947,-8.454796,0.2758219,1.0,0.3609894,-21.389515,-81.70308,0.34827822,0.004834537458419799,5984.063585281372,95000
111.55006,0.24421027,-8.456682,0.27629346,1.0,3.054145,-3.4249718,60.451157,0.46420932,-22.418974,-78.46175,0.31359905,102.29501,0.21900794,-8.454418,0.27572733,1.0,0.4063018,-21.388193,-82.02566,0.32417697,0.005169433403015137,6009.910803794861,100000
107.95874,0.23433605,-8.428534,0.26925617,1.0,2.4605403,-2.326608,50.433075,0.438766,-21.537504,-81.29527,0.3513726,109.80263,0.28145814,-8.42398,0.26811785,1.0,0.35515937,-22.192657,-79.23923,0.3307929,0.1341563929080963,6680.692835092545,105000
109.90145,0.24390003,-8.422239,0.2676826,1.0,3.4311736,-2.0872436,55.81145,0.46756548,-21.129837,-79.619675,0.24679151,103.12981,0.20859042,-8.4705925,0.27977115,1.0,0.5868095,-20.852459,-75.36017,0.28286815,0.005159529495239258,6706.490544319153,110000
107.01256,0.26646864,-8.4540205,0.27562833,1.0,2.0696113,-2.0421472,47.688923,0.28999105,-21.546202,-83.50215,0.36127397,104.5638,0.2676538,-8.447953,0.2741113,1.0,0.39979511,-21.486736,-81.60561,0.31684923,0.005054658508300781,6731.763896942139,115000
99.132416,0.21557975,-8.410279,0.26469272,1.0,1.2698396,-1.5744106,40.432426,0.37374878,-21.546751,-81.97074,0.28935656,99.220695,0.23350495,-8.437189,0.27142033,1.0,0.6705446,-23.272936,-79.08412,0.304079,0.005011416387557983,6756.821014642715,120000
100.99829,0.19722706,-8.418507,0.26674974,1.0,2.192901,-1.8309811,46.28586,0.62208164,-21.557022,-76.51059,0.2720966,104.92077,0.2752754,-8.450028,0.27463016,1.0,0.567224,-21.517504,-80.83515,0.30023617,0.005392603349685669,6783.784100532532,125000
105.15852,0.253612,-8.404556,0.2632621,1.0,2.2866576,-3.2783477,51.97059,0.44619417,-22.382927,-78.23778,0.32918268,107.06042,0.17722048,-8.429058,0.2693874,1.0,0.4709423,-22.392466,-82.61627,0.34170693,0.005391649436950683,6810.742387771606,130000
101.2222,0.25643504,-8.433523,0.27050358,1.0,1.5808619,-1.6595749,41.25711,0.31455958,-22.911392,-79.98839,0.30346483,103.317444,0.25719744,-8.445164,0.27341378,1.0,0.3261517,-21.654167,-79.86875,0.32118785,0.005476718139648437,6838.126019716263,135000
107.03439,0.2607579,-8.4255905,0.2685206,1.0,3.4367857,-2.3107214,57.5392,0.3397162,-20.935764,-84.13893,0.33090818,115.84081,0.2665146,-8.412236,0.26518208,1.0,0.49848926,-21.99247,-78.99715,0.36392385,0.005375612354278564,6865.004166126251,140000
92.00444,0.20436655,-8.470428,0.2797299,1.0,1.7373829,-1.6980247,43.211197,0.5801967,-20.842453,-80.11165,0.29050153,117.38434,0.3006929,-8.434454,0.27073646,1.0,0.4177644,-20.97371,-80.88298,0.3448711,0.00540667953491211,6892.037624359131,145000
110.043434,0.2163211,-8.434038,0.2706325,1.0,2.678099,-2.1238291,50.71752,0.40362695,-21.778233,-80.163895,0.25918117,104.89749,0.24910705,-8.418436,0.26673192,1.0,0.7013531,-21.767555,-77.5387,0.3235017,0.005494526338577271,6919.510323047638,150000
92.812485,0.22704269,-8.467392,0.27897108,1.0,1.8266313,-3.1895683,44.635033,0.4905316,-22.675028,-82.391945,0.2977312,97.65394,0.23185253,-8.399612,0.26202604,1.0,0.43225783,-22.010761,-80.3056,0.28032488,0.1514321825504303,7676.67139673233,155000
91.18421,0.19357261,-8.433556,0.2705121,1.0,1.235701,-1.6274784,43.249264,0.5938001,-20.89524,-81.01453,0.31980535,96.3246,0.20746095,-8.437124,0.27140412,1.0,0.4582784,-21.587624,-79.55678,0.34103292,0.005128791332244873,7702.31541967392,160000
100.31885,0.21921545,-8.429451,0.26948574,1.0,2.729245,-4.0820694,57.13302,0.3495363,-22.99024,-80.01922,0.28197914,96.43724,0.17288016,-8.427633,0.2690311,1.0,0.40990892,-22.23156,-80.31444,0.3063986,0.00546171555519104,7729.624069452286,165000
