training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/low_actor/mse,validation/low_actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
16.136415,-14.583643,350.9038,103.405975,0.008540865,-13.950247,0.9521724,1.0,40.061745,-0.008984844,-9.358858,0.50183725,1.0,2.9916759,1.1143844,-1.5337998,1.0674024,74.37012,-0.010792534,-13.581816,0.8784863,1.0,33.760063,0.022631545,-9.281362,0.4824633,1.0,1.982211,-3.63159,-5.02627,8.421364,0.010733496713638305,53.66748523712158,1
50.61577,-29.513844,466.21637,690.0546,5.696419,-9.96015,0.1541531,1.0,166.28673,0.16317967,-7.8230724,0.11789101,1.0,0.11852814,-14.153981,-25.083662,0.7941295,698.0976,5.6012297,-9.986136,0.15935016,1.0,150.96207,0.14933515,-7.838709,0.12180024,1.0,0.07442233,-15.0443325,-25.10588,0.82577515,0.23647881441116334,1236.0615589618683,5000
80.69356,-66.620514,732.1288,815.3323,7.0643697,-9.893297,0.14078225,1.0,165.21222,0.08950124,-7.7432895,0.09794526,1.0,0.08072025,-21.629908,-42.313606,1.1820496,826.0547,7.328126,-9.908939,0.14391074,1.0,169.89299,0.14934668,-7.751975,0.10011683,1.0,0.050516564,-22.154236,-42.305977,0.9944319,0.23901139378547667,2431.1185295581818,10000
48.382088,-57.85203,540.6755,804.88403,7.7569175,-9.768968,0.11591637,1.0,168.89854,0.19193955,-7.710428,0.08973014,1.0,0.034013398,-25.17733,-55.67723,0.81168514,825.5259,7.789721,-9.778648,0.11785277,1.0,161.19623,0.17872368,-7.723612,0.09302595,1.0,0.018719388,-23.597347,-55.647583,1.705395,0.1299712061405182,3080.9745621681213,15000
24.069572,-42.621696,482.00287,806.37415,7.5830274,-9.777864,0.11769581,1.0,160.02931,0.041439608,-7.7443094,0.09820028,1.0,0.19558465,-25.27517,-65.58745,1.2638302,786.1858,7.6147623,-9.750385,0.1122,1.0,162.87914,0.10489485,-7.740861,0.0973382,1.0,0.75817114,-25.919664,-65.733795,1.3687731,0.021066960668563842,3186.3093671798706,20000
41.285545,-45.817474,435.54834,815.63495,7.907759,-9.735975,0.109318115,1.0,162.18848,0.07466194,-7.7224655,0.09273933,1.0,0.09617221,-26.098322,-73.8121,1.1817951,833.80396,7.8678913,-9.774002,0.11692341,1.0,164.22255,0.16290617,-7.713318,0.09045242,1.0,0.041878726,-26.142464,-73.81801,1.2882199,0.14530293636322023,3912.824052333832,25000
30.722425,-26.18573,400.8861,841.8124,8.57783,-9.675581,0.09723928,1.0,165.30023,0.19130874,-7.6737385,0.0805576,1.0,0.10844785,-29.136772,-79.68965,1.4432442,831.6625,8.68265,-9.662745,0.09467202,1.0,185.99445,0.26160663,-7.6941547,0.08566176,1.0,0.25091895,-29.695507,-79.70619,1.0791175,0.00868976788520813,3956.272895336151,30000
54.41495,-46.84411,573.0869,813.7721,8.378369,-9.688241,0.099771135,1.0,176.76215,0.26140374,-7.688258,0.084187485,1.0,0.17550965,-28.462656,-83.754684,1.226956,823.7457,8.395016,-9.720642,0.10625126,1.0,182.67783,0.20264599,-7.7280374,0.09413238,1.0,0.107530765,-29.296272,-83.83809,1.736927,0.1609891101360321,4761.218450546265,35000
38.840355,-40.470215,496.64963,847.47705,9.137189,-9.597642,0.081651226,1.0,172.08429,0.30920666,-7.6725664,0.08026464,1.0,0.049302816,-32.60338,-86.73794,1.2795529,836.77094,8.563005,-9.651204,0.09236383,1.0,169.97466,0.2657534,-7.690094,0.08464643,1.0,0.078072,-31.158546,-87.10443,1.0441703,0.008278151416778564,4802.609210252762,40000
31.020012,-36.98749,384.93103,857.20514,9.213374,-9.60153,0.08242905,1.0,166.7471,0.27348793,-7.674986,0.080869436,1.0,0.026200961,-28.585644,-89.03964,1.1515331,815.162,8.563969,-9.643591,0.09084097,1.0,183.29166,0.2009249,-7.70215,0.087660395,1.0,0.022191107,-31.024374,-89.15149,1.6206917,0.16318442778587341,5618.531352758408,45000
37.47559,-22.151876,343.62555,818.7474,8.437213,-9.584797,0.07908251,1.0,154.53792,0.29511082,-7.6582985,0.07669761,1.0,0.055674937,-29.603392,-90.3002,0.8374554,828.0955,8.690289,-9.680445,0.09821206,1.0,183.6333,0.27494413,-7.7069087,0.08885011,1.0,0.0004627928,-29.187195,-90.32648,1.2935673,0.00827678246498108,5659.915268659592,50000
53.878124,-36.62819,507.9284,851.46936,9.016516,-9.617942,0.08571135,1.0,170.23206,0.28480303,-7.6750607,0.080888174,1.0,0.03068316,-30.970226,-90.84811,1.0365776,839.1533,9.050552,-9.629532,0.08802929,1.0,180.47112,0.27952367,-7.709677,0.08954224,1.0,0.025066096,-33.44616,-91.68155,1.0554264,0.16155627784729004,6467.696662902832,55000
56.328297,-51.245,560.5494,838.38855,9.118221,-9.716953,0.10551355,1.0,186.65216,0.20452747,-7.662317,0.07770217,1.0,0.063204974,-30.284502,-92.553955,1.4445845,848.8081,8.7648,-9.676943,0.09751153,1.0,192.48767,0.3599215,-7.7068477,0.08883493,1.0,0.048176643,-32.498814,-92.37696,1.1298295,0.009956904363632202,6517.48118853569,60000
19.644478,-10.690037,265.7316,844.3047,8.872099,-9.604189,0.082960755,1.0,171.97275,0.25293314,-7.6509733,0.07486627,1.0,0.12419385,-30.800121,-93.99983,1.2486478,824.218,8.870213,-9.615792,0.08528154,1.0,157.40225,0.24909052,-7.680506,0.08224961,1.0,0.012671255,-31.711521,-93.69817,1.3958774,0.015301855182647706,6593.99046754837,65000
39.28603,-57.091194,452.84372,846.05066,9.058944,-9.667467,0.095616356,1.0,175.7373,0.18217859,-7.6599936,0.077121414,1.0,0.07395233,-31.135525,-94.69663,1.1837816,845.62225,9.230021,-9.676439,0.09741073,1.0,184.09044,0.35714835,-7.6984806,0.086743176,1.0,0.09497383,-32.31344,-94.41034,1.0222058,0.02063535084724426,6697.1672258377075,70000
78.02638,-95.86576,605.4646,849.4148,9.102073,-9.632307,0.08858447,1.0,172.80212,0.36056072,-7.649889,0.07459526,1.0,0.09984064,-30.893307,-95.18126,1.2116889,836.28625,8.679908,-9.711941,0.10451112,1.0,203.04318,0.37822878,-7.68118,0.08241805,1.0,0.111470915,-32.374687,-95.357864,1.6586554,0.024640159702301025,6820.368027687073,75000
33.116264,-24.960226,318.21127,830.59186,8.878668,-9.644814,0.0910856,1.0,168.53976,0.21997961,-7.6680326,0.07913108,1.0,0.070866905,-34.02574,-95.4823,1.4498479,851.49445,9.143915,-9.647434,0.09160975,1.0,188.39546,0.35173768,-7.676735,0.081306696,1.0,0.06615624,-34.037907,-95.510254,0.9639572,0.18791437726020813,7759.939917802811,80000
39.469467,-12.874835,325.22144,840.16064,9.393784,-9.629229,0.08796865,1.0,188.74472,0.3627034,-7.641539,0.07250771,1.0,0.045146275,-33.951855,-95.52043,0.9501896,822.2951,9.057657,-9.647165,0.091555886,1.0,180.81976,0.30039385,-7.70726,0.08893806,1.0,0.058444947,-31.872887,-95.32855,1.4156064,0.008409178590774537,7801.985812664032,85000
25.032375,-40.977592,331.60822,845.1544,9.313969,-9.658546,0.093832366,1.0,171.23546,0.28304666,-7.663411,0.07797568,1.0,-0.0049403682,-33.212746,-96.51051,0.99242663,829.2736,8.941521,-9.653585,0.092840075,1.0,199.41656,0.34347913,-7.701325,0.08745417,1.0,-0.007490918,-31.531525,-96.77624,0.95816195,0.014927890157699585,7876.625266551971,90000
64.67276,-85.447495,729.67957,838.5434,9.127083,-9.681642,0.09845127,1.0,167.24796,0.284449,-7.6438456,0.073084235,1.0,0.084023565,-31.23265,-97.36254,1.328525,849.0081,9.20994,-9.665697,0.09526237,1.0,169.72998,0.26002604,-7.702482,0.087743595,1.0,0.07612683,-32.547623,-96.64809,1.3966386,0.019573423767089843,7974.492387533188,95000
14.863905,-21.086182,299.60474,829.3978,8.786341,-9.637289,0.08958075,1.0,177.50725,0.3041429,-7.6239743,0.0681165,1.0,0.03889376,-33.215168,-97.39148,0.91006655,830.33875,9.001472,-9.66644,0.095411025,1.0,181.14288,0.33392346,-7.6801405,0.08215803,1.0,0.21572527,-34.117813,-98.01657,1.2084222,0.024608156490325928,8097.533173084259,100000
29.835768,-23.477541,306.57404,831.961,9.1331005,-9.60239,0.08260098,1.0,165.16068,0.22827521,-7.647976,0.07411693,1.0,0.05667345,-32.966324,-96.55094,1.169014,827.40247,8.882088,-9.700918,0.102306776,1.0,176.28079,0.34742603,-7.6876,0.08402293,1.0,0.036919188,-31.485813,-97.112724,1.4705304,0.19259271669387817,9060.496761083603,105000
45.615097,-54.682377,471.51297,843.2247,9.482919,-9.64529,0.09118091,1.0,184.78409,0.2430068,-7.635536,0.07100697,1.0,0.025002342,-34.213047,-98.02037,1.1975595,848.59515,9.451138,-9.617462,0.08561548,1.0,179.88885,0.40750206,-7.7251425,0.0934086,1.0,0.024973482,-31.87743,-97.19771,1.4833505,0.01368908829689026,9128.942205667496,110000
21.671625,-19.616438,286.4374,837.57477,9.098272,-9.637553,0.08963362,1.0,169.54315,0.25356632,-7.6401043,0.07214903,1.0,0.05765889,-33.73572,-98.21539,1.2575233,845.9487,9.116163,-9.67198,0.09651881,1.0,175.05814,0.29959333,-7.68062,0.08227798,1.0,0.04200491,-34.566666,-99.19447,1.4136615,0.013675578737258911,9197.32010436058,115000
13.827112,-8.955106,259.28336,826.9042,9.42848,-9.639138,0.08995066,1.0,157.92352,0.20090821,-7.6464186,0.07372759,1.0,0.20128234,-33.506596,-99.54085,1.0534724,834.15106,9.247597,-9.679531,0.09802916,1.0,192.8902,0.3867262,-7.678646,0.08178457,1.0,0.038581006,-32.88967,-98.878006,1.2514786,0.023180261182785034,9313.221413373947,120000
90.645546,-54.80388,539.3365,844.6925,9.183089,-9.641163,0.09035539,1.0,179.19975,0.40473634,-7.641412,0.072475865,1.0,0.118425,-34.747604,-99.60596,1.1316959,843.0504,9.212947,-9.721701,0.10646315,1.0,184.61026,0.27952823,-7.6885896,0.08427034,1.0,0.13318259,-32.566303,-99.35713,1.1881936,0.02463753409385681,9436.40908741951,125000
39.961384,-39.92652,415.5004,851.68396,9.451581,-9.633678,0.08885857,1.0,185.18619,0.35664013,-7.6310863,0.06989461,1.0,0.14190423,-33.341198,-100.068665,0.923355,845.93005,9.311332,-9.667044,0.09553162,1.0,190.11362,0.4018069,-7.681459,0.08248774,1.0,0.34470844,-33.393036,-99.6914,1.1704082,0.024737608575820923,9560.097131967545,130000
29.216711,-20.662441,315.4698,843.17035,9.275818,-9.688736,0.099870086,1.0,160.72119,0.22721958,-7.639183,0.0719188,1.0,0.082378656,-31.915228,-100.098495,1.3864374,833.51056,9.492766,-9.68429,0.098980784,1.0,172.52293,0.2810338,-7.717564,0.091514036,1.0,0.099269725,-32.722763,-100.47244,1.8173916,0.02463831810951233,9683.288727283478,135000
50.828926,-75.70725,554.49835,832.07275,8.973949,-9.688849,0.09989288,1.0,178.59698,0.4051702,-7.63673,0.0713055,1.0,0.15428472,-32.45845,-99.63049,1.4498341,844.58777,9.411916,-9.733939,0.10891076,1.0,170.11569,0.22686568,-7.690697,0.08479725,1.0,0.13146245,-33.64824,-100.81712,1.3670094,0.027234365606307983,9819.460557937622,140000
25.843704,-17.018852,318.20932,849.0006,9.480673,-9.67623,0.0973691,1.0,181.57141,0.28798938,-7.6322813,0.07019341,1.0,0.05477913,-34.82213,-100.63519,1.2948732,837.02856,9.237869,-9.70785,0.10369296,1.0,183.10635,0.27731025,-7.6766844,0.08129409,1.0,0.053554837,-32.59775,-100.49585,1.2197134,0.03010928258895874,9970.006974697113,145000
37.99234,-23.228283,288.31244,837.53015,8.971439,-9.672972,0.09671723,1.0,141.41113,0.22416604,-7.626623,0.0687788,1.0,0.10635452,-32.037838,-101.248856,1.3629531,833.8271,8.837404,-9.750828,0.11228845,1.0,155.46286,0.26567852,-7.6919065,0.08509955,1.0,0.15868536,-33.212387,-100.22467,1.2184228,0.03010247735977173,10120.519366264343,150000
85.11235,-71.44379,723.51587,847.23126,9.41988,-9.722524,0.10662768,1.0,165.4818,0.3609277,-7.622055,0.06763674,1.0,0.22601093,-34.816803,-100.78815,1.2202904,852.9355,9.704445,-9.724346,0.10699215,1.0,180.88745,0.37539017,-7.6794863,0.08199447,1.0,0.11816442,-33.657303,-101.359985,1.3223417,0.19515163450241088,11096.277542114258,155000
12.522576,-14.117916,254.0827,840.50507,9.526968,-9.633158,0.08875455,1.0,179.65958,0.37745535,-7.613539,0.065507784,1.0,0.13178012,-33.36321,-100.89375,0.87456894,848.8727,9.594727,-9.713499,0.10482278,1.0,186.95828,0.3194645,-7.698414,0.08672632,1.0,0.29318014,-32.481476,-101.13086,1.3014392,0.013588028860092163,11164.217688560486,160000
85.383194,-97.84405,559.791,849.09827,9.375573,-9.67606,0.097334936,1.0,179.97311,0.24297222,-7.6233473,0.067959815,1.0,0.21309268,-32.7451,-100.95453,1.3131849,858.35657,9.3949795,-9.717681,0.10565912,1.0,183.15364,0.30705678,-7.681314,0.08245143,1.0,0.13012734,-34.015503,-100.67648,1.4300183,0.01368715991973877,11232.65349316597,165000
32.96842,-39.445694,395.4544,834.5538,9.055014,-9.68247,0.09861695,1.0,172.30408,0.28064898,-7.629674,0.06954138,1.0,0.030493692,-32.420143,-100.19231,1.463244,847.81433,9.62197,-9.669942,0.09611142,1.0,167.58218,0.38112158,-7.7028666,0.087839566,1.0,-0.013616264,-34.665268,-101.04673,1.513083,0.02147900252342224,11340.048507928848,170000
44.91689,-64.2339,425.2523,838.27454,9.303288,-9.647806,0.09168426,1.0,186.8454,0.4720919,-7.6034775,0.06299235,1.0,0.030699663,-32.883926,-101.16524,1.8545952,838.4708,9.374141,-9.718534,0.10582979,1.0,164.27145,0.23310523,-7.70396,0.088112995,1.0,0.036609903,-33.807896,-100.585205,1.2720203,0.0246914324760437,11463.50567317009,175000
