training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
9.3949375,-9.3949375,0.5108572,1.0,0.48207176,-0.33284348,6.4406633,9.255652,-9.255652,0.47603598,1.0,0.002085428285598755,10.427143812179565,1
7.7346725,-7.7346725,0.09579116,1.0,0.062249266,-0.05482234,1.8155974,7.7858796,-7.7858796,0.10859291,1.0,0.21434778866767884,1082.166089296341,5000
7.6873217,-7.6873217,0.08395331,1.0,0.056484893,-0.04834299,1.4171114,7.7256956,-7.7256956,0.093546875,1.0,0.20488437418937683,2106.587961912155,10000
7.685211,-7.685211,0.08342577,1.0,0.0556616,-0.054520793,1.354892,7.6892877,-7.6892877,0.084444925,1.0,0.10515805854797364,2632.378257751465,15000
7.655326,-7.655326,0.07595454,1.0,0.04089529,-0.047690056,1.2281388,7.7071767,-7.7071767,0.08891717,1.0,0.001495424509048462,2639.8553814888,20000
7.6434727,-7.6434727,0.07299116,1.0,0.047571287,-0.04873493,1.2761627,7.6839066,-7.6839066,0.08309956,1.0,0.09634960975646972,3121.60343170166,25000
7.6240277,-7.6240277,0.06812993,1.0,0.046141863,-0.04041733,1.0635068,7.705804,-7.705804,0.08857397,1.0,0.0014933981895446776,3129.070424079895,30000
7.65749,-7.65749,0.07649532,1.0,0.037637085,-0.0413432,1.1966819,7.680811,-7.680811,0.08232561,1.0,0.09802965931892395,3619.2187242507935,35000
7.61612,-7.61612,0.066152945,1.0,0.03237694,-0.04664195,1.1481235,7.680942,-7.680942,0.08235852,1.0,0.001477006721496582,3626.603760957718,40000
7.6510544,-7.6510544,0.074886516,1.0,0.060824104,-0.05238665,1.2591143,7.6795235,-7.6795235,0.08200387,1.0,0.09542834877967835,4103.745507955551,45000
7.628271,-7.628271,0.069190696,1.0,0.034662943,-0.041609533,1.0750571,7.681599,-7.681599,0.08252275,1.0,0.0014740921497344971,4111.115970134735,50000
7.612665,-7.612665,0.06528919,1.0,0.05999467,-0.043193843,1.078825,7.6790237,-7.6790237,0.081878945,1.0,0.09100469579696656,4566.139450788498,55000
7.624221,-7.624221,0.06817818,1.0,0.04028812,-0.045304097,1.1100597,7.70806,-7.70806,0.08913786,1.0,0.0014825906276702881,4573.552405595779,60000
7.624813,-7.624813,0.068326205,1.0,0.028543232,-0.04197831,1.0598185,7.676509,-7.676509,0.0812501,1.0,0.0014600959300994872,4580.852886915207,65000
7.613088,-7.613088,0.06539504,1.0,0.03895783,-0.037243746,1.099197,7.6996346,-7.6996346,0.08703164,1.0,0.0014455894470214844,4588.080835342407,70000
7.6261554,-7.6261554,0.068661794,1.0,0.04968714,-0.05230011,1.2322128,7.67103,-7.67103,0.07988043,1.0,0.001451200532913208,4595.336839199066,75000
7.601614,-7.601614,0.0625264,1.0,0.03927902,-0.04345028,1.0727832,7.6897407,-7.6897407,0.08455813,1.0,0.09758915767669678,5083.28263092041,80000
7.602813,-7.602813,0.06282624,1.0,0.05632827,-0.06360797,1.1747416,7.662713,-7.662713,0.07780129,1.0,0.0014674309253692626,5090.619786739349,85000
7.593881,-7.593881,0.060593218,1.0,0.03627158,-0.053520482,1.1120884,7.681059,-7.681059,0.08238775,1.0,0.0014828791618347167,5098.034188508987,90000
