training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
24.731766,0.0070736473,-9.778909,0.6068501,1.0,0.87697345,-1.0440321,49.558975,2.5209577,-0.5455515,-2.7384906,0.74339783,22.883501,0.0059894454,-9.7869,0.6088478,1.0,1.6513014,-0.5613989,-2.5013995,8.421505,0.007805444526672364,39.027230739593506,1
107.61193,0.15027651,-9.450793,0.5248212,1.0,2.0387895,-1.3865454,48.847614,0.5983204,-13.08098,-25.791801,0.22890523,96.98707,0.14345044,-9.475548,0.53101,1.0,0.4946264,-12.702584,-25.7346,0.24596728,0.22891249136924743,1183.5897388458252,5000
114.196495,0.123165265,-9.455498,0.52599746,1.0,3.0252159,-2.8632967,71.695946,0.37996602,-18.04448,-43.210426,0.313827,115.98751,0.09478063,-9.516599,0.54127264,1.0,0.6059996,-17.583794,-43.094593,0.31886032,0.22928846263885497,2330.0321373939514,10000
98.00938,0.026874166,-9.462926,0.52785444,1.0,2.1870246,-1.8523405,63.52048,0.51083004,-22.294298,-57.645275,0.2935201,125.79083,0.15960526,-9.432274,0.52019155,1.0,0.5802872,-21.847673,-57.5888,0.3025014,0.12412183408737183,2950.6415140628815,15000
120.48096,0.14274725,-9.496094,0.5361464,1.0,3.9581506,-3.3270335,85.32638,0.25094652,-24.584972,-69.21037,0.35865182,125.48455,0.15634376,-9.449017,0.524377,1.0,0.39783075,-24.896788,-69.10588,0.29899904,0.009738323640823365,2999.3331570625305,20000
102.3666,0.115362704,-9.489561,0.53451324,1.0,4.0442057,-4.134036,80.73272,0.64638865,-24.02028,-77.75664,0.334907,107.20769,0.14059247,-9.456039,0.5261329,1.0,0.48316348,-25.966795,-78.07443,0.32788664,0.12626664223670958,3630.6665513515472,25000
98.71539,0.09027729,-9.470839,0.5298325,1.0,3.69236,-3.3904548,74.75081,0.3474059,-28.068792,-84.59557,0.2846307,81.203445,0.049366504,-9.498253,0.5366862,1.0,0.40929317,-27.749199,-84.603966,0.2942774,0.009750772094726563,3679.4204688072205,30000
107.680275,0.081389256,-9.521112,0.5424011,1.0,3.9188008,-1.9452647,65.10002,0.48931932,-27.453766,-89.292145,0.2977013,103.16586,0.1322624,-9.451958,0.5251124,1.0,0.347664,-27.258764,-89.07555,0.3155524,0.12836054515838624,4321.223431587219,35000
110.955055,0.12516026,-9.475444,0.530984,1.0,3.0907443,-3.0289237,69.483,0.41414228,-26.797325,-92.57176,0.28297138,98.985794,0.07501141,-9.447212,0.52392614,1.0,0.39895606,-29.362194,-92.89612,0.2523551,0.009748403358459473,4369.9655158519745,40000
96.70611,0.0806199,-9.503487,0.5379945,1.0,2.7592726,-2.6589832,61.880257,0.42139685,-27.244713,-93.99167,0.26707906,102.61127,0.08689028,-9.464546,0.5282595,1.0,0.3577192,-26.06076,-94.24583,0.29419652,0.1260723639011383,5000.327511072159,45000
87.950806,0.08994182,-9.4551935,0.52592134,1.0,3.4386392,-2.4254146,55.119186,0.30139384,-28.145918,-95.50936,0.22900276,108.8746,0.1176803,-9.459272,0.52694106,1.0,0.33979487,-28.323639,-94.4232,0.27814415,0.009747949600219727,5049.067289590836,50000
106.84134,0.11727092,-9.462872,0.5278411,1.0,3.1713173,-3.3500984,71.51506,0.40642542,-29.500858,-95.8128,0.29534507,99.74978,0.09742515,-9.492432,0.535231,1.0,0.56952906,-28.540684,-95.449326,0.275429,0.13572715635299681,5727.703204870224,55000
107.08889,0.09523383,-9.458455,0.5267366,1.0,5.7229834,-6.3452215,100.86659,0.47687554,-27.137764,-96.5629,0.3363153,110.232185,0.1838432,-9.4350815,0.52089334,1.0,0.30284205,-29.058006,-95.668564,0.28221774,0.00974652247428894,5776.435845851898,60000
104.851494,0.100132406,-9.484997,0.5333723,1.0,4.548366,-3.992777,71.14875,0.32638505,-28.350636,-95.11807,0.24548934,100.443565,0.14044377,-9.500984,0.537369,1.0,0.358566,-28.552814,-96.77971,0.24632858,0.009748725128173829,5825.179500341415,65000
103.31163,0.13262959,-9.455296,0.52594686,1.0,4.047876,-4.2710147,68.58646,0.2708918,-28.661667,-96.28784,0.28992945,117.563416,0.13758686,-9.460044,0.5271338,1.0,0.4111614,-26.520573,-95.8222,0.30460632,0.00974352560043335,5873.897168397903,70000
102.60633,0.13825625,-9.494989,0.5358703,1.0,3.550642,-4.7454967,75.263466,0.62287796,-29.177132,-95.956055,0.29422235,102.86873,0.10224827,-9.444077,0.523142,1.0,0.4437806,-26.792381,-96.20462,0.28974894,0.009746236419677734,5922.628386259079,75000
111.22618,0.13256946,-9.467112,0.52890086,1.0,5.243423,-3.0767155,63.87821,0.3793053,-28.499016,-95.199844,0.23576051,115.57243,0.15707111,-9.457532,0.52650595,1.0,0.5562874,-28.27636,-96.89532,0.26362416,0.13946926608085633,6619.97484087944,80000
102.73531,0.13722229,-9.461233,0.5274312,1.0,4.022547,-3.2665806,76.75362,0.41621852,-28.547241,-95.075264,0.30528927,102.93992,0.111724965,-9.433358,0.52046245,1.0,0.5399473,-28.609367,-96.10329,0.2679281,0.009729782485961914,6668.623785972595,85000
103.98979,0.1268148,-9.467279,0.52894306,1.0,2.6486816,-3.334834,66.9448,0.28584695,-30.187046,-95.97492,0.3353803,93.937584,0.13084218,-9.493877,0.53559226,1.0,0.28540725,-28.676075,-95.42954,0.24489555,0.009762615871429443,6717.436895132065,90000
102.24696,0.12444314,-9.524029,0.5431302,1.0,5.5437245,-3.8584146,69.856094,0.30498856,-28.292982,-95.988815,0.2694078,93.651474,0.11010321,-9.446727,0.5238046,1.0,0.26819032,-28.055151,-97.43361,0.2518943,0.009737703704833985,6766.12545466423,95000
106.55687,0.15212494,-9.43306,0.520388,1.0,3.5297377,-3.1983666,72.18216,0.28448611,-27.033012,-95.94125,0.2525862,111.5912,0.14863935,-9.469514,0.52950144,1.0,0.29087135,-28.595522,-95.25032,0.28710973,0.00973416395187378,6814.796329975128,100000
107.99884,0.106323205,-9.443279,0.52294266,1.0,4.7815385,-4.853879,84.59349,0.42032266,-26.533222,-95.909836,0.27201515,106.05574,0.14647745,-9.424138,0.51815754,1.0,0.38083264,-28.487587,-96.23222,0.24843192,0.15241906661987303,7576.89174413681,105000
108.5453,0.09643449,-9.525094,0.5433966,1.0,3.4713707,-2.4251971,75.10219,0.34792697,-28.434677,-95.8217,0.29733592,112.718994,0.16419598,-9.415485,0.5159943,1.0,0.35741866,-28.10133,-95.56389,0.32328862,0.009741068935394287,7625.597115516663,110000
99.0849,0.12059077,-9.433941,0.5206081,1.0,4.77392,-6.058078,73.47156,0.33890232,-27.38242,-95.397766,0.23480833,99.20189,0.15398946,-9.459745,0.5270594,1.0,0.39295173,-28.434946,-95.9264,0.20611963,0.00974703245162964,7674.332310676575,115000
95.25776,0.11992775,-9.503904,0.538099,1.0,3.6258183,-5.863778,68.82107,0.34127635,-29.562664,-96.3643,0.2264967,89.48053,0.08902934,-9.462477,0.5277421,1.0,0.5779212,-29.458344,-95.993004,0.2759578,0.009740980291366576,7723.037242412567,120000
107.15471,0.1342865,-9.446747,0.5238098,1.0,6.756254,-4.3502374,84.12926,0.24386725,-27.32214,-96.684326,0.2514788,95.845276,0.14735378,-9.456806,0.5263244,1.0,0.2170965,-30.028448,-96.52225,0.2554414,0.00974454469680786,7771.760029792786,125000
107.14409,0.14010239,-9.485615,0.5335264,1.0,2.9953961,-3.7599912,67.78289,0.45186695,-28.258942,-95.699814,0.271965,102.35573,0.14827418,-9.460075,0.52714187,1.0,0.3959517,-28.940527,-95.82382,0.240767,0.00975785632133484,7820.549337863922,130000
108.84543,0.14344877,-9.417191,0.5164205,1.0,2.9732318,-4.1931343,69.98088,0.3962156,-29.103128,-95.84311,0.3046169,87.77749,0.05400516,-9.465914,0.5286013,1.0,0.33224952,-28.09153,-95.154076,0.22239295,0.009751642560958862,7869.30762553215,135000
106.4812,0.10223022,-9.543484,0.5479939,1.0,7.822217,-6.6804805,84.1144,0.27705368,-28.308771,-97.423965,0.2643466,103.873825,0.13416329,-9.439327,0.5219547,1.0,0.27599832,-28.04337,-96.61531,0.26456994,0.009747745370864869,7918.046420812607,140000
107.18459,0.15433905,-9.418379,0.51671743,1.0,3.571984,-3.0764732,70.7298,0.23808853,-28.838152,-96.59797,0.29007918,91.57349,0.1280489,-9.458746,0.52680933,1.0,0.21786624,-28.051117,-96.23747,0.37224495,0.009747285795211792,7966.7829303741455,145000
