training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
33.170975,0.0075601414,-9.337692,0.49654585,1.0,1.4488243,-2.3694553,102.07746,1.3461113,-1.0413474,-2.9677641,1.5624232,25.760206,0.00574209,-9.234041,0.47063327,1.0,2.0210054,-0.052866887,-2.3178778,5.862795,0.008429698467254639,42.148499727249146,1
43.94335,0.075007424,-7.880112,0.13215111,1.0,0.77600807,-0.5821132,26.178238,0.6472332,-15.011942,-25.544735,0.15753543,48.322746,0.059313063,-7.923683,0.1430438,1.0,0.75953674,-14.6257,-25.563072,0.16503444,0.24601730279922485,1272.2350482940674,5000
58.779808,0.08011657,-7.8422494,0.12268525,1.0,0.7859328,-0.7359835,27.92486,0.5205073,-19.687984,-44.209236,0.26539356,71.60355,0.13626523,-7.835906,0.121099375,1.0,0.6280731,-20.507986,-44.039536,0.30709118,0.2418335904121399,2481.403082847595,10000
67.6819,0.09066358,-7.882062,0.13263834,1.0,0.9860442,-0.9879715,33.51431,0.74861,-22.60399,-58.351337,0.33956593,73.24616,0.14670259,-7.898126,0.1366545,1.0,0.5376394,-23.84392,-58.51219,0.27037674,0.12885547399520875,3125.6807730197906,15000
74.16253,0.13234928,-7.8663273,0.12870471,1.0,0.9220636,-1.404765,38.02499,0.35623258,-23.481379,-68.83271,0.3383946,71.887886,0.079800785,-7.8658266,0.12857962,1.0,0.34280735,-24.576942,-68.07187,0.30566967,0.009138173818588257,3171.371665239334,20000
69.67415,0.075682126,-7.8473005,0.123948105,1.0,1.764654,-1.4755034,41.34942,0.36675143,-23.672815,-74.40251,0.32956165,76.41916,0.16971615,-7.8577185,0.12655264,1.0,0.35356355,-23.348576,-75.25604,0.25369075,0.13281319484710694,3835.4377975463867,25000
76.58371,0.12096388,-7.8527584,0.12531261,1.0,2.89173,-1.7676382,42.707367,0.60036945,-24.21053,-76.929596,0.28442824,63.851166,0.046649065,-7.900735,0.13730669,1.0,0.75707424,-23.579544,-76.62523,0.38044083,0.011428242158889771,3892.5790412425995,30000
65.58504,0.102101155,-7.838318,0.12170238,1.0,1.2662846,-1.0604955,40.021336,0.41896343,-24.014545,-80.76873,0.35498434,71.844666,0.09530297,-7.835088,0.12089497,1.0,0.46805245,-24.006187,-80.936584,0.30852145,0.13293521747589113,4557.255653381348,35000
64.3226,0.14999603,-7.8205056,0.11724936,1.0,0.9391497,-1.1893412,31.254343,0.48440424,-24.1693,-80.04695,0.35886937,55.620358,0.055516236,-7.846013,0.12362621,1.0,0.3849234,-25.793304,-77.971146,0.3157335,0.011648655939102174,4615.498965740204,40000
75.892876,0.16545153,-7.8131747,0.115416646,1.0,1.3582182,-1.2979993,35.037834,0.605087,-23.936722,-85.98839,0.32174176,73.08883,0.05545481,-7.821933,0.11760624,1.0,0.46471483,-25.017,-78.033104,0.3861932,0.13556368474960326,5293.317478895187,45000
63.94395,0.10123983,-7.830684,0.11979401,1.0,0.94856656,-0.94447917,33.19363,0.61106306,-23.433804,-85.853065,0.39071238,75.704994,0.11827846,-7.884375,0.13321671,1.0,0.7283859,-24.271599,-81.91209,0.4016482,0.008137575435638427,5334.005412340164,50000
67.6668,0.10287216,-7.8084254,0.114229314,1.0,1.2710274,-1.3682127,42.04705,0.44827908,-24.457129,-84.77429,0.38480714,71.082664,0.09408524,-7.840714,0.12230146,1.0,0.47872514,-24.553509,-83.23455,0.42343175,0.1681356909275055,6174.6839854717255,55000
77.45354,0.1254822,-7.798344,0.11170901,1.0,1.4279741,-0.78003377,39.10969,0.63503313,-24.611607,-87.6904,0.40175292,73.41054,0.12095545,-7.8767614,0.1313133,1.0,0.6079467,-24.23741,-81.67476,0.40568197,0.009159736394882202,6220.482698202133,60000
68.87896,0.107450426,-7.8157377,0.11605746,1.0,2.3493652,-1.070777,38.74437,0.36202198,-24.741758,-100.43885,0.41844022,73.75882,0.11953909,-7.8184524,0.11673602,1.0,0.73902965,-23.436714,-96.93129,0.36692947,0.009157332611083984,6266.269386768341,65000
61.226643,0.08386536,-7.7839622,0.10811351,1.0,1.0138382,-1.3074313,28.282043,0.47587842,-23.36829,-102.17424,0.3379798,73.58086,0.12923256,-7.8228607,0.117838144,1.0,0.5184026,-23.857618,-95.18845,0.38726455,0.00916162714958191,6312.077549934387,70000
74.10537,0.081006676,-7.7624063,0.10272448,1.0,3.2884738,-4.7425585,46.972298,0.55622745,-24.188519,-97.82903,0.5982579,75.95717,0.089442685,-7.8093343,0.114456445,1.0,0.42323536,-22.316252,-81.58534,0.51674116,0.0057971238136291505,6341.063197851181,75000
77.01999,0.11720197,-7.747563,0.09901372,1.0,2.1698427,-1.6284537,43.10483,0.55548555,-21.478165,-98.55203,0.57579595,76.09956,0.1288344,-7.7856607,0.10853808,1.0,0.6302917,-22.211021,-73.43318,0.55910873,0.1469435712814331,7075.781187295914,80000
80.65151,0.17387493,-7.711937,0.09010725,1.0,1.0123149,-1.597819,39.28045,0.9680616,-21.44795,-110.039825,0.5651405,82.0653,0.10319876,-7.7963667,0.11121464,1.0,0.94535613,-21.632269,-91.98679,0.7884031,0.009182604026794433,7121.694236755371,85000
72.91729,0.07811302,-7.7582917,0.101695865,1.0,2.7182474,-1.7356219,42.429615,0.48796335,-21.599867,-116.4633,0.44297922,76.65849,0.096311025,-7.7938085,0.1105751,1.0,1.0819094,-21.492588,-71.47928,0.7036238,0.009175494623184205,7167.571745157242,90000
71.186714,0.07828116,-7.7269654,0.09386437,1.0,1.3458837,-2.0213242,40.794117,0.84998,-20.973854,-112.31268,0.50623095,69.279816,0.06627881,-7.7658873,0.10359484,1.0,1.5746788,-19.654573,-73.75542,0.45451418,0.009464871883392335,7214.896132469177,95000
71.37919,0.043787323,-7.7146964,0.09079709,1.0,1.8428628,-2.5080948,43.39219,0.8201565,-21.40178,-117.440674,0.43289354,74.44742,0.098893866,-7.7704163,0.10472703,1.0,0.6390201,-21.420872,-62.342278,0.46619716,0.009157860851287843,7260.6854655742645,100000
72.595215,0.13180037,-7.69765,0.086535476,1.0,2.440833,-1.8481349,39.90225,0.78172433,-21.201027,-115.615,0.43951625,82.75277,0.13280548,-7.7855005,0.10849811,1.0,0.8934355,-21.76648,-100.84764,0.5982392,0.17195717506408692,8120.471458673477,105000
76.42645,0.14989728,-7.74981,0.09957545,1.0,5.1934566,-4.383907,51.502968,0.5072596,-22.055069,-119.18657,0.5148907,85.033844,0.1257761,-7.785427,0.108479664,1.0,0.7001142,-21.862,-72.65431,1.0835918,0.016592983436584472,8203.436419963837,110000
62.63922,0.07097086,-7.737013,0.096376136,1.0,0.83505076,-1.0875585,24.727333,1.2714729,-22.382017,-126.689964,0.362072,76.02144,0.12848486,-7.7789907,0.10687055,1.0,0.36915025,-21.437126,-82.060455,0.4139058,0.016626749753952026,8286.570218086243,115000
