training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
5.4164457,-2.2809896,-5.0701127,0.19016807,1.0,5.8534474,3.0097332,-0.6440712,-4.907756,3.3542745,-4.6311407,229.61992,3.9531002,0.22280467,-3.845305,0.741535,498.1974,4.088743,-5.098817,0.20164981,1.0,59.605347,0.0,-3.6612773,-7.5354924,0.38084418,-3.6514187,-6.5843596,3.6162472,0.008633720874786376,43.1686065196991,1
1.0568985,-0.9493399,-4.708732,0.045615833,1.0,0.4446474,0.0,-14.785113,-24.072956,0.21406196,-0.7227091,19.992382,0.7386113,-14.160381,-23.31104,0.045495454,2.2111769,-0.84883404,-4.714182,0.04779568,1.0,0.42117816,0.0,-14.718607,-23.917309,0.8161896,-14.092071,-23.175335,0.052906677,0.24431876125335694,1264.7624146938324,5000
7.2524195,-0.71517766,-4.688908,0.037686188,1.0,0.5819,0.0,-20.403662,-39.00918,0.4059582,-0.42836845,21.953407,1.0000333,-19.885588,-38.400486,0.07558833,7.7072296,-0.6360237,-4.686945,0.036900915,1.0,0.58592236,0.0,-21.695978,-38.763874,0.8839447,-21.181297,-38.107033,0.08793641,0.2508833838939667,2519.1793370246887,10000
5.16044,-0.86047125,-4.6765976,0.032761928,1.0,0.7977698,0.0,-24.324276,-49.471622,0.46181816,-0.92010665,31.523188,0.5311895,-23.843735,-48.98318,0.15286106,8.240912,-0.7349688,-4.679248,0.03382208,1.0,0.79573894,0.0,-24.157524,-49.533245,0.4381742,-23.74704,-48.9367,0.107074335,0.1312304817199707,3175.331749677658,15000
16.726341,-0.47817236,-4.674839,0.032058585,1.0,0.8299594,0.0,-26.461048,-56.921894,0.81166196,-0.5595518,33.165546,0.91206205,-26.032074,-56.483036,0.15924338,10.152215,-0.66750264,-4.6804132,0.034288377,1.0,0.82210934,0.0,-27.97804,-57.562668,0.721892,-27.574722,-57.090866,0.13107109,0.007682171773910522,3213.7426102161407,20000
9.519826,-0.7623358,-4.6734896,0.031518824,1.0,0.86742854,0.0,-29.396046,-62.3103,0.61090845,-0.8722215,36.748547,0.4591521,-29.009684,-61.991817,0.094361454,7.16636,-0.8619578,-4.6707497,0.030422825,1.0,1.0231698,0.0,-27.149822,-61.70172,1.4463273,-26.733385,-61.280228,0.112138,0.13718527483940124,3899.6689858436584,25000
8.431283,-0.80334705,-4.660034,0.026136493,1.0,1.0475733,0.0,-29.259182,-65.00952,0.5968306,-0.72880816,35.32826,0.9579615,-28.888956,-64.618546,0.10772507,15.586222,-0.6587775,-4.6680255,0.029333044,1.0,1.4306152,0.81969106,-27.800106,-65.2935,0.61653876,-27.403095,-65.01232,0.19907641,0.007677428865432739,3938.056131362915,30000
7.353426,-0.711111,-4.665245,0.028221035,1.0,0.84412783,0.0,-29.215115,-67.315636,0.53848153,-0.529692,25.59076,0.48421392,-28.79866,-67.11935,0.1362396,6.4200506,-0.8590766,-4.6641035,0.027764512,1.0,0.93095976,0.0,-28.991726,-67.46081,0.6598972,-28.602018,-67.120026,0.10956319,0.14049676022529603,4640.539935350418,35000
8.553322,-0.6957469,-4.6714225,0.03069191,1.0,0.724323,0.0,-29.663166,-70.9112,0.35029286,-0.5260122,23.221674,0.5130818,-29.289442,-70.60355,0.11985047,4.787113,-0.80544555,-4.670759,0.030426621,1.0,0.92014647,0.0,-30.375088,-69.58559,0.29385707,-29.978905,-69.2771,0.13351248,0.00640149974822998,4672.547435045242,40000
9.249846,-0.58031917,-4.6690392,0.029738648,1.0,0.6555793,0.0,-30.540512,-70.36149,0.39279568,-0.29899043,22.08402,0.44149566,-30.180763,-70.14473,0.13022016,10.240318,-0.54128635,-4.6736884,0.03159837,1.0,0.87358737,0.0,-30.886684,-70.45815,0.58088803,-30.520496,-69.99778,0.18719354,0.1445271854400635,5395.18336391449,45000
9.677251,-0.6333938,-4.675194,0.032200426,1.0,0.7220584,0.0,-31.017572,-72.13431,0.53818727,-0.5221938,25.573263,0.38177598,-30.608316,-71.84288,0.14511181,10.421963,-0.6662445,-4.6702547,0.030224836,1.0,0.9812248,0.0,-30.882504,-70.92175,0.39671642,-30.497385,-70.68502,0.15361677,0.01066431427001953,5448.504937887192,50000
7.8207684,-0.75901204,-4.6636047,0.027565021,1.0,0.93333685,0.0,-29.618023,-71.23011,0.700959,-0.6626261,40.889053,0.50268656,-29.310822,-70.827675,0.12971789,5.3351145,-0.8280715,-4.661671,0.026791418,1.0,0.94638646,0.0,-31.401917,-70.34213,0.4110259,-30.987543,-70.27214,0.12473603,0.15504947757720947,6223.752327442169,55000
5.905333,-0.7132131,-4.6605844,0.026356602,1.0,1.091685,0.0,-31.2454,-73.61609,0.78011525,-0.7769647,38.316635,0.7617512,-30.877344,-73.300896,0.13128242,5.7912827,-0.79683805,-4.6674266,0.029093474,1.0,1.0472565,0.0,-31.75101,-71.38347,0.499216,-31.400799,-71.03781,0.10145475,0.010645582056045532,6276.980239152908,60000
16.062859,-0.5039442,-4.665572,0.028351713,1.0,0.72597986,0.0,-32.162613,-72.62801,0.9025622,-0.5234257,35.17107,0.44137955,-31.758299,-71.954865,0.17049854,20.41365,-0.3061468,-4.6583247,0.025452906,1.0,1.1556888,0.0,-31.016182,-72.43594,0.5628892,-30.631468,-72.16832,0.11477941,0.010632071256637574,6330.140597105026,65000
3.6241379,-0.9249216,-4.659436,0.025897497,1.0,0.9324317,0.0,-33.386215,-73.9768,0.68418,-1.1267483,38.0916,1.6330919,-33.023033,-73.66151,0.1646617,5.3942904,-0.8096398,-4.6530952,0.023361001,1.0,1.7156931,0.0,-31.322693,-73.677246,0.6173996,-30.99303,-73.46237,0.11003634,0.010661418104171753,6383.447689771652,70000
9.932631,-0.60152304,-4.6568446,0.024860796,1.0,0.8225539,0.0,-32.33167,-74.92496,0.78362995,-0.7717964,31.084452,0.43335438,-31.99096,-74.92881,0.14679201,6.0075045,-0.71763724,-4.663082,0.027355922,1.0,0.6549803,0.0,-30.311756,-74.63023,0.42162246,-29.979755,-74.372086,0.112923905,0.01273155460357666,6447.105464220047,75000
5.99358,-0.690826,-4.661541,0.026739439,1.0,0.78336704,0.0,-32.08478,-77.38531,0.5683327,-0.9015058,27.263903,0.7576483,-31.746685,-77.02942,0.104111746,8.872739,-0.6339719,-4.667449,0.029102618,1.0,0.73561454,0.0,-34.098373,-76.628136,0.500553,-33.771282,-76.497185,0.35252908,0.16345257110595704,7264.368321418762,80000
6.8655567,-0.80906785,-4.6570206,0.0249311,1.0,0.6446364,0.0,-33.8085,-78.16552,0.46632445,-0.60353714,24.54701,0.5200895,-33.44222,-77.87053,0.12360264,5.703118,-0.82928187,-4.6666384,0.028778259,1.0,0.6761514,0.0,-34.344627,-77.98983,0.4036556,-34.003162,-77.78948,0.12092297,0.010333245182037354,7316.03454875946,85000
9.650431,-0.566445,-4.662754,0.027224455,1.0,0.62105453,0.0,-33.23422,-78.239105,0.48025295,-0.49795735,17.948559,0.35403398,-32.88662,-78.0803,0.11404422,9.511589,-0.49718654,-4.657304,0.025044618,1.0,0.6773376,0.0,-32.84212,-79.19001,0.46874312,-32.540237,-78.916954,0.08969082,0.010650715541839599,7369.28812789917,90000
6.727062,-0.54330635,-4.6604247,0.026292903,1.0,0.5575035,0.0,-33.929207,-80.60021,0.5767733,-0.39701787,19.947456,0.50926304,-33.61829,-80.3486,0.08580397,8.391487,-0.5963973,-4.6642447,0.027820796,1.0,0.7777382,0.0,-33.87878,-80.6362,1.3807853,-33.603405,-80.32685,0.09062281,0.012142043828964234,7429.99835062027,95000
12.041733,-0.5764906,-4.6589613,0.025707263,1.0,0.75919724,0.0,-34.425423,-82.353294,0.68812764,-0.6824626,26.530813,0.37419367,-34.081757,-82.13645,0.17806776,7.514614,-0.78685975,-4.659552,0.02594397,1.0,0.96502453,0.0,-34.90782,-81.96926,0.4877319,-34.552185,-81.84707,0.11354949,0.013663456439971924,7498.315634250641,100000
7.234764,-0.64804316,-4.655319,0.024250666,1.0,0.72056794,0.0,-33.515488,-82.65081,0.5275809,-0.51983243,23.74596,0.60673076,-33.17359,-82.57333,0.10542582,9.374291,-0.6217193,-4.6596518,0.025983496,1.0,0.676801,0.0,-33.465576,-82.398445,0.7552793,-33.15886,-82.276955,0.09425753,0.1728820667743683,8362.725969552994,105000
10.170286,-0.50818133,-4.6573763,0.025073389,1.0,0.8882955,0.0,-36.21894,-83.97853,1.1730225,-1.1797919,44.474667,0.39268523,-35.94651,-83.86082,0.19263548,5.2583876,-0.6558156,-4.6637087,0.027606333,1.0,0.744092,0.0,-35.485012,-83.324234,0.36428803,-35.161713,-83.24575,0.08564271,0.01025623631477356,8414.007152795792,110000
8.506025,-0.5335404,-4.6613646,0.026668781,1.0,0.5611086,0.0,-33.03824,-84.16381,0.38014635,-0.38713345,22.307606,0.65004575,-32.76888,-84.13039,0.085771844,4.659916,-0.6905426,-4.6617613,0.026827604,1.0,0.8655433,0.0,-35.52242,-84.036545,0.6068514,-35.23353,-83.92414,0.11296203,0.010647710132598878,8467.245705127716,115000
4.9429398,-0.7346989,-4.6577835,0.025236232,1.0,0.8445792,0.0,-33.704597,-85.035515,0.8206229,-1.0482297,34.261433,0.71301335,-33.386948,-84.75416,0.15390673,7.9592867,-0.7404664,-4.664876,0.028073428,1.0,0.72607875,0.0,-34.36567,-85.65366,0.59657174,-34.06452,-85.66425,0.08739202,0.010656650400161742,8520.528958320618,120000
3.771851,-0.8490706,-4.657341,0.025059437,1.0,1.1652762,0.0,-33.626755,-85.023285,1.3673111,-1.6292615,46.491333,0.6464389,-33.26912,-84.837654,0.13545245,5.3243084,-0.7167232,-4.662186,0.026997501,1.0,0.7420449,0.0,-35.695343,-85.22189,0.38417912,-35.357464,-85.17165,0.20604381,0.0119901216506958,8580.479568004608,125000
7.7560844,-0.5990648,-4.6534185,0.023490513,1.0,0.56905514,0.0,-35.59234,-86.225426,0.4919024,-0.48914012,20.188595,0.41897482,-35.280224,-86.05626,0.075338334,5.2935996,-0.6515342,-4.6543093,0.023846643,1.0,0.52375335,0.0,-35.065388,-86.02249,0.8279964,-34.790054,-85.8108,0.11009235,0.013668763303756715,8648.823392391205,130000
13.898315,-0.34770736,-4.661791,0.02683934,1.0,0.6158546,0.0,-35.75515,-86.70844,0.60161614,-0.49641478,26.056646,0.31845707,-35.485,-86.76455,0.08610666,16.498375,-0.33409426,-4.6658106,0.028447011,1.0,0.6351402,0.0,-35.962666,-86.28874,0.5236293,-35.69571,-85.99786,0.08639936,0.013667684698104858,8717.161817789078,135000
7.6938734,-0.63601494,-4.65843,0.025494892,1.0,0.8640309,0.0,-34.859776,-87.25862,0.9063981,-1.1779665,33.13042,0.5724033,-34.536392,-87.106155,0.13147461,9.881242,-0.5558968,-4.6610656,0.026549209,1.0,1.0195768,0.0,-33.97174,-86.266556,0.35025674,-33.66243,-86.04704,0.17777178,0.013667779684066772,8785.50071811676,140000
7.093037,-0.6022632,-4.659956,0.02610538,1.0,0.59956384,0.0,-35.76424,-86.35582,0.573893,-0.5955549,21.267141,0.5739048,-35.462906,-86.271324,0.10247676,7.5040236,-0.56453407,-4.6609616,0.02650758,1.0,0.55092645,0.0,-34.990902,-87.065674,0.98788226,-34.695213,-87.02094,0.11521201,0.013666214179992676,8853.831790447235,145000
9.465363,-0.47861966,-4.65477,0.024030972,1.0,0.5311628,0.0,-33.860718,-87.73986,1.4550455,-0.7278431,35.093,0.42474985,-33.554405,-87.59361,0.090137154,8.724182,-0.50301147,-4.657071,0.024951573,1.0,0.659519,0.0,-35.820732,-87.03149,0.58212453,-35.48304,-86.96936,0.11134193,0.01366651110649109,8922.16434764862,150000
