training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
31.858173,-0.023624055,-9.741062,0.5973886,1.0,0.8486401,-1.4229203,39.79341,2.114704,-0.4243877,-2.5171247,0.68799865,33.916935,0.0042380504,-9.753271,0.6004406,1.0,2.2772937,-0.6068578,-2.6467438,6.4803505,0.0077340999126434325,38.67050862312317,1
109.03648,0.13762996,-9.516947,0.5413597,1.0,1.1742107,-1.3136245,44.53235,0.45490032,-13.209345,-25.465172,0.2327489,92.464226,0.087354265,-9.466709,0.52880013,1.0,0.602654,-12.772322,-25.492096,0.23508754,0.22533303027153015,1165.335731267929,5000
115.11997,0.1264819,-9.43687,0.52134037,1.0,2.1938462,-2.3117025,66.3259,0.44413212,-17.934523,-43.17959,0.3966615,101.620865,0.101858884,-9.508142,0.53915846,1.0,0.37565506,-17.189337,-43.37796,0.30136845,0.24265229959487916,2378.597346305847,10000
108.39969,0.09297093,-9.531254,0.5449364,1.0,2.5156608,-2.3422155,60.265503,0.4945806,-21.340975,-58.364487,0.26001728,105.67973,0.103902414,-9.44915,0.5244104,1.0,0.9470086,-20.40065,-58.316055,0.2825451,0.12592146377563476,3008.204844713211,15000
111.81529,0.13762243,-9.492029,0.53513044,1.0,3.2560213,-3.917412,65.66972,0.46983653,-22.180975,-69.33699,0.31190908,104.83989,0.14506179,-9.426011,0.51862586,1.0,0.34413433,-23.888666,-69.472755,0.34370112,0.009670536279678345,3056.557546854019,20000
101.48146,0.10228482,-9.467471,0.5289906,1.0,2.6277237,-1.8368092,53.82891,0.6229024,-22.708677,-77.417656,0.27031195,112.61095,0.12803483,-9.459241,0.52693325,1.0,0.5788026,-23.000084,-77.86348,0.2907426,0.1296284514427185,3704.699969291687,25000
117.235794,0.16571301,-9.469168,0.52941483,1.0,2.5611024,-1.8554769,60.666073,0.7071374,-24.241367,-83.14473,0.29079342,104.72192,0.13598251,-9.472961,0.5303634,1.0,0.47549182,-24.14162,-83.39796,0.29705068,0.008977308177947998,3749.586537361145,30000
99.15819,0.104714304,-9.472282,0.53019345,1.0,2.2383106,-1.9766314,56.4591,0.33710936,-23.980064,-86.076935,0.31851858,113.58649,0.15267521,-9.451727,0.5250548,1.0,0.4342571,-23.76254,-85.86547,0.27112687,0.1325072611808777,4412.12299323082,35000
102.223465,0.08349708,-9.499849,0.5370854,1.0,2.756473,-2.6244943,54.539566,0.51938856,-23.673912,-88.38063,0.27549443,100.382484,0.1234483,-9.430406,0.5197244,1.0,0.37566847,-25.848295,-87.9849,0.3216412,0.011796553993225097,4471.105791091919,40000
96.7441,0.095238924,-9.46803,0.52913046,1.0,1.9819553,-2.1845045,63.279278,0.30150807,-23.58479,-87.82573,0.35076293,98.53886,0.09039943,-9.489492,0.5344962,1.0,0.3275094,-23.639732,-84.913925,0.27764946,0.12817691893577576,5111.990527391434,45000
116.14116,0.19055003,-9.4488735,0.52434146,1.0,1.7430023,-1.9591858,53.502747,0.40735435,-24.651262,-86.596375,0.2999101,114.044914,0.1832798,-9.430528,0.51975477,1.0,0.43401366,-24.763435,-89.09679,0.28885216,0.011818800640106202,5171.084570169449,50000
98.05338,0.109702684,-9.533269,0.5454402,1.0,2.2323027,-1.6723392,57.02966,0.48713803,-25.516266,-86.60437,0.28785232,109.447426,0.15919265,-9.50857,0.5392653,1.0,0.31473917,-24.832521,-86.75307,0.2611292,0.12985236229896546,5820.346547603607,55000
98.27975,0.10087886,-9.458992,0.5268709,1.0,1.5512373,-1.9539474,51.250565,0.83058316,-23.695889,-88.35432,0.34666616,110.95072,0.15647472,-9.491114,0.5349014,1.0,1.3790281,-25.42677,-88.528755,0.30202687,0.012397693395614624,5882.335049390793,60000
