training/grad/max;training/grad/min;training/grad/norm;training/high_actor/actor_loss;training/high_actor/adv;training/high_actor/bc_log_prob;training/high_actor/mse;training/high_actor/std;training/low_actor/actor_loss;training/low_actor/adv;training/low_actor/bc_log_prob;training/low_actor/mse;training/low_actor/std;training/value/v_max;training/value/v_mean;training/value/v_min;training/value/value_loss;validation/high_actor/actor_loss;validation/high_actor/adv;validation/high_actor/bc_log_prob;validation/high_actor/mse;validation/high_actor/std;validation/low_actor/actor_loss;validation/low_actor/adv;validation/low_actor/bc_log_prob;validation/low_actor/mse;validation/low_actor/std;validation/value/v_max;validation/value/v_mean;validation/value/v_min;validation/value/value_loss;time/epoch_time;time/total_time;step
29.617514;-33.854958;647.3419;246.6188;0.019460272;-14.201732;1.0024693;1.0;264.8466;-0.033821695;-24.300428;0.47644943;1.0;2.820143;-0.58820367;-3.3169594;2.111969;193.61963;-0.010493508;-13.792612;0.92064536;1.0;192.07153;0.009950409;-23.921848;0.44039428;1.0;2.1571772;-1.9659122;-4.845699;2.4989028;0.0005919337846637346;65.77035713195801;1
3.635445;-4.2366624;186.00667;561.00775;2.805657;-9.435887;0.049300473;1.0;505.72787;0.65830064;-20.123625;0.07865862;1.0;0.3489374;-35.31444;-95.65306;0.9895649;529.7752;2.3631802;-9.462262;0.05457547;1.0;527.17017;0.6282249;-20.129406;0.0792092;1.0;0.3395714;-36.190346;-91.454124;0.89245296;0.019213130903652145;2200.56054854393;111112
7.1517596;-7.0905166;263.16617;546.5664;2.849138;-9.5133;0.06478285;1.0;591.0266;0.6290084;-20.063728;0.07295435;1.0;0.15831247;-40.64643;-99.12557;1.1165624;560.2542;2.7714548;-9.602915;0.08270587;1.0;582.0431;0.6205774;-20.120438;0.07835518;1.0;0.15756556;-40.46761;-99.006485;1.0282083;0.009917916963281342;3302.550224542618;222223
4.7298064;-4.948828;256.46295;544.40906;3.1385603;-9.669827;0.09608844;1.0;454.5047;0.6228423;-20.046425;0.071306415;1.0;0.22186162;-43.229843;-104.34727;1.2909747;557.2652;2.9574726;-9.793065;0.120736;1.0;441.33185;0.6087777;-20.11701;0.078028746;1.0;0.24837272;-41.729244;-92.675186;0.78307736;0.008981998358304892;4300.549047470093;333334
8.469691;-6.986722;306.16437;594.6847;3.4010096;-9.648603;0.0918438;1.0;429.09274;0.6250069;-20.064962;0.07307172;1.0;0.15470164;-40.93445;-106.48899;1.0494602;601.7089;3.3524537;-9.851933;0.13250954;1.0;435.73642;0.6632463;-20.11655;0.077984944;1.0;0.103856936;-42.816032;-98.5902;0.6801808;0.008863713028456451;5285.405073165894;444445
9.364114;-6.3958325;240.6749;596.08093;3.3170218;-9.622139;0.086550884;1.0;378.47943;0.60360855;-20.025024;0.06926805;1.0;0.04936309;-41.82078;-108.98036;0.84087104;605.4011;3.2222278;-9.838812;0.12988527;1.0;396.7577;0.6060783;-20.092686;0.07571223;1.0;0.039916128;-43.33059;-98.9258;1.6793823;0.008842231823684765;6267.874297142029;555556
17.492992;-18.150969;261.9584;581.68146;3.0166616;-9.669347;0.09599234;1.0;410.83206;0.6255008;-20.026756;0.06943308;1.0;0.027990118;-40.77813;-107.05675;0.70019937;568.04266;3.1002905;-9.891695;0.14046192;1.0;416.68405;0.61919665;-20.074398;0.07397053;1.0;0.01978907;-42.580322;-97.971214;0.9485275;0.008880178671161872;7254.559831857681;666667
7.111482;-10.971623;243.46242;583.6151;3.3531394;-9.691861;0.10049514;1.0;399.83228;0.6516033;-20.007984;0.067645356;1.0;0.10998312;-41.339973;-102.796974;0.5794331;586.6714;2.9901433;-9.910228;0.1441685;1.0;391.76776;0.6227912;-20.04319;0.07099808;1.0;0.0492516;-42.1153;-97.477905;0.6345494;0.008794799521222784;8231.7588057518;777778
13.082167;-15.397408;277.1043;558.13196;2.7870898;-9.787132;0.11954935;1.0;468.56033;0.5063969;-20.017271;0.06852977;1.0;0.1609423;-42.963562;-100.59311;0.7478994;569.5017;3.0202653;-10.001486;0.1624202;1.0;490.81598;0.6302022;-20.067144;0.073279515;1.0;0.15837054;-43.846718;-96.81374;0.8064108;0.008700993383553351;9198.534883737564;888889
5.591313;-5.226986;255.5211;572.97314;3.185868;-9.703663;0.1028555;1.0;396.04358;0.6306325;-20.033796;0.07010357;1.0;0.045435607;-43.157246;-101.07529;0.66431797;584.41504;3.1852984;-9.965172;0.15515733;1.0;405.33203;0.5982435;-20.0955;0.0759801;1.0;0.08893673;-43.940685;-99.08689;0.6615102;0.008650327359462416;10159.681411266327;1000000
