training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/low_actor/mse,validation/low_actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
10.348528,-8.975096,274.0534,71.131516,-0.044633206,-13.947039,0.95153064,1.0,33.254658,-0.0152042,-9.781355,0.60746175,1.0,2.796362,1.1158422,-1.9151291,1.0968915,77.388954,-0.007680826,-13.5776005,0.87764305,1.0,37.17482,0.015934352,-9.769491,0.6044958,1.0,2.4450796,-3.5518217,-5.036269,8.095821,0.010325008058547974,51.62504291534424,1
65.44494,-64.95738,698.9296,537.90845,2.8802848,-10.574749,0.27707273,1.0,194.94115,0.13468984,-9.314092,0.49064595,1.0,0.05091958,-14.533659,-25.201498,0.9332273,533.1577,3.1964407,-10.502359,0.262595,1.0,210.57088,-0.0051955357,-9.35569,0.5010456,1.0,0.06898127,-14.932941,-25.236813,0.9004024,0.24917727823257446,1297.5114357471466,5000
93.85594,-125.740456,1037.9089,602.4164,3.4819462,-10.49919,0.26196107,1.0,235.9829,0.16838975,-9.302975,0.4878668,1.0,0.017900081,-21.081303,-42.595894,1.6796074,611.54407,3.6158457,-10.386254,0.23937379,1.0,244.78694,0.24009684,-9.327362,0.49396354,1.0,-3.498234e-05,-22.07746,-42.609688,1.5053035,0.24431973338127136,2519.110105037689,10000
122.75774,-117.71265,1029.9412,635.18506,4.067194,-10.409643,0.2440517,1.0,257.7041,0.09706382,-9.302352,0.48771098,1.0,0.12320266,-24.61848,-56.522617,1.5779316,649.0482,4.138627,-10.335133,0.22914939,1.0,277.442,0.26828647,-9.323132,0.49290588,1.0,0.065067366,-26.7314,-56.565426,1.7568874,0.16534882969856263,3345.8542568683624,15000
57.968575,-64.349106,697.57947,631.8424,4.0665607,-10.167606,0.19564436,1.0,250.98889,0.2966233,-9.324201,0.49317306,1.0,-0.010534991,-28.493362,-67.98827,1.4063312,622.69995,3.7681708,-10.268076,0.21573797,1.0,246.16205,0.15723383,-9.3222275,0.49267992,1.0,-0.0005735066,-28.149483,-67.985535,1.7018108,0.008499419927597045,3388.351360321045,20000
25.03339,-21.23142,286.91104,625.00073,4.139945,-10.094751,0.18107322,1.0,250.28827,0.26455128,-9.362767,0.5028146,1.0,0.11344497,-28.949501,-76.34587,1.3060613,653.641,4.3356304,-10.126393,0.18740158,1.0,230.22926,0.090181746,-9.33723,0.49643052,1.0,0.12292094,-30.2176,-76.34482,1.4286155,0.15733093042373658,4175.006013870239,25000
36.5743,-25.592175,437.60812,613.2487,3.775311,-10.037386,0.1696002,1.0,263.72238,0.2773509,-9.374112,0.505651,1.0,0.06968121,-31.4266,-82.38073,1.789619,626.7549,3.6332045,-10.084688,0.17906053,1.0,278.76108,0.29002696,-9.314624,0.49077907,1.0,0.053532492,-30.323647,-82.41792,1.8160397,0.008486772394180298,4217.439879179001,30000
81.08892,-112.67812,793.14636,626.5171,3.8475194,-10.100662,0.18225537,1.0,274.77405,0.29926386,-9.378757,0.5068126,1.0,0.03336186,-30.384117,-87.11565,1.5804058,640.08777,4.3534317,-10.101101,0.18234304,1.0,267.13815,0.25465232,-9.349838,0.4995824,1.0,0.02138355,-33.663033,-87.012886,1.5748696,0.16084513654708862,5021.665563821793,35000
30.176165,-47.509293,355.10007,633.7551,4.065617,-9.923761,0.14687519,1.0,256.4362,0.29175165,-9.288305,0.48419935,1.0,0.114846006,-33.8241,-90.58523,1.4451278,633.47015,4.1930647,-9.955339,0.15319093,1.0,260.1756,0.3088699,-9.285384,0.48346895,1.0,0.04090995,-32.4031,-90.47772,1.2865114,0.008474373722076416,5064.037438154221,40000
36.873802,-26.82439,325.55664,626.9881,4.264838,-9.91785,0.14569294,1.0,265.28604,0.29662192,-9.3521,0.50014794,1.0,0.049212687,-32.91122,-93.31398,1.5344584,631.3142,4.149882,-9.957825,0.1536879,1.0,259.24048,0.28471097,-9.345272,0.4984411,1.0,0.036022604,-32.970085,-93.252,1.1612182,0.1536641164779663,5832.358022212982,45000
43.83007,-40.37378,367.02594,656.08124,4.4159827,-9.929913,0.14810546,1.0,267.66934,0.2668079,-9.322304,0.4926988,1.0,0.12341872,-34.170006,-95.46711,1.5850537,616.996,3.9870539,-9.962322,0.1545875,1.0,264.34332,0.2102936,-9.290031,0.4846308,1.0,0.15325375,-32.865917,-95.17804,1.4150511,0.00849385061264038,5874.827280521393,50000
74.289,-81.054504,526.6684,630.4314,4.231207,-9.910216,0.14416623,1.0,252.91025,0.16379061,-9.322224,0.49267873,1.0,0.13216525,-34.122604,-97.0397,1.4850397,629.9188,4.1114416,-9.941217,0.1503663,1.0,264.1221,0.3366658,-9.343798,0.49807224,1.0,0.18024103,-32.89234,-97.0081,1.5341854,0.21620598812103273,6955.857225894928,55000
25.787817,-41.729443,367.45398,615.26874,4.0145335,-9.935918,0.14930657,1.0,241.88283,0.1599026,-9.312044,0.4901342,1.0,0.07954998,-33.68857,-98.04883,1.4966992,641.3158,3.9314828,-9.90632,0.14338683,1.0,261.62265,0.22271146,-9.347017,0.49887717,1.0,0.05372465,-35.19735,-97.7906,1.2021956,0.008495630741119385,6998.335381269455,60000
55.18012,-55.315372,443.97192,619.08704,4.0230284,-9.934559,0.1490345,1.0,275.63068,0.27036542,-9.348709,0.49930048,1.0,0.13110209,-34.909798,-99.08669,1.3731619,641.4974,4.3171215,-9.925652,0.14725335,1.0,278.02063,0.28450924,-9.367661,0.50403845,1.0,0.12500566,-34.277443,-99.04525,1.6101695,0.00849034194946289,7040.787093162537,65000
50.59764,-91.43654,504.1353,642.37354,4.3910084,-9.925022,0.14712754,1.0,252.04785,0.28358704,-9.356258,0.50118756,1.0,0.09955414,-35.60974,-99.03619,1.5957724,628.2313,4.164447,-9.901017,0.14232628,1.0,234.55838,0.1826649,-9.368232,0.5041808,1.0,0.120755136,-34.10328,-99.57278,1.3526009,0.008517477416992188,7083.374488115311,70000
28.272121,-33.927193,266.66544,631.54,4.4659176,-9.853006,0.13272421,1.0,242.9374,0.22144166,-9.305926,0.48860472,1.0,-0.02348835,-34.978516,-99.76675,1.1592798,595.81494,3.7219567,-9.9119625,0.14451553,1.0,252.7015,0.22314969,-9.330022,0.4946284,1.0,0.09445299,-37.939064,-99.88683,1.171919,0.008491394233703613,7125.831463813782,75000
50.076717,-36.121113,331.98004,638.28687,4.640952,-9.852533,0.13262956,1.0,266.43115,0.38243952,-9.358377,0.50171745,1.0,0.06102344,-34.447197,-99.61555,1.2165434,610.64856,4.0644093,-9.866699,0.13546288,1.0,253.9099,0.2223887,-9.387239,0.5089326,1.0,0.21019109,-35.371964,-100.088326,1.2199256,0.20823277277946473,8166.99533367157,80000
41.742115,-23.3949,291.0794,641.3128,4.4730644,-9.9426985,0.15066265,1.0,276.4032,0.35581434,-9.340849,0.49733528,1.0,0.110357076,-34.136486,-100.30965,1.8552086,653.28955,4.716508,-9.960772,0.15427731,1.0,274.4417,0.29742533,-9.387618,0.5090277,1.0,0.15934163,-36.828907,-99.89575,1.4478643,0.008500986194610595,8209.500266313553,85000
30.254078,-61.189896,352.02176,633.17773,4.1844454,-9.925419,0.14720671,1.0,278.86517,0.3582626,-9.316386,0.49121952,1.0,-0.00035198778,-36.211876,-99.900986,2.7000854,614.1236,4.0975122,-9.885496,0.13922238,1.0,257.7758,0.22361718,-9.367769,0.5040652,1.0,0.0041245893,-34.267273,-99.78204,1.3094922,0.008504661655426026,8252.023577690125,90000
46.090576,-76.07808,418.66962,632.3877,4.364024,-9.901821,0.14248705,1.0,262.48532,0.24917836,-9.375715,0.50605166,1.0,0.06279247,-35.205917,-99.57971,1.5104227,647.5754,4.6922255,-9.927757,0.1476745,1.0,264.3532,0.2982157,-9.386294,0.50869644,1.0,0.07299721,-36.362335,-99.21831,1.4423294,0.008510871171951293,8294.57793712616,95000
29.117668,-41.578182,306.68048,629.461,4.7421346,-9.893614,0.14084582,1.0,277.19232,0.39750832,-9.316503,0.4912486,1.0,0.0048526414,-37.164085,-100.142654,1.5009881,667.5441,5.2463827,-9.899853,0.14209345,1.0,253.64299,0.30884746,-9.389527,0.5095047,1.0,0.014731649,-34.431877,-100.14337,1.1784014,0.008492602109909058,8337.040949106216,100000
57.884743,-34.301605,328.08005,641.05396,4.604638,-9.890004,0.14012372,1.0,257.6342,0.21990761,-9.301773,0.4875663,1.0,0.055691894,-36.907707,-100.19435,1.2111572,638.60693,4.830151,-9.939657,0.15005443,1.0,247.64883,0.32035446,-9.352596,0.500272,1.0,0.04008827,-34.84987,-100.1311,1.5099453,0.21725265231132507,9423.3042178154,105000
60.945587,-29.82255,308.13712,637.94104,4.555641,-9.812684,0.12465978,1.0,241.41795,0.26935172,-9.302719,0.48780268,1.0,0.03872157,-34.83059,-100.168945,1.4010601,654.5637,4.6873927,-9.867776,0.13567808,1.0,280.80286,0.30790463,-9.376753,0.5063112,1.0,0.040011887,-35.30139,-100.23753,1.3759757,0.025561812829971314,9551.113285064697,110000
146.60117,-157.15598,727.6545,649.06537,4.5610266,-9.939014,0.14992593,1.0,261.2138,0.2194352,-9.354115,0.5006516,1.0,0.0028538741,-35.655334,-99.86948,1.2625558,640.98663,4.2966986,-9.9159565,0.14531429,1.0,258.26233,0.22126271,-9.356415,0.5012267,1.0,-0.0019527748,-37.318413,-100.10863,1.2780656,0.02555241332054138,9678.875357627869,115000
128.3466,-87.98063,569.9712,651.18726,4.4817,-9.998809,0.16188471,1.0,246.92055,0.17002432,-9.349875,0.49959177,1.0,-0.0131377205,-36.29794,-99.990524,1.2062801,632.991,4.494213,-9.948887,0.1519004,1.0,253.46512,0.23510364,-9.353318,0.50045264,1.0,-0.014539,-37.929955,-100.110596,1.3597102,0.025554702520370485,9806.648875236511,120000
53.809135,-37.491116,310.5095,652.3536,4.7962923,-9.827776,0.12767796,1.0,254.08777,0.2256906,-9.313004,0.4903738,1.0,0.012813482,-36.438736,-100.050064,1.1792605,626.17865,4.246583,-9.886349,0.13939269,1.0,267.31165,0.3358058,-9.339407,0.49697477,1.0,0.09422974,-36.12059,-100.07475,1.1926861,0.02556634602546692,9934.480607509613,125000
81.861435,-21.542227,335.57635,625.3456,4.3661413,-9.963392,0.15480149,1.0,263.2793,0.2967701,-9.358868,0.50183976,1.0,0.094252184,-35.558685,-100.022446,1.2901237,629.6184,4.2194133,-9.928723,0.14786752,1.0,268.87628,0.31918946,-9.31174,0.4900579,1.0,0.057611365,-37.40341,-99.94587,3.680121,0.014535414361953736,10007.157685518265,130000
29.051384,-21.91201,321.5395,650.825,4.7065496,-9.889698,0.14006263,1.0,287.74835,0.29444757,-9.382015,0.5076269,1.0,0.0567415,-35.48931,-99.82437,1.3524432,647.8727,4.4871635,-9.969023,0.1559275,1.0,283.43884,0.32424778,-9.36677,0.50381565,1.0,0.043627623,-37.663734,-100.18605,1.316079,0.014208701610565186,10078.201195716858,135000
120.244095,-51.540222,458.00757,633.9877,4.5758295,-10.016792,0.1654815,1.0,281.64795,0.32378405,-9.311502,0.48999858,1.0,0.102246866,-37.239876,-100.03678,1.7514341,662.2738,4.922098,-9.952184,0.15255979,1.0,271.1727,0.31025183,-9.378329,0.5067052,1.0,0.08838658,-36.735504,-99.82126,1.803916,0.014205902194976807,10149.230714797974,140000
62.853092,-164.97884,521.6174,637.2334,4.4318776,-9.941861,0.1504952,1.0,266.58923,0.28189117,-9.335741,0.49605823,1.0,0.02529696,-35.56059,-99.71355,1.3643398,636.1654,4.6361465,-9.969258,0.15597485,1.0,256.3808,0.23535722,-9.36556,0.50351286,1.0,0.056354843,-36.414257,-99.78874,1.4505754,0.014205639219284057,10220.258912324905,145000
74.2955,-84.483505,436.81122,675.65814,4.6694884,-10.014824,0.16508777,1.0,286.6423,0.37545824,-9.353002,0.5003731,1.0,0.03441772,-37.726555,-100.0359,1.6177597,647.49,4.204772,-10.027571,0.16763714,1.0,292.03668,0.3187084,-9.354688,0.500795,1.0,0.084880784,-35.418015,-99.95453,1.6083374,0.014199213981628418,10291.254984378815,150000
