training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
9.429991,-9.429991,0.51962066,1.0,1.0970588,-0.73827004,14.456486,9.248619,-9.248619,0.47427785,1.0,0.0016015763759613037,8.007883310317993,1
7.7466545,-7.7466545,0.09878661,1.0,0.108989,-0.123474635,2.5395262,7.730521,-7.730521,0.09475328,1.0,0.15835378656387328,799.7768175601959,5000
7.69108,-7.69108,0.08489294,1.0,0.16616924,-0.12354943,2.224316,7.68199,-7.68199,0.08262046,1.0,0.15086939272880553,1554.123782634735,10000
7.664255,-7.664255,0.0781867,1.0,0.20573916,-0.15821074,2.5673735,7.6669707,-7.6669707,0.07886576,1.0,0.07441350674629212,1926.19132065773,15000
7.6257153,-7.6257153,0.06855172,1.0,0.19057618,-0.10230131,1.7704722,7.6719093,-7.6719093,0.0801004,1.0,0.0017258212089538575,1934.820428609848,20000
7.632861,-7.632861,0.07033816,1.0,0.35356063,-0.13972792,2.1056063,7.643997,-7.643997,0.07312232,1.0,0.07135802011489868,2291.6105308532715,25000
7.6238008,-7.6238008,0.06807314,1.0,0.12782878,-0.1728647,2.2060373,7.646541,-7.646541,0.07375826,1.0,0.001690983247756958,2300.0654480457306,30000
7.6287146,-7.6287146,0.069301605,1.0,0.14049448,-0.19670452,2.1924267,7.6389647,-7.6389647,0.0718641,1.0,0.06790401706695556,2639.585535287857,35000
7.618088,-7.618088,0.066644825,1.0,0.114897706,-0.11744528,1.7065351,7.631192,-7.631192,0.06992108,1.0,0.001760649061203003,2648.3887825012207,40000
7.6184053,-7.6184053,0.066724285,1.0,0.18629695,-0.21581735,2.2647846,7.6354666,-7.6354666,0.07098953,1.0,0.07164744548797608,3006.626011133194,45000
7.5915093,-7.5915093,0.060000286,1.0,0.09849359,-0.09658823,1.449597,7.6328373,-7.6328373,0.07033228,1.0,0.0017768197536468507,3015.5101113319397,50000
7.5951366,-7.5951366,0.060907222,1.0,0.11248332,-0.08257188,1.5484748,7.65064,-7.65064,0.074782975,1.0,0.07450057578086854,3388.012992143631,55000
7.591375,-7.591375,0.05996671,1.0,0.16533574,-0.2015798,2.2164676,7.6223874,-7.6223874,0.06771978,1.0,0.0017840578556060792,3396.933282852173,60000
