training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
9.764388,-9.764388,0.60322,1.0,0.2812123,-0.1796182,3.8348892,9.726219,-9.726219,0.5936779,1.0,0.0025789063930511474,12.894533634185791,1
9.294922,-9.294922,0.48585352,1.0,0.05781947,-0.047882106,1.3218212,9.310837,-9.310837,0.4898322,1.0,0.2062065362930298,1043.9272167682648,5000
9.250113,-9.250113,0.47465116,1.0,0.06544888,-0.040803924,1.2558942,9.254683,-9.254683,0.47579366,1.0,0.21529561076164247,2120.40527176857,10000
9.282729,-9.282729,0.48280528,1.0,0.052914742,-0.048628405,1.1973406,9.277485,-9.277485,0.481494,1.0,0.10805898385047913,2660.700192928314,15000
9.296837,-9.296837,0.48633203,1.0,0.050334904,-0.06860152,1.387552,9.259158,-9.259158,0.4769125,1.0,0.0015977388858795167,2668.688892841339,20000
9.264532,-9.264532,0.478256,1.0,0.041843243,-0.049879022,1.1598369,9.239862,-9.239862,0.4720887,1.0,0.10844010691642761,3210.88942861557,25000
9.270042,-9.270042,0.4796336,1.0,0.0680423,-0.06080635,1.3303002,9.270958,-9.270958,0.4798624,1.0,0.0016942087650299073,3219.3604743480682,30000
9.262847,-9.262847,0.47783464,1.0,0.050231893,-0.03720184,1.1637087,9.3091545,-9.3091545,0.4894114,1.0,0.10773174638748169,3758.019209384918,35000
9.294083,-9.294083,0.4856435,1.0,0.05496569,-0.056994066,1.3041284,9.286898,-9.286898,0.48384756,1.0,0.0017121367454528808,3766.579896211624,40000
9.211901,-9.211901,0.46509796,1.0,0.055415526,-0.05600313,1.1774551,9.273775,-9.273775,0.48056665,1.0,0.10853796825408936,4309.269738674164,45000
9.266876,-9.266876,0.4788422,1.0,0.051219165,-0.04379735,1.188577,9.311884,-9.311884,0.49009398,1.0,0.0017982624530792236,4318.26105260849,50000
9.262977,-9.262977,0.477867,1.0,0.07969369,-0.05769712,1.4035809,9.257828,-9.257828,0.4765798,1.0,0.10687712035179138,4852.646656036377,55000
9.260415,-9.260415,0.47722685,1.0,0.058803126,-0.07076733,1.2752271,9.22131,-9.22131,0.46745044,1.0,0.001758195161819458,4861.437633514404,60000
