training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
9.354732,-9.354732,0.50080585,1.0,0.33583295,-0.31322366,4.538962,9.315945,-9.315945,0.49110937,1.0,0.002424316358566284,12.121583223342896,1
7.8960285,-7.8960285,0.13613005,1.0,0.072856925,-0.05213557,1.5194721,7.95372,-7.95372,0.15055306,1.0,0.21124037733078002,1068.323471546173,5000
7.871882,-7.871882,0.1300935,1.0,0.05769929,-0.0448982,1.3593798,7.9113765,-7.9113765,0.13996714,1.0,0.20849655928611754,2110.8062694072723,10000
7.861665,-7.861665,0.12753922,1.0,0.042459305,-0.05862426,1.2605733,7.8796816,-7.8796816,0.13204342,1.0,0.10607327380180359,2641.172640323639,15000
7.830938,-7.830938,0.11985749,1.0,0.05680014,-0.043532327,1.2521296,7.868056,-7.868056,0.12913692,1.0,0.0016984428882598876,2649.6648557186127,20000
7.823452,-7.823452,0.11798604,1.0,0.05893587,-0.05748345,1.3432102,7.865655,-7.865655,0.12853666,1.0,0.1006191954612732,3152.76083612442,25000
7.8201013,-7.8201013,0.11714824,1.0,0.048099123,-0.039722927,1.1650268,7.9019976,-7.9019976,0.13762242,1.0,0.0017296252250671386,3161.408965110779,30000
7.798915,-7.798915,0.11185162,1.0,0.04530478,-0.06134699,1.1882949,7.867101,-7.867101,0.12889826,1.0,0.09532304286956787,3638.0241820812225,35000
7.8156557,-7.8156557,0.11603697,1.0,0.05232679,-0.052945137,1.2873746,7.838753,-7.838753,0.1218113,1.0,0.0016710728168487549,3646.3795471191406,40000
7.791666,-7.791666,0.11003947,1.0,0.053802155,-0.05287204,1.1922771,7.852272,-7.852272,0.12519106,1.0,0.09766667032241821,4134.712901830673,45000
7.8127985,-7.8127985,0.11532259,1.0,0.040498145,-0.050491944,1.1591026,7.8653173,-7.8653173,0.12845239,1.0,0.001704885721206665,4143.237331628799,50000
7.8040247,-7.8040247,0.11312923,1.0,0.052956603,-0.081843264,1.3800406,7.8470798,-7.8470798,0.12389296,1.0,0.0965854163646698,4626.164414644241,55000
7.7887344,-7.7887344,0.10930653,1.0,0.07229176,-0.052903775,1.1381105,7.836787,-7.836787,0.12131968,1.0,0.0017987603187561035,4635.158217430115,60000
7.784632,-7.784632,0.10828099,1.0,0.051482182,-0.08080623,1.2071071,7.86526,-7.86526,0.12843794,1.0,0.0018226327419281006,4644.27138209343,65000
7.78405,-7.78405,0.10813545,1.0,0.05282955,-0.03821121,1.1321074,7.8320932,-7.8320932,0.12014634,1.0,0.0018256783962249756,4653.399775266647,70000
7.7874966,-7.7874966,0.108997144,1.0,0.05932232,-0.055015758,1.1505145,7.8352933,-7.8352933,0.12094636,1.0,0.0018036624908447266,4662.418090581894,75000
7.813325,-7.813325,0.115454175,1.0,0.06396794,-0.050942093,1.2112114,7.8381824,-7.8381824,0.12166862,1.0,0.09367203531265259,5130.7782690525055,80000
7.7881975,-7.7881975,0.10917233,1.0,0.062683076,-0.03742085,1.106221,7.8600607,-7.8600607,0.12713811,1.0,0.0017317052841186523,5139.436796426773,85000
7.782902,-7.782902,0.10784839,1.0,0.059757106,-0.10668378,1.2675853,7.8319683,-7.8319683,0.120115146,1.0,0.001684892749786377,5147.861261129379,90000
7.7731075,-7.7731075,0.10539983,1.0,0.051333614,-0.058820464,1.2528404,7.8158045,-7.8158045,0.116074115,1.0,0.0016615592956542968,5156.169058799744,95000
7.7783184,-7.7783184,0.10670254,1.0,0.071662046,-0.05795975,1.1535369,7.863215,-7.863215,0.12792665,1.0,0.0016956151485443115,5164.6471354961395,100000
7.763789,-7.763789,0.10307033,1.0,0.041791234,-0.06325268,1.1186713,7.8378315,-7.8378315,0.12158091,1.0,0.0923982087135315,5626.63818025589,105000
7.7550907,-7.7550907,0.10089567,1.0,0.044506706,-0.07430545,1.0811487,7.834214,-7.834214,0.12067655,1.0,0.002225299406051636,5637.76467871666,110000
7.793067,-7.793067,0.110389635,1.0,0.07018827,-0.07557417,1.2737359,7.848191,-7.848191,0.12417064,1.0,0.0022262425899505617,5648.895895242691,115000
7.791786,-7.791786,0.110069446,1.0,0.059898015,-0.046089664,1.2451992,7.86417,-7.86417,0.12816547,1.0,0.002230873394012451,5660.050264120102,120000
7.782417,-7.782417,0.10772721,1.0,0.10563531,-0.09441267,1.1906315,7.8311543,-7.8311543,0.11991152,1.0,0.002497900056838989,5672.5397663116455,125000
7.792132,-7.792132,0.110156015,1.0,0.0506305,-0.072022155,1.1610845,7.847039,-7.847039,0.123882726,1.0,0.0022913267612457277,5683.996401786804,130000
7.7902727,-7.7902727,0.10969105,1.0,0.076051526,-0.053728953,1.2368326,7.8311033,-7.8311033,0.11989877,1.0,0.0020507747173309325,5694.250276565552,135000
7.7675834,-7.7675834,0.10401885,1.0,0.05073967,-0.054231938,1.2564564,7.8505807,-7.8505807,0.12476807,1.0,0.0020657832622528074,5704.579194068909,140000
7.773235,-7.773235,0.10543168,1.0,0.070559084,-0.07347503,1.1777607,7.8287964,-7.8287964,0.119322024,1.0,0.0019968011379241945,5714.563202857971,145000
7.7780075,-7.7780075,0.106624916,1.0,0.04274785,-0.056196254,1.1002252,7.801365,-7.801365,0.112464085,1.0,0.002019418430328369,5724.6602964401245,150000
7.77238,-7.77238,0.10521801,1.0,0.09514026,-0.08528255,1.2218933,7.8148427,-7.8148427,0.11583368,1.0,0.09520954484939576,6200.708022117615,155000
7.7705126,-7.7705126,0.10475105,1.0,0.06413121,-0.07318888,1.2997133,7.837774,-7.837774,0.121566415,1.0,0.0022100713729858398,6211.758381128311,160000
7.763067,-7.763067,0.10288963,1.0,0.056639276,-0.06861274,1.1625477,7.8285275,-7.8285275,0.11925493,1.0,0.002229669189453125,6222.906728506088,165000
7.768338,-7.768338,0.104207605,1.0,0.052771334,-0.060077548,1.2519594,7.8075814,-7.8075814,0.11401828,1.0,0.002210406494140625,6233.95876288414,170000
7.770474,-7.770474,0.104741424,1.0,0.050525688,-0.07145122,1.2573622,7.852628,-7.852628,0.12528004,1.0,0.002359544897079468,6245.756489038467,175000
7.7679253,-7.7679253,0.10410431,1.0,0.08513135,-0.08673814,1.2717961,7.848351,-7.848351,0.12421075,1.0,0.002524762725830078,6258.380304098129,180000
7.7667713,-7.7667713,0.10381578,1.0,0.05516269,-0.06115919,1.2333367,7.86237,-7.86237,0.12771551,1.0,0.0024826611042022707,6270.793611049652,185000
7.757686,-7.757686,0.10154456,1.0,0.05694276,-0.05215952,1.2254758,7.8793063,-7.8793063,0.13194951,1.0,0.0019862491130828858,6280.724857568741,190000
7.7807717,-7.7807717,0.10731597,1.0,0.0940543,-0.080691576,1.4277282,7.8350124,-7.8350124,0.12087614,1.0,0.0019322558403015136,6290.38613820076,195000
7.782385,-7.782385,0.10771919,1.0,0.076799005,-0.14020026,1.3220023,7.815835,-7.815835,0.11608173,1.0,0.001948861026763916,6300.130444765091,200000
7.754889,-7.754889,0.10084524,1.0,0.10268593,-0.06251994,1.3041499,7.8141193,-7.8141193,0.11565286,1.0,0.08938630566596985,6747.061974287033,205000
7.7514863,-7.7514863,0.099994525,1.0,0.07179928,-0.072411306,1.3920679,7.8588653,-7.8588653,0.1268392,1.0,0.0020932398796081543,6757.528178215027,210000
7.764758,-7.764758,0.10331242,1.0,0.059232756,-0.06521815,1.1945118,7.8367195,-7.8367195,0.12130284,1.0,0.002167566728591919,6768.366013288498,215000
7.7673836,-7.7673836,0.10396895,1.0,0.053002506,-0.06353357,1.226517,7.837081,-7.837081,0.12139318,1.0,0.0022925323486328126,6779.828676939011,220000
7.764395,-7.764395,0.10322169,1.0,0.047925822,-0.09068267,1.3763697,7.8179646,-7.8179646,0.11661418,1.0,0.0023025598526000978,6791.341477394104,225000
7.757699,-7.757699,0.101547696,1.0,0.063935384,-0.045929924,1.1976979,7.874418,-7.874418,0.13072735,1.0,0.0022613337993621827,6802.648147583008,230000
7.7475667,-7.7475667,0.09901465,1.0,0.065503724,-0.080614515,1.2852488,7.867496,-7.867496,0.128997,1.0,0.0022656336307525634,6813.9763169288635,235000
7.777568,-7.777568,0.10651487,1.0,0.056107003,-0.08169038,1.240519,7.816718,-7.816718,0.116302446,1.0,0.002253945779800415,6825.246047258377,240000
7.7408895,-7.7408895,0.09734534,1.0,0.04228915,-0.06606954,1.1767154,7.8134065,-7.8134065,0.115474656,1.0,0.0024238593578338624,6837.365345478058,245000
7.762305,-7.762305,0.10269921,1.0,0.06832033,-0.05893753,1.2010516,7.8344913,-7.8344913,0.12074577,1.0,0.002532548475265503,6850.028089046478,250000
7.760462,-7.760462,0.10223842,1.0,0.049296405,-0.085407555,1.3019631,7.83191,-7.83191,0.120100565,1.0,0.002534932851791382,6862.702754497528,255000
7.7603016,-7.7603016,0.10219839,1.0,0.051556665,-0.098337635,1.2240071,7.8066373,-7.8066373,0.1137823,1.0,0.0025345638275146485,6875.375574827194,260000
7.759429,-7.759429,0.10198018,1.0,0.058410376,-0.06548229,1.2695448,7.8267736,-7.8267736,0.11881641,1.0,0.0025332685470581054,6888.041918754578,265000
7.753581,-7.753581,0.100518204,1.0,0.0816904,-0.045641676,1.3108877,7.821557,-7.821557,0.11751218,1.0,0.002531937837600708,6900.701609134674,270000
7.7526274,-7.7526274,0.10027972,1.0,0.06734198,-0.04547911,1.2498081,7.8318415,-7.8318415,0.12008327,1.0,0.002530587720870972,6913.354548692703,275000
7.7677774,-7.7677774,0.104067355,1.0,0.12412362,-0.07199229,1.3692795,7.840567,-7.840567,0.122264765,1.0,0.0025329899311065675,6926.019499540329,280000
7.7547517,-7.7547517,0.100810885,1.0,0.05372715,-0.07363791,1.2863016,7.8564825,-7.8564825,0.12624365,1.0,0.0025294000148773192,6938.6665008068085,285000
7.764049,-7.764049,0.1031353,1.0,0.08318392,-0.05544952,1.2355068,7.8478203,-7.8478203,0.12407807,1.0,0.002531869125366211,6951.325849056244,290000
7.7617135,-7.7617135,0.10255125,1.0,0.09611835,-0.067142345,1.2717795,7.8401394,-7.8401394,0.122157834,1.0,0.0024643436431884764,6963.647568464279,295000
7.752878,-7.752878,0.10034254,1.0,0.055148516,-0.053195234,1.2550931,7.8371763,-7.8371763,0.12141709,1.0,0.002080253458023071,6974.048837423325,300000
7.73734,-7.73734,0.09645791,1.0,0.0662667,-0.07048623,1.398751,7.8087063,-7.8087063,0.11429955,1.0,0.09385169672966004,7443.307322263718,305000
7.7514267,-7.7514267,0.099979565,1.0,0.08285382,-0.055463,1.3579668,7.8402677,-7.8402677,0.12218985,1.0,0.0021018708705902098,7453.81667804718,310000
7.759302,-7.759302,0.10194856,1.0,0.20069693,-0.07479441,1.4614413,7.8296437,-7.8296437,0.11953391,1.0,0.0020783950328826903,7464.208656072617,315000
7.7400746,-7.7400746,0.09714154,1.0,0.0893641,-0.045038827,1.2962832,7.8395743,-7.8395743,0.12201663,1.0,0.0020407278060913087,7474.412296533585,320000
7.749028,-7.749028,0.0993799,1.0,0.091595106,-0.053841908,1.3295633,7.85658,-7.85658,0.12626791,1.0,0.002151026153564453,7485.167428731918,325000
7.7548504,-7.7548504,0.10083558,1.0,0.09081451,-0.07250302,1.3483113,7.862262,-7.862262,0.12768833,1.0,0.0021969926834106445,7496.152394533157,330000
7.747405,-7.747405,0.09897425,1.0,0.05420696,-0.09360402,1.3266222,7.82119,-7.82119,0.11742037,1.0,0.0022063968658447264,7507.18438076973,335000
7.7463446,-7.7463446,0.09870918,1.0,0.060929045,-0.0648095,1.2417288,7.813134,-7.813134,0.115406424,1.0,0.0022335008144378663,7518.351886510849,340000
7.7663603,-7.7663603,0.103712976,1.0,0.05643029,-0.073033445,1.3029943,7.8330383,-7.8330383,0.12038256,1.0,0.0022144887447357177,7529.424332141876,345000
7.7438955,-7.7438955,0.09809677,1.0,0.057798952,-0.05727497,1.2584038,7.85881,-7.85881,0.12682536,1.0,0.0024046215534210204,7541.447441339493,350000
7.743306,-7.743306,0.09794953,1.0,0.07331809,-0.124027215,1.4168117,7.8585877,-7.8585877,0.12676989,1.0,0.0025325077056884767,7554.109981298447,355000
7.750207,-7.750207,0.09967473,1.0,0.07429524,-0.109129906,1.4273556,7.855986,-7.855986,0.12611946,1.0,0.0025360854148864746,7566.7904098033905,360000
7.735502,-7.735502,0.09599835,1.0,0.09017424,-0.05612806,1.2330308,7.85433,-7.85433,0.12570553,1.0,0.0027266934394836427,7580.423878192902,365000
7.748995,-7.748995,0.099371605,1.0,0.11421467,-0.07019744,1.3745657,7.8591146,-7.8591146,0.12690164,1.0,0.0025324310302734373,7593.086035013199,370000
7.745572,-7.745572,0.09851597,1.0,0.06932664,-0.076176554,1.3376086,7.8275194,-7.8275194,0.11900285,1.0,0.002531552791595459,7605.743800640106,375000
7.7627296,-7.7627296,0.10280548,1.0,0.070902236,-0.1352828,1.4577932,7.8450813,-7.8450813,0.12339334,1.0,0.002533664417266846,7618.412124156952,380000
7.75855,-7.75855,0.10176041,1.0,0.08089517,-0.056771133,1.2992446,7.8438177,-7.8438177,0.12307732,1.0,0.0025324908256530764,7631.074579238892,385000
7.729767,-7.729767,0.09456466,1.0,0.109996974,-0.14949894,1.3915128,7.814479,-7.814479,0.11574279,1.0,0.0025346487998962404,7643.747824192047,390000
7.7567425,-7.7567425,0.1013086,1.0,0.06791161,-0.09379998,1.3084308,7.836892,-7.836892,0.12134601,1.0,0.0021914274692535402,7654.704962730408,395000
7.745102,-7.745102,0.09839837,1.0,0.06722006,-0.06725934,1.3108119,7.8343897,-7.8343897,0.12072036,1.0,0.002080174446105957,7665.105836391449,400000
7.746338,-7.746338,0.09870748,1.0,0.11241022,-0.11954881,1.4025096,7.83298,-7.83298,0.12036795,1.0,0.09699991488456726,8150.105412721634,405000
7.7475166,-7.7475166,0.09900209,1.0,0.094785206,-0.10036082,1.449127,7.8462477,-7.8462477,0.12368491,1.0,0.0021570326805114746,8160.890577793121,410000
7.782095,-7.782095,0.10764679,1.0,0.07905317,-0.11310999,1.6019661,7.8424864,-7.8424864,0.12274462,1.0,0.0022069153308868408,8171.925155878067,415000
7.733305,-7.733305,0.09544918,1.0,0.049530663,-0.080174685,1.2053249,7.851142,-7.851142,0.12490848,1.0,0.002231126546859741,8183.080790281296,420000
7.7656083,-7.7656083,0.10352504,1.0,0.07672551,-0.09506409,1.4890896,7.8390584,-7.8390584,0.121887505,1.0,0.0022521862506866457,8194.341723442078,425000
7.764226,-7.764226,0.10317953,1.0,0.07258145,-0.13673449,1.4543105,7.8517113,-7.8517113,0.12505086,1.0,0.0023047951698303222,8205.865704536438,430000
7.7452974,-7.7452974,0.09844725,1.0,0.08846808,-0.111590095,1.4094403,7.8415728,-7.8415728,0.12251613,1.0,0.0022595530033111574,8217.163471221924,435000
7.7429013,-7.7429013,0.09784831,1.0,0.06498814,-0.07753082,1.3024231,7.8309197,-7.8309197,0.119852886,1.0,0.0022608269214630127,8228.467607021332,440000
7.726923,-7.726923,0.09385376,1.0,0.09465492,-0.0664979,1.3712473,7.8530917,-7.8530917,0.12539586,1.0,0.0022662355422973634,8239.798786401749,445000
7.7439137,-7.7439137,0.09810137,1.0,0.120075606,-0.104945004,1.4335696,7.8327546,-7.8327546,0.12031164,1.0,0.002279454040527344,8251.196058273315,450000
7.74494,-7.74494,0.09835783,1.0,0.10194575,-0.11881555,1.4458624,7.84592,-7.84592,0.12360309,1.0,0.0022802372455596924,8262.597246170044,455000
7.733565,-7.733565,0.09551418,1.0,0.06652804,-0.09841103,1.3450626,7.849289,-7.849289,0.12444529,1.0,0.00227811017036438,8273.987798690796,460000
7.7441487,-7.7441487,0.09816013,1.0,0.08640954,-0.06160786,1.3435922,7.814328,-7.814328,0.11570509,1.0,0.0022990149021148683,8285.482874631882,465000
7.75059,-7.75059,0.099770434,1.0,0.08088855,-0.13661203,1.5633904,7.83091,-7.83091,0.119850524,1.0,0.0025389363765716553,8298.177557706833,470000
7.767121,-7.767121,0.10390312,1.0,0.079155155,-0.10108254,1.47962,7.8401003,-7.8401003,0.122148104,1.0,0.00253687424659729,8310.86193037033,475000
7.726252,-7.726252,0.093686,1.0,0.070088536,-0.08984153,1.3688792,7.8412333,-7.8412333,0.12243125,1.0,0.0025369996547698974,8323.546929597855,480000
7.7438993,-7.7438993,0.09809779,1.0,0.08507629,-0.06403387,1.4036379,7.838324,-7.838324,0.12170392,1.0,0.0020996344566345214,8334.045102834702,485000
7.761751,-7.761751,0.10256079,1.0,0.07061581,-0.063479975,1.4792325,7.8315144,-7.8315144,0.12000149,1.0,0.0021173448085784912,8344.631828308105,490000
7.74967,-7.74967,0.09954049,1.0,0.093039796,-0.0653995,1.398738,7.859107,-7.859107,0.12689969,1.0,0.0021190221309661866,8355.22694015503,495000
7.737665,-7.737665,0.09653937,1.0,0.13791543,-0.061383955,1.4083496,7.8665257,-7.8665257,0.1287544,1.0,0.00211959810256958,8365.824931621552,500000
7.749643,-7.749643,0.09953375,1.0,0.06313591,-0.0884652,1.4128193,7.8179493,-7.8179493,0.11661033,1.0,0.09138509078025818,8822.750389099121,505000
7.7454405,-7.7454405,0.09848309,1.0,0.19449961,-0.09816444,1.6187387,7.869707,-7.869707,0.12954973,1.0,0.0025017590522766115,8835.259185791016,510000
7.7500687,-7.7500687,0.09964018,1.0,0.1139668,-0.08471221,1.5097704,7.841627,-7.841627,0.12252964,1.0,0.002521973752975464,8847.869057178497,515000
7.7430677,-7.7430677,0.09788993,1.0,0.124764346,-0.094519064,1.4921654,7.828741,-7.828741,0.11930824,1.0,0.0025326416015625,8860.532267332077,520000
7.746916,-7.746916,0.098851904,1.0,0.10595102,-0.08366686,1.4074721,7.8270583,-7.8270583,0.11888755,1.0,0.0025266509532928466,8873.165523290634,525000
7.7410555,-7.7410555,0.097386785,1.0,0.092201926,-0.05694193,1.3498366,7.8490334,-7.8490334,0.12438134,1.0,0.002536845397949219,8885.849751710892,530000
7.734624,-7.734624,0.09577894,1.0,0.07563192,-0.10212187,1.3733323,7.864898,-7.864898,0.12834752,1.0,0.0025355223178863523,8898.527365207672,535000
7.7474623,-7.7474623,0.09898862,1.0,0.08239366,-0.13597071,1.4072844,7.8493314,-7.8493314,0.124455735,1.0,0.002511317825317383,8911.083956003189,540000
7.760429,-7.760429,0.102230154,1.0,0.095460996,-0.047624394,1.4667673,7.8391995,-7.8391995,0.121922806,1.0,0.002201403856277466,8922.090979337692,545000
7.75251,-7.75251,0.100250624,1.0,0.0670576,-0.05966641,1.3214879,7.833488,-7.833488,0.12049498,1.0,0.002162700891494751,8932.904485225677,550000
7.7365246,-7.7365246,0.096254125,1.0,0.0796875,-0.08461386,1.5212544,7.835994,-7.835994,0.12112143,1.0,0.002183946943283081,8943.824221134186,555000
7.739082,-7.739082,0.096893474,1.0,0.110254355,-0.08553448,1.5495473,7.8321557,-7.8321557,0.120161936,1.0,0.002187666940689087,8954.762557506561,560000
7.737611,-7.737611,0.096525624,1.0,0.062218316,-0.07587044,1.4350036,7.8758087,-7.8758087,0.13107511,1.0,0.0022320324897766113,8965.922721385956,565000
7.738145,-7.738145,0.09665914,1.0,0.06520828,-0.12834924,1.3768727,7.818575,-7.818575,0.11676679,1.0,0.00220409688949585,8976.943210601807,570000
7.716197,-7.716197,0.09117217,1.0,0.052030854,-0.06831998,1.339158,7.840126,-7.840126,0.122154444,1.0,0.002174312448501587,8987.814774513245,575000
7.7464795,-7.7464795,0.09874285,1.0,0.05806656,-0.059344225,1.3956202,7.8445144,-7.8445144,0.123251595,1.0,0.0022218420028686523,8998.9239859581,580000
7.7114677,-7.7114677,0.0899898,1.0,0.07696338,-0.099903405,1.4188638,7.8159275,-7.8159275,0.11610475,1.0,0.0022257980346679688,9010.052977323532,585000
7.7365375,-7.7365375,0.096257225,1.0,0.11183081,-0.06993394,1.5265086,7.826186,-7.826186,0.11866961,1.0,0.002239096403121948,9021.248463630676,590000
7.7496433,-7.7496433,0.0995338,1.0,0.08061299,-0.13017239,1.6082041,7.8271694,-7.8271694,0.11891537,1.0,0.0021953680992126464,9032.22530579567,595000
7.7463436,-7.7463436,0.09870882,1.0,0.08568548,-0.07043168,1.4131823,7.8581467,-7.8581467,0.12665966,1.0,0.0021950046062469484,9043.200330018997,600000
7.771345,-7.771345,0.10495934,1.0,0.096529245,-0.14759211,1.5801141,7.8461924,-7.8461924,0.12367112,1.0,0.09254689526557923,9505.934807538986,605000
7.751851,-7.751851,0.100085706,1.0,0.10233362,-0.16803329,1.614473,7.8505306,-7.8505306,0.124755494,1.0,0.00246369686126709,9518.253292798996,610000
7.7430277,-7.7430277,0.097879946,1.0,0.11247796,-0.15892097,1.4051664,7.832155,-7.832155,0.12016189,1.0,0.0025361210346221924,9530.933899641037,615000
7.7403917,-7.7403917,0.09722099,1.0,0.086587735,-0.0987365,1.3898635,7.8371215,-7.8371215,0.12140338,1.0,0.0025343860626220703,9543.605833292007,620000
7.7229815,-7.7229815,0.0928684,1.0,0.08027426,-0.099496275,1.4080273,7.8779926,-7.8779926,0.1316211,1.0,0.002533997917175293,9556.275824308395,625000
7.751351,-7.751351,0.099960595,1.0,0.08253861,-0.05100328,1.3758118,7.8336945,-7.8336945,0.120546654,1.0,0.0025357651710510255,9568.954651117325,630000
7.7412124,-7.7412124,0.09742609,1.0,0.070514604,-0.085019946,1.4692993,7.8451953,-7.8451953,0.12342182,1.0,0.002531532430648804,9581.61231470108,635000
7.7435336,-7.7435336,0.09800645,1.0,0.07837398,-0.13377371,1.5199454,7.8329105,-7.8329105,0.120350525,1.0,0.0025375402450561525,9594.300017118454,640000
7.7317634,-7.7317634,0.09506374,1.0,0.09024149,-0.10608432,1.5254086,7.827277,-7.827277,0.11894226,1.0,0.002923692464828491,9608.918481588364,645000
7.742303,-7.742303,0.09769879,1.0,0.17360625,-0.08818057,1.4997878,7.8384695,-7.8384695,0.121740215,1.0,0.0025408659934997558,9621.622813224792,650000
7.741027,-7.741027,0.09737973,1.0,0.10173036,-0.06901339,1.4020286,7.841907,-7.841907,0.12259969,1.0,0.0024963215827941893,9634.104422330856,655000
7.7213154,-7.7213154,0.092451826,1.0,0.087940395,-0.065887354,1.3386917,7.8458405,-7.8458405,0.12358321,1.0,0.002534645414352417,9646.777652263641,660000
7.7512217,-7.7512217,0.09992847,1.0,0.05495626,-0.11359691,1.4344779,7.8068266,-7.8068266,0.113829605,1.0,0.0025382129669189453,9659.468718290329,665000
7.7298765,-7.7298765,0.094592124,1.0,0.06785325,-0.053119272,1.3001429,7.8314896,-7.8314896,0.119995415,1.0,0.002529355525970459,9672.11549782753,670000
7.7243896,-7.7243896,0.09322031,1.0,0.13947159,-0.051621556,1.4137328,7.873824,-7.873824,0.13057888,1.0,0.0025362040996551516,9684.796523571014,675000
