training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,training/value/binary_accuracy,training/value/categorical_accuracy,training/value/contrastive_loss,training/value/logits,training/value/logits_neg,training/value/logits_pos,training/value/v_max,training/value/v_mean,training/value/v_min,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,validation/value/binary_accuracy,validation/value/categorical_accuracy,validation/value/contrastive_loss,validation/value/logits,validation/value/logits_neg,validation/value/logits_pos,validation/value/v_max,validation/value/v_mean,validation/value/v_min,time/epoch_time,time/total_time,step
49.31614,-0.3364656,-5.098299,0.20144251,1.0,0.4845333,0.0009765625,0.81184804,0.021193188,0.021365698,-0.15528587,24.735672,1.382743,0.03164361,0.51610374,-1.4327846,66.75794,0.6409483,0.0,0.63968194,-0.31536916,-0.3153481,-0.33689946,17.968512,1.0633041,0.06364245,122.03708,0.28172618,-5.078962,0.19370782,1.0,0.99902344,0.0029296875,0.028540976,-4.3049407,-4.3047857,-4.463439,0.4875763,0.023423672,0.00023949341,0.99901867,0.0009765625,0.015842192,-5.184327,-5.1843057,-5.2061276,0.3740339,0.011113075,0.0002154669,0.010596587800979614,52.98294138908386,1
18.94085,-0.39860547,-4.657774,0.025232418,1.0,0.99930096,0.67285156,0.0021691783,-22.106045,-22.126913,-0.7585206,66.46442,1.8151258,1.3043888e-06,0.13995539,-0.19823635,2.1258497,0.9993019,0.67578125,0.0021573992,-21.888233,-21.9089,-0.74470025,65.43832,1.8240776,4.0413724e-06,24.970667,-0.51717573,-4.6547384,0.024018185,1.0,0.99828815,0.32617188,0.004643426,-21.190132,-21.20965,-1.2228912,216.61897,2.4118738,5.3329277e-08,0.9982462,0.31933594,0.004717144,-21.037758,-21.057224,-1.1223898,382.0782,3.1753023,1.9787717e-07,0.2852656966686249,1479.3114304542542,5000
35.634254,-0.5259619,-4.653054,0.023344764,1.0,0.999424,0.77734375,0.0016936988,-21.37682,-21.397633,-0.087728836,140.62468,3.614284,2.919703e-11,0.30859315,-0.28065446,3.7014322,0.9994116,0.79003906,0.0016477454,-21.35055,-21.37134,-0.08332421,101.27816,3.4805536,1.5026032e-09,75.731674,-0.5193341,-4.6460104,0.020527055,1.0,0.9981499,0.33496094,0.0050859954,-20.57284,-20.59169,-1.2890253,319.1993,4.21358,3.5055603e-08,0.9981108,0.3359375,0.0050995434,-20.544453,-20.563152,-1.412432,386.87927,4.4147305,4.6545395e-07,0.27919691247940065,2875.295995950699,10000
35.882446,-0.63612866,-4.643964,0.019708604,1.0,0.99954224,0.8574219,0.0011767537,-20.905657,-20.926712,0.633868,259.8704,5.5156384,3.9708037e-05,0.4459174,-0.49907097,4.3995214,0.99952316,0.84375,0.0011705542,-21.035229,-21.05646,0.6825624,152.49118,5.7178445,2.353521e-05,72.468544,-0.8576056,-4.6470714,0.020951528,1.0,0.9980459,0.30859375,0.0058741854,-20.277122,-20.295408,-1.5689595,280.9077,6.117318,9.5961156e-11,0.99801826,0.29882812,0.005755922,-20.327656,-20.345934,-1.6294084,629.84796,6.3713384,1.0920208e-11,0.14165922951698304,3583.5921483039856,15000
36.361183,-0.61666775,-4.6415215,0.018731436,1.0,0.9995699,0.87109375,0.0010993783,-20.700071,-20.721222,0.9363701,130.86809,6.6786833,1.7526374e-06,0.31781146,-0.38899195,3.3729112,0.99957657,0.8564453,0.0010864054,-20.54065,-20.561646,0.9394643,217.25102,6.728567,1.5886031e-06,81.74165,-0.9182672,-4.647208,0.021006288,1.0,0.99840355,0.32128906,0.005270777,-20.234993,-20.25277,-2.050107,1055.7233,6.5697203,9.549033e-10,0.9983816,0.3408203,0.0052456907,-20.152555,-20.170172,-2.1313605,1324.3599,7.643572,8.229296e-11,0.004133876419067383,3604.26153421402,20000
30.138306,-0.5603126,-4.639573,0.017952293,1.0,0.999568,0.8798828,0.001033714,-20.520414,-20.54133,0.87907183,216.15271,5.941347,2.8996104e-07,0.26050946,-0.26782295,2.5914881,0.9995632,0.86816406,0.0010579999,-20.470438,-20.491253,0.8225676,114.56986,5.542576,8.436899e-06,76.91437,-0.9862243,-4.650591,0.022359444,1.0,0.9985447,0.3203125,0.005029943,-20.084965,-20.102076,-2.5828905,441.8094,3.539929,7.001215e-10,0.99850655,0.30273438,0.0050557638,-19.966122,-19.983091,-2.6080112,443.7556,3.873682,3.168475e-10,0.14416194071769714,4325.071239233017,25000
29.570816,-0.5600158,-4.646657,0.020785822,1.0,0.9995861,0.87890625,0.0010011112,-20.139717,-20.160477,1.1000617,250.31685,7.3950257,1.4817589e-05,0.35377383,-0.35737163,3.512648,0.9995718,0.8623047,0.000999613,-20.014389,-20.035034,1.1056287,243.92017,6.7954617,8.614131e-06,71.15702,-1.0464292,-4.6376996,0.017202783,1.0,0.9984627,0.3310547,0.0052194432,-19.72052,-19.737392,-2.4620895,674.5979,4.1742926,7.248365e-11,0.99827576,0.32421875,0.005500386,-19.528702,-19.54551,-2.3329334,316.3286,4.6909065,8.156029e-10,0.004121490573883057,4345.678695678711,30000
33.28871,-0.44666666,-4.645146,0.020181313,1.0,0.9996319,0.8886719,0.000943672,-19.956259,-19.976833,1.0911273,119.54408,6.594813,8.847029e-05,0.34847307,-0.3540626,3.2111807,0.99961185,0.8847656,0.0009367327,-19.886646,-19.907135,1.0747366,208.23979,6.6698046,0.00071592187,71.247025,-0.99392736,-4.641858,0.018866384,1.0,0.99849796,0.33691406,0.0052262023,-19.517471,-19.534124,-2.4781733,537.3088,4.672997,8.451604e-10,0.99844646,0.32714844,0.0052695596,-19.416235,-19.432861,-2.408476,912.2388,6.2039084,1.222848e-09,0.14442829437255858,5067.820171117783,35000
26.304611,-0.4325272,-4.6442633,0.019828387,1.0,0.9996023,0.8886719,0.0009546916,-19.809887,-19.830494,1.2682273,160.17474,7.7509465,5.887448e-07,0.30837107,-0.29758123,3.051021,0.9995918,0.8808594,0.00095548097,-19.761246,-19.781765,1.2293135,103.77888,7.2599545,0.0011674409,68.83854,-1.1017141,-4.6401973,0.018201908,1.0,0.9985943,0.36035156,0.0049322452,-19.45631,-19.472895,-2.4905763,448.3502,4.1826987,2.6979257e-11,0.9984789,0.34375,0.0050365403,-19.385294,-19.401833,-2.4655502,185.626,3.7920828,3.4121783e-10,0.00571841893196106,5096.412269115448,40000
25.946945,-0.48885715,-4.6484747,0.021512682,1.0,0.99960995,0.8701172,0.00091830624,-19.62814,-19.648453,1.1541705,88.20047,6.235201,0.002170112,0.3863417,-0.3275879,2.7684724,0.9995928,0.85839844,0.0009266734,-19.545355,-19.565613,1.1793716,101.016464,6.463589,0.002834268,72.64626,-1.0622575,-4.6463237,0.020652357,1.0,0.9986391,0.33691406,0.005002968,-19.287632,-19.303762,-2.7865279,1646.2524,4.6560626,2.8389352e-10,0.9985094,0.32714844,0.005178116,-19.19282,-19.208887,-2.7561295,617.53986,4.5736303,1.6062939e-09,0.1271283460140228,5732.0540018081665,45000
29.827467,-0.370274,-4.6388407,0.01765926,1.0,0.9996071,0.8876953,0.0009436528,-19.481462,-19.501768,1.2909771,885.2665,7.612636,0.0008277268,0.57710946,-0.29881215,3.406391,0.99960613,0.88378906,0.0009295543,-19.38774,-19.40791,1.2445769,164.91649,6.8706446,0.0033739766,86.12417,-0.9217489,-4.648752,0.021623654,1.0,0.99862576,0.33203125,0.005153358,-19.199844,-19.21574,-2.9378295,888.39825,4.0598917,3.5579237e-10,0.99854755,0.3046875,0.005169542,-19.042156,-19.057816,-3.0224805,409.99783,3.1131504,8.9753e-09,0.008053507089614869,5772.321540117264,50000
26.621058,-0.44206908,-4.6417055,0.018805007,1.0,0.9996424,0.890625,0.0008610891,-19.67583,-19.696125,1.084877,101.64896,5.821149,0.00049824256,0.37922695,-0.2779643,2.1476383,0.99962044,0.87890625,0.00089064,-19.614643,-19.634861,1.0693791,100.73915,6.0535583,0.0010321178,67.39133,-1.1455659,-4.642211,0.019007413,1.0,0.9986839,0.3388672,0.004953364,-19.424917,-19.441036,-2.9354043,345.31226,3.0280845,6.258524e-11,0.9985962,0.34960938,0.004957926,-19.212345,-19.228277,-2.9142637,116.20234,2.5192747,2.5086832e-11,0.14289367604255676,6486.789923429489,55000
28.175304,-0.45047218,-4.644638,0.019978035,1.0,0.9995909,0.8857422,0.0009372791,-19.60328,-19.62366,1.245711,218.64748,6.7160473,1.8699526e-05,0.1883344,-0.29781172,2.3100557,0.9995909,0.8808594,0.0009457292,-19.462336,-19.482588,1.2545792,151.11435,6.9311147,3.9638042e-05,69.91614,-1.0955166,-4.6457634,0.020428335,1.0,0.99862766,0.34960938,0.0049692844,-19.237106,-19.253046,-2.9294956,241.50931,2.605354,5.6547154e-09,0.9985981,0.32714844,0.004886137,-19.072699,-19.088577,-2.8274553,360.62457,3.119007,1.2740375e-08,0.004181125211715698,6507.695554018021,60000
26.253857,-0.4244873,-4.6361456,0.016581213,1.0,0.999671,0.90722656,0.00083650707,-19.338978,-19.358995,1.1396248,369.6151,6.3184476,1.0603438e-05,0.49732572,-0.65130866,3.027046,0.9996433,0.8964844,0.0008343097,-19.318825,-19.33882,1.1355145,341.73398,6.1945267,0.00030884586,64.22824,-1.0941813,-4.641532,0.018735718,1.0,0.9986305,0.33984375,0.005110411,-19.112682,-19.128471,-2.9617872,842.5549,3.6464424,2.5490363e-10,0.99859524,0.3125,0.005099177,-19.036442,-19.052189,-2.9262059,263.8743,2.742976,3.6777953e-10,0.006055338430404663,6537.972247600555,65000
22.115387,-0.47308162,-4.6412516,0.01862367,1.0,0.9996309,0.8925781,0.0009360501,-19.507528,-19.527725,1.1583153,101.81539,6.2575393,0.00010972381,0.34668255,-0.27252436,2.6619487,0.9996071,0.8886719,0.0009463,-19.340494,-19.360537,1.1610126,116.682175,6.3277607,0.00013891252,70.99255,-1.0427086,-4.643339,0.019458605,1.0,0.9986448,0.36035156,0.0048335316,-19.179777,-19.195936,-2.6480231,406.72302,2.9241657,1.2044321e-08,0.9985695,0.34179688,0.004899023,-18.9138,-18.929752,-2.59233,154.05888,2.948125,2.4687997e-08,0.007782736825942993,6576.885934352875,70000
21.268482,-0.44642127,-4.6464396,0.020698829,1.0,0.9996338,0.8886719,0.00086167135,-19.430244,-19.450413,1.2000203,135.14267,6.3044643,0.0007784313,0.37149972,-0.26913428,3.4871168,0.99962425,0.8828125,0.00085256796,-19.386684,-19.406796,1.187139,127.75884,6.152561,0.0026863012,65.439064,-1.0006728,-4.6478915,0.021279458,1.0,0.9986086,0.35253906,0.005073606,-19.075748,-19.091589,-2.8716993,495.78268,3.3439453,1.0240142e-09,0.99860287,0.33984375,0.0048741535,-18.970589,-18.986284,-2.915113,136.316,2.2630494,8.7622004e-10,0.007840662622451783,6616.089248895645,75000
20.360714,-0.427658,-4.6429377,0.01929805,1.0,0.99966717,0.89746094,0.00081545964,-19.426243,-19.446478,1.2751558,92.5395,6.487995,0.0006651339,0.31237957,-0.33824432,2.9945426,0.9996519,0.8828125,0.0008184453,-19.30429,-19.324448,1.3160616,214.87851,6.975819,6.9668116e-05,76.454056,-0.9700859,-4.646636,0.020777488,1.0,0.9986067,0.3310547,0.0050924984,-19.185572,-19.201471,-2.9203026,1145.3845,3.4493222,7.686262e-11,0.9985266,0.3125,0.0050287964,-19.08507,-19.100897,-2.8943267,131.86124,3.033184,2.6148421e-09,0.1402596628189087,7317.387564659119,80000
21.665936,-0.41838703,-4.6384954,0.017521054,1.0,0.99963284,0.88964844,0.0008627282,-19.559376,-19.579653,1.1846912,192.60768,6.1378145,0.0015779344,0.3451542,-0.41058493,2.228519,0.999629,0.8769531,0.000874122,-19.387348,-19.40745,1.176621,85.7823,6.160513,0.0030423242,72.153564,-0.92142236,-4.646014,0.020528683,1.0,0.9986448,0.3701172,0.005076453,-19.245543,-19.26137,-3.0548725,944.5886,3.3239474,3.1636077e-10,0.99861145,0.34179688,0.0050741713,-19.053108,-19.068739,-3.0616992,223.42117,2.6929662,1.8418489e-10,0.0041639280319213864,7338.207207202911,85000
25.47507,-0.36632735,-4.640919,0.018490633,1.0,0.9996424,0.8779297,0.00087022013,-19.51222,-19.532442,1.1732657,118.700356,5.9084816,0.0004099782,1.0597315,-0.37686703,4.1360383,0.9996252,0.8798828,0.00088386954,-19.36752,-19.387562,1.1357629,90.245255,5.6794987,0.00071810524,68.40615,-1.1015663,-4.6465406,0.02073942,1.0,0.998703,0.33007812,0.0051472723,-19.170662,-19.186281,-3.1909914,1224.1559,4.2008657,4.067037e-10,0.9986334,0.33007812,0.0050658872,-19.062782,-19.078293,-3.1946259,1247.8748,3.1465254,5.1569105e-10,0.006472833013534546,7370.5713748931885,90000
26.644348,-0.38705724,-4.641414,0.018688578,1.0,0.9996624,0.89941406,0.0008092561,-19.411863,-19.432184,1.3783456,108.02365,7.178362,9.398117e-05,0.24913958,-0.28278446,2.5707297,0.9996462,0.89160156,0.00081876706,-19.226007,-19.24613,1.3586538,172.46918,7.134406,9.820395e-05,77.93575,-0.9102756,-4.646255,0.020624975,1.0,0.99867725,0.35351562,0.0049360534,-19.105858,-19.121658,-2.941331,341.38657,2.7238464,2.0122351e-10,0.99864674,0.33691406,0.004852956,-18.902403,-18.91793,-3.0187116,177.58139,2.394472,3.7884393e-09,0.007759472036361694,7409.36873793602,95000
23.82868,-0.34373683,-4.640801,0.01844331,1.0,0.99965477,0.9042969,0.00083628675,-19.438889,-19.459097,1.2376275,127.99036,6.2261543,0.00079467904,0.33620283,-0.23382448,2.3633742,0.99965286,0.89453125,0.00082303956,-19.329052,-19.349154,1.2322131,81.43259,6.0313826,0.0013626299,75.17361,-0.92319405,-4.639735,0.018017028,1.0,0.99872494,0.3310547,0.00498263,-19.111925,-19.127584,-3.090592,375.27838,2.8882003,5.529245e-10,0.9986315,0.32226562,0.00504856,-18.970337,-18.985836,-3.1160872,1050.6279,3.7800536,1.4593288e-09,0.007842540550231933,7448.58144235611,100000
22.25827,-0.3656007,-4.6412344,0.01861656,1.0,0.99969864,0.9033203,0.000769827,-19.554415,-19.574705,1.2016338,98.34976,5.815796,0.00058597967,0.35769883,-0.2680689,2.5690885,0.99967957,0.90234375,0.0007645275,-19.307072,-19.32712,1.2030287,54.263428,5.7608757,0.00082055293,80.218544,-0.84441304,-4.644701,0.020003349,1.0,0.9986582,0.32714844,0.0050280564,-19.150385,-19.16599,-3.1837716,633.9872,2.4499583,3.7167786e-10,0.9986353,0.31152344,0.005023502,-19.021946,-19.03739,-3.2225776,244.9392,2.12932,4.478308e-10,0.15179148807525636,8207.53888463974,105000
22.997326,-0.34045398,-4.6353,0.016243028,1.0,0.9996195,0.8857422,0.0008971172,-19.470737,-19.491068,1.3288982,79.11485,6.799742,2.576445e-05,0.2894861,-0.14492604,1.6931483,0.9996166,0.88378906,0.0008916702,-19.29509,-19.31523,1.3085382,92.19719,6.6756434,0.0001581823,72.75258,-0.9916939,-4.6462116,0.020607565,1.0,0.99866486,0.34765625,0.00507309,-19.057709,-19.073404,-3.0018296,207.76067,2.8913026,1.8490215e-11,0.99862194,0.3251953,0.00508079,-18.896717,-18.912107,-3.152691,240.0022,2.713522,2.2748504e-12,0.004202976322174072,8228.553770065308,110000
20.756723,-0.34893584,-4.638563,0.017548198,1.0,0.9996319,0.88183594,0.00088211504,-19.553661,-19.573975,1.2283628,161.41338,6.0772915,0.00088079256,0.24436067,-0.21589953,2.1112428,0.99962044,0.87890625,0.0009004193,-19.402027,-19.422174,1.2109725,96.64486,6.0117188,0.00080040935,78.26465,-0.9436032,-4.6451316,0.02017552,1.0,0.9986334,0.33007812,0.0052771484,-19.265003,-19.280596,-3.3151603,650.3101,2.5615668,2.110918e-09,0.9986143,0.31933594,0.0051930957,-19.078041,-19.093403,-3.364095,182.2251,2.551255,1.2217336e-09,0.004170908308029175,8249.408313035965,115000
23.552555,-0.32777563,-4.639286,0.01783727,1.0,0.9996681,0.89453125,0.00082801626,-19.523174,-19.543398,1.1658082,143.51509,5.7988214,7.2197254e-06,0.49460205,-0.37085277,3.020832,0.99965763,0.8876953,0.0008194514,-19.381226,-19.401274,1.1269286,40.751507,5.403928,1.2892186e-05,79.9093,-0.91987413,-4.64322,0.019411035,1.0,0.9986181,0.328125,0.005162188,-19.235678,-19.251451,-3.0996099,263.5848,2.8829124,1.4874417e-09,0.9986305,0.3154297,0.0050736032,-19.049866,-19.06545,-3.1068535,330.48224,2.6915615,1.2204642e-09,0.00416319260597229,8270.224277734756,120000
23.31472,-0.39484346,-4.6404214,0.018291565,1.0,0.99962044,0.8828125,0.0008764564,-19.491621,-19.51189,1.2424847,103.75993,6.2152724,1.01874275e-05,0.24285996,-0.57135135,2.5941796,0.999609,0.8798828,0.00089631224,-19.318481,-19.338636,1.3015679,160.00084,6.790324,3.0300293e-05,80.25623,-0.93359876,-4.6438155,0.019649154,1.0,0.99870586,0.33496094,0.0050290767,-19.076193,-19.091646,-3.2661476,296.97638,2.5030246,1.0748431e-10,0.9987221,0.328125,0.004964399,-18.914364,-18.929588,-3.3403745,248.13861,2.5084226,2.8954292e-11,0.004165254449844361,8291.050551891327,125000
