training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
324.41776,0.18032905,-9.741062,0.5973886,1.0,23.42437,-174.91508,1235.9148,479.07684,31.73675,21.758236,6.342191,174.96509,27.73592,13.296802,3.8516092,1.0,-174.91508,479.12683,654.04193,300.3545,0.17355575,-9.734312,0.5957009,1.0,481.28467,30.05625,19.53231,5.282281,120.08384,28.141405,10.900887,2.1618896,1.0003,-120.069855,481.3347,601.40454,0.004982841157913208,24.914207696914673,1
330.88574,0.40165335,-9.3735485,0.50551003,1.0,120.65344,-147.86446,1631.3988,78.04523,1744.6049,774.27856,4.4811726,6.3630285,14.327426,2.597978,0.16474049,4.6325574,-29.245466,78.276855,107.52232,346.93872,0.61114436,-9.306311,0.48870075,1.0,70.411606,1691.0422,785.28577,2.8247228,7.642172,19.591255,2.684245,0.13513334,4.6339517,-35.181755,70.6433,105.82506,0.22811707577705384,1165.4995889663696,5000
252.45724,0.3676306,-9.262778,0.47781762,1.0,328.03427,-356.55103,2594.7063,131.03009,993.5369,504.6828,1.2817676,2.3413494,13.529322,1.6901922,0.081245616,22.588871,-51.758995,132.15955,183.91853,235.80905,0.39665413,-9.338749,0.4968102,1.0,125.45938,992.65564,511.067,3.528351,2.475194,11.057093,1.6859236,0.08721848,22.59387,-54.794518,126.58907,181.38359,0.24409687094688415,2385.9839453697205,10000
190.39595,0.28561178,-9.336462,0.49623856,1.0,624.8987,-818.9334,5278.3257,168.03226,907.6249,395.46344,1.8461741,0.75060797,7.478528,1.137227,0.056912616,94.09705,-65.92515,172.73712,238.66226,172.32849,0.25763646,-9.287701,0.48404807,1.0,165.62982,902.5291,402.79388,1.601225,0.5692338,7.4650187,1.0387001,0.045772858,94.12394,-48.872326,170.33601,219.20834,0.13334241981506348,3052.6960458755493,15000
117.82431,0.19042683,-9.339817,0.4970773,1.0,734.69916,-373.3141,3533.9575,248.18759,634.70807,271.42337,2.6366558,0.14750707,4.417621,0.75755465,0.020825185,356.0418,-34.716595,265.9897,300.70627,117.15185,0.22218671,-9.292719,0.4853027,1.0,243.69496,643.1012,275.65784,0.84050936,0.12964566,3.897977,0.7641742,0.034756944,356.12042,-28.363447,261.501,289.86444,0.01275137481689453,3116.4529223442078,20000
63.14199,0.11032166,-9.29903,0.48688066,1.0,706.4802,-329.41544,3121.1975,299.3527,491.31235,209.66675,1.6973411,0.03727208,2.6441584,0.62285197,0.012350864,788.057,10.030327,338.75555,328.72522,72.33156,0.14003074,-9.313992,0.4906207,1.0,301.35333,497.16974,207.42712,0.9002249,0.046980888,2.9070935,0.6188418,0.016898155,788.0709,2.3792753,340.75687,338.3776,0.13309658088684082,3781.935828447342,25000
71.310425,0.14346842,-9.301422,0.4874786,1.0,396.7917,-819.19885,3900.953,303.00275,519.59906,205.96002,0.2531704,0.051591072,3.3540688,0.61082685,0.014756421,827.9574,-1.3173394,344.4006,345.71796,71.501526,0.1516732,-9.3615265,0.5025045,1.0,294.55667,519.9502,214.75092,1.4601293,0.049256116,3.5251975,0.6095059,0.019789709,827.9578,0.61590505,335.95456,335.33865,0.010749082231521606,3835.6812448501587,30000
71.84996,0.12272946,-9.310486,0.48974454,1.0,512.7587,-278.0584,3405.0085,288.84256,520.8776,221.88184,0.78313476,0.050304502,2.823403,0.5985037,0.0051360894,825.77625,-0.25145012,330.13135,330.3828,73.14957,0.12986979,-9.327944,0.49410868,1.0,287.69116,518.62524,222.60783,0.23555769,0.058165204,3.2326708,0.62847435,0.014977027,825.766,-6.742547,328.97946,335.72202,0.14008262486457826,4536.094370603561,35000
69.390114,0.12201446,-9.320774,0.49231657,1.0,778.42285,-372.48074,3329.518,292.4723,508.689,216.97049,0.3855013,0.053260744,2.8104286,0.6181593,0.005408698,830.8532,-2.7091987,334.01495,336.72415,72.89061,0.13535188,-9.274854,0.4808362,1.0,288.5146,535.38776,222.00894,1.0236403,0.04126577,2.639111,0.6000529,0.013785828,830.8449,7.2567906,330.05685,322.80005,0.010607699251174926,4589.1328711509705,40000
71.91933,0.12809213,-9.314341,0.49070784,1.0,340.55966,-630.6292,3295.3813,280.7081,544.34534,230.36609,2.1251578,0.044892915,2.6810653,0.6201357,0.011265214,834.41254,4.261417,322.4287,318.1673,72.38927,0.14195119,-9.318413,0.49172625,1.0,276.45142,527.38727,234.9397,1.4830353,0.05707379,3.3179944,0.6076751,0.0039282036,834.4038,-5.902397,318.1716,324.074,0.141783939743042,5298.052571773529,45000
71.58619,0.17527491,-9.313001,0.49037308,1.0,353.88156,-744.6212,3621.6008,286.72894,534.5843,223.94682,0.8059275,0.044204988,3.0596726,0.5909344,0.007854608,832.35535,4.82351,328.3467,323.5232,69.35693,0.17476553,-9.29356,0.4855132,1.0,278.41644,543.82794,232.88974,1.9877615,0.04829336,4.00906,0.58906007,0.0046801413,832.32196,1.4204749,320.03253,318.61206,0.011097809553146362,5353.541620731354,50000
72.619415,0.12543344,-9.341555,0.49751157,1.0,742.5112,-347.37537,3093.5974,292.08264,496.75513,217.6224,1.7483745,0.0476484,2.9825199,0.6325594,0.003128006,817.1171,1.9215332,332.9385,331.01697,74.57727,0.13722552,-9.316124,0.49115393,1.0,288.8448,495.58304,221.37454,1.6344817,0.06355278,4.066084,0.63169456,0.0054091215,817.1448,-11.074584,329.70203,340.7766,0.1393364773273468,6050.224010467529,55000
56.54116,0.07938371,-9.310353,0.4897114,1.0,578.95123,-1001.2992,5223.4263,300.31403,478.45688,208.49756,0.674765,0.051134128,3.8714032,0.59048134,0.0031923233,849.6746,-0.96363926,342.79776,343.7614,63.42859,0.1320569,-9.352276,0.50019205,1.0,300.2614,493.388,208.72424,1.8167443,0.04110092,2.9612918,0.56859887,0.0073989513,849.56366,7.560336,342.7396,335.17926,0.016820120191574098,6134.32461309433,60000
80.31026,0.12946282,-9.317385,0.491469,1.0,298.37054,-441.9998,2684.7205,282.61914,550.59607,229.2797,0.4091105,0.066879824,3.3329377,0.621411,0.00208039,843.397,-14.236392,324.789,339.0254,67.696045,0.10735206,-9.266108,0.4786498,1.0,275.50952,539.4965,236.79938,0.24203314,0.05484657,2.72783,0.6125987,0.007898547,843.4251,-4.087718,317.6808,321.7685,0.016818165922164917,6218.4154443740845,65000
75.41048,0.12031628,-9.304159,0.4881626,1.0,566.62915,-332.39792,2339.715,279.08487,550.58466,232.69415,1.1926143,0.044210196,2.5439079,0.6248214,0.005341759,851.0821,4.9275994,321.63898,316.71136,69.90549,0.13354331,-9.352038,0.50013256,1.0,271.62427,549.4946,241.4122,1.7322047,0.053203627,3.3156111,0.6172421,0.007337248,851.0841,-2.7265558,314.17847,316.90503,0.014606336164474487,6291.447127580643,70000
69.86755,0.1426456,-9.347489,0.49899516,1.0,487.46765,-450.33337,2537.6733,280.20447,540.18243,231.6322,0.37609717,0.04684768,3.0128946,0.59290993,0.0036951671,850.35236,2.6805844,322.72208,320.0415,73.88988,0.13494533,-9.304833,0.48833126,1.0,279.9577,550.29663,232.01814,0.64490724,0.051234722,2.685191,0.6271043,0.0063978927,850.33527,-1.0499271,322.47446,323.52438,0.010830867052078247,6345.601464271545,75000
71.47699,0.14538527,-9.316362,0.49121362,1.0,347.79593,-557.9871,2426.666,275.17297,558.55273,237.24551,1.8267403,0.044385605,2.9450376,0.59625673,0.0039649303,851.74786,4.78205,317.76038,312.97833,71.69905,0.13038749,-9.309824,0.48957878,1.0,279.88538,549.0463,231.71523,1.1316577,0.043082945,3.139036,0.6029008,0.006090412,851.7414,5.8915424,322.47244,316.5809,0.1521334575176239,7106.268755435944,80000
