training/actor/actor_loss;training/actor/adv;training/actor/bc_log_prob;training/actor/mse;training/actor/std;training/grad/max;training/grad/min;training/grad/norm;training/value/d_neg_loss;training/value/d_neg_max;training/value/d_neg_mean;training/value/d_neg_min;training/value/d_pos_loss;training/value/d_pos_max;training/value/d_pos_mean;training/value/d_pos_min;training/value/lam;training/value/lam_loss;training/value/total_loss;training/value/value_loss;validation/actor/actor_loss;validation/actor/adv;validation/actor/bc_log_prob;validation/actor/mse;validation/actor/std;validation/value/d_neg_loss;validation/value/d_neg_max;validation/value/d_neg_mean;validation/value/d_neg_min;validation/value/d_pos_loss;validation/value/d_pos_max;validation/value/d_pos_mean;validation/value/d_pos_min;validation/value/lam;validation/value/lam_loss;validation/value/total_loss;validation/value/value_loss;time/epoch_time;time/total_time;grad/value_cosine_similarity_mean;grad/actor_cosine_similarity_mean;grad/value_cosine_similarity_std;grad/actor_cosine_similarity_std;grad/value_magnitude_similarity_mean;grad/actor_magnitude_similarity_mean;grad/value_magnitude_similarity_std;grad/actor_magnitude_similarity_std;grad/value_scale_mean;grad/actor_scale_mean;grad/value_scale_std;grad/actor_scale_std;feature/embedding_rank;step
24.15046;0.07631051;-5.0710144;0.19052859;1.0;0.98092735;-2.2379804;64.27938;481.76605;27.321392;19.046349;7.705512;2.2879803;11.831259;1.9268893;0.35021818;1.0;-2.2379804;481.81607;484.05405;27.115135;0.07180531;-5.0580187;0.18533032;1.0;477.82;33.756187;23.02564;5.4302278;2.3075633;11.240591;2.0041187;0.37119794;1.0003;-2.2582407;477.87003;480.12827;0.0002324842822813404;25.831570625305176;0.054090723;0.029423697;0.084224604;0.3901034;0.956303;0.4559178;0.10844085;0.33597082;117.90663;9.596016;53.516834;28.399406;244;1
37.454712;0.14625989;-4.641901;0.018883321;1.0;41.810955;-84.40417;1103.985;244.43053;929.0303;292.8659;5.9270144;0.039621904;2.974989;0.70931125;0.005019882;792.94934;8.229304;284.078;275.8487;38.85385;0.1954889;-4.652343;0.023060147;1.0;251.9699;882.5095;281.29825;1.8030776;0.4985322;16.307648;0.79826117;0.0055740564;792.97235;-355.6736;291.61856;647.2922;0.020159173986602805;2265.737554550171;0.05857318;0.002948201;0.14524114;0.16120659;0.60624;0.38259456;0.3834519;0.34736222;11545.239;17.03159;73147.65;52.206226;19;111112
40.646206;0.16588962;-4.644505;0.019925045;1.0;58.33901;-56.501987;1146.3184;230.72716;1071.6907;319.8059;4.5266566;0.053375363;4.3287487;0.7347306;0.016924981;782.1708;-2.64011;269.8357;272.4758;44.394554;0.14411406;-4.6501837;0.022196379;1.0;235.74991;1045.197;314.3472;1.6222639;0.57191867;12.361607;0.8399188;0.008755662;782.15704;-408.22235;274.85773;683.0801;0.012955978248432014;3705.289257287979;0.049929988;0.0013180908;0.12689182;0.15055117;0.5273526;0.38554356;0.4024278;0.34840465;26038.904;18.756546;203432.16;57.50885;22;222223
33.10128;0.10735762;-4.6344233;0.015892161;1.0;58.22326;-39.22087;1157.3972;215.00879;1219.3851;354.28845;5.408821;0.050167866;4.9214764;0.7361123;0.038672533;758.0358;-0.12724791;252.91058;253.03783;52.248398;0.23564865;-4.645783;0.020436034;1.0;210.57838;1175.3506;366.67224;7.367544;2.2359135;25.996983;0.97584224;0.05802859;758.02783;-1656.9833;248.47974;1905.463;0.012161250758643794;5056.537994861603;0.0420351;0.00047064913;0.11444186;0.14787187;0.45767233;0.37926587;0.39915517;0.34776482;25105.852;25.17294;158935.47;83.51843;27;333334
35.30126;0.0746921;-4.640704;0.018404646;1.0;62.22746;-66.51789;1486.68;190.7634;1213.7706;393.15228;3.485557;0.05697169;4.1724243;0.72999203;0.030609388;747.6492;-5.212379;228.14586;233.35823;47.661263;0.15303785;-4.6463985;0.020682333;1.0;202.13077;1316.1501;376.29514;3.7521737;1.480834;28.197594;0.9035238;0.01721121;747.662;-1069.7803;239.5138;1309.2941;0.012561869395327342;6452.2998695373535;0.04401816;0.0012063796;0.11518975;0.14224447;0.4436335;0.38051215;0.3962543;0.34577447;24439.828;26.3923;165202.7;74.95001;28;444445
32.369053;0.12325561;-4.6311235;0.01457229;1.0;36.62744;-28.94355;767.3491;210.3234;1568.507;365.5542;8.396257;0.024006158;2.2272449;0.7295306;0.08109681;744.7908;19.359974;247.56293;228.20296;46.684338;0.1305547;-4.643362;0.019467575;1.0;196.73616;1316.0172;389.0374;1.9330889;1.2327434;18.868673;0.94479656;0.0057414453;744.7819;-880.8859;233.97528;1114.8612;0.012638413848483505;7856.566677093506;0.04289427;0.0013310035;0.11521972;0.13895452;0.44376364;0.38346535;0.39252442;0.34750548;22378.053;26.396662;134546.86;79.80412;31;555556
32.584583;0.12888682;-4.63059;0.014358846;1.0;51.237442;-59.944973;1348.6826;194.23509;1708.2635;399.7987;3.6623263;0.043544717;3.95775;0.73502505;0.05517669;725.22644;4.6815424;230.49643;225.81488;47.902145;0.1005571;-4.642273;0.019032149;1.0;193.6228;1239.8649;389.83002;6.3716364;5.2528048;62.913536;1.0331306;0.02415665;725.21155;-3773.134;229.88354;4003.0176;0.01263203645243669;9260.124882221222;0.050809372;0.0013213267;0.12442951;0.13894328;0.42897826;0.3935803;0.3968736;0.3508517;30400.371;27.148384;212889.55;82.81944;31;666667
31.162283;0.15308258;-4.631809;0.01484663;1.0;32.777073;-31.61011;910.63245;176.70642;1614.7704;440.24692;8.019256;0.046894692;4.0150146;0.74905527;0.06125027;721.178;2.2394803;212.76534;210.52585;47.87726;0.13499936;-4.6564655;0.024709297;1.0;187.30884;1458.2858;416.13177;7.3778114;1.155833;18.73637;0.958526;0.07657133;721.1357;-797.4557;223.3656;1020.8213;0.012441319242399947;10642.492308855057;0.055281654;0.00062886794;0.12866369;0.13768767;0.4229807;0.38095528;0.3975956;0.34912705;32015.996;30.375938;229932.55;96.62642;30;777778
32.704636;0.12197479;-4.6356373;0.016377762;1.0;49.577595;-86.01414;1166.7513;169.1054;1496.8844;451.67877;4.456156;0.032206744;3.3227558;0.74550474;0.080462635;708.6611;12.609388;204.53845;191.92906;51.551003;0.16392903;-4.6514816;0.022715738;1.0;205.17924;1520.8993;388.24924;7.141017;1.1476908;19.311125;0.98546076;0.031694468;708.56854;-777.7892;240.60767;1018.39685;0.012139680697563007;11991.344374418259;0.0522332;0.0008701722;0.12765864;0.13534239;0.3963218;0.37678394;0.39390942;0.3497101;35186.59;34.51072;233431.6;100.998764;31;888889
39.88808;0.1753973;-4.6290655;0.013749233;1.0;29.917366;-42.00847;1146.6486;185.0896;1808.106;426.75385;5.861637;0.04560514;3.2835782;0.779807;0.00822003;700.4681;3.0784585;220.113;217.03455;53.312466;0.15965948;-4.653573;0.023552073;1.0;181.06158;1619.731;422.42264;6.5692587;0.79455644;13.462968;0.9692089;0.02856958;700.5292;-521.5835;216.08807;737.6716;0.00494080363779842;12540.322011232376;0.050921664;0.0012402999;0.13173069;0.13387132;0.39545143;0.37352732;0.3922767;0.34748828;33952.18;34.48417;229987.92;96.011566;32;1000000
