training/actor/actor_loss;training/actor/adv;training/actor/bc_log_prob;training/actor/mse;training/actor/std;training/grad/max;training/grad/min;training/grad/norm;training/value/d_neg_loss;training/value/d_neg_max;training/value/d_neg_mean;training/value/d_neg_min;training/value/d_pos_loss;training/value/d_pos_max;training/value/d_pos_mean;training/value/d_pos_min;training/value/lam;training/value/lam_loss;training/value/total_loss;training/value/value_loss;validation/actor/actor_loss;validation/actor/adv;validation/actor/bc_log_prob;validation/actor/mse;validation/actor/std;validation/value/d_neg_loss;validation/value/d_neg_max;validation/value/d_neg_mean;validation/value/d_neg_min;validation/value/d_pos_loss;validation/value/d_pos_max;validation/value/d_pos_mean;validation/value/d_pos_min;validation/value/lam;validation/value/lam_loss;validation/value/total_loss;validation/value/value_loss;time/epoch_time;time/total_time;step
240.10934;0.06380003;-9.419123;0.5169039;1.0;24.634678;-88.792206;1053.4764;482.95233;30.634134;17.851028;1.5518818;88.84221;26.199087;9.086105;0.008925734;1.0;-88.792206;483.00235;571.79456;211.82846;0.09634078;-9.274173;0.4806662;1.0;484.89578;26.868208;15.892117;2.3878155;54.820343;23.504156;7.150248;0.013703633;1.0003;-54.786777;484.94577;539.73254;0.00014139281750785352;15.710299968719482;1
137.96854;0.42180783;-7.625372;0.06846591;1.0;98.03491;-87.34516;809.40216;295.18628;1304.7576;266.71155;0.7041755;0.052642487;2.276744;0.85815686;0.0022941905;431.06335;-1.139079;316.73947;317.87854;133.0257;0.38702393;-7.68211;0.08265043;1.0;284.12274;1338.1602;284.16525;0.48022723;0.09480596;5.3219814;0.85639286;0.002817661;431.0533;-19.313759;305.6754;324.98917;0.006779907672642201;769.0326235294342;111112
125.96154;0.38498056;-7.621526;0.06750436;1.0;120.45745;-190.25494;887.99835;288.7315;1548.0808;290.388;0.36216074;0.049104802;2.4025831;0.833484;0.00265894;440.42215;0.3942652;310.7526;310.35834;137.65952;0.38923755;-7.6912827;0.084943704;1.0;290.93155;1559.8481;280.90515;2.3725896;0.0576645;2.5705366;0.9091121;0.0031147236;440.41336;-3.3755474;312.9522;316.32776;0.003028656120563622;1105.549637556076;222223
126.17136;0.38998643;-7.5991488;0.061910197;1.0;88.07244;-109.6288;654.1864;283.8488;1768.8489;299.3499;1.6853611;0.041044082;1.988085;0.84536904;0.003839652;458.378;4.105196;306.76767;302.66248;138.51762;0.35661367;-7.7135086;0.09050002;1.0;283.42206;1763.9103;316.1311;0.87175107;0.18216723;5.8553214;0.9126227;0.0027520338;458.36902;-60.581367;306.3405;366.92188;0.0026673159958205584;1401.91778922081;333334
142.56552;0.37555647;-7.5933046;0.06044914;1.0;97.14225;-156.50127;797.6693;276.2871;2020.8483;326.84036;1.3211646;0.053861372;2.237351;0.8896655;0.0003782008;434.17688;-1.6765182;297.99597;299.6725;148.56252;0.40883744;-7.7241306;0.09315565;1.0;290.48193;1934.872;305.01236;0.0076396484;0.25788295;11.038035;0.95618516;0.003212542;434.1595;-90.25436;312.1899;402.44427;0.002645391627449199;1695.8499011993408;444445
137.27814;0.29446357;-7.5924997;0.060247876;1.0;85.40707;-74.548294;1195.9473;281.06937;1996.3945;322.8568;2.3802052;0.049624648;2.3034308;0.89900017;0.0039741844;442.5389;0.16610822;303.19632;303.0302;155.79623;0.4187172;-7.7032337;0.08793142;1.0;280.6847;1942.7808;332.74384;1.0842162;0.40980995;13.045311;0.9904101;0.0010045158;442.58594;-159.24681;302.81396;462.0608;0.002673367039659993;1992.890389919281;555556
132.42622;0.41794264;-7.6000395;0.062132783;1.0;46.39837;-51.130398;485.8858;277.6916;1935.531;334.6495;0.7393265;0.04535839;2.5014403;0.86061525;0.0020237814;466.4966;2.1652958;301.01642;298.85114;143.36739;0.31059694;-7.701994;0.087621555;1.0;284.5098;1937.1141;317.06018;0.10809943;0.74624467;22.18776;0.9836348;0.0013022438;466.49066;-324.79163;307.83435;632.626;0.0026750981584012287;2290.1232237815857;666667
141.1415;0.3630247;-7.5907183;0.059802428;1.0;64.46839;-85.10247;681.93396;267.4401;2119.5479;370.42847;0.96481496;0.049472712;2.2139492;0.88509905;0.0029172804;444.37604;0.23431449;289.6589;289.4246;164.09729;0.30310076;-7.6865993;0.08377281;1.0;276.01688;2063.4114;342.58795;0.010716665;0.6626533;13.223665;1.0217721;0.002541809;444.35675;-272.23663;298.23468;570.4713;0.002648243312010173;2584.3721885681152;777778
147.63684;0.45366007;-7.59447;0.060740486;1.0;91.614975;-89.029724;666.5614;277.31174;2198.5723;345.5547;1.1071897;0.051530086;2.49241;0.8981845;0.002772292;448.43747;-0.68614733;299.7336;300.41977;154.10574;0.3631217;-7.697466;0.086489424;1.0;282.1579;2103.1987;328.96997;0.0051285434;0.4397748;12.718664;0.9970436;0.0017277286;448.43872;-174.79012;304.57983;479.36993;0.002670303473249564;2881.072279691696;888889
145.09006;0.42322797;-7.597091;0.061395794;1.0;72.45194;-60.62902;530.93854;276.86676;2143.597;336.96646;3.0536456;0.043290786;1.9952054;0.878358;0.0018133679;446.11655;2.9930916;299.1726;296.1795;144.23717;0.25002104;-7.716932;0.09135589;1.0;278.56686;2067.416;325.9762;2.3136706;1.9815192;44.69789;0.9976173;0.0003065804;446.09912;-861.64905;300.87183;1162.5209;0.002667232716366017;3177.431176662445;1000000
