training/actor/actor_loss;training/actor/adv;training/actor/bc_log_prob;training/actor/mse;training/actor/std;training/grad/max;training/grad/min;training/grad/norm;training/value/d_neg_loss;training/value/d_neg_max;training/value/d_neg_mean;training/value/d_neg_min;training/value/d_pos_loss;training/value/d_pos_max;training/value/d_pos_mean;training/value/d_pos_min;training/value/lam;training/value/lam_loss;training/value/total_loss;training/value/value_loss;validation/actor/actor_loss;validation/actor/adv;validation/actor/bc_log_prob;validation/actor/mse;validation/actor/std;validation/value/d_neg_loss;validation/value/d_neg_max;validation/value/d_neg_mean;validation/value/d_neg_min;validation/value/d_pos_loss;validation/value/d_pos_max;validation/value/d_pos_mean;validation/value/d_pos_min;validation/value/lam;validation/value/lam_loss;validation/value/total_loss;validation/value/value_loss;time/epoch_time;time/total_time;grad/value_cosine_similarity_mean;grad/actor_cosine_similarity_mean;grad/value_cosine_similarity_std;grad/actor_cosine_similarity_std;grad/value_magnitude_similarity_mean;grad/actor_magnitude_similarity_mean;grad/value_magnitude_similarity_std;grad/actor_magnitude_similarity_std;grad/value_scale_mean;grad/actor_scale_mean;grad/value_scale_std;grad/actor_scale_std;feature/embedding_rank;step
274.69925;0.10724904;-9.5198;0.54207295;1.0;22.126814;-105.38621;942.7068;481.86655;31.241829;18.945969;3.9642634;105.43621;29.685814;9.808365;0.014220998;1.0;-105.38621;481.91653;587.30273;217.81006;0.045362342;-9.433945;0.5206092;1.0;483.3749;30.166245;17.425648;2.3337266;69.274475;28.395723;8.017224;0.012659749;1.0003;-69.24524;483.42493;552.67017;0.00020933432340903044;23.259349584579468;0.068476774;0.011425842;0.088105306;0.29134715;0.6257231;0.20868689;0.29227418;0.31074157;900.9844;492.21405;945.8581;949.80853;223;1
97.142296;0.2547034;-8.291308;0.23495;1.0;107.488434;-89.85563;1162.7894;288.35788;953.58734;235.36725;0.6958852;0.048084352;2.6619582;0.7054069;0.0010467499;583.57947;1.1179332;317.53683;316.4189;112.4845;0.30000752;-8.328205;0.24417432;1.0;294.57327;905.40326;227.5026;1.7955385;0.045981884;2.358799;0.7252712;0.0033765065;583.57227;2.3448615;323.75186;321.407;0.02032816903484361;2281.942542552948;0.07111632;0.0006740096;0.32735386;0.063993774;0.4618585;0.37488148;0.4073497;0.3405171;11143.805;209.17714;24423.133;406.0851;22;111112
114.919205;0.28468162;-8.328714;0.24430144;1.0;183.86142;-225.17348;1381.0344;285.63318;1145.043;252.93849;0.4642176;0.051883653;2.600608;0.7275561;0.001109699;558.28156;-1.0516082;313.54727;314.59888;115.65323;0.2838524;-8.367483;0.2539937;1.0;281.79926;1120.4734;259.8941;1.9270793;0.18261267;12.54255;0.7465451;0.0007809429;558.27545;-74.0344;309.71304;383.74744;0.014845504927768875;3931.4414427280426;0.067497306;0.0006836961;0.31250915;0.057087924;0.42183825;0.36745855;0.40484232;0.3408486;11268.682;252.81888;24181.451;570.486;24;222223
111.02746;0.28186008;-8.273392;0.23047109;1.0;130.31395;-132.99608;1056.7635;278.7118;1182.0098;263.99347;1.2261711;0.051354595;2.6700077;0.7407286;0.0012153619;557.68475;-0.7554363;306.59604;307.35147;114.325676;0.29382396;-8.339035;0.24688156;1.0;277.02502;1241.1959;268.8863;0.35585344;0.051782425;2.3309815;0.7359208;0.00083134434;557.6609;-0.9939886;304.90808;305.90207;0.011615395508408509;5222.039656639099;0.064098224;0.00022269794;0.30330703;0.05290696;0.4252328;0.365843;0.41436782;0.3405003;10155.415;243.64677;20682.162;455.25204;25;333334
112.482346;0.29954988;-8.30191;0.23760039;1.0;137.22937;-182.31944;1085.9012;279.78046;1262.6815;269.83392;2.2982364;0.04783068;2.3062243;0.7361096;0.0003098879;549.8027;1.1926992;307.27057;306.07788;113.60214;0.26757026;-8.338547;0.24675989;1.0;282.50177;1266.0999;258.61438;1.9326998;0.058954272;2.420213;0.7556679;0.0030451792;549.8307;-4.923333;309.9933;314.91663;0.011648204330470566;6516.28329205513;0.061719835;0.00055588386;0.3042546;0.05113219;0.41419795;0.36484355;0.41068912;0.34235916;10050.982;262.63406;20107.393;487.01328;26;444445
112.71272;0.2776907;-8.317179;0.24141775;1.0;121.20238;-130.53928;905.1158;280.0255;1245.6746;266.65057;1.3706288;0.047570683;2.1248193;0.7291484;0.00034494634;548.25146;1.331877;307.43808;306.1062;114.557594;0.28273416;-8.346316;0.24870205;1.0;278.27887;1275.6592;273.47076;1.1761527;0.048725825;2.389985;0.7570466;0.0023372048;548.2509;0.6985681;305.69144;304.99286;0.011735094327343244;7820.181362867355;0.0657269;-5.642595e-06;0.29247755;0.05028734;0.40791652;0.36713776;0.410701;0.34042105;9619.668;291.21942;19907.207;581.6125;28;555556
110.58338;0.2739271;-8.290699;0.23479772;1.0;154.77596;-184.96606;994.2446;276.59875;1414.9788;279.6278;1.4961609;0.04820471;2.3809538;0.7370033;0.00075001136;544.301;0.9771792;303.8138;302.83664;113.79866;0.29590178;-8.33723;0.24643028;1.0;273.21283;1422.683;291.84827;1.3818839;0.04730504;2.1827195;0.750199;0.0018153453;544.27454;1.4667984;300.42654;298.95975;0.011755236220129561;9126.317420482635;0.05956425;0.0004217213;0.28951445;0.049929805;0.39103422;0.36916563;0.4056703;0.34046566;9342.418;306.43994;18749.527;707.43036;30;666667
112.18014;0.30361637;-8.2914095;0.23497541;1.0;96.069275;-54.83463;592.85144;279.00192;1350.7028;273.76816;1.249955;0.04368904;2.0437694;0.75042415;0.0012527488;539.47577;3.404611;305.9757;302.5711;121.048164;0.31646293;-8.375071;0.25589067;1.0;273.50635;1454.3146;286.63208;1.188453;0.054549076;2.4010875;0.76044166;0.00121921;539.42615;-2.4538898;300.47766;302.93155;0.01222509997768062;10484.660508394241;0.06737727;0.00018781672;0.2826674;0.048122425;0.39729416;0.3631287;0.4127818;0.34025708;9247.041;320.87137;18402.809;642.3898;31;777778
132.895;0.3612855;-8.290188;0.23466974;1.0;147.35522;-111.66619;718.87537;283.93088;1464.0116;263.8753;0.4269529;0.056976244;2.120698;0.79681957;0.00054400583;537.17865;-3.7474887;310.7898;314.5373;120.73458;0.31520408;-8.352929;0.25035533;1.0;268.50256;1478.0623;294.91315;1.6613228;0.05704003;3.169642;0.7598425;0.0013497763;537.2498;-3.7822535;295.36505;299.1473;0.012225588766774145;11843.057905197144;0.065486036;-5.349706e-05;0.28035465;0.048956838;0.40069684;0.3704633;0.41351935;0.34132677;8897.77;315.1603;18262.674;676.53235;32;888889
115.793945;0.30987597;-8.286106;0.23364948;1.0;229.26562;-206.07658;1223.1002;273.20264;1445.1406;290.76773;0.34834594;0.044830102;2.0940518;0.7564781;0.0013762115;542.79517;2.8061957;300.34238;297.5362;117.11247;0.30236965;-8.361435;0.25248182;1.0;279.65955;1399.5251;280.25018;0.092775576;0.058119997;2.4647937;0.76874506;0.003388876;542.7858;-4.407419;306.79886;311.20627;0.01011187535149556;12966.598489284515;0.07428994;0.00021081079;0.27576712;0.04756485;0.40211105;0.36768743;0.41754583;0.34119368;8795.939;336.3941;17973.588;739.35547;33;1000000
