training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/low_actor/mse,validation/low_actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
8.748697,-9.303621,248.41379,119.75672,0.023431934,-14.195953,1.0013136,1.0,53.35385,0.010828994,-9.3677025,0.50404847,1.0,1.7835748,-0.3421771,-2.4074636,1.7250063,117.358665,-0.014892178,-14.393507,1.0408245,1.0,51.702724,0.007820692,-9.321535,0.49250677,1.0,1.3457979,-3.8380895,-5.867628,7.897778,0.011704242706298829,58.52121567726135,1
7.011775,-7.0242906,185.22113,391.71017,2.3449435,-10.5378475,0.2696924,1.0,163.56912,0.13687961,-7.932881,0.14534321,1.0,0.10948959,-15.813169,-26.344732,0.76532495,389.99313,2.113203,-10.539748,0.2700726,1.0,166.05428,0.13509259,-7.9719005,0.15509805,1.0,0.10215515,-15.93198,-26.341759,0.8003492,0.23952836599349975,1256.1630473136902,5000
8.761476,-8.267679,183.04602,491.56714,2.6506648,-10.121293,0.18638165,1.0,179.51334,0.22004218,-7.886083,0.13364376,1.0,0.0002700705,-22.385849,-43.576126,1.0182061,501.6043,2.7203107,-10.098445,0.181812,1.0,192.34921,0.2151635,-7.9268045,0.14382413,1.0,0.05809802,-21.874222,-43.50476,1.0057861,0.24166325025558472,2464.4793000221252,10000
23.780848,-26.941223,329.75754,546.57135,2.6948013,-10.18745,0.19961295,1.0,197.31628,0.19045696,-7.8887205,0.134303,1.0,0.10922793,-23.483418,-56.33336,1.2665374,556.4608,2.8506904,-10.2641735,0.21495767,1.0,194.53137,0.25535,-7.89572,0.13605294,1.0,0.122008756,-25.099865,-56.29457,1.564439,0.10528795695304871,2990.9190876483917,15000
4.065625,-8.883485,162.36255,563.14514,3.2096057,-10.070227,0.17616826,1.0,214.58415,0.30934268,-7.86341,0.1279754,1.0,0.08932772,-26.898285,-65.93683,1.2677064,593.2627,3.49404,-10.09145,0.18041287,1.0,220.86365,0.3275107,-7.891013,0.13487625,1.0,0.16874763,-27.973177,-66.09999,1.4494387,0.013892966461181641,3060.38392329216,20000
10.765139,-12.438539,212.34898,580.9177,3.34263,-9.944006,0.1509242,1.0,160.70177,0.23061508,-7.8447714,0.123315826,1.0,0.6130388,-27.31895,-73.29557,1.0696216,584.44336,3.4703987,-9.959551,0.15403326,1.0,193.29051,0.27852726,-7.8816223,0.13252865,1.0,0.068548374,-28.617664,-73.013855,1.412713,0.13920822677612305,3756.425060749054,25000
10.690966,-5.0238295,186.65973,583.1069,3.7873328,-10.090872,0.1802974,1.0,204.57407,0.29005527,-7.845519,0.12350273,1.0,-0.014986452,-30.535841,-78.77873,1.4069648,574.0514,3.4972568,-10.124704,0.18706374,1.0,213.75558,0.3403104,-7.8914566,0.13498706,1.0,-0.020042144,-30.28027,-78.91092,1.3810296,0.013830425357818603,3825.57718873024,30000
11.64958,-13.193021,212.3165,587.8307,3.1686292,-10.0922165,0.18056627,1.0,180.37132,0.27482492,-7.859538,0.12700751,1.0,0.037433397,-29.815004,-83.49838,1.4671075,568.1293,3.3056872,-10.080189,0.17816074,1.0,187.69739,0.3234415,-7.846218,0.123677455,1.0,0.05101479,-30.599953,-83.1945,1.3628103,0.11439537243843079,4397.554055690765,35000
14.430944,-16.420376,221.48201,590.0431,3.7098505,-9.987338,0.1595906,1.0,189.28079,0.320267,-7.8442345,0.12318151,1.0,0.04062391,-30.667912,-86.77921,1.3431106,604.274,3.9644244,-10.048502,0.17182332,1.0,194.81639,0.23964927,-7.8878565,0.13408694,1.0,0.03966529,-29.487835,-87.304214,1.7338655,0.008767262029647827,4441.390368938446,40000
8.485725,-14.021452,270.82272,585.1295,3.530253,-9.975216,0.15716615,1.0,195.27774,0.40136516,-7.830509,0.11975032,1.0,0.20058912,-31.087395,-90.256775,1.8703997,603.6904,3.8624725,-10.027099,0.16754283,1.0,222.37236,0.39594686,-7.8822966,0.13269708,1.0,0.3574186,-31.44297,-90.164406,1.5506474,0.11120225062370301,4997.401625156403,45000
8.324729,-10.418409,204.30127,591.9508,3.7902732,-10.051537,0.17243028,1.0,213.34894,0.39337808,-7.85436,0.1257129,1.0,0.103204414,-32.969482,-92.89605,1.5392716,582.4569,3.5250647,-10.075716,0.17726617,1.0,196.62033,0.19190398,-7.8508277,0.12482996,1.0,0.0962479,-30.596138,-93.04091,1.9376634,0.008291640424728394,5038.859828472137,50000
11.190821,-8.082312,208.56186,594.88525,3.8980951,-9.982711,0.15866517,1.0,199.75131,0.37711096,-7.8022475,0.1126849,1.0,0.07691418,-33.648155,-94.85991,1.6375691,586.27405,3.4997618,-10.086327,0.17938833,1.0,222.72781,0.47188836,-7.844187,0.12316975,1.0,0.07419337,-31.944355,-94.846664,1.7925568,0.13464776582717897,5712.09867811203,55000
13.345793,-14.611254,343.3655,587.5899,3.9230812,-9.93364,0.14885087,1.0,197.75716,0.36517617,-7.8397613,0.12206325,1.0,0.13100079,-32.465458,-96.26042,2.4526482,608.8501,3.9183059,-10.025299,0.16718271,1.0,217.71439,0.45904166,-7.86779,0.12907055,1.0,0.20884089,-32.27746,-96.34561,2.2601318,0.013093898010253907,5777.568170547485,60000
7.3261476,-9.228271,195.98482,635.7103,4.588812,-9.980258,0.15817459,1.0,203.83398,0.36109728,-7.807226,0.11392954,1.0,0.06380689,-33.459473,-97.91581,1.2428436,608.3738,3.8400779,-10.0332985,0.1687825,1.0,213.4694,0.28942996,-7.8697834,0.12956873,1.0,0.042020563,-32.31244,-98.12714,2.443806,0.008257923841476441,5818.857792854309,65000
17.673067,-10.845739,233.14053,608.427,4.2034006,-9.992122,0.1605473,1.0,199.27243,0.36712444,-7.834312,0.12070095,1.0,0.084830925,-33.467052,-98.97987,1.463088,584.72955,3.387555,-10.069293,0.1759815,1.0,195.54129,0.27271765,-7.860304,0.127199,1.0,0.10670477,-32.463936,-99.01226,1.6258605,0.013478993082046508,5886.252759933472,70000
12.798987,-13.161402,235.38452,616.72974,4.2358313,-10.059339,0.17399068,1.0,197.43484,0.37531495,-7.8390584,0.12188764,1.0,0.16599925,-33.838394,-99.916504,1.5841887,617.30505,4.305754,-10.0215225,0.16642754,1.0,211.72284,0.42354628,-7.8487167,0.12430224,1.0,0.1245867,-30.736843,-99.945206,1.7506417,0.01733538966178894,5972.929711818695,75000
11.761586,-16.96653,222.13284,595.4856,3.6421666,-9.951874,0.15249772,1.0,188.64261,0.37372875,-7.7908936,0.10984637,1.0,0.108669825,-33.21057,-100.75383,1.6408389,608.1332,3.9701798,-10.053631,0.1728491,1.0,205.3595,0.375502,-7.8665924,0.12877113,1.0,0.17733595,-32.81804,-99.961075,1.918839,0.13929208059310913,6669.390116214752,80000
10.706839,-12.329005,223.41907,588.37054,3.7921948,-10.027365,0.16759603,1.0,204.69138,0.39338094,-7.808362,0.114213414,1.0,0.15098341,-35.27088,-101.14987,1.5536087,627.86285,4.1771007,-10.018445,0.165812,1.0,200.89587,0.40965387,-7.8681936,0.1291714,1.0,0.13567191,-34.62401,-101.13876,1.7339208,0.013943568038940429,6739.107958078384,85000
28.495144,-11.966103,259.32767,626.4901,4.0814013,-9.980515,0.15822597,1.0,199.11607,0.35201436,-7.809223,0.11442874,1.0,0.17008916,-33.196472,-101.547386,1.8114133,612.26605,3.5859451,-9.95957,0.1540371,1.0,201.80502,0.38928813,-7.887062,0.13388848,1.0,0.16721824,-33.722885,-102.05904,2.3237677,0.013505071830749511,6806.633319139481,90000
8.468979,-7.9337215,212.60297,612.7289,3.6723142,-9.945234,0.15116985,1.0,200.8195,0.38464665,-7.7908506,0.109835595,1.0,0.19192383,-32.972206,-102.946396,1.4014574,596.6493,3.9469543,-10.033673,0.16885768,1.0,202.88977,0.26779667,-7.843504,0.12299895,1.0,0.20313904,-32.966675,-101.6168,2.0393968,0.01039260721206665,6858.596360206604,95000
15.275083,-15.232153,239.90215,624.9587,4.2488785,-9.95886,0.15389517,1.0,204.62111,0.3164361,-7.800864,0.11233897,1.0,0.0013714842,-32.541172,-102.77489,1.41083,609.8998,4.0769963,-10.0259285,0.16730861,1.0,194.24591,0.19197997,-7.89964,0.13703294,1.0,-0.01816357,-33.73893,-102.607254,1.8862507,0.014397579336166382,6930.5842616558075,100000
15.227561,-26.84013,275.80783,647.4298,4.4904137,-9.986414,0.15940562,1.0,207.4729,0.3530881,-7.8339314,0.12060586,1.0,0.3474697,-34.724583,-102.04384,1.6217704,620.1391,3.8154488,-10.078272,0.17777734,1.0,194.21065,0.31196305,-7.8742228,0.13067856,1.0,0.13031071,-34.09954,-102.257614,1.831576,0.1410254604816437,7635.711568117142,105000
16.721441,-11.201373,244.0661,597.3436,3.526795,-9.961329,0.15438883,1.0,186.50243,0.32413977,-7.8286567,0.11928719,1.0,0.25209063,-35.240444,-102.54353,1.5764998,633.6059,4.484408,-9.941095,0.15034202,1.0,225.71869,0.4020179,-7.9055576,0.13851243,1.0,0.13030604,-35.35569,-102.644714,1.9053111,0.019434779930114745,7732.885470867157,110000
9.681584,-16.256575,224.68967,610.52075,3.6380591,-9.976662,0.1574553,1.0,208.55258,0.36914292,-7.800696,0.11229686,1.0,0.1815695,-32.58083,-101.95856,1.5761654,604.45,3.9819434,-10.083094,0.17874165,1.0,200.2973,0.29292944,-7.8780537,0.13163643,1.0,0.14735836,-32.629196,-102.26083,2.3382614,0.019473459720611572,7830.252772331238,115000
7.1114407,-6.9935293,204.92668,621.2434,4.0747714,-9.901085,0.14233992,1.0,193.7481,0.3679528,-7.8081594,0.114162825,1.0,0.15919885,-34.99853,-103.3356,1.5293791,623.29333,3.838376,-10.063427,0.17480831,1.0,204.72736,0.40520453,-7.856228,0.12617989,1.0,0.10769382,-34.28653,-101.86427,2.2674837,0.019429521799087524,7927.400382518768,120000
14.236145,-16.048803,231.57663,590.5228,3.5095255,-9.942841,0.15069105,1.0,226.33379,0.50206083,-7.8117447,0.11505918,1.0,0.2881817,-34.904194,-102.39578,1.7169445,581.6311,3.2421217,-9.991196,0.1603621,1.0,207.61456,0.3796184,-7.8593254,0.12695438,1.0,0.2825777,-35.887146,-102.22797,1.5423019,0.0226764533996582,8040.782655477524,125000
38.255676,-27.053001,334.8351,591.7135,3.935868,-9.920663,0.14625551,1.0,198.21954,0.28680772,-7.8130293,0.11538023,1.0,0.2435205,-33.977077,-102.85797,1.8698597,627.05786,4.0229564,-9.97544,0.15721087,1.0,197.1647,0.38254198,-7.830007,0.11962479,1.0,0.17629589,-33.187157,-102.146675,2.3580332,0.027506694746017454,8178.31613111496,130000
7.573509,-8.145692,193.00645,601.13464,3.9090748,-9.872946,0.13671222,1.0,193.59497,0.32861605,-7.804914,0.11335148,1.0,0.1898677,-36.057297,-103.02318,1.697842,592.6315,3.8394222,-9.958128,0.1537485,1.0,214.40038,0.31369057,-7.876829,0.13133028,1.0,0.17126873,-33.980415,-102.35052,2.3401446,0.02845617980957031,8320.597033500671,135000
8.735318,-10.487821,204.01318,619.9408,4.230174,-9.907661,0.14365532,1.0,189.67744,0.33528355,-7.7902594,0.10968785,1.0,0.054624964,-35.23771,-101.84357,1.9494206,596.3021,3.5822701,-9.995356,0.16119397,1.0,191.37659,0.32744247,-7.8774443,0.13148412,1.0,0.20277217,-34.91596,-101.76252,1.8048221,0.019250795698165894,8416.85101389885,140000
10.963513,-8.77425,208.56331,607.449,3.8499255,-9.876688,0.13746057,1.0,208.03314,0.47244632,-7.8153186,0.11595264,1.0,0.079795256,-33.361782,-102.87086,1.4860572,610.30237,3.66368,-10.007732,0.16366959,1.0,204.55478,0.3627781,-7.873846,0.13058451,1.0,0.10425232,-33.83248,-101.89933,1.4407957,0.019225890588760376,8512.980472326279,145000
9.328882,-9.708566,194.48734,592.1698,3.609301,-9.826998,0.12752248,1.0,194.21931,0.5004764,-7.813757,0.115562275,1.0,0.13614449,-34.291565,-102.57579,1.268831,606.5101,3.9691834,-9.913842,0.14489143,1.0,184.20639,0.36587608,-7.876135,0.13115668,1.0,0.15478608,-33.813026,-102.19153,2.5173178,0.019238640975952147,8609.173681497574,150000
