training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/low_actor/mse,validation/low_actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
10.404121,-16.681293,318.43008,98.38269,-0.039662264,-14.225034,1.0071297,1.0,51.150856,-0.021211963,-9.393083,0.5103936,1.0,2.3978739,0.72503185,-1.9326427,1.1647316,85.91728,-0.028121823,-13.9840145,0.95892584,1.0,38.31877,-0.0069261487,-9.290482,0.48474348,1.0,1.5126331,-4.2207375,-5.9192095,10.363313,0.014942554616928101,74.71277499198914,1
5.107173,-6.561424,151.29112,293.6917,1.8399265,-10.118465,0.18581606,1.0,177.288,0.33517542,-7.7804203,0.10722802,1.0,0.16828072,-15.678099,-25.00652,0.5968213,315.07245,1.8947163,-10.19643,0.20140901,1.0,184.02525,0.276874,-7.771819,0.105077684,1.0,0.124137685,-15.3558445,-24.911367,0.5999136,0.2843477740764618,1496.451647758484,5000
6.1202726,-4.3374386,153.04265,455.63684,2.2393456,-9.833661,0.12885512,1.0,189.39478,0.26207015,-7.710456,0.089736834,1.0,0.32116503,-20.98207,-42.16805,0.92483467,503.16925,2.5808597,-9.8943205,0.14098701,1.0,195.00551,0.19572599,-7.7484794,0.09924288,1.0,0.116883084,-21.605862,-42.108925,1.1037383,0.27500723261833193,2871.487812280655,10000
9.01722,-7.548276,190.87288,530.89343,2.9349728,-9.872356,0.13659418,1.0,184.90764,0.11776587,-7.7160125,0.091126084,1.0,0.07602468,-24.863625,-54.95424,1.2265382,548.8872,3.0608768,-9.913196,0.14476211,1.0,195.1546,0.23035684,-7.7301507,0.09466061,1.0,0.078319,-24.325172,-54.873463,1.8434883,0.15513382573127746,3647.1569447517395,15000
9.605656,-8.520754,186.49413,566.65564,2.834365,-9.853415,0.13280573,1.0,170.80919,0.17336145,-7.688186,0.08416948,1.0,0.103893615,-27.039776,-64.75542,1.364255,536.19775,2.80832,-9.9667015,0.15546319,1.0,193.67421,0.23211128,-7.7111583,0.08991252,1.0,0.106218085,-26.069244,-64.729065,1.2359831,0.009168627166748046,3693.0000817775726,20000
20.730621,-16.422884,247.50887,548.12103,3.0369444,-9.860637,0.13425033,1.0,172.25592,0.25144985,-7.6518874,0.07509483,1.0,0.1128582,-28.572273,-72.139084,1.2152331,568.47144,3.0587025,-9.870918,0.13630651,1.0,192.38718,0.21822084,-7.730211,0.094675645,1.0,0.09122215,-29.7229,-72.10014,1.5156119,0.14068999495506287,4396.45005941391,25000
4.0886745,-4.627516,186.10681,583.42944,3.8726013,-9.783615,0.11884618,1.0,196.37552,0.3973698,-7.6518497,0.07508536,1.0,0.07219271,-31.903557,-78.15902,1.5145104,555.9214,3.0742984,-9.805745,0.12327182,1.0,176.7604,0.24482788,-7.6809635,0.082363784,1.0,0.13201055,-30.49218,-78.06535,1.8097901,0.008368595504760741,4438.293041706085,30000
9.673886,-10.155757,214.61946,580.56836,3.8502402,-9.763359,0.11479493,1.0,184.33272,0.40608245,-7.644847,0.07333466,1.0,0.111837044,-32.308426,-82.95357,1.6750069,593.4346,4.1501846,-9.864548,0.13503277,1.0,184.47934,0.18850437,-7.6824765,0.08274208,1.0,0.07623315,-30.62167,-83.1725,1.5425117,0.11580929741859436,5017.3395347595215,35000
7.3638144,-11.94632,215.4115,581.03906,3.5711074,-9.818745,0.12587167,1.0,162.76593,0.22874317,-7.6703625,0.07971348,1.0,0.09511415,-32.244408,-87.25374,1.3868198,571.06934,3.454843,-9.893307,0.1407843,1.0,175.38696,0.35238004,-7.693465,0.0854892,1.0,0.08753282,-30.802177,-87.062256,1.8948894,0.008381909656524657,5059.249085664749,40000
6.2657094,-5.6719623,193.09833,596.58374,3.4627652,-9.842266,0.1305762,1.0,193.79848,0.3456664,-7.641451,0.07248573,1.0,-0.027353104,-32.58808,-90.49379,1.3777318,599.5244,4.0250053,-9.951977,0.15251842,1.0,205.8535,0.42731738,-7.703764,0.088063985,1.0,-0.01360859,-32.800526,-90.26162,2.353334,0.12112313442230224,5664.864761352539,45000
