training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
9.281726,-9.281726,0.48255447,1.0,0.8245622,-0.46483204,8.350424,9.1948395,-9.1948395,0.46083274,1.0,0.002210491371154785,11.052459478378296,1
7.745405,-7.745405,0.09847415,1.0,0.11874208,-0.16068578,2.6043394,7.74376,-7.74376,0.09806299,1.0,0.19648900537490846,993.497487783432,5000
7.6999907,-7.6999907,0.08712053,1.0,0.11170408,-0.15114494,2.1780858,7.6975393,-7.6975393,0.08650772,1.0,0.1965626485347748,1976.3107316493988,10000
7.6422625,-7.6422625,0.07268857,1.0,0.084073134,-0.14654022,1.8764148,7.6803412,-7.6803412,0.08220819,1.0,0.10081323747634888,2480.3769199848175,15000
7.64625,-7.64625,0.07368542,1.0,0.10698502,-0.16675429,1.9613925,7.651325,-7.651325,0.07495424,1.0,0.0013936076164245605,2487.3449606895447,20000
7.6156855,-7.6156855,0.06604431,1.0,0.12207988,-0.16735815,2.0841706,7.641537,-7.641537,0.07250726,1.0,0.100943306016922,2992.061492204666,25000
7.621585,-7.621585,0.06751923,1.0,0.11756249,-0.11192566,1.9275734,7.64228,-7.64228,0.072693065,1.0,0.001397188901901245,2999.047438144684,30000
7.6092634,-7.6092634,0.06443883,1.0,0.13432734,-0.13345416,1.8993655,7.62907,-7.62907,0.06939053,1.0,0.10177314567565918,3507.9131693840027,35000
7.6156087,-7.6156087,0.06602521,1.0,0.13899359,-0.11998464,1.7222377,7.6474805,-7.6474805,0.07399304,1.0,0.0014058870315551758,3514.94260597229,40000
7.606558,-7.606558,0.06376247,1.0,0.14318712,-0.15705968,2.0611985,7.634383,-7.634383,0.070718795,1.0,0.10228662252426148,4026.375720024109,45000
7.6127295,-7.6127295,0.06530535,1.0,0.105790295,-0.11430067,1.6509721,7.625161,-7.625161,0.068413205,1.0,0.0014258161067962646,4033.504801750183,50000
7.6056576,-7.6056576,0.06353735,1.0,0.090271965,-0.12740903,1.5875381,7.637679,-7.637679,0.07154278,1.0,0.10271219825744629,4547.065794229507,55000
7.601452,-7.601452,0.06248588,1.0,0.1941788,-0.1859463,2.2146175,7.6380634,-7.6380634,0.07163888,1.0,0.0018765388488769532,4556.448489904404,60000
7.587493,-7.587493,0.058996174,1.0,0.11396578,-0.07098217,1.5280219,7.646718,-7.646718,0.07380238,1.0,0.0018126413822174073,4565.511698722839,65000
7.5835648,-7.5835648,0.058014173,1.0,0.07875677,-0.06929803,1.5228842,7.6329727,-7.6329727,0.07036619,1.0,0.0016673665046691895,4573.848532438278,70000
7.599125,-7.599125,0.061904192,1.0,0.16943863,-0.19501394,1.9589213,7.632006,-7.632006,0.070124544,1.0,0.001422264003753662,4580.959853887558,75000
7.5854692,-7.5854692,0.05849035,1.0,0.1981069,-0.13114315,1.9412156,7.624178,-7.624178,0.06816748,1.0,0.10411891956329346,5101.554452896118,80000
7.602015,-7.602015,0.06262672,1.0,0.20631588,-0.20916456,2.4746027,7.6397805,-7.6397805,0.072068095,1.0,0.0018561301231384277,5110.835104942322,85000
7.592407,-7.592407,0.06022481,1.0,0.1563189,-0.124381356,1.6969018,7.6292105,-7.6292105,0.069425516,1.0,0.001834498119354248,5120.0075969696045,90000
