training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
313.51172,0.17102566,-9.37832,0.5067029,1.0,29.649551,-94.11287,1151.571,482.96606,30.450539,17.837254,5.1770716,94.16287,27.863605,9.505328,0.013679354,1.0,-94.11287,483.01605,577.1289,266.56085,0.115472905,-9.244541,0.47325823,1.0,484.32428,30.17207,16.468266,3.8100438,68.75081,25.38577,7.9716206,0.012065501,1.0003,-68.72142,484.37427,553.0957,0.004376292371749878,21.88146424293518,1
453.49884,2.0370688,-7.762371,0.10271579,1.0,106.47509,-90.58321,1431.3871,83.250916,1574.2238,707.916,2.0166755,8.724162,12.852588,2.985447,0.0990157,4.867053,-42.217606,83.49427,125.711876,442.1678,1.9634731,-7.770924,0.10485402,1.0,89.11839,1603.4071,698.9682,0.7753152,8.858175,13.019079,3.005186,0.03294871,4.868634,-42.88378,89.361824,132.2456,0.17892634015083314,916.5131669044495,5000
394.3319,1.3769591,-7.7305355,0.09475682,1.0,162.37569,-139.26562,1964.4348,154.42735,1077.229,463.8394,0.8670211,2.505777,7.8722897,1.8805547,0.0067682387,23.433464,-57.54736,155.59903,213.1464,365.98486,1.295363,-7.7315664,0.09501458,1.0,148.69846,1072.3413,466.93433,1.0731841,2.2979965,7.4398847,1.7886317,0.021861214,23.440983,-52.695248,149.8705,202.56575,0.17702668504714966,1801.6465938091278,10000
248.02774,0.82899815,-7.7227683,0.09281503,1.0,263.9579,-283.06348,3495.943,220.38693,801.56433,321.4171,0.31780106,0.59972095,5.745189,1.125287,0.002096659,104.20662,-57.28456,225.59727,282.88184,255.60297,0.79371166,-7.7243614,0.09321338,1.0,217.07295,770.2184,323.86932,0.70534396,0.51131606,5.457009,1.1198733,0.008923329,104.23729,-48.086334,222.28482,270.37115,0.09261179118156433,2264.7055513858795,15000
144.37479,0.5319846,-7.7179575,0.09161229,1.0,268.53952,-307.5154,2469.6523,291.79724,571.3693,220.54178,0.44677892,0.08576413,2.887491,0.7971772,0.004479901,380.11435,-13.59446,310.80298,324.39743,172.70676,0.5971985,-7.6894946,0.08449662,1.0,290.0299,579.12134,221.73482,1.2685665,0.11651668,2.524807,0.8329714,0.0016101918,380.18597,-25.28871,309.0392,334.3279,0.0030109402656555177,2279.76025557518,20000
125.64665,0.4943834,-7.68356,0.083012916,1.0,268.90344,-320.29785,2589.167,317.3463,499.52246,190.74823,1.1213081,0.05821125,2.534877,0.7378573,0.0018883692,619.44354,-5.0864043,348.3185,353.4049,126.397736,0.53489566,-7.6848288,0.08333023,1.0,312.23517,506.33847,195.99731,1.8983612,0.058867052,3.2703314,0.7304741,0.008431882,619.51,-5.493227,343.21066,348.7039,0.09476932439804077,2753.6068794727325,25000
122.67514,0.52549005,-7.6850986,0.083397664,1.0,80.02661,-87.894936,971.2234,312.3786,497.1431,196.19576,0.14872146,0.043516777,2.770731,0.73245144,0.003603268,618.3283,4.0087605,343.295,339.28625,131.9934,0.5340605,-7.680728,0.08230498,1.0,310.98712,528.37634,197.38998,0.80883944,0.060547017,2.8339775,0.75629234,0.002468944,618.28705,-6.5210834,341.90146,348.42255,0.005280600357055664,2780.0098843574524,30000
128.42761,0.5101729,-7.676642,0.08128339,1.0,146.34169,-145.09183,1434.209,308.79523,503.21063,199.94495,0.57660806,0.048358187,2.453223,0.7488558,0.0015629963,619.3464,1.0168513,339.76254,338.7457,127.77907,0.51364034,-7.668829,0.07933019,1.0,317.2121,506.12708,190.8305,1e-06,0.047983024,2.487527,0.7443367,0.0068072937,619.3806,1.2492762,348.18112,346.93185,0.09306951942443847,3245.357483625412,35000
117.05705,0.48866615,-7.6759925,0.08112104,1.0,183.23357,-224.91159,1788.7513,316.2574,496.58725,191.92532,0.9357199,0.04580339,2.6556745,0.7225948,0.0034573493,617.2958,2.5905497,347.12216,344.53162,129.29562,0.5268683,-7.689768,0.084564954,1.0,307.62756,497.32404,200.87187,1.9368193,0.051314067,2.3562186,0.7466991,0.0024215006,617.2737,-0.8111386,338.49127,339.3024,0.0028469451427459718,3259.5922107696533,40000
136.09367,0.56291753,-7.657978,0.07661751,1.0,133.8822,-159.22552,1359.8892,309.8648,532.51276,198.76237,0.7802241,0.05135994,2.469283,0.75886685,0.0011070359,618.89026,-0.84165335,340.80933,341.65097,119.42397,0.5167605,-7.695089,0.08589521,1.0,314.25305,507.3973,193.97043,0.4732602,0.04475454,2.7350028,0.72874475,0.005098409,618.85895,3.246201,345.196,341.9498,0.0978723970413208,3748.9541988372803,45000
114.69346,0.48450857,-7.6646543,0.07828647,1.0,107.55392,-106.69814,1030.2673,315.86475,487.46423,192.18866,1.3560632,0.044225134,2.7146842,0.7153183,0.0020109296,618.71234,3.5729814,346.80035,343.2274,131.17575,0.53641677,-7.664957,0.078362264,1.0,312.9772,537.6091,195.4791,0.22392562,0.05818877,2.8611763,0.75856984,0.0011447932,618.74005,-5.0667195,343.9142,348.98093,0.002806140947341919,3762.98490524292,50000
127.32351,0.52544165,-7.6628876,0.0778448,1.0,81.773605,-88.335976,1052.6622,305.88818,510.9547,203.3859,1.2301388,0.05008781,2.545738,0.7421684,0.0003990866,617.00854,-0.05417879,336.73862,336.7928,143.98346,0.57339317,-7.6781406,0.081658095,1.0,309.70682,540.1382,199.05939,0.5693961,0.05897638,2.5927262,0.7886222,0.0015732513,617.04205,-5.5388026,340.55893,346.09772,0.10002950115203857,4263.132412672043,55000
127.37069,0.5343808,-7.665015,0.078376725,1.0,159.80646,-141.08913,1301.8461,309.98926,532.3291,198.80618,0.04977373,0.04835497,2.4474645,0.7582773,0.0014144774,620.2812,1.0203826,341.00333,339.98294,119.864136,0.5147234,-7.6772346,0.08143163,1.0,313.55255,508.78662,194.5222,0.30155283,0.050263174,3.2097466,0.7394171,0.004803834,620.24567,-0.163232,344.56482,344.72806,0.0028458425998687743,4277.361627101898,60000
133.1435,0.5346385,-7.647807,0.074074835,1.0,175.29662,-218.33789,1638.9321,306.33685,527.43085,202.57056,0.20723428,0.058288645,2.680439,0.76284623,0.0013677122,621.38544,-5.1504426,337.40613,342.55658,136.69678,0.5550811,-7.658264,0.07668901,1.0,314.66965,493.00134,193.65785,0.023829747,0.05258516,2.6608806,0.76635754,0.0035652898,621.3288,-1.606233,345.73608,347.34232,0.0029262532234191896,4291.992896080017,65000
137.88025,0.5459287,-7.659967,0.07711464,1.0,166.2666,-147.1056,1408.472,312.52612,525.44214,196.05673,0.5385473,0.05537893,2.5792608,0.7750222,0.0030538612,620.90295,-3.3397923,343.5713,346.91107,119.53615,0.52252066,-7.661937,0.0776073,1.0,306.992,483.87646,201.65718,1.0355477,0.041119277,2.167553,0.74274766,0.0037757896,620.89374,5.5139856,338.03668,332.5227,0.0029607970714569092,4306.796883106232,70000
129.91275,0.5585989,-7.6417203,0.07255302,1.0,242.39198,-170.76471,1457.5697,308.4251,521.06836,200.74712,0.42629698,0.045987226,2.598695,0.7692543,0.0007333036,620.5806,2.49025,339.45416,336.9639,121.347885,0.5252478,-7.680559,0.082262784,1.0,302.70795,515.6035,207.3042,0.099205784,0.056043964,2.8398995,0.7504782,0.003714803,620.5389,-3.750514,333.7349,337.4854,0.004089607000350952,4327.244920253754,75000
138.42877,0.58073145,-7.6544704,0.075740434,1.0,117.41591,-155.22382,1210.8835,300.94897,553.8239,208.54073,0.76653576,0.059168406,2.6318,0.78701806,0.003551153,618.81824,-5.6735764,331.8899,337.56348,130.90094,0.53307426,-7.6860666,0.0836396,1.0,307.72113,488.62982,201.17255,1.1060711,0.050603293,2.3280427,0.76228476,0.0048594014,618.87726,-0.3733638,338.665,339.03836,0.11810590877532959,4917.77446603775,80000
129.48875,0.53501797,-7.642983,0.072868794,1.0,65.09826,-68.20248,939.4576,308.0487,526.9389,201.08453,1.3924654,0.044526286,2.1467955,0.7536716,0.0012475932,620.34924,3.3956146,339.06616,335.67056,139.07759,0.57907665,-7.660802,0.07732345,1.0,303.5522,536.9758,205.9433,0.8515991,0.048628002,2.235276,0.77556795,0.004566309,620.37524,0.8511538,334.57095,333.7198,0.0028494471073150633,4932.021703720093,85000
133.72864,0.5607474,-7.627914,0.06910141,1.0,104.74505,-128.09718,1014.9202,304.98242,549.4559,204.8566,0.065378,0.046728943,2.3113532,0.7765435,0.0042801537,621.4026,2.032644,336.05255,334.0199,122.71962,0.51977766,-7.6693754,0.07946679,1.0,306.43393,539.38196,202.76782,0.44519237,0.05207349,2.944656,0.759039,0.0022601204,621.3857,-1.2884364,337.50323,338.79166,0.0029412880420684813,4946.728146314621,90000
