training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
15.562564,-2.2631443,-9.75938,0.60196817,1.0,8.189187,1.9303436,-1.1205838,-4.447118,9.256576,-11.067596,473.7713,2.036033,-0.42435545,-3.239851,0.7792315,130.87152,0.155967,-9.745109,0.5984001,1.0,54.018806,0.0,-4.4822264,-7.763996,0.47553867,-4.714332,-7.037923,5.2183237,0.00804219651222229,40.21098470687866,1
42.05392,-0.7629719,-9.793709,0.61055005,1.0,1.8663821,2.4544637,-13.618329,-24.961224,4.5135145,-4.002366,101.54035,1.5360762,-12.969243,-24.322163,0.21871997,38.33033,-0.88556194,-9.822436,0.61773205,1.0,1.9957068,0.0,-14.164816,-24.928875,1.4778292,-13.525021,-24.14651,0.23970407,0.23015481395721435,1190.9850556850433,5000
24.666801,-0.87558097,-9.591417,0.5599774,1.0,1.6868329,0.0,-19.712929,-39.635803,10.217864,-8.745298,128.74133,0.5961575,-19.22535,-39.03176,0.10262343,31.357378,-0.95728916,-9.597283,0.5614439,1.0,2.147238,0.0,-19.648354,-39.62612,0.4394344,-19.109453,-39.031635,0.0883767,0.23982670102119447,2390.118563890457,10000
66.10071,-0.6770469,-9.6499815,0.57461816,1.0,4.9525576,0.0,-24.366436,-51.91725,10.074159,-8.989836,215.04073,0.5173145,-23.967278,-51.401966,0.122243546,40.48639,-0.87323904,-9.6806755,0.58229196,1.0,2.14177,0.0,-23.854996,-51.966763,0.49875656,-23.401104,-51.45337,0.13127676,0.12890455045700072,3034.6413185596466,15000
19.591774,-0.94514376,-9.78356,0.6080129,1.0,1.7593026,0.0,-27.020473,-61.7817,8.934022,-9.359162,124.68266,0.5327673,-26.581242,-61.41763,0.11925167,20.056038,-0.9894067,-9.80809,0.6141456,1.0,1.8845066,0.0,-25.990017,-61.867046,0.51995367,-25.576782,-61.48646,0.12300459,0.005820218420028687,3063.74241232872,20000
36.99018,-0.555421,-9.73208,0.5951432,1.0,1.7893972,0.0,-28.815435,-69.6202,7.8775506,-13.866838,150.60645,0.45069373,-28.370544,-69.336075,0.10991853,63.950413,-0.3599608,-9.643902,0.57309866,1.0,2.0878909,0.0,-29.939383,-69.63691,0.66996586,-29.472652,-69.30454,0.13126948,0.14536092562675476,3790.547041654587,25000
26.302326,-1.0073351,-9.7295685,0.59451514,1.0,2.1190572,0.0,-28.877121,-75.917206,17.253471,-24.671148,300.29883,0.5828204,-28.411716,-75.68003,0.1306549,35.53877,-0.6793122,-9.802734,0.6128068,1.0,1.6264069,0.0,-30.970566,-75.68052,0.580934,-30.53669,-75.422615,0.108433075,0.005819874906539917,3819.646418094635,30000
33.43686,-0.60663515,-9.676619,0.5812775,1.0,1.5968487,0.0,-31.27464,-81.26605,6.8000746,-7.4300046,151.43832,0.5656243,-30.831757,-81.05319,0.12256878,39.632214,-0.5497645,-9.639854,0.5720866,1.0,1.7386786,0.0,-31.029041,-81.25349,0.41993988,-30.65577,-81.02956,0.11166233,0.1451495416164398,4545.394127845764,35000
26.092148,-0.90761435,-9.652222,0.5751782,1.0,1.8804505,0.0,-30.907227,-85.143105,9.537635,-9.744194,143.82515,0.51628745,-30.515213,-84.98652,0.11475058,29.856785,-0.6571145,-9.728593,0.5942712,1.0,1.9238099,0.0,-31.297682,-85.06189,0.5880004,-30.89569,-84.92861,0.12626672,0.005825597810745239,4574.522118091583,40000
12.5517025,-1.0023555,-9.753162,0.60041344,1.0,1.7228757,0.0,-31.690727,-88.06275,16.562538,-10.744096,172.8665,0.60223114,-31.310183,-87.93388,0.10755061,19.960552,-0.8364116,-9.747846,0.59908426,1.0,1.5405412,0.0,-31.621998,-88.140625,0.5124121,-31.245842,-88.01409,0.12432192,0.14602770409584045,5304.660640001297,45000
45.93484,-0.7072492,-9.687918,0.5841023,1.0,2.2043366,0.0,-31.471146,-89.81139,21.26878,-16.703339,297.85547,0.47449616,-31.103815,-89.72877,0.12848529,25.29429,-0.86575425,-9.808274,0.61419165,1.0,1.9016074,0.0,-32.243744,-90.0953,0.40588993,-31.91558,-90.0037,0.11645395,0.005826491403579712,5333.793098211288,50000
43.102615,-0.6634734,-9.752759,0.6003127,1.0,1.8843381,0.0,-33.02452,-91.50162,13.394779,-13.751874,211.6874,0.48760754,-32.667217,-91.42759,0.101661995,42.899597,-0.60578275,-9.676565,0.5812642,1.0,2.1377769,0.0,-34.405422,-91.61327,1.1299773,-34.034573,-91.55721,0.11633173,0.15727693481445312,6120.177775382996,55000
25.59284,-0.67204696,-9.670171,0.57966566,1.0,1.764379,0.0,-32.97991,-92.729095,3.971283,-4.3475876,101.704094,0.50785464,-32.579453,-92.668144,0.108889945,23.44675,-0.71040493,-9.786173,0.6086663,1.0,2.0680356,0.0,-31.680204,-92.91763,0.52732074,-31.29715,-92.878204,0.1030696,0.005823632669448853,6149.295940160751,60000
30.37893,-0.6223581,-9.688398,0.58422256,1.0,1.6828413,0.0,-33.68808,-93.55254,7.699735,-7.969837,118.91496,0.48292917,-33.237045,-93.46436,0.12994254,32.362267,-0.6349851,-9.723482,0.59299356,1.0,1.4185076,0.0,-33.981293,-93.73459,0.33710453,-33.603348,-93.68543,0.11029409,0.005822632741928101,6178.409105062485,65000
21.731232,-0.8659216,-9.725105,0.59339947,1.0,2.255468,0.0,-33.737755,-93.52361,6.9843664,-6.046874,101.55008,0.48597726,-33.375946,-93.50295,0.11655681,22.426096,-0.7890224,-9.674692,0.5807962,1.0,1.5896239,0.0,-32.974365,-94.11752,0.413519,-32.574265,-94.06415,0.13597807,0.005806573629379272,6207.441974401474,70000
25.320362,-0.9012824,-9.713521,0.5905034,1.0,1.5214437,0.0,-34.990387,-94.69104,9.808616,-11.443627,158.21094,0.51160866,-34.55799,-94.67376,0.12298184,29.2147,-0.82065165,-9.677752,0.5815609,1.0,1.7490973,0.0,-33.170067,-94.55794,0.5768906,-32.77661,-94.51472,0.10661415,0.005823564052581787,6236.559796571732,75000
21.97998,-0.8153602,-9.702779,0.58781755,1.0,1.6695311,0.0,-33.360794,-95.34796,10.485574,-7.893161,130.07722,0.43929964,-33.01099,-95.32334,0.11421579,24.982533,-0.75315976,-9.715276,0.5909419,1.0,4.5980535,0.0,-32.479393,-95.33313,0.38785258,-32.118088,-95.24325,0.12668112,0.1894178921699524,7183.649259090424,80000
25.498564,-0.77717584,-9.724447,0.5932349,1.0,1.7839807,0.0,-32.692238,-95.620445,4.6337953,-3.343727,93.46158,0.3779143,-32.277596,-95.54694,0.14422017,28.688637,-0.74575734,-9.645817,0.57357705,1.0,1.423568,0.0,-32.61987,-95.287544,0.30542648,-32.278614,-95.249344,0.113729075,0.005827416753768921,7212.7863438129425,85000
32.323376,-0.59123623,-9.717182,0.5914185,1.0,1.4843082,0.0,-33.01278,-94.86607,4.5202746,-3.5790937,112.24091,0.48351812,-32.631912,-94.82378,0.09927228,38.57199,-0.72252977,-9.695751,0.5860609,1.0,1.8548446,0.0,-33.112995,-95.60019,0.5043937,-32.7558,-95.5358,0.12674212,0.005830024528503418,7241.9364676475525,90000
36.685608,-0.7132835,-9.777454,0.6064865,1.0,1.6598314,0.0,-30.900177,-95.64224,7.659458,-7.1397853,152.07872,0.41518313,-30.502987,-95.573494,0.112338744,40.76815,-0.69263756,-9.791575,0.61001676,1.0,1.7949293,0.0,-31.961227,-95.804146,0.33532077,-31.572588,-95.805084,0.12514737,0.0058258754253387455,7271.065845966339,95000
25.463223,-0.83277786,-9.675877,0.581092,1.0,1.5903176,0.0,-32.646236,-96.16871,18.407291,-14.776177,171.16518,0.8819662,-32.25495,-96.10732,0.13113195,23.759468,-0.75424606,-9.692826,0.58532953,1.0,1.3539526,0.0,-33.475883,-95.78959,0.379992,-33.101192,-95.66403,0.14632326,0.005827020072937012,7300.200947761536,100000
18.293514,-0.8890974,-9.704839,0.5883328,1.0,1.5333362,0.0,-32.865997,-96.04238,8.53102,-9.051167,137.71803,0.3856333,-32.47249,-96.09206,0.113704115,28.367018,-0.8277681,-9.705459,0.58848757,1.0,1.4830635,0.0,-34.819675,-96.0647,0.50559604,-34.410885,-96.01561,0.11495875,0.19253264765739442,8262.86418747902,105000
29.703896,-0.8035843,-9.68951,0.5845004,1.0,1.9411273,0.0,-32.49591,-95.96936,15.960849,-16.262178,190.70413,0.8377531,-32.148804,-95.87739,0.10200471,23.069017,-0.7850956,-9.682515,0.5827518,1.0,1.3728323,0.0,-33.021782,-96.10805,0.42461187,-32.68258,-96.06247,0.10307121,0.00983167266845703,8312.022552251816,110000
39.312218,-0.62166095,-9.660965,0.57736427,1.0,1.5616884,0.0,-33.7692,-95.88859,10.263097,-7.725469,168.52635,0.4546513,-33.398422,-95.83918,0.13551416,22.469982,-0.8735559,-9.719306,0.59194946,1.0,1.9257641,0.0,-32.87172,-95.740456,0.30376664,-32.445107,-95.73083,0.11577602,0.009836036825180054,8361.202737808228,115000
35.592472,-0.76230437,-9.709738,0.5895573,1.0,1.9178704,0.0,-33.512634,-95.83694,12.089766,-12.3886175,206.78305,0.39521694,-33.16401,-95.829796,0.110457316,26.04909,-0.8642806,-9.743214,0.5979265,1.0,1.6438395,0.0,-32.842484,-95.93444,0.5781148,-32.477234,-95.91255,0.120304,0.009836746740341186,8410.386472940445,120000
37.321293,-0.6191703,-9.699086,0.58689445,1.0,1.4501588,0.0,-33.036407,-95.5505,12.601633,-10.656823,175.50458,0.45313773,-32.665848,-95.52956,0.12924826,27.399628,-0.7020414,-9.694763,0.58581364,1.0,1.5198655,0.0,-34.350048,-95.92189,0.3671604,-33.992847,-95.879265,0.12246363,0.00983337664604187,8459.553359270096,125000
21.899323,-0.79558396,-9.733704,0.5955489,1.0,1.4646766,0.0,-33.6581,-96.13996,8.039474,-12.333052,117.21693,0.33277252,-33.283318,-96.105644,0.133973,24.882324,-0.757865,-9.731894,0.59509647,1.0,1.5093396,0.0,-31.90686,-95.7192,0.22920698,-31.54173,-95.65347,0.11659137,0.006350575017929077,8491.306238174438,130000
26.383673,-0.80998313,-9.748504,0.59924895,1.0,1.3124927,0.0,-32.747562,-96.1284,6.717632,-5.1545835,101.86932,0.31401265,-32.354603,-96.08498,0.10860717,31.53192,-0.77311623,-9.71784,0.5915831,1.0,1.6595956,0.0,-30.174295,-96.08211,0.64128757,-29.753117,-96.051,0.12564535,0.005822163009643555,8520.41705441475,135000
