training/actor/actor_loss;training/actor/adv;training/actor/bc_log_prob;training/actor/mse;training/actor/std;training/grad/max;training/grad/min;training/grad/norm;training/value/d_neg_loss;training/value/d_neg_max;training/value/d_neg_mean;training/value/d_neg_min;training/value/d_pos_loss;training/value/d_pos_max;training/value/d_pos_mean;training/value/d_pos_min;training/value/lam;training/value/lam_loss;training/value/total_loss;training/value/value_loss;validation/actor/actor_loss;validation/actor/adv;validation/actor/bc_log_prob;validation/actor/mse;validation/actor/std;validation/value/d_neg_loss;validation/value/d_neg_max;validation/value/d_neg_mean;validation/value/d_neg_min;validation/value/d_pos_loss;validation/value/d_pos_max;validation/value/d_pos_mean;validation/value/d_pos_min;validation/value/lam;validation/value/lam_loss;validation/value/total_loss;validation/value/value_loss;time/epoch_time;time/total_time;grad/value_cosine_similarity_mean;grad/actor_cosine_similarity_mean;grad/value_cosine_similarity_std;grad/actor_cosine_similarity_std;grad/value_magnitude_similarity_mean;grad/actor_magnitude_similarity_mean;grad/value_magnitude_similarity_std;grad/actor_magnitude_similarity_std;grad/value_scale_mean;grad/actor_scale_mean;grad/value_scale_std;grad/actor_scale_std;feature/embedding_rank;step
259.72498;0.11813916;-9.606662;0.56378824;1.0;25.1614;-89.28346;1027.8365;482.46588;29.119865;18.341463;2.6214194;89.333466;26.084705;9.2427025;0.013626656;1.0;-89.28346;482.51587;571.7993;219.25342;0.11703138;-9.472349;0.53021014;1.0;484.34875;28.393307;16.443624;3.741581;68.32182;27.343193;7.813499;0.013092783;1.0003;-68.292305;484.3988;552.6911;0.00014726609723062054;16.36288619041443;0.06377771;0.01228181;0.08609808;0.27533597;0.6284612;0.19957225;0.287987;0.3072017;937.96124;663.18994;948.47833;1252.6958;235;1
111.37226;0.2939211;-8.285366;0.23346448;1.0;155.49089;-155.36671;1289.925;286.6773;944.5121;240.67302;0.28876686;0.052082278;2.4960113;0.7177562;0.0031358236;565.5702;-1.1776738;314.9558;316.13348;113.44726;0.32423937;-8.334398;0.24572249;1.0;291.03137;982.5748;231.06606;0.09389169;0.05200898;2.2012913;0.73538077;0.004050121;565.55396;-1.1361856;319.30905;320.44525;0.016627519520013723;1863.8632099628448;0.07200105;0.0004644999;0.30579126;0.06554251;0.47599912;0.38468927;0.41554698;0.34084672;67440.375;248.95633;917634.6;512.391;24;111112
106.066605;0.29201367;-8.310083;0.2396438;1.0;92.81743;-54.117283;691.70154;279.4433;1119.6096;264.50067;2.2909489;0.043511227;2.196862;0.7077644;0.0012035881;557.92365;3.6202404;307.33948;303.71924;109.34544;0.2977276;-8.358462;0.25173864;1.0;282.03503;1124.3251;262.96356;0.29328918;0.046041317;2.3136554;0.71887124;0.002750177;557.9194;2.2086263;309.931;307.72238;0.012749509211615917;3280.473930120468;0.07345191;0.00020628459;0.30625975;0.06004132;0.4496512;0.38052684;0.4105481;0.3395365;183634.1;281.38776;2792230.0;567.60254;26;222223
119.71011;0.32984704;-8.285575;0.23351663;1.0;136.27028;-158.49323;1520.7471;286.74982;1183.9991;248.61105;4.0101876;0.05899903;4.1385517;0.76236045;0.001958452;554.92444;-4.993782;314.49603;319.4898;110.15161;0.2655101;-8.338838;0.24683237;1.0;282.60526;1162.895;256.28537;0.4852274;0.050867043;2.2347653;0.73525196;0.0034774966;554.9199;-0.48113927;310.35126;310.8324;0.012270561929575678;4643.868340730667;0.0788359;0.00011638101;0.3209191;0.056709733;0.45870814;0.3839787;0.4114892;0.34025052;8010.2944;293.01065;16247.929;598.03;27;333334
112.07224;0.3088538;-8.312436;0.24023211;1.0;121.2934;-142.5084;866.57935;273.2287;1152.9453;267.8648;1.4133321;0.04555457;2.2270203;0.7369621;0.001531458;554.9991;2.4672096;300.97867;298.51144;115.3849;0.30689305;-8.358773;0.25181624;1.0;284.03424;1171.6338;252.73532;0.2639671;0.051176507;2.390511;0.76435983;0.0021542525;554.9956;-0.65295583;311.78403;312.43698;0.011789237032090196;5953.782260417938;0.077840805;-4.8209295e-05;0.30994296;0.05425115;0.44896206;0.38266087;0.4085103;0.33983436;7667.933;318.03506;14917.125;647.73145;29;444445
109.26605;0.28457162;-8.289818;0.23457754;1.0;112.440346;-221.9009;816.66046;280.662;1259.5825;267.29303;0.9504111;0.042571336;2.023076;0.7484394;0.001294759;554.9054;4.122206;308.40726;304.28506;120.40871;0.32418427;-8.327343;0.24395856;1.0;281.3091;1246.5042;262.56873;2.2917597;0.051725954;2.451442;0.7661711;0.0010757378;554.88635;-0.9577078;309.05344;310.01114;0.01187860762417113;7273.626237869263;0.0749736;0.00017502245;0.30077425;0.05153636;0.43205878;0.38218296;0.41054365;0.34055153;390450.16;304.49664;6109484.5;545.3687;32;555556
111.82918;0.25586852;-8.247885;0.22409427;1.0;233.9032;-182.866;1292.0593;279.75513;1351.0337;269.2728;0.5084823;0.05021484;2.1601238;0.75192416;0.0028087164;541.0253;-0.11623252;306.8064;306.92264;114.150955;0.3019931;-8.374319;0.25570303;1.0;274.99692;1305.669;275.4537;0.03898964;0.047117144;2.2733498;0.7559768;0.0022376506;541.04285;1.5597491;302.04907;300.48932;0.011797764718630732;8584.48767709732;0.07047027;0.000259493;0.2900793;0.050511535;0.42471337;0.37610438;0.40878797;0.34073225;35182.406;328.19366;434131.12;546.63727;33;666667
110.87573;0.28951022;-8.266417;0.22872712;1.0;99.83099;-115.68056;734.425;282.6427;1309.8796;266.7695;0.450927;0.046908915;2.1476996;0.75500786;0.00035310822;547.70746;1.6930107;310.02808;308.33505;126.74077;0.344805;-8.346348;0.24870986;1.0;274.20276;1282.0946;282.151;0.43012297;0.05578817;2.4030888;0.7699266;0.00048499697;547.67975;-3.1700635;301.58673;304.7568;0.011988489582626775;9916.540745019913;0.0698644;0.00017639188;0.28692243;0.049923375;0.42746025;0.37761194;0.40919662;0.34045607;13879.616;348.60306;90908.055;669.61664;33;777778
119.40355;0.32460207;-8.29479;0.23582079;1.0;109.61633;-145.35583;741.00525;272.38342;1375.9702;285.14377;0.07186485;0.047439057;1.9840933;0.76103896;0.00084655534;535.001;1.3701072;299.13348;297.76337;125.51762;0.26292974;-8.332615;0.24527659;1.0;277.18362;1372.9113;272.9077;1.9139996;0.057313338;2.157117;0.78976727;0.0015223649;535.00653;-3.9126832;303.93393;307.84662;0.012162853886534384;11267.967605113983;0.07248426;4.6387268e-05;0.2938853;0.049976595;0.426814;0.36648774;0.4146721;0.33989856;75011.86;385.36838;1067875.1;702.35693;33;888889
107.397415;0.27445462;-8.31837;0.24171554;1.0;55.57945;-77.06023;716.37665;270.88348;1394.6193;279.9981;3.4807084;0.04829325;3.0698404;0.7494224;0.0010724473;553.0339;0.9438901;298.53516;297.59128;111.47298;0.30998534;-8.337053;0.2463863;1.0;280.08664;1363.76;271.75256;0.55161625;0.047412522;2.247636;0.7562736;0.002853055;553.033;1.4309611;307.7383;306.30734;0.01200869612529807;12602.265842437744;0.079986274;0.00011273263;0.28988922;0.04986504;0.44083175;0.37211585;0.41164243;0.34174195;72777.72;367.46442;1048938.8;684.8621;32;1000000
