training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
9.312,-9.312,0.49012327,1.0,0.5142237,-0.42374584,6.898361,9.210407,-9.210407,0.4647249,1.0,0.0022048014640808104,11.024008989334106,1
7.741081,-7.741081,0.097393245,1.0,0.1072461,-0.11300958,2.470492,7.7364154,-7.7364154,0.09622685,1.0,0.20315707440376282,1026.8093829154968,5000
7.693571,-7.693571,0.085515656,1.0,0.064126715,-0.077407144,1.635814,7.704852,-7.704852,0.088336095,1.0,0.18616449422836304,1957.631855249405,10000
7.6649857,-7.6649857,0.078369424,1.0,0.10538573,-0.06462538,1.5322778,7.6861353,-7.6861353,0.08365685,1.0,0.09170147461891175,2416.139229297638,15000
7.6550503,-7.6550503,0.07588546,1.0,0.051871575,-0.057006262,1.2528777,7.6763544,-7.6763544,0.08121158,1.0,0.0015943031787872314,2424.110746860504,20000
7.641869,-7.641869,0.072590284,1.0,0.09460424,-0.13804671,2.2225192,7.6692333,-7.6692333,0.079431385,1.0,0.09328423304557801,2890.531913757324,25000
7.6397176,-7.6397176,0.072052434,1.0,0.053289995,-0.10698713,1.2494065,7.656804,-7.656804,0.07632391,1.0,0.0015754994869232178,2898.409413099289,30000
7.6425056,-7.6425056,0.07274949,1.0,0.04869301,-0.0418412,1.3855983,7.661006,-7.661006,0.07737441,1.0,0.08108695616722107,3303.8441953659058,35000
7.621717,-7.621717,0.06755221,1.0,0.08850609,-0.086415984,1.5149033,7.6432686,-7.6432686,0.07294003,1.0,0.0015605296611785888,3311.64684510231,40000
7.6075487,-7.6075487,0.06401014,1.0,0.06418969,-0.05952666,1.2847633,7.6311703,-7.6311703,0.0699156,1.0,0.08150150566101075,3719.154375076294,45000
7.6090717,-7.6090717,0.06439083,1.0,0.100363724,-0.114598125,1.532115,7.630232,-7.630232,0.069681,1.0,0.0015286942958831788,3726.7978508472443,50000
7.619088,-7.619088,0.06689498,1.0,0.15084246,-0.18028647,2.1518707,7.642765,-7.642765,0.072814316,1.0,0.08353022141456604,4144.448959350586,55000
7.6213646,-7.6213646,0.06746411,1.0,0.12118566,-0.10519532,1.8984747,7.6241636,-7.6241636,0.06816381,1.0,0.0015018423557281494,4151.95817565918,60000
7.6095333,-7.6095333,0.06450622,1.0,0.0905749,-0.121021695,1.3887244,7.61944,-7.61944,0.06698306,1.0,0.0014952526569366456,4159.434440135956,65000
7.605834,-7.605834,0.0635815,1.0,0.055789627,-0.06848428,1.3493102,7.62016,-7.62016,0.06716299,1.0,0.0015051160335540772,4166.960021495819,70000
7.602141,-7.602141,0.062658235,1.0,0.0959953,-0.15602882,1.3440582,7.6297827,-7.6297827,0.069568574,1.0,0.0014883280277252198,4174.401663303375,75000
7.615038,-7.615038,0.06588242,1.0,0.07777202,-0.06976581,1.3751868,7.6499557,-7.6499557,0.07461192,1.0,0.08457564234733582,4597.27987742424,80000
7.5969315,-7.5969315,0.061355915,1.0,0.060205005,-0.13251236,1.3250275,7.644128,-7.644128,0.07315478,1.0,0.0014741002559661865,4604.65038061142,85000
7.607049,-7.607049,0.0638852,1.0,0.16834538,-0.114854455,1.4658395,7.6497593,-7.6497593,0.0745629,1.0,0.001511019277572632,4612.205478429794,90000
7.6017184,-7.6017184,0.062552564,1.0,0.0836471,-0.08799085,1.4353024,7.6434965,-7.6434965,0.07299712,1.0,0.0015142345428466797,4619.776652574539,95000
7.596824,-7.596824,0.06132907,1.0,0.13254845,-0.13605575,1.4562814,7.646637,-7.646637,0.07378227,1.0,0.001540867042541504,4627.480989456177,100000
7.606061,-7.606061,0.06363815,1.0,0.062092222,-0.07321339,1.3413676,7.6308985,-7.6308985,0.06984752,1.0,0.08287828149795533,5041.872398614883,105000
7.592643,-7.592643,0.06028363,1.0,0.19899191,-0.09558891,1.603437,7.6314096,-7.6314096,0.069975264,1.0,0.0017267151832580567,5050.505975961685,110000
7.5846477,-7.5846477,0.05828481,1.0,0.09476076,-0.052295715,1.3186325,7.608477,-7.608477,0.06424229,1.0,0.0017333916187286377,5059.17293548584,115000
7.58843,-7.58843,0.0592305,1.0,0.07838343,-0.06374327,1.2614595,7.64386,-7.64386,0.07308796,1.0,0.0017347065448760986,5067.846469640732,120000
7.594163,-7.594163,0.060663693,1.0,0.11293116,-0.06680628,1.4454428,7.6320295,-7.6320295,0.07013041,1.0,0.0017149216651916504,5076.421080112457,125000
7.5936894,-7.5936894,0.060545266,1.0,0.050759144,-0.052858885,1.244996,7.631562,-7.631562,0.07001357,1.0,0.0017350160121917724,5085.096161842346,130000
7.5700827,-7.5700827,0.054643597,1.0,0.04343247,-0.045041457,1.1141795,7.639814,-7.639814,0.07207646,1.0,0.0016617798328399658,5093.405062198639,135000
7.573292,-7.573292,0.05544597,1.0,0.06461302,-0.041197944,1.1234467,7.633487,-7.633487,0.070494816,1.0,0.0014669798374176025,5100.73996257782,140000
7.5912733,-7.5912733,0.059941396,1.0,0.13046904,-0.17349999,1.6188121,7.630126,-7.630126,0.06965448,1.0,0.0014752521991729737,5108.116224765778,145000
7.57158,-7.57158,0.055017933,1.0,0.043980833,-0.06642155,1.0967551,7.6317534,-7.6317534,0.07006131,1.0,0.0014812404632568359,5115.522428274155,150000
7.5737658,-7.5737658,0.055564366,1.0,0.04895698,-0.06765888,1.2664065,7.6385536,-7.6385536,0.07176142,1.0,0.08231745891571045,5527.1097240448,155000
7.5897574,-7.5897574,0.059562333,1.0,0.14363495,-0.11537627,1.4936076,7.6264777,-7.6264777,0.068742305,1.0,0.0017220972061157227,5535.72021150589,160000
7.5818825,-7.5818825,0.057593495,1.0,0.142514,-0.06451493,1.37638,7.6368175,-7.6368175,0.071327366,1.0,0.0017239059448242188,5544.339742422104,165000
7.5699234,-7.5699234,0.05460384,1.0,0.05807452,-0.08666074,1.2467332,7.6262875,-7.6262875,0.06869482,1.0,0.0017232978343963623,5552.956233024597,170000
7.5770583,-7.5770583,0.056387514,1.0,0.085427426,-0.08179434,1.3228838,7.627861,-7.627861,0.06908812,1.0,0.0017135930061340332,5561.524199724197,175000
7.5824957,-7.5824957,0.057746857,1.0,0.11062834,-0.06396756,1.4323455,7.6230497,-7.6230497,0.067885324,1.0,0.0017255402088165283,5570.1519021987915,180000
