training/actor/actor_loss;training/actor/adv;training/actor/bc_log_prob;training/actor/mse;training/actor/std;training/grad/max;training/grad/min;training/grad/norm;training/value/d_neg_loss;training/value/d_neg_max;training/value/d_neg_mean;training/value/d_neg_min;training/value/d_pos_loss;training/value/d_pos_max;training/value/d_pos_mean;training/value/d_pos_min;training/value/lam;training/value/lam_loss;training/value/total_loss;training/value/value_loss;validation/actor/actor_loss;validation/actor/adv;validation/actor/bc_log_prob;validation/actor/mse;validation/actor/std;validation/value/d_neg_loss;validation/value/d_neg_max;validation/value/d_neg_mean;validation/value/d_neg_min;validation/value/d_pos_loss;validation/value/d_pos_max;validation/value/d_pos_mean;validation/value/d_pos_min;validation/value/lam;validation/value/lam_loss;validation/value/total_loss;validation/value/value_loss;time/epoch_time;time/total_time;grad/value_cosine_similarity_mean;grad/actor_cosine_similarity_mean;grad/value_cosine_similarity_std;grad/actor_cosine_similarity_std;grad/value_magnitude_similarity_mean;grad/actor_magnitude_similarity_mean;grad/value_magnitude_similarity_std;grad/actor_magnitude_similarity_std;grad/value_scale_mean;grad/actor_scale_mean;grad/value_scale_std;grad/actor_scale_std;feature/embedding_rank;step
21.683514;0.07848316;-5.080505;0.19432488;1.0;1.0440108;-1.5023899;54.763645;480.46716;27.84576;20.355747;6.9204273;1.5523899;9.589129;1.786412;0.40983033;1.0;-1.5023899;480.51718;482.01956;25.077623;0.10339758;-5.0990233;0.20173231;1.0;477.561;33.235912;23.286465;7.956292;1.9722012;10.954295;1.8732667;0.35423273;1.0003;-1.922778;477.611;479.53378;0.00029194865811381924;32.43870973587036;0.035578515;0.016660959;0.054663077;0.34575984;0.9569236;0.5123042;0.13132405;0.34434858;129.32596;10.244341;105.8207;30.896791;255;1
32.836136;0.1639033;-4.6399875;0.018117998;1.0;34.941544;-42.608162;952.2428;198.25882;911.8487;343.71414;7.8075714;0.037936088;2.9615526;0.7177522;0.004184619;832.41406;10.042171;239.87953;229.83736;63.439224;0.2698457;-4.656209;0.024606489;1.0;204.00912;979.7616;336.0639;3.9267638;1.6510086;31.814049;1.0747793;0.0051407036;832.3506;-1332.6005;245.62671;1578.2272;0.028841353961803026;3237.0303926467896;0.029329026;0.0015039735;0.08923401;0.14591779;0.4398383;0.346257;0.4001124;0.34332225;34678.906;35.85813;138349.75;93.79382;18;111112
39.4083;0.1411581;-4.642189;0.01899859;1.0;35.268726;-59.733818;1165.8579;141.20367;1298.0275;470.15253;6.400221;0.045366667;2.6052477;0.7676482;0.003913452;665.3323;3.0827065;174.47029;171.38759;80.15105;0.20888829;-4.6548223;0.024051895;1.0;146.65234;1196.7179;451.30206;8.900183;2.3764896;27.77942;1.3733404;0.0062025706;665.30786;-1547.8319;179.91772;1727.7496;0.02188611763358849;5668.818812847137;0.015463159;0.0012621196;0.06848083;0.13671921;0.31366786;0.29086104;0.35913303;0.33217716;55257.203;68.10886;199527.14;191.34244;20;222223
37.15384;0.16207206;-4.6382227;0.017411925;1.0;40.399113;-49.78421;868.88983;118.1209;1438.1665;526.3893;6.446294;0.034837056;2.4597983;0.7665204;0.017520543;613.3439;9.300099;148.78809;139.48799;106.4361;0.22543043;-4.6599584;0.026106386;1.0;130.99419;1544.222;511.0181;2.7590191;6.713517;61.801712;1.6686548;0.0072696474;613.3205;-4086.8716;161.66016;4248.5317;0.02125832368060876;8030.852420568466;0.013436508;0.0012180851;0.06594756;0.13233015;0.28230655;0.27239615;0.34749597;0.32991755;71633.33;77.05626;237034.97;176.50275;23;333334
44.916332;0.2652409;-4.6320295;0.014934703;1.0;51.969604;-84.362755;1261.733;99.74042;1613.5845;589.65216;5.5069284;0.04978519;2.602906;0.82371014;0.012883782;520.9169;0.11189889;125.78626;125.67436;116.21285;0.498248;-4.653982;0.023715759;1.0;105.57713;1564.5077;572.08826;24.83701;5.364317;36.821346;1.8843601;0.024694774;520.93524;-2768.4148;131.62402;2900.0388;0.021302266498608967;10397.768559932709;0.009245391;0.0021822455;0.061155766;0.12845492;0.2743144;0.261287;0.34070572;0.32971185;78849.78;89.09323;226490.22;215.07234;23;444445
40.972824;0.20561676;-4.6363363;0.01665763;1.0;41.32984;-68.345276;871.2174;86.82184;1774.9945;647.0017;3.943243;0.036217324;2.2920456;0.80220723;0.025308227;495.50803;6.829427;111.597244;104.767815;125.98952;0.468539;-4.652403;0.023084266;1.0;100.04587;1744.5865;612.60876;5.2954774;8.3670845;43.03463;2.1170597;0.03807827;495.48486;-4120.9893;124.82031;4245.8096;0.021012968475050384;12732.540504932404;0.010597122;0.002928216;0.06263474;0.12572202;0.25962782;0.2418304;0.33609456;0.32016858;98368.16;112.056946;298378.4;287.65012;23;555556
40.939156;0.23364818;-4.6295424;0.013939753;1.0;33.969402;-109.18227;1175.3934;86.00137;1867.6628;675.89136;16.620293;0.03052737;2.634878;0.7896024;0.012701065;476.56656;9.2800045;109.829704;100.5497;117.31659;0.3950814;-4.6626363;0.027177487;1.0;98.54847;1691.7719;635.03687;18.57289;14.485446;61.61986;2.217095;0.01502811;476.53906;-6879.0537;122.37549;7001.429;0.02075890038588975;15039.082690954208;0.00816733;0.0010156902;0.06350115;0.12416635;0.2678446;0.2385446;0.34014946;0.32261303;102518.66;125.31629;312706.47;371.5901;25;666667
41.37752;0.20066911;-4.6302943;0.014240752;1.0;80.964264;-23.681467;931.4819;82.26183;1882.4375;685.25854;22.32663;0.048191335;2.904451;0.82011926;0.03953562;419.62924;0.758969;103.2433;102.48433;130.41107;0.44559258;-4.666958;0.028905993;1.0;88.2217;1947.6746;677.52783;20.11069;11.365403;48.378605;2.341319;0.016438745;419.62082;-4748.1787;109.20264;4857.3813;0.021086461423165677;17382.02051115036;0.0072639585;0.0013756691;0.06269665;0.12141502;0.28453213;0.23317236;0.34941053;0.3212971;94772.48;128.34724;238221.81;324.41132;25;777778
49.51493;0.25198787;-4.6348615;0.016067548;1.0;99.670395;-26.04622;1096.3381;77.739975;2114.6348;717.6158;4.451139;0.05819345;2.552709;0.85247433;0.03457377;406.8534;-3.333532;98.08264;101.416176;131.65042;0.33517614;-4.664733;0.028016066;1.0;84.275024;1910.5492;691.9971;6.3640504;15.994744;57.188694;2.479324;0.02118879;406.99252;-6489.3916;104.62451;6594.016;0.021143934894106556;19731.34426522255;0.0060788454;0.0022077418;0.06445639;0.119922936;0.28646168;0.23143892;0.34503865;0.3221238;100745.086;131.1512;265415.0;284.01572;26;888889
49.119827;0.19020718;-4.63539;0.016278828;1.0;615.3773;-429.4449;6223.756;67.67767;2097.7974;729.64166;21.536995;0.2824342;14.458975;0.9070466;0.022426922;407.98346;-94.82931;88.07685;182.90616;129.95613;0.3967998;-4.6779394;0.033298556;1.0;88.3499;2137.212;684.11206;2.325139;13.509447;56.413193;2.5680697;0.041965052;408.26996;-5495.088;108.76367;5603.8516;0.019658382783230195;21915.606840848923;0.0051709176;0.0016813354;0.06652865;0.11839747;0.3018793;0.23839338;0.3477776;0.3252793;104153.29;135.9704;268950.88;335.97015;27;1000000
