training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
9.395803,-9.395803,0.51107395,1.0,0.63497317,-0.6803749,6.422427,9.289289,-9.289289,0.48444545,1.0,0.0020445173740386963,10.222588300704956,1
7.9077935,-7.9077935,0.13907138,1.0,0.06123942,-0.055112973,1.7502657,7.9267025,-7.9267025,0.14379856,1.0,0.21525108094215392,1086.4779942035675,5000
7.872184,-7.872184,0.13016883,1.0,0.055765383,-0.049952373,1.4618764,7.890363,-7.890363,0.13471377,1.0,0.20829911994934083,2127.9735951423645,10000
7.86169,-7.86169,0.1275455,1.0,0.070907235,-0.07435512,1.6402047,7.8667974,-7.8667974,0.12882227,1.0,0.09917764925956726,2623.8618426322937,15000
7.8572016,-7.8572016,0.1264234,1.0,0.058748465,-0.055215567,1.577281,7.836215,-7.836215,0.121176645,1.0,0.0018166695594787597,2632.9451916217804,20000
7.822835,-7.822835,0.11783162,1.0,0.06709635,-0.076084755,1.5462047,7.8333964,-7.8333964,0.12047209,1.0,0.09018790259361267,3083.884706020355,25000
7.8193855,-7.8193855,0.11696941,1.0,0.08363761,-0.06608464,1.4211136,7.831352,-7.831352,0.11996102,1.0,0.002020441770553589,3093.986916542053,30000
7.7971478,-7.7971478,0.11140986,1.0,0.05473026,-0.05972279,1.229365,7.804281,-7.804281,0.11319336,1.0,0.09051219854354858,3546.547913312912,35000
7.7904134,-7.7904134,0.10972641,1.0,0.06892173,-0.0655744,1.4641358,7.8224688,-7.8224688,0.11774008,1.0,0.001900347089767456,3556.0496501922607,40000
7.801977,-7.801977,0.11261723,1.0,0.06276129,-0.057543244,1.3906845,7.8496456,-7.8496456,0.12453432,1.0,0.08767003903388977,3994.3998482227325,45000
7.8003254,-7.8003254,0.11220433,1.0,0.0642693,-0.054807834,1.4324958,7.8393383,-7.8393383,0.121957555,1.0,0.0019177821636199952,4003.988760471344,50000
7.790117,-7.790117,0.109652184,1.0,0.06538138,-0.06882525,1.3739866,7.8056774,-7.8056774,0.11354239,1.0,0.08652897901535034,4436.633656978607,55000
7.7833495,-7.7833495,0.107960366,1.0,0.047830515,-0.060235623,1.2869711,7.8120546,-7.8120546,0.11513668,1.0,0.0019770208835601807,4446.518763065338,60000
7.801936,-7.801936,0.11260708,1.0,0.08945792,-0.07305076,1.6115941,7.8403406,-7.8403406,0.12220816,1.0,0.002018881893157959,4456.613173961639,65000
