training/actor/actor_loss;training/actor/adv;training/actor/bc_log_prob;training/actor/mse;training/actor/std;training/grad/max;training/grad/min;training/grad/norm;training/value/d_neg_loss;training/value/d_neg_max;training/value/d_neg_mean;training/value/d_neg_min;training/value/d_pos_loss;training/value/d_pos_max;training/value/d_pos_mean;training/value/d_pos_min;training/value/lam;training/value/lam_loss;training/value/total_loss;training/value/value_loss;validation/actor/actor_loss;validation/actor/adv;validation/actor/bc_log_prob;validation/actor/mse;validation/actor/std;validation/value/d_neg_loss;validation/value/d_neg_max;validation/value/d_neg_mean;validation/value/d_neg_min;validation/value/d_pos_loss;validation/value/d_pos_max;validation/value/d_pos_mean;validation/value/d_pos_min;validation/value/lam;validation/value/lam_loss;validation/value/total_loss;validation/value/value_loss;time/epoch_time;time/total_time;step
632.49554;0.043475717;-24.3592;0.4820467;1.0;51.67576;-311.07416;1705.2917;475.34943;31.661821;25.5167;14.718559;311.12415;28.484493;17.911318;0.54229516;1.0;-311.07416;475.3994;786.4736;612.7543;0.14758778;-23.817005;0.43040922;1.0;476.65436;30.403395;24.20049;13.288551;288.32904;28.304352;17.31202;1.3613143;1.0003;-288.36554;476.7044;765.06995;0.0002435466974994868;27.060722827911377;1
260.34796;0.28952983;-20.175472;0.08359661;1.0;1117.2434;-853.4076;5941.348;268.73688;630.5311;246.10574;1.0583575;0.04656458;2.8562999;0.7922248;0.004581172;697.78876;2.3971987;303.6263;301.22913;280.5805;0.31665093;-20.218748;0.08771791;1.0;263.22644;612.4455;253.61772;1.1235299;0.06114683;2.816856;0.8099543;0.0014297769;697.7698;-7.7779202;298.11493;305.89285;0.013376570247030758;1513.3448226451874;111112
271.32736;0.30262804;-20.146994;0.08088432;1.0;1486.4465;-1569.3704;5980.344;262.7813;667.05566;255.33911;3.1400592;0.04890728;2.4041262;0.8086796;0.0053867325;684.77734;0.74827045;297.02017;296.2719;311.9416;0.35659212;-20.17977;0.084005766;1.0;252.81396;686.7445;269.28345;0.53996104;0.063529775;3.0402172;0.83579004;0.0014056407;684.82434;-9.265518;287.05518;296.3207;0.005670318696985338;2143.3796088695526;222223
284.93747;0.332766;-20.14067;0.08028209;1.0;1034.0564;-1948.8594;7336.514;253.98721;765.7703;266.35083;1.2117553;0.052193522;2.9788737;0.81831014;0.008960547;684.5488;-1.5015727;288.21463;289.71622;267.85907;0.33806807;-20.1591;0.082037106;1.0;255.72978;714.4253;264.3353;1.5825931;0.04634846;2.7046683;0.8108374;0.008636935;684.57;2.4997354;289.95828;287.45856;0.004797201274376033;2676.401444911957;333334
298.47455;0.3213994;-20.10445;0.0768326;1.0;1463.7782;-2270.7185;9008.143;249.28773;1074.7958;273.5918;7.6677217;0.05684079;2.484351;0.8509594;0.008713714;676.93726;-4.630784;283.13458;287.76538;291.7511;0.3497103;-20.189207;0.08490466;1.0;248.96298;726.04565;274.75372;1.8493757;0.061904192;3.694429;0.84070873;0.004366607;676.9689;-8.058767;282.8114;290.87018;0.004785248148151743;3208.095155954361;444445
308.23608;0.35716832;-20.119656;0.0782806;1.0;737.58057;-937.56335;4409.4087;249.70938;1079.4675;273.6307;1.1875842;0.052058227;2.2470217;0.84011036;0.0038339382;681.8878;-1.4034797;283.80377;285.20724;272.8559;0.32240957;-20.175571;0.08360602;1.0;251.34363;688.8494;271.04086;3.8466747;0.047183245;2.4423208;0.83555347;0.00051773415;681.9548;1.9208997;285.44138;283.52048;0.004776480049612374;3738.8146345615387;555556
288.82513;0.3366382;-20.105307;0.07691414;1.0;2279.5027;-1072.8087;7978.7476;243.60295;1098.5347;280.69617;4.583141;0.05328857;2.5723248;0.84433496;0.0022546935;674.73627;-2.218918;277.33975;279.5587;311.42807;0.3639433;-20.151321;0.081296355;1.0;243.72314;747.12085;281.8006;2.3775883;0.0704358;3.977364;0.86824054;0.0037337022;674.6998;-13.78803;277.45813;291.24615;0.004833432255240498;4275.86213183403;666667
334.53247;0.40262485;-20.0878;0.07524653;1.0;2569.5444;-822.6307;7063.544;243.64664;700.3075;280.1701;2.9519777;0.059409864;2.159114;0.88324964;0.004325872;669.35736;-6.2985616;277.1145;283.41306;329.508;0.37306008;-20.129795;0.07924629;1.0;242.42838;759.39856;282.31396;3.2204857;0.08869407;4.894472;0.89911866;0.0009198837;669.4145;-25.902372;275.8991;301.80148;0.0048015301773732255;4809.3649570941925;777778
312.95645;0.35559452;-20.05775;0.07238512;1.0;1040.2767;-1842.1564;4627.135;247.45215;770.989;275.26968;2.9658191;0.051714294;2.304143;0.8772373;0.009035461;671.4128;-1.1509981;281.0228;282.1738;330.7451;0.36795238;-20.146547;0.08084172;1.0;238.71625;749.76746;287.3203;4.4207115;0.08557831;4.152608;0.8917867;0.0045646564;671.416;-23.887844;272.28705;296.1749;0.004799735885036331;5342.668414115906;888889
281.23108;0.29961133;-20.097485;0.07616903;1.0;1992.8351;-825.0175;4557.766;240.53117;1100.5985;286.21902;3.363277;0.048162665;2.4691968;0.87091017;0.011650924;671.58185;1.2339212;274.11026;272.87634;303.3711;0.33466065;-20.16;0.082122974;1.0;244.77003;734.3812;280.5388;4.9188123;0.08342964;4.340483;0.8927181;0.002308366;671.50854;-22.44829;278.34546;300.79376;0.004748501976647576;5870.279220819473;1000000
