training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
21.289074,0.00029666466,-9.466646,0.52878433,1.0,2.2488375,-1.9788365,106.512215,2.05744,-0.27212825,-2.2168531,1.2630663,17.063652,-0.011933196,-9.279867,0.48208964,1.0,2.9200697,-0.178792,-2.6706016,6.456748,0.007987222194671632,39.936121225357056,1
93.16559,0.206399,-7.8428574,0.12283727,1.0,2.611815,-2.227459,49.16795,0.54561484,-12.967609,-25.912247,0.18529904,99.39078,0.2423935,-7.858716,0.12680198,1.0,0.84929836,-13.125181,-25.739904,0.2543809,0.19539957904815675,1016.9341661930084,5000
99.385086,0.19785063,-7.7881393,0.10915764,1.0,5.409019,-6.4733167,73.26334,0.5652983,-18.563202,-43.45436,0.33860734,122.11865,0.29269424,-7.759556,0.102011904,1.0,0.95285743,-18.298233,-43.50833,0.34450683,0.18940036387443543,1963.9365422725677,10000
118.305336,0.3205263,-7.723838,0.09308247,1.0,4.225183,-3.1892927,68.76024,0.56594545,-21.499739,-58.65583,0.33125192,105.69354,0.3107465,-7.74907,0.09939046,1.0,1.148205,-20.603346,-58.76452,0.39366782,0.09736729707717895,2450.7733199596405,15000
103.707794,0.2896161,-7.7175064,0.09149961,1.0,5.0935917,-5.3700933,93.67858,0.77507746,-20.238441,-69.0231,0.622282,98.223854,0.23289569,-7.733114,0.095401414,1.0,0.48125622,-23.10692,-68.94252,0.4143759,0.0034332963943481446,2467.9399235248566,20000
102.079384,0.3122434,-7.709531,0.0895056,1.0,4.728156,-2.9802604,58.856167,0.777395,-22.786722,-73.46451,0.33953655,103.505905,0.30716628,-7.7173204,0.09145309,1.0,0.5904734,-22.058388,-75.05407,0.28513408,0.09278670797348022,2931.8740434646606,25000
97.62152,0.29224065,-7.687335,0.08395678,1.0,2.1995502,-3.8272274,51.478004,0.48792708,-22.008865,-78.28227,0.30378908,95.08207,0.20909251,-7.6831245,0.08290403,1.0,0.37536502,-21.569447,-75.75126,0.4618075,0.004099055004119873,2952.369444131851,30000
94.13277,0.25954014,-7.6916084,0.085025124,1.0,3.9261196,-4.7308083,66.363846,0.6330713,-24.380222,-79.65714,0.29904497,103.911514,0.33389705,-7.681879,0.082592666,1.0,0.5011145,-23.252895,-77.66653,0.32567766,0.09569117574691773,3430.825718164444,35000
95.70436,0.26824176,-7.6904116,0.08472586,1.0,2.4739027,-3.7311103,58.195217,0.60427904,-23.662369,-78.04957,0.27977878,99.55204,0.31091318,-7.709931,0.08960569,1.0,0.43949932,-24.493877,-80.50396,0.388668,0.0034704029083251955,3448.177847146988,40000
92.414566,0.24962038,-7.66893,0.07935556,1.0,2.5671058,-4.09956,58.960526,0.5409968,-23.527977,-78.24449,0.36021733,102.312416,0.28089967,-7.6807957,0.082321845,1.0,0.32229573,-22.807743,-79.58012,0.3323515,0.09365645289421082,3916.4604692459106,45000
99.26655,0.29401234,-7.658312,0.076700956,1.0,4.857379,-2.872991,58.860764,0.4465299,-23.146357,-81.24613,0.26229936,95.35942,0.2781832,-7.7036533,0.08803635,1.0,0.5695753,-24.784128,-79.34234,0.5695944,0.004372496747970581,3938.322996377945,50000
97.868904,0.28685588,-7.686812,0.083825886,1.0,8.49631,-8.161813,79.617134,0.6216882,-24.478733,-79.21637,0.32580158,104.49013,0.3350505,-7.690774,0.08481638,1.0,0.4985594,-23.139004,-81.294495,0.27600613,0.1020939582824707,4448.79309797287,55000
90.65947,0.255927,-7.6628532,0.07783633,1.0,3.7394626,-2.8779218,56.658997,0.46245027,-23.124413,-85.152306,0.3234799,100.644806,0.33386576,-7.6832833,0.08294376,1.0,0.52047074,-24.613853,-82.37866,0.41576773,0.004252272367477417,4470.054562568665,60000
102.84102,0.31214446,-7.671673,0.080041185,1.0,5.1134043,-4.2807636,66.49205,0.8202089,-24.05968,-82.42496,0.32745284,97.912964,0.33275968,-7.67847,0.08174044,1.0,0.5920035,-22.775173,-82.28265,0.3214589,0.004856791973114014,4494.338640928268,65000
101.07816,0.32803103,-7.680069,0.0821403,1.0,4.928933,-3.7328758,64.015976,0.5340236,-23.75057,-82.43887,0.3217342,101.50447,0.29519224,-7.6652813,0.07844329,1.0,0.5123197,-23.90765,-84.152794,0.3164523,0.004421559572219849,4516.446477890015,70000
106.51716,0.34275413,-7.655754,0.07606156,1.0,8.986588,-5.39148,76.30053,0.5907203,-24.123463,-80.61716,0.302999,103.48587,0.2964389,-7.6830187,0.08287774,1.0,0.6467767,-25.45843,-84.56674,0.42826393,0.004155236625671387,4537.2227375507355,75000
97.06047,0.26582125,-7.6554947,0.07599667,1.0,6.9236193,-6.039362,66.049675,0.3149686,-23.476181,-80.343994,0.2991613,98.80827,0.3295583,-7.6890893,0.08439532,1.0,0.5053057,-22.974651,-83.143036,0.2835459,0.11113271317481994,5092.886651992798,80000
94.297966,0.31544343,-7.644676,0.07329193,1.0,4.0598035,-5.097469,67.80893,0.53892756,-25.220055,-85.00668,0.3435954,100.11327,0.29770896,-7.672159,0.08016281,1.0,0.40489694,-24.664766,-82.52317,0.31420726,0.0037311235904693603,5111.542326211929,85000
91.46953,0.24775887,-7.6618176,0.07757745,1.0,4.024097,-4.2839575,52.26483,0.3731274,-24.864292,-84.42508,0.24385285,103.50257,0.33994597,-7.684092,0.083145976,1.0,0.5389533,-24.747284,-84.41099,0.33838412,0.004547154951095581,5134.2781665325165,90000
92.90114,0.30042976,-7.6510324,0.07488111,1.0,4.4257655,-4.722955,66.13042,0.44487068,-23.79116,-82.37139,0.2973233,100.30924,0.31710124,-7.678556,0.081761956,1.0,0.45941377,-24.558292,-83.71338,0.33644915,0.004428703927993775,5156.421920061111,95000
94.84764,0.3198248,-7.628626,0.06927937,1.0,3.3380477,-3.6813335,55.393173,0.36540914,-24.0493,-84.080765,0.42265671,104.31273,0.34550366,-7.675859,0.08108776,1.0,0.40297917,-25.40337,-84.87492,0.3386226,0.004073986196517944,5176.791959524155,100000
