training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
11.686997,-2.42698,-9.308812,0.48932597,1.0,8.272345,1.3435016,-1.0502415,-4.490406,10.41149,-12.153802,486.54565,2.9200706,-0.34849757,-3.529901,0.8712537,122.357635,0.18004158,-9.262249,0.47768503,1.0,54.137947,0.9270402,-4.335201,-7.8476334,2.3064346,-4.6051636,-6.978166,5.377857,0.008253961944580078,41.2698118686676,1
48.413906,-0.6003088,-8.280165,0.23216417,1.0,1.4912442,0.0,-14.854948,-25.068102,5.9437375,-6.634565,139.98524,1.034457,-14.291318,-24.317163,0.107689165,57.26861,-0.6434641,-8.307926,0.23910454,1.0,2.5176384,0.0,-14.274465,-25.132895,1.1782271,-13.696871,-24.369246,0.12463777,0.22298691391944886,1156.204383134842,5000
25.830088,-0.80833715,-7.928418,0.14422743,1.0,1.8385234,0.0,-20.20613,-40.4169,7.2345777,-8.802614,140.16124,0.7842505,-19.719364,-39.79524,0.12229719,32.433994,-0.65667784,-7.9471045,0.14889905,1.0,1.8724656,0.0,-20.237387,-40.469368,0.9116306,-19.74923,-39.86818,0.110998824,0.23370630044937135,2324.7358865737915,10000
45.148026,-0.7315316,-7.8461533,0.12366125,1.0,2.3409162,0.0,-23.624489,-52.765064,12.950144,-12.555783,237.91805,0.69745356,-23.254272,-52.2705,0.13021621,39.98758,-0.63814604,-7.83502,0.12087789,1.0,2.720126,0.0,-24.948332,-52.856094,0.67521244,-24.470642,-52.433178,0.16295116,0.12452662301063537,2947.369005203247,15000
38.625244,-0.5549717,-7.8320117,0.120125905,1.0,2.2948723,0.0,-26.159819,-62.071217,12.672797,-12.519263,193.21008,2.3269048,-25.704266,-61.695545,0.11449924,51.68096,-0.5366099,-7.8321314,0.12015584,1.0,2.2223687,0.0,-26.988632,-61.93691,1.6531413,-26.621984,-61.570343,0.14729854,0.010836581325531006,3001.5519132614136,20000
24.610336,-0.7332218,-7.815316,0.11595208,1.0,2.205554,0.0,-26.395855,-68.53823,9.44125,-8.785272,144.60173,0.6305651,-26.037003,-68.372246,0.11419746,25.766804,-0.75962305,-7.789256,0.109436914,1.0,2.3868005,0.0,-26.643917,-68.84841,0.69069666,-26.193481,-68.55057,0.14626287,0.13044988317489625,3653.8013310432434,25000
23.132929,-0.86441326,-7.798484,0.1117439,1.0,2.0308583,0.0,-27.069263,-74.12935,13.870499,-12.734572,204.06168,1.1229372,-26.70324,-73.91994,0.12028495,14.228453,-0.86647964,-7.8081865,0.11416958,1.0,1.676851,0.0,-27.718801,-74.011284,1.3605559,-27.332825,-73.61405,0.12914255,0.010789952516555786,3707.751095056534,30000
22.017475,-0.61157894,-7.7446275,0.09827985,1.0,1.9594902,0.0,-27.569485,-77.15622,7.021515,-7.047781,119.09145,0.5981985,-27.167852,-76.97012,0.12502266,21.077934,-0.63237655,-7.7687774,0.10431735,1.0,1.8687475,0.0,-28.035744,-77.560036,0.49892694,-27.645786,-77.29341,0.13094562,0.1262755922317505,4339.129058837891,35000
20.474266,-0.62773436,-7.7696266,0.10452965,1.0,1.7334682,0.0,-28.731232,-79.665215,6.735502,-6.738309,93.039276,1.239373,-28.305689,-79.34225,0.12416073,35.52253,-0.58764017,-7.7706103,0.10477553,1.0,2.1076431,0.0,-29.351723,-79.86414,0.6458317,-28.983337,-79.60096,0.1402258,0.009720150232315063,4387.729812860489,40000
20.265514,-0.6016226,-7.7692227,0.10442863,1.0,1.5666052,0.0,-29.329578,-82.85752,7.549932,-7.692965,102.97409,0.6480443,-29.032265,-82.63757,0.11215485,18.91225,-0.7135752,-7.7521358,0.10015687,1.0,1.9994097,0.0,-28.777534,-82.31787,0.8650396,-28.400017,-82.1247,0.12844712,0.1323879144668579,5049.66938662529,45000
8.959354,-0.819328,-7.753051,0.100385614,1.0,1.8183241,0.0,-27.654491,-82.80499,8.660136,-7.44179,141.37372,0.81350106,-27.292591,-82.67304,0.11005047,13.027378,-0.7194859,-7.763324,0.10295387,1.0,1.8000674,0.0,-30.079926,-83.36123,0.5443127,-29.753094,-83.22415,0.12498508,0.010287913036346436,5101.108959436417,50000
23.46302,-0.5793917,-7.7483525,0.09921114,1.0,1.9663018,0.0,-28.99262,-84.22283,13.068783,-12.3659315,157.33601,0.920938,-28.64315,-84.11796,0.10063032,17.533064,-0.5697437,-7.7625303,0.102755465,1.0,1.530894,0.0,-28.624115,-84.20555,0.45433056,-28.309044,-84.06913,0.10892501,0.1414810839653015,5808.514380931854,55000
14.168667,-0.75352097,-7.74355,0.09801039,1.0,1.3163558,0.0,-29.59926,-84.80914,7.05938,-10.266074,111.67204,0.43944895,-29.287071,-84.76922,0.12361579,15.62764,-0.8006073,-7.7787724,0.10681602,1.0,1.6750588,0.0,-28.698225,-84.64616,1.0669895,-28.306046,-84.52958,0.1252603,0.010468873929977416,5860.858751773834,60000
11.953636,-0.8690624,-7.7633667,0.10296467,1.0,1.631041,0.0,-29.12053,-84.98542,4.7246475,-9.107192,113.14499,0.5101051,-28.72224,-84.74121,0.15299419,14.626036,-0.7617089,-7.7416973,0.09754726,1.0,1.5222952,0.0,-28.115904,-84.891136,0.56601584,-27.710316,-84.73224,0.12756112,0.010765649795532227,5914.687003135681,65000
21.890108,-0.64538383,-7.738968,0.09686491,1.0,1.6361172,0.0,-28.406986,-85.53158,6.4270263,-4.2547855,97.699295,0.6631072,-28.048304,-85.53653,0.11641793,21.21297,-0.63388103,-7.730938,0.09485741,1.0,2.1019564,0.0,-28.981426,-86.17461,0.7057984,-28.615135,-85.99457,0.10737272,0.010836204051971436,5968.868025302887,70000
12.026232,-0.88599086,-7.747712,0.09905096,1.0,1.561765,0.0,-30.160511,-84.95507,4.6512823,-8.421004,112.67465,0.46682015,-29.853184,-84.79975,0.12031916,16.165234,-0.789672,-7.73639,0.0962205,1.0,1.66644,0.0,-28.277004,-86.13392,0.57661724,-27.92847,-85.93486,0.16062972,0.008243566799163818,6010.085860490799,75000
