training/actor/actor_loss;training/actor/adv;training/actor/bc_log_prob;training/actor/mse;training/actor/std;training/grad/max;training/grad/min;training/grad/norm;training/value/d_neg_loss;training/value/d_neg_max;training/value/d_neg_mean;training/value/d_neg_min;training/value/d_pos_loss;training/value/d_pos_max;training/value/d_pos_mean;training/value/d_pos_min;training/value/lam;training/value/lam_loss;training/value/total_loss;training/value/value_loss;validation/actor/actor_loss;validation/actor/adv;validation/actor/bc_log_prob;validation/actor/mse;validation/actor/std;validation/value/d_neg_loss;validation/value/d_neg_max;validation/value/d_neg_mean;validation/value/d_neg_min;validation/value/d_pos_loss;validation/value/d_pos_max;validation/value/d_pos_mean;validation/value/d_pos_min;validation/value/lam;validation/value/lam_loss;validation/value/total_loss;validation/value/value_loss;time/epoch_time;time/total_time;grad/value_cosine_similarity_mean;grad/actor_cosine_similarity_mean;grad/value_cosine_similarity_std;grad/actor_cosine_similarity_std;grad/value_magnitude_similarity_mean;grad/actor_magnitude_similarity_mean;grad/value_magnitude_similarity_std;grad/actor_magnitude_similarity_std;grad/value_scale_mean;grad/actor_scale_mean;grad/value_scale_std;grad/actor_scale_std;feature/embedding_rank;step
21.126621;0.09116611;-5.0970297;0.20093481;1.0;0.71018934;-1.7607625;55.778343;480.2954;29.058134;20.52887;11.605789;1.8107624;11.552911;1.7962418;0.40395376;1.0;-1.7607625;480.3454;482.10617;21.556015;0.091353685;-5.0557747;0.18443298;1.0;477.30203;32.91676;23.547577;11.568293;2.1169925;11.430205;1.8914183;0.31976599;1.0003;-2.0676126;477.35202;479.41965;0.00029131950780929966;32.36880421638489;0.03489534;0.028826667;0.05382454;0.34958768;0.95381147;0.51552415;0.11640925;0.33805004;125.66311;8.701059;65.283875;30.106997;255;1
35.063908;0.172438;-4.637987;0.017317897;1.0;38.40638;-53.41234;1034.241;201.64777;863.0437;337.86057;9.473569;0.048868075;3.0861912;0.7156893;0.003100039;836.1946;0.94651014;243.45749;242.51099;60.596485;0.22810525;-4.6448793;0.02007491;1.0;215.94572;888.10815;318.11365;3.5059705;1.1375312;19.58269;1.0228444;0.012320133;836.19934;-909.3929;257.75568;1167.1486;0.025619604998448307;2878.9887380599976;0.03637007;0.0005971188;0.09389029;0.1397943;0.4800132;0.33241868;0.4223187;0.34137514;27557.717;30.934883;113472.75;90.47753;17;111112
39.600597;0.1933549;-4.6392293;0.017814716;1.0;259.03116;-252.33696;2698.2268;151.61795;1201.3536;437.36465;8.53272;0.05202871;3.345307;0.7834168;0.015090663;681.2518;-1.3820605;185.68053;187.06259;88.79318;0.24780893;-4.6508484;0.022462515;1.0;157.15996;1219.8292;425.56555;1.2620711;1.7428477;12.6991415;1.3586448;0.00787085;681.29205;-1153.3237;191.22449;1344.5482;0.019896802836475307;5089.74240064621;0.01558606;0.0019307007;0.06833801;0.13152768;0.30878168;0.26226893;0.3583606;0.3246042;64037.79;53.655994;241513.55;128.9714;19;222223
45.39505;0.20923707;-4.6349196;0.016090833;1.0;50.55718;-57.365818;1106.638;115.38972;1536.3765;527.2501;2.9972818;0.047190525;2.6919832;0.79589397;0.00591724;598.028;1.6801454;145.29112;143.61098;102.72213;0.39639628;-4.661084;0.026556596;1.0;124.65523;1320.6344;519.2374;5.9996963;6.083398;34.142006;1.6924517;0.020673757;597.967;-3607.7727;154.55371;3762.3264;0.01953655471307029;7260.468537569046;0.015607585;0.0013799779;0.06589441;0.12429609;0.27723148;0.24744572;0.34501535;0.32393116;84320.28;72.452545;320029.72;148.12267;20;333334
43.709423;0.23171256;-4.6330214;0.015331456;1.0;46.651577;-37.20015;892.7032;101.06998;1592.8223;590.4114;6.500223;0.04453562;2.264261;0.79598045;0.034258224;550.5999;3.0086884;128.59998;125.591286;115.262726;0.29386184;-4.6648693;0.028070563;1.0;116.20107;1410.2502;560.60986;18.76763;5.0123014;23.469313;1.848527;0.01840804;550.5519;-2732.0044;143.72876;2875.7332;0.019824884616993152;9463.231296777725;0.013028994;0.0028264977;0.06373501;0.12058546;0.2672559;0.23803422;0.33820713;0.319966;93928.74;75.34972;289431.84;161.41861;21;444445
45.40915;0.2401648;-4.631106;0.01456517;1.0;40.886913;-85.57343;1439.8912;97.45044;1750.1115;599.8395;14.344412;0.048635155;3.3557262;0.8132846;0.019565925;528.52094;0.7213496;123.87649;123.155136;113.69516;0.38727888;-4.6580253;0.025333067;1.0;103.78534;1525.5459;583.07587;12.684393;8.483508;55.53935;1.9669018;0.018526072;528.50836;-4457.1797;130.21045;4587.39;0.019926454519416784;11677.279589176178;0.013950042;0.0011272231;0.06674107;0.11726781;0.25384176;0.24087942;0.33033;0.3198286;101928.305;75.559135;297794.22;161.7618;24;555556
47.496563;0.24260712;-4.631035;0.014537006;1.0;37.64789;-34.683323;1057.589;84.235306;1945.4584;666.5781;29.17328;0.049295764;3.5473764;0.82011366;0.01352448;466.95377;0.3288458;107.58299;107.25415;110.97418;0.25424016;-4.6678333;0.029256308;1.0;97.57501;1862.1052;624.99634;2.684186;9.155102;65.59165;2.0215268;0.013941711;466.93637;-4251.503;120.92236;4372.4253;0.020482610986065193;13953.122985124588;0.013560283;0.00019597978;0.06818681;0.116221316;0.25293428;0.22092664;0.33042243;0.31436825;114851.22;94.279076;320188.06;233.82263;26;666667
47.163177;0.2681244;-4.6317654;0.014829022;1.0;53.62631;-33.65063;1060.2108;81.79878;1882.9384;685.20483;13.441195;0.043114156;3.1172767;0.81034935;0.027804483;452.19104;3.1137176;104.40833;101.29462;113.507706;0.25145143;-4.663584;0.027556611;1.0;91.213196;1819.4495;665.34973;23.773983;9.387032;56.728504;2.1590476;0.04923819;452.14383;-4221.681;113.8208;4335.502;0.02086842994893532;16271.835109233856;0.010994981;0.00048685542;0.06615934;0.11433308;0.26215556;0.22204338;0.33446655;0.31671426;113497.57;91.94554;294564.4;208.69064;27;777778
57.054543;0.30466145;-4.6302385;0.014218479;1.0;102.61201;-137.67517;1328.1089;71.219154;2121.137;722.6294;16.372946;0.06338401;3.4919713;0.86749136;0.026800778;415.64456;-5.562991;92.00139;97.56438;127.294235;0.33091497;-4.674946;0.03210145;1.0;83.752975;1887.1555;692.1124;13.494364;20.236187;77.313255;2.5263772;0.033352267;415.65527;-8390.495;104.53613;8495.031;0.020702601483346034;18572.121868610382;0.011616396;0.0010361932;0.07097007;0.11518419;0.26038554;0.2199796;0.33504835;0.314757;122729.53;112.39899;351228.2;257.94058;28;888889
48.225937;0.23099843;-4.6283197;0.013450808;1.0;28.985416;-32.148655;825.7708;71.76266;2378.5393;735.80853;25.463064;0.04263655;2.3741224;0.837715;0.027198503;380.16983;2.7993615;90.77115;87.97179;131.20084;0.29013655;-4.6682873;0.02943784;1.0;86.69052;2176.758;696.7312;3.5679421;14.564967;76.66223;2.510282;0.055477798;380.17563;-5518.237;105.69922;5623.936;0.02114869215918639;20921.974207639694;0.012139101;-5.663532e-05;0.07535124;0.11452628;0.26271543;0.21726629;0.3332137;0.31505802;114750.07;94.03428;264725.12;203.53258;29;1000000
