training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
305.29602,0.085405484,-9.534451,0.5457355,1.0,24.280357,-144.0406,1238.581,481.5393,29.934086,19.275316,6.959738,144.0906,28.255589,12.076774,0.018199833,1.0,-144.0406,481.5893,625.6299,307.30316,0.31294572,-9.454296,0.525697,1.0,484.09055,28.215961,16.70347,4.642485,99.77659,25.362852,10.092968,0.0427538,1.0003,-99.75651,484.1406,583.8971,0.004811783361434937,24.058921337127686,1
410.1131,1.7912184,-8.41933,0.26695526,1.0,206.46458,-103.74991,1772.8754,122.958244,1217.9663,521.944,0.911961,12.989571,14.24653,3.3203483,0.096931435,5.0471797,-65.308334,123.21062,188.51895,410.4547,1.8521427,-8.428019,0.26912773,1.0,120.29379,1222.1045,525.2952,2.8738396,14.299982,19.211815,3.3998187,0.12808865,5.0488033,-71.94536,120.546234,192.4916,0.2414059114933014,1231.0884819030762,5000
343.63638,1.1320949,-8.378624,0.25677884,1.0,152.08989,-202.26257,1549.3677,189.88028,840.96716,357.60767,0.59977573,3.140759,10.105374,1.8994575,0.015322441,23.997427,-74.170265,191.08017,265.25043,324.71204,1.1340967,-8.386299,0.25869778,1.0,205.21011,855.9944,335.96057,1.5304269,2.9954436,9.659945,1.8152692,0.015867915,24.004671,-70.70441,206.41034,277.11475,0.23214654574394225,2391.821213245392,10000
237.76443,0.6637204,-8.37742,0.2564782,1.0,267.51102,-287.61383,1845.8893,310.96265,521.8248,197.34015,1.2473662,0.5260129,4.408164,1.1119627,0.0073062764,97.35864,-46.343967,315.8306,362.17456,231.56027,0.6525072,-8.424862,0.2683384,1.0,306.64148,520.7305,201.81512,1.0365832,0.56005424,4.8152776,1.0944374,0.0018210779,97.382744,-49.67048,311.51062,361.1811,0.14538840742111206,3118.7632517814636,15000
136.6535,0.4370707,-8.3809595,0.25736284,1.0,224.01122,-106.18626,1194.6127,382.75848,302.56488,120.013794,0.575253,0.0852694,2.4962265,0.76054454,0.0015269779,276.44717,-9.750126,396.58084,406.33096,119.955086,0.39837468,-8.3954735,0.2609915,1.0,378.77313,312.49673,124.154236,0.68460435,0.07817382,3.005082,0.7549796,0.004940348,276.4982,-7.7900114,392.59805,400.38806,0.005531648874282837,3146.4214980602264,20000
113.55263,0.36887142,-8.402435,0.26273185,1.0,94.92346,-253.24884,1022.4937,388.55487,324.5451,114.029465,0.0942616,0.05631366,2.5607462,0.68476105,0.012313105,412.7413,-2.605908,409.19196,411.79785,119.44407,0.41820765,-8.393567,0.26051474,1.0,387.30493,308.15662,115.33987,0.6738694,0.051066518,2.3703482,0.7009995,0.010148037,412.76547,-0.44022143,407.9432,408.38342,0.13565386896133422,3824.6908478736877,25000
114.57698,0.4047172,-8.38227,0.25769046,1.0,168.4355,-190.98376,1072.9319,384.008,314.3136,118.76169,0.9122715,0.050174665,2.2551956,0.6799913,0.0041316315,418.93106,-0.07317216,404.95453,405.0277,112.82796,0.39612824,-8.402346,0.2627095,1.0,385.38666,308.2282,117.292206,0.17151283,0.05072079,2.9887066,0.6793325,0.0055837305,418.95703,-0.30197912,406.3345,406.63647,0.005534799385070801,3852.364846467972,30000
93.03757,0.35101956,-8.367596,0.25402176,1.0,87.93885,-61.15412,614.8787,404.05786,240.51222,98.004845,0.9623044,0.040992416,2.1442902,0.70659953,0.003587185,419.13205,3.7753673,425.01447,421.2391,99.68545,0.3717503,-8.383082,0.25789365,1.0,408.02362,248.44778,93.963776,1.2601545,0.046034582,2.343536,0.71720666,0.0014829062,419.10168,1.6619138,428.97873,427.3168,0.12964165859222412,4500.5731410980225,35000
113.574936,0.36331213,-8.359536,0.25200707,1.0,259.96024,-182.1437,1037.681,386.22382,293.32025,116.46339,0.17958125,0.049280994,2.305826,0.68540454,0.0029410773,416.77063,0.29966104,407.06235,406.7627,118.88136,0.43067044,-8.33776,0.2465629,1.0,388.07773,311.70612,114.540695,0.11110962,0.047025092,2.275733,0.69979703,0.0031164414,416.7549,1.2398078,408.91547,407.67566,0.0055466599464416505,4528.306442022324,40000
117.72742,0.4065658,-8.34592,0.24860288,1.0,533.6287,-317.85257,1895.8551,387.71948,330.01172,114.948044,0.34293878,0.052121326,2.4468842,0.7038219,0.003091588,423.7723,-0.89895904,408.9081,409.80707,121.87453,0.41225898,-8.367478,0.25399262,1.0,387.93393,327.1571,114.716805,0.83611864,0.061350137,2.9931285,0.69417024,0.0038485697,423.79172,-4.810094,409.1235,413.9336,0.14081937747001647,5232.403333902359,45000
