training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
9.793861,-9.793861,0.61058813,1.0,0.5081846,-0.59293675,7.767894,9.767809,-9.767809,0.6040753,1.0,0.0020745919227600097,10.372960805892944,1
9.289102,-9.289102,0.4843984,1.0,0.070619464,-0.09167532,1.7899243,9.319258,-9.319258,0.4919374,1.0,0.20597206864356996,1040.2333064079285,5000
9.293316,-9.293316,0.48545206,1.0,0.107307285,-0.06644366,1.5524619,9.292337,-9.292337,0.48520735,1.0,0.2062695272922516,2071.580944299698,10000
9.227429,-9.227429,0.46898022,1.0,0.07881699,-0.054480553,1.4113753,9.269706,-9.269706,0.47954935,1.0,0.10781507039070129,2610.6562983989716,15000
9.283086,-9.283086,0.4828944,1.0,0.15786088,-0.10515099,1.8925815,9.253342,-9.253342,0.47545844,1.0,0.0017898322105407715,2619.6054606437683,20000
9.297166,-9.297166,0.48641443,1.0,0.11309147,-0.08859874,1.4349649,9.244817,-9.244817,0.47332728,1.0,0.10715367903709412,3155.373857021332,25000
9.270669,-9.270669,0.4797902,1.0,0.07719743,-0.06838944,1.4401026,9.242449,-9.242449,0.47273505,1.0,0.0017121316909790038,3163.9345166683197,30000
9.24209,-9.24209,0.47264546,1.0,0.050113916,-0.057092078,1.334213,9.252632,-9.252632,0.47528118,1.0,0.10912878150939942,3709.5784282684326,35000
9.242948,-9.242948,0.47285992,1.0,0.09096421,-0.10646645,1.5668354,9.224585,-9.224585,0.46826893,1.0,0.001710714864730835,3718.1320040225983,40000
9.290327,-9.290327,0.48470455,1.0,0.0998771,-0.09414488,1.5356365,9.253129,-9.253129,0.47540522,1.0,0.10770452771186828,4256.654643774033,45000
9.246531,-9.246531,0.47375557,1.0,0.10972374,-0.12540342,1.5305501,9.288363,-9.288363,0.48421377,1.0,0.0016607494831085204,4264.958392858505,50000
9.274476,-9.274476,0.48074204,1.0,0.09964418,-0.05856228,1.445972,9.229445,-9.229445,0.4694844,1.0,0.1070852171421051,4800.384479522705,55000
9.248054,-9.248054,0.47413635,1.0,0.08674745,-0.06434783,1.4272939,9.262572,-9.262572,0.47776586,1.0,0.001553172492980957,4808.150343418121,60000
9.244191,-9.244191,0.4731709,1.0,0.073806755,-0.108642064,1.5790104,9.276226,-9.276226,0.4811795,1.0,0.001861564016342163,4817.458164691925,65000
9.2278805,-9.2278805,0.4690932,1.0,0.06612957,-0.09505688,1.5368079,9.279129,-9.279129,0.48190507,1.0,0.0018851593971252441,4826.883963108063,70000
9.204759,-9.204759,0.46331254,1.0,0.0781459,-0.09009443,1.6685717,9.271084,-9.271084,0.4798939,1.0,0.0018966760635375976,4836.367344617844,75000
9.221983,-9.221983,0.46761888,1.0,0.08856602,-0.116681576,1.5188601,9.253427,-9.253427,0.47547957,1.0,0.10797735342979431,5376.254115104675,80000
9.281531,-9.281531,0.48250577,1.0,0.07868388,-0.115164705,1.6136978,9.266163,-9.266163,0.47866365,1.0,0.00153118839263916,5383.910058021545,85000
9.231075,-9.231075,0.46989194,1.0,0.08294841,-0.090681024,1.5463552,9.250513,-9.250513,0.4747511,1.0,0.0016282775402069092,5392.051447153091,90000
9.209426,-9.209426,0.46447957,1.0,0.09565437,-0.11253696,1.4137131,9.25764,-9.25764,0.47653297,1.0,0.0018586267948150635,5401.34458231926,95000
9.220537,-9.220537,0.46725708,1.0,0.08919228,-0.08996566,1.5567988,9.303984,-9.303984,0.48811898,1.0,0.001906156301498413,5410.8753657341,100000
9.256151,-9.256151,0.47616062,1.0,0.08523207,-0.11879188,1.6539747,9.258408,-9.258408,0.47672486,1.0,0.11049249458312989,5963.337839841843,105000
9.245829,-9.245829,0.47358018,1.0,0.17477746,-0.140153,1.6672225,9.302551,-9.302551,0.48776078,1.0,0.0015357585430145263,5971.016633749008,110000
9.189207,-9.189207,0.45942482,1.0,0.09313507,-0.072740406,1.5923355,9.321459,-9.321459,0.49248773,1.0,0.0015324171543121337,5978.67872095108,115000
9.220022,-9.220022,0.46712857,1.0,0.08872577,-0.11032833,1.6947428,9.263636,-9.263636,0.47803193,1.0,0.0017884151458740234,5987.620798110962,120000
9.253275,-9.253275,0.47544163,1.0,0.093838945,-0.07538007,1.4787315,9.259711,-9.259711,0.47705078,1.0,0.0019424785137176514,5997.33319234848,125000
9.264032,-9.264032,0.47813097,1.0,0.11135612,-0.089893945,1.7239774,9.276404,-9.276404,0.48122397,1.0,0.0019117619037628173,6006.892003297806,130000
9.186456,-9.186456,0.45873696,1.0,0.0776457,-0.10039659,1.6583805,9.2759,-9.2759,0.4810979,1.0,0.001912459135055542,6016.454300403595,135000
9.266316,-9.266316,0.47870207,1.0,0.09015381,-0.13399021,1.6487926,9.283155,-9.283155,0.48291194,1.0,0.0018753417015075684,6025.831010818481,140000
9.207338,-9.207338,0.46395737,1.0,0.0740481,-0.08018292,1.5311869,9.287613,-9.287613,0.48402628,1.0,0.0018550337791442871,6035.1061844825745,145000
9.2059555,-9.2059555,0.46361202,1.0,0.08638473,-0.11218179,1.6138369,9.284107,-9.284107,0.48314986,1.0,0.0020102721691131593,6045.157546281815,150000
9.261633,-9.261633,0.47753125,1.0,0.08513547,-0.10891444,1.7398554,9.260001,-9.260001,0.4771232,1.0,0.11139070167541504,6602.111055850983,155000
9.251823,-9.251823,0.47507867,1.0,0.11375494,-0.11139892,1.794374,9.346306,-9.346306,0.4986993,1.0,0.001648155927658081,6610.351836681366,160000
9.178808,-9.178808,0.45682502,1.0,0.08218997,-0.08390745,1.5660167,9.297495,-9.297495,0.48649675,1.0,0.0016367222785949706,6618.5354545116425,165000
9.20665,-9.20665,0.46378544,1.0,0.08589019,-0.13855463,1.7241095,9.29485,-9.29485,0.48583552,1.0,0.001797968053817749,6627.52529668808,170000
9.191485,-9.191485,0.45999423,1.0,0.10097451,-0.09545711,1.6996924,9.298732,-9.298732,0.48680592,1.0,0.0019205194950103759,6637.127895593643,175000
9.265579,-9.265579,0.47851795,1.0,0.10222131,-0.13389324,1.7277107,9.276371,-9.276371,0.4812157,1.0,0.0018315571308135986,6646.285682916641,180000
9.1991825,-9.1991825,0.46191862,1.0,0.11985846,-0.067749694,1.6900926,9.300106,-9.300106,0.48714948,1.0,0.0019488691806793213,6656.030030488968,185000
9.219402,-9.219402,0.46697354,1.0,0.09976965,-0.10984658,1.7507396,9.273487,-9.273487,0.48049462,1.0,0.001942987585067749,6665.744970083237,190000
9.238783,-9.238783,0.4718185,1.0,0.16383919,-0.095352575,1.7540923,9.3311405,-9.3311405,0.49490812,1.0,0.0019511610984802247,6675.500777006149,195000
9.219019,-9.219019,0.46687782,1.0,0.08860063,-0.11504003,1.797075,9.291916,-9.291916,0.48510212,1.0,0.002046524095535278,6685.733399391174,200000
9.208663,-9.208663,0.4642887,1.0,0.121668465,-0.101212285,1.742591,9.248141,-9.248141,0.4741581,1.0,0.1160289930820465,7265.878367424011,205000
9.221776,-9.221776,0.46756697,1.0,0.112108216,-0.14085555,1.8184898,9.265661,-9.265661,0.4785382,1.0,0.0016116635799407958,7273.936686515808,210000
9.229552,-9.229552,0.46951094,1.0,0.1175378,-0.07626003,1.8072921,9.290752,-9.290752,0.48481116,1.0,0.0017800870895385741,7282.837123155594,215000
9.235391,-9.235391,0.4709705,1.0,0.10166539,-0.07855249,1.7096361,9.297939,-9.297939,0.48660785,1.0,0.0018740918636322022,7292.207583904266,220000
9.193421,-9.193421,0.46047837,1.0,0.10296216,-0.109394014,1.6781857,9.247982,-9.247982,0.4741186,1.0,0.0019206155776977539,7301.810663700104,225000
9.2316,-9.2316,0.47002298,1.0,0.11519359,-0.091250695,1.7381386,9.292298,-9.292298,0.48519742,1.0,0.001943523359298706,7311.528281927109,230000
9.197832,-9.197832,0.46158087,1.0,0.091974184,-0.087637104,1.6904501,9.288773,-9.288773,0.4843162,1.0,0.0018647342681884765,7320.851956129074,235000
9.210371,-9.210371,0.46471566,1.0,0.14409679,-0.12429212,1.9809908,9.29184,-9.29184,0.485083,1.0,0.001916997528076172,7330.436945199966,240000
9.214973,-9.214973,0.4658664,1.0,0.09805248,-0.106182195,1.7524462,9.336175,-9.336175,0.4961668,1.0,0.001906425428390503,7339.969076156616,245000
9.230481,-9.230481,0.46974316,1.0,0.09845415,-0.14617714,1.975687,9.275181,-9.275181,0.4809182,1.0,0.0019783119678497313,7349.860637426376,250000
9.21438,-9.21438,0.46571806,1.0,0.1359174,-0.14548212,1.9526968,9.274712,-9.274712,0.48080087,1.0,0.002136069345474243,7360.540985584259,255000
9.163916,-9.163916,0.45310175,1.0,0.15957163,-0.085771546,1.8534757,9.296535,-9.296535,0.4862567,1.0,0.0021327842235565188,7371.204908370972,260000
